Date,Code,Name,buy_A_d0종가,buy_B_d1시가,buy_C_d1종가,매도가180일,매도일,ret_A,ret_B,ret_C,peak_180d,Year
2024-11-14,083650,비에이치아이,15800.0,15540.0,14820.0,44250.0,2025-08-12,180.06329113924048,184.74903474903476,198.58299595141702,201.26582278481013,2024
2024-11-14,272210,한화시스템,29850.0,29000.0,28100.0,51700.0,2025-08-12,73.19932998324958,78.27586206896551,83.98576512455516,135.17587939698493,2024
2024-11-14,100790,미래에셋벤처투자,6840.0,6300.0,5850.0,6310.0,2025-08-12,-7.748538011695905,0.15873015873015817,7.8632478632478575,19.883040935672526,2024
2024-11-12,083650,비에이치아이,15040.0,15920.0,14220.0,42750.0,2025-08-08,184.24202127659575,168.53015075376882,200.63291139240508,216.48936170212764,2024
2024-11-08,103590,일진전기,28850.0,28700.0,28450.0,42750.0,2025-08-06,48.18024263431542,48.95470383275262,50.263620386643225,53.89948006932408,2024
2024-11-08,083650,비에이치아이,12800.0,12800.0,12950.0,44050.0,2025-08-06,244.140625,244.140625,240.15444015444015,271.875,2024
2024-11-06,103590,일진전기,28550.0,29000.0,27750.0,41450.0,2025-08-04,45.18388791593695,42.93103448275861,49.36936936936937,55.51663747810858,2024
2024-11-06,083650,비에이치아이,11900.0,12260.0,12290.0,39850.0,2025-08-04,234.87394957983193,225.04078303425774,224.2473555736371,300.0,2024
2024-11-06,009420,한올바이오파마,45500.0,45500.0,42200.0,26200.0,2025-08-04,-42.41758241758242,-42.41758241758242,-37.91469194312796,3.076923076923066,2024
2024-10-30,007390,네이처셀,20000.0,20650.0,21850.0,28200.0,2025-07-28,40.99999999999999,36.561743341404366,29.061784897025177,78.49999999999999,2024
2024-10-30,008930,한미사이언스,52100.0,49400.0,47750.0,45950.0,2025-07-28,-11.804222648752393,-6.983805668016196,-3.7696335078533982,-0.9596928982725572,2024
2024-10-29,083650,비에이치아이,12450.0,12450.0,11980.0,40500.0,2025-07-25,225.3012048192771,225.3012048192771,238.0634390651085,282.3293172690763,2024
2024-10-28,007390,네이처셀,16260.0,15900.0,17100.0,27350.0,2025-07-24,68.20418204182042,72.0125786163522,59.94152046783625,119.5571955719557,2024
2024-10-28,083650,비에이치아이,11800.0,12240.0,12450.0,40500.0,2025-07-24,243.22033898305085,230.88235294117646,225.3012048192771,303.3898305084746,2024
2024-10-25,007390,네이처셀,15040.0,15050.0,16260.0,28000.0,2025-07-23,86.17021276595744,86.04651162790698,72.20172201722018,137.36702127659575,2024
2024-10-24,083650,비에이치아이,11600.0,11610.0,11150.0,35850.0,2025-07-22,209.05172413793105,208.78552971576227,221.52466367713006,310.3448275862069,2024
2024-10-24,082920,비츠로셀,10320.0,10446.0,10143.0,15569.0,2025-07-22,50.86240310077519,49.04269576871529,53.49502119688454,54.52519379844962,2024
2024-10-23,007390,네이처셀,11310.0,11400.0,13980.0,27750.0,2025-07-21,145.35809018567642,143.42105263157893,98.49785407725322,215.6498673740053,2024
2024-10-21,083650,비에이치아이,10530.0,10520.0,10210.0,37500.0,2025-07-17,256.1253561253561,256.4638783269962,267.2869735553379,352.0417853751187,2024
2024-10-17,083650,비에이치아이,10140.0,10020.0,9750.0,39150.0,2025-07-15,286.094674556213,290.7185628742515,301.53846153846155,369.42800788954634,2024
2024-10-16,226950,올릭스,27850.0,28300.0,30100.0,39000.0,2025-07-14,40.03590664272891,37.80918727915194,29.568106312292365,129.80251346499102,2024
2024-10-15,226950,올릭스,27800.0,26650.0,27850.0,39000.0,2025-07-11,40.28776978417265,46.34146341463414,40.03590664272891,130.2158273381295,2024
2024-10-15,347700,스피어,4190.0,4170.0,4170.0,10330.0,2025-07-11,146.53937947494035,147.72182254196645,147.72182254196645,173.03102625298328,2024
2024-10-14,347700,스피어,3975.0,3975.0,4190.0,10200.0,2025-07-10,156.60377358490564,156.60377358490564,143.43675417661098,187.79874213836476,2024
2024-10-11,226950,올릭스,26900.0,26200.0,25650.0,38050.0,2025-07-09,41.44981412639406,45.22900763358779,48.343079922027286,137.9182156133829,2024
2024-10-11,950160,코오롱티슈진,16910.0,17300.0,16930.0,41050.0,2025-07-09,142.75576581904198,137.28323699421966,142.46898995865328,250.68007096392665,2024
2024-10-08,032350,롯데관광개발,10180.0,10190.0,10170.0,17540.0,2025-07-07,72.29862475442044,72.12953876349361,72.46804326450345,78.0943025540275,2024
2024-10-08,226950,올릭스,21600.0,21350.0,21550.0,38850.0,2025-07-07,79.86111111111111,81.9672131147541,80.2784222737819,196.29629629629628,2024
2024-10-07,232140,와이씨,14120.0,13850.0,14080.0,10220.0,2025-07-04,-27.620396600566576,-26.209386281588444,-27.41477272727273,3.6118980169971726,2024
2024-10-04,001440,대한전선,13280.0,13330.0,12850.0,16010.0,2025-07-03,20.55722891566265,20.10502625656414,24.591439688715955,36.82228915662651,2024
2024-10-02,112610,씨에스윈드,68800.0,68000.0,66800.0,47700.0,2025-07-02,-30.668604651162788,-29.852941176470594,-28.59281437125748,0.29069767441860517,2024
2024-10-02,032350,롯데관광개발,10170.0,10240.0,9940.0,17400.0,2025-07-02,71.0914454277286,69.921875,75.05030181086518,78.26941986234021,2024
2024-09-30,032350,롯데관광개발,10180.0,10310.0,10170.0,17320.0,2025-07-01,70.1375245579568,67.99224054316197,70.30481809242872,78.0943025540275,2024
2024-09-30,112610,씨에스윈드,69000.0,67600.0,68800.0,47250.0,2025-07-01,-31.521739130434778,-30.103550295857985,-31.322674418604645,1.8840579710144967,2024
2024-09-27,112610,씨에스윈드,69900.0,70000.0,69000.0,46900.0,2025-06-30,-32.90414878397711,-32.99999999999999,-32.028985507246375,1.716738197424883,2024
2024-09-27,032350,롯데관광개발,10200.0,10160.0,10180.0,17740.0,2025-06-30,73.92156862745098,74.60629921259843,74.26326129666012,75.49019607843137,2024
2024-09-26,034220,LG디스플레이,11720.0,11860.0,11440.0,9120.0,2025-06-27,-22.184300341296925,-23.102866779089382,-20.27972027972028,1.2798634812286602,2024
2024-09-24,005440,현대지에프홀딩스,5120.0,5080.0,4700.0,8690.0,2025-06-25,69.7265625,71.06299212598427,84.8936170212766,72.265625,2024
2024-09-23,226950,올릭스,20000.0,20100.0,19800.0,40150.0,2025-06-24,100.74999999999999,99.75124378109453,102.77777777777777,220.00000000000003,2024
2024-09-20,005440,현대지에프홀딩스,5070.0,5100.0,5050.0,8610.0,2025-06-23,69.8224852071006,68.82352941176471,70.49504950495049,73.96449704142012,2024
2024-09-20,006800,미래에셋증권,8572.0,8662.0,8692.0,21456.0,2025-06-23,150.3033131124592,147.7026090972062,146.84767602393003,194.44703686420905,2024
2024-09-20,003570,SNT다이내믹스,25750.0,25550.0,23700.0,56600.0,2025-06-23,119.80582524271846,121.52641878669277,138.8185654008439,129.126213592233,2024
2024-09-19,310210,보로노이,87500.0,87700.0,95900.0,108900.0,2025-06-20,24.457142857142866,24.173318129988598,13.555787278415021,74.85714285714286,2024
2024-09-19,006800,미래에셋증권,8831.0,8851.0,8572.0,19445.0,2025-06-20,120.1902389310384,119.69269009151509,126.84321045263651,141.275053787793,2024
2024-09-13,226950,올릭스,18890.0,18890.0,18670.0,41000.0,2025-06-19,117.04605611434621,117.04605611434621,119.60364220674879,238.80359978824774,2024
2024-09-13,006800,미래에셋증권,8662.0,8752.0,8831.0,19853.0,2025-06-19,129.19649041791735,126.83957952468008,124.81032725625636,145.9824520895867,2024
2024-09-12,226950,올릭스,17470.0,18100.0,18890.0,43250.0,2025-06-18,147.5672581568403,138.9502762430939,128.9571201694018,266.34230108757873,2024
2024-09-10,005440,현대지에프홀딩스,4990.0,4995.0,4845.0,8290.0,2025-06-16,66.13226452905812,65.96596596596595,71.10423116615068,70.14028056112225,2024
2024-09-09,005440,현대지에프홀딩스,5000.0,5040.0,4990.0,7690.0,2025-06-13,53.800000000000004,52.57936507936507,54.10821643286574,69.8,2024
2024-09-05,294870,IPARK현대산업개발,25400.0,25300.0,24750.0,27100.0,2025-06-11,6.692913385826782,7.114624505928857,9.49494949494949,8.267716535433077,2024
2024-09-04,294870,IPARK현대산업개발,25700.0,25850.0,25400.0,27000.0,2025-06-10,5.058365758754868,4.448742746615086,6.299212598425208,7.003891050583655,2024
2024-09-03,294870,IPARK현대산업개발,26450.0,25700.0,25700.0,24700.0,2025-06-09,-6.6162570888468775,-3.891050583657585,-3.891050583657585,3.969754253308122,2024
2024-09-02,298380,에이비엘바이오,33550.0,33200.0,30700.0,75800.0,2025-06-05,125.93144560357676,128.3132530120482,146.9055374592834,150.3725782414307,2024
2024-09-02,294870,IPARK현대산업개발,26500.0,26650.0,26450.0,24100.0,2025-06-05,-9.056603773584904,-9.56848030018762,-8.884688090737235,3.7735849056603765,2024
2024-08-30,294870,IPARK현대산업개발,25950.0,25950.0,26500.0,23500.0,2025-06-04,-9.441233140655104,-9.441233140655104,-11.32075471698113,5.973025048169567,2024
2024-08-30,298380,에이비엘바이오,34600.0,33300.0,33550.0,76400.0,2025-06-04,120.80924855491331,129.4294294294294,127.71982116244409,142.77456647398844,2024
2024-08-29,294870,IPARK현대산업개발,26350.0,26500.0,25950.0,23350.0,2025-06-02,-11.38519924098672,-11.886792452830186,-10.019267822736033,4.36432637571158,2024
2024-08-28,294870,IPARK현대산업개발,25550.0,25150.0,26350.0,23400.0,2025-05-30,-8.414872798434448,-6.958250497017893,-11.195445920303603,7.632093933463802,2024
2024-08-27,294870,IPARK현대산업개발,26600.0,26250.0,25550.0,24300.0,2025-05-29,-8.64661654135338,-7.428571428571429,-4.892367906066541,3.383458646616533,2024
2024-08-20,347700,스피어,3785.0,3735.0,3750.0,9990.0,2025-05-22,163.93659180977545,167.46987951807228,166.4,200.1321003963012,2024
2024-08-19,060370,LS마린솔루션,18255.0,18167.0,17860.0,18080.0,2025-05-21,-0.9586414680909372,-0.4788902955909058,1.2318029115341522,5.7682826622843075,2024
2024-08-19,077970,STX엔진,23000.0,22000.0,22200.0,25800.0,2025-05-21,12.173913043478258,17.272727272727263,16.216216216216207,37.60869565217391,2024
2024-08-19,071970,HD현대마린엔진,23250.0,23200.0,21750.0,41200.0,2025-05-21,77.20430107526882,77.58620689655173,89.42528735632185,82.79569892473117,2024
2024-08-19,096530,씨젠,34450.0,33500.0,32750.0,31700.0,2025-05-21,-7.982583454281567,-5.3731343283582085,-3.2061068702290085,-0.43541364296081353,2024
2024-08-16,077970,STX엔진,21550.0,22250.0,23000.0,25450.0,2025-05-20,18.097447795823673,14.382022471910116,10.652173913043473,46.8677494199536,2024
2024-08-16,071970,HD현대마린엔진,23800.0,23600.0,23250.0,38700.0,2025-05-20,62.60504201680672,63.98305084745763,66.45161290322581,76.26050420168067,2024
2024-08-14,071970,HD현대마린엔진,23550.0,23600.0,23800.0,39750.0,2025-05-19,68.78980891719746,68.43220338983052,67.01680672268908,78.13163481953292,2024
2024-08-13,071970,HD현대마린엔진,22100.0,22500.0,23550.0,39500.0,2025-05-16,78.73303167420815,75.55555555555556,67.72823779193206,89.81900452488686,2024
2024-08-12,071970,HD현대마린엔진,23100.0,23100.0,22100.0,39700.0,2025-05-15,71.86147186147187,71.86147186147187,79.63800904977376,81.60173160173161,2024
2024-08-09,071970,HD현대마린엔진,23550.0,23200.0,23100.0,39750.0,2025-05-14,68.78980891719746,71.33620689655173,72.07792207792207,78.13163481953292,2024
2024-08-08,003570,SNT다이내믹스,23750.0,23950.0,25100.0,33200.0,2025-05-13,39.78947368421053,38.62212943632568,32.27091633466135,59.157894736842096,2024
2024-08-08,071970,HD현대마린엔진,23400.0,23600.0,23550.0,39950.0,2025-05-13,70.72649572649571,69.27966101694916,69.63906581740977,79.27350427350429,2024
2024-08-07,071970,HD현대마린엔진,21750.0,21050.0,23400.0,38100.0,2025-05-12,75.17241379310344,80.9976247030879,62.82051282051282,92.8735632183908,2024
2024-08-06,071970,HD현대마린엔진,21750.0,22100.0,21750.0,40850.0,2025-05-09,87.81609195402298,84.84162895927602,87.81609195402298,92.8735632183908,2024
2024-08-02,347700,스피어,2990.0,2980.0,2445.0,9750.0,2025-05-07,226.08695652173913,227.18120805369128,298.7730061349693,269.89966555183946,2024
2024-08-01,323280,태성,10491.0,10251.0,9801.0,20050.0,2025-05-02,91.11619483366695,95.59067408057751,104.57096214671972,317.80573825183495,2024
2024-07-31,323280,태성,10826.0,10625.0,10491.0,20500.0,2025-04-30,89.35895067430259,92.94117647058823,95.40558574015823,304.87714760761133,2024
2024-07-30,323280,태성,10634.0,10366.0,10826.0,20350.0,2025-04-29,91.36731239420726,96.31487555469805,87.97339737668575,312.18732367876623,2024
2024-07-29,323280,태성,10768.0,10547.0,10634.0,20350.0,2025-04-28,88.98588410104011,92.94586138238361,91.36731239420726,307.05794947994053,2024
2024-07-26,071970,HD현대마린엔진,22800.0,23350.0,23300.0,36750.0,2025-04-25,61.184210526315795,57.38758029978585,57.72532188841202,63.1578947368421,2024
2024-07-26,007390,네이처셀,12700.0,12590.0,11900.0,27750.0,2025-04-25,118.50393700787403,120.4130262112788,133.19327731092437,181.1023622047244,2024
2024-07-23,071970,HD현대마린엔진,22400.0,21950.0,22450.0,33550.0,2025-04-22,49.77678571428572,52.84738041002277,49.443207126948785,56.25,2024
2024-07-23,010120,LS ELECTRIC,51800.0,51600.0,52000.0,34520.0,2025-04-22,-33.359073359073356,-33.10077519379845,-33.61538461538461,17.18146718146718,2024
2024-07-22,226950,올릭스,16070.0,15700.0,16100.0,50900.0,2025-04-21,216.7392657125078,224.20382165605096,216.14906832298138,298.2576228998133,2024
2024-07-17,071970,HD현대마린엔진,21500.0,21200.0,20700.0,33900.0,2025-04-16,57.674418604651166,59.905660377358494,63.76811594202898,62.7906976744186,2024
2024-07-16,071970,HD현대마린엔진,19100.0,19270.0,21500.0,33900.0,2025-04-15,77.48691099476439,75.92112091333681,57.674418604651166,83.24607329842932,2024
2024-07-15,032820,우리기술,3065.0,3040.0,2775.0,1842.0,2025-04-14,-39.9021207177814,-39.40789473684211,-33.62162162162162,7.667210440456773,2024
2024-07-15,950160,코오롱티슈진,20300.0,20100.0,18760.0,46150.0,2025-04-14,127.33990147783251,129.60199004975124,146.00213219616202,192.11822660098522,2024
2024-07-15,010120,LS ELECTRIC,45500.0,46000.0,46800.0,34120.0,2025-04-14,-25.010989010989015,-25.826086956521742,-27.094017094017097,33.4065934065934,2024
2024-07-12,032820,우리기술,2875.0,2885.0,3065.0,1774.0,2025-04-11,-38.29565217391304,-38.509532062391685,-42.12071778140294,14.782608695652177,2024
2024-07-12,950160,코오롱티슈진,18120.0,18490.0,20300.0,45300.0,2025-04-11,150.0,144.99729583558684,123.15270935960592,227.2626931567329,2024
2024-07-10,010120,LS ELECTRIC,44900.0,45800.0,44900.0,29820.0,2025-04-09,-33.58574610244989,-34.890829694323145,-33.58574610244989,35.18930957683742,2024
2024-07-09,010120,LS ELECTRIC,42600.0,43100.0,44900.0,30980.0,2025-04-08,-27.27699530516432,-28.120649651972162,-31.0022271714922,42.48826291079813,2024
2024-07-09,039200,오스코텍,43100.0,43050.0,42900.0,29250.0,2025-04-08,-32.13457076566125,-32.055749128919864,-31.818181818181824,6.380510440835274,2024
2024-07-05,039200,오스코텍,42900.0,43750.0,42000.0,29500.0,2025-04-04,-31.235431235431232,-32.57142857142858,-29.761904761904766,6.876456876456882,2024
2024-07-04,039200,오스코텍,42000.0,42000.0,42900.0,28900.0,2025-04-03,-31.19047619047619,-31.19047619047619,-32.634032634032636,9.166666666666657,2024
2024-07-03,039200,오스코텍,39750.0,39200.0,42000.0,29400.0,2025-04-02,-26.03773584905661,-25.0,-30.000000000000004,15.345911949685531,2024
2024-07-02,087010,펩트론,60473.0,57468.0,62605.0,106500.0,2025-04-01,76.11165313445669,85.3205262058885,70.11420813034104,118.27923205397451,2024
2024-07-01,087010,펩트론,56499.0,56984.0,60473.0,92000.0,2025-03-31,62.834740437883866,61.448827741120304,52.134010219436774,133.63245367174642,2024
2024-06-28,087010,펩트론,47826.0,47873.0,56499.0,91800.0,2025-03-28,91.94580353782462,91.75735800973408,62.48075187171453,176.0005018190942,2024
2024-06-27,087010,펩트론,45064.0,44967.0,47826.0,87700.0,2025-03-27,94.6121072252796,95.0319122912358,83.37306067829213,192.91674063554058,2024
2024-06-26,012510,더존비즈온,75900.0,74900.0,71900.0,58500.0,2025-03-26,-22.92490118577075,-21.895861148197593,-18.63699582753825,21.212121212121215,2024
2024-06-25,012510,더존비즈온,72200.0,71000.0,75900.0,58100.0,2025-03-25,-19.52908587257618,-18.16901408450704,-23.451910408432152,27.423822714681446,2024
2024-06-24,082740,한화엔진,16170.0,16030.0,15820.0,23600.0,2025-03-24,45.94928880643165,47.22395508421708,49.17825537294564,77.79839208410637,2024
2024-06-21,103590,일진전기,26550.0,26750.0,25000.0,27600.0,2025-03-21,3.9548022598870025,3.1775700934579376,10.40000000000001,41.43126177024483,2024
2024-06-20,036460,한국가스공사,63500.0,62000.0,61900.0,36400.0,2025-03-20,-42.677165354330704,-41.29032258064517,-41.19547657512116,0.7874015748031482,2024
2024-06-19,082740,한화엔진,15650.0,15880.0,15340.0,26300.0,2025-03-19,68.05111821086263,65.61712846347606,71.4471968709257,83.70607028753993,2024
2024-06-18,036460,한국가스공사,55800.0,56900.0,55800.0,36500.0,2025-03-18,-34.587813620071685,-35.852372583479784,-34.587813620071685,15.591397849462375,2024
2024-06-17,103590,일진전기,26300.0,26250.0,25650.0,30350.0,2025-03-17,15.399239543726239,15.61904761904762,18.323586744639385,42.775665399239536,2024
2024-06-14,082740,한화엔진,15430.0,15300.0,15300.0,23350.0,2025-03-14,51.32858068697344,52.61437908496731,52.61437908496731,86.3253402462735,2024
2024-06-13,036460,한국가스공사,51800.0,52200.0,51800.0,36700.0,2025-03-13,-29.150579150579148,-29.693486590038308,-29.150579150579148,24.517374517374524,2024
2024-06-12,036460,한국가스공사,45800.0,44450.0,51800.0,35850.0,2025-03-12,-21.72489082969432,-19.34758155230596,-30.79150579150579,40.829694323144096,2024
2024-06-11,082920,비츠로셀,11203.0,11203.0,11052.0,13121.0,2025-03-11,17.120414174774613,17.120414174774613,18.720593557727106,34.68713737391771,2024
2024-06-11,036460,한국가스공사,44000.0,43700.0,45800.0,36850.0,2025-03-11,-16.249999999999996,-15.675057208237986,-19.54148471615721,46.59090909090908,2024
2024-06-05,036460,한국가스공사,43700.0,43700.0,38200.0,39600.0,2025-03-06,-9.382151029748286,-9.382151029748286,3.664921465968596,47.59725400457666,2024
2024-06-05,032820,우리기술,2500.0,2500.0,2550.0,2050.0,2025-03-06,-18.000000000000004,-18.000000000000004,-19.6078431372549,32.00000000000001,2024
2024-06-04,060370,LS마린솔루션,16544.0,17052.0,16061.0,14604.0,2025-03-05,-11.726305609284339,-14.3560872624912,-9.071664279932756,31.830270793036753,2024
2024-06-03,060370,LS마린솔루션,15561.0,15561.0,16544.0,14481.0,2025-03-04,-6.940427993059572,-6.940427993059572,-12.46977756286267,40.15808752650858,2024
2024-06-03,039200,오스코텍,37300.0,37500.0,36600.0,31200.0,2025-03-04,-16.353887399463808,-16.800000000000004,-14.754098360655743,22.922252010723867,2024
2024-05-31,083650,비에이치아이,11290.0,11740.0,11410.0,19900.0,2025-02-28,76.26217891939771,69.50596252129473,74.40841367221735,119.66341895482726,2024
2024-05-30,950160,코오롱티슈진,14100.0,14200.0,14260.0,37300.0,2025-02-27,164.5390070921986,162.67605633802816,161.57082748948108,189.7163120567376,2024
2024-05-28,007390,네이처셀,11600.0,11480.0,11680.0,17920.0,2025-02-25,54.48275862068965,56.09756097560976,53.42465753424656,140.94827586206895,2024
2024-05-28,950160,코오롱티슈진,14240.0,14090.0,14160.0,36700.0,2025-02-25,157.7247191011236,160.4684173172463,159.180790960452,186.86797752808988,2024
2024-05-27,001440,대한전선,19010.0,19100.0,18690.0,12750.0,2025-02-24,-32.93003682272489,-33.24607329842932,-31.78170144462279,1.525512887953706,2024
2024-05-24,060370,LS마린솔루션,13911.0,13910.0,13761.0,15420.0,2025-02-21,10.847530731076116,10.855499640546373,12.055809897536518,56.78240241535475,2024
2024-05-24,007390,네이처셀,11800.0,12170.0,11650.0,18330.0,2025-02-21,55.33898305084746,50.61626951520131,57.33905579399141,136.86440677966104,2024
2024-05-23,007390,네이처셀,10920.0,10900.0,11800.0,18800.0,2025-02-20,72.16117216117217,72.4770642201835,59.32203389830508,155.95238095238093,2024
2024-05-23,032820,우리기술,2250.0,2220.0,2315.0,2180.0,2025-02-20,-3.111111111111109,-1.8018018018018056,-5.831533477321815,46.66666666666666,2024
2024-05-22,007390,네이처셀,10670.0,10550.0,10920.0,20200.0,2025-02-19,89.31583880037488,91.4691943127962,84.98168498168499,161.94939081537018,2024
2024-05-16,032820,우리기술,1983.0,2005.0,1952.0,1988.0,2025-02-13,0.2521432173474558,-0.8478802992518686,1.8442622950819665,66.41452344931922,2024
2024-05-16,001440,대한전선,18580.0,18200.0,18360.0,13170.0,2025-02-13,-29.11733046286329,-27.63736263736264,-28.26797385620915,12.755651237890199,2024
2024-05-16,323280,태성,5480.0,5422.0,5183.0,29400.0,2025-02-13,436.4963503649635,442.2353375138325,467.23905074281305,699.8540145985402,2024
2024-05-14,323280,태성,5413.0,5365.0,5480.0,31450.0,2025-02-12,481.0086828006651,486.2068965517241,473.90510948905114,709.7542952152227,2024
2024-05-13,001440,대한전선,18110.0,18430.0,17240.0,12720.0,2025-02-11,-29.76256212037548,-30.982094411285942,-26.21809744779582,15.681943677526222,2024
2024-05-10,001440,대한전선,14600.0,15000.0,18110.0,12770.0,2025-02-10,-12.534246575342467,-14.866666666666662,-29.486471562672556,43.493150684931514,2024
2024-05-09,001440,대한전선,14380.0,14570.0,14600.0,12900.0,2025-02-07,-10.292072322670375,-11.46190803019904,-11.64383561643836,45.68845618915161,2024
2024-05-09,323280,태성,4694.0,4660.0,4622.0,31650.0,2025-02-07,574.2650191734128,579.1845493562231,584.7684984855041,833.787814230933,2024
2024-05-07,001440,대한전선,14300.0,14150.0,14060.0,12790.0,2025-02-05,-10.559440559440558,-9.611307420494697,-9.032716927453766,46.5034965034965,2024
2024-05-07,257720,실리콘투,15960.0,15770.0,15560.0,29050.0,2025-02-05,82.01754385964912,84.21052631578947,86.69665809768638,239.59899749373434,2024
2024-05-02,229640,LS에코에너지,31850.0,32700.0,32450.0,43650.0,2025-02-03,37.04866562009419,33.4862385321101,34.5146379044684,61.06750392464677,2024
2024-04-30,229640,LS에코에너지,30300.0,30000.0,31850.0,45350.0,2025-01-31,49.66996699669968,51.16666666666667,42.386185243328086,69.3069306930693,2024
2024-04-30,099320,쎄트렉아이,51600.0,51700.0,52700.0,45200.0,2025-01-31,-12.4031007751938,-12.572533849129597,-14.2314990512334,13.372093023255815,2024
2024-04-29,257720,실리콘투,14280.0,14420.0,14800.0,31750.0,2025-01-24,122.33893557422971,120.18030513176146,114.52702702702702,279.5518207282913,2024
2024-04-29,010120,LS ELECTRIC,34660.0,34880.0,35320.0,48800.0,2025-01-24,40.79630698211194,39.90825688073394,38.16534541336354,58.395845354875945,2024
2024-04-25,071970,HD현대마린엔진,16590.0,16450.0,16600.0,28200.0,2025-01-22,69.98191681735986,71.42857142857142,69.87951807228916,77.51657625075346,2024
2024-04-24,071970,HD현대마린엔진,16500.0,16330.0,16590.0,28650.0,2025-01-21,73.63636363636363,75.44396815676669,72.69439421338156,78.18181818181817,2024
2024-04-24,232140,와이씨,10700.0,11110.0,12060.0,11760.0,2025-01-21,9.906542056074773,5.850585058505842,-2.487562189054726,114.48598130841123,2024
2024-04-24,103590,일진전기,20750.0,20350.0,19850.0,30300.0,2025-01-21,46.024096385542165,48.894348894348894,52.64483627204031,55.42168674698795,2024
2024-04-22,232140,와이씨,10140.0,9930.0,9830.0,11590.0,2025-01-17,14.299802761341219,16.717019133937573,17.904374364191256,126.33136094674558,2024
2024-04-19,232140,와이씨,9820.0,9440.0,10140.0,11660.0,2025-01-16,18.737270875763755,23.516949152542367,14.990138067061153,133.70672097759675,2024
2024-04-18,103590,일진전기,20500.0,20500.0,19670.0,30000.0,2025-01-15,46.34146341463414,46.34146341463414,52.51652262328419,50.97560975609756,2024
2024-04-18,095610,테스,29750.0,28800.0,27200.0,17380.0,2025-01-15,-41.57983193277312,-39.65277777777778,-36.102941176470594,-2.6890756302521024,2024
2024-04-17,095610,테스,29300.0,28800.0,29750.0,17020.0,2025-01-14,-41.91126279863481,-40.90277777777778,-42.78991596638655,2.3890784982935065,2024
2024-04-16,095610,테스,29550.0,30000.0,29300.0,16590.0,2025-01-13,-43.85786802030457,-44.699999999999996,-43.37883959044368,11.336717428087994,2024
2024-04-12,257720,실리콘투,13760.0,13530.0,12830.0,33100.0,2025-01-09,140.55232558139537,144.64153732446414,157.98908807482462,293.8953488372093,2024
2024-04-11,010120,LS ELECTRIC,25500.0,26200.0,27940.0,34000.0,2025-01-08,33.33333333333333,29.77099236641221,21.689334287759475,115.29411764705881,2024
2024-04-09,000500,가온전선,37750.0,36950.0,37550.0,60900.0,2025-01-07,61.32450331125827,64.81732070365358,62.18375499334221,97.35099337748345,2024
2024-04-08,000500,가온전선,34200.0,35750.0,37750.0,60000.0,2025-01-06,75.43859649122805,67.83216783216784,58.940397350993365,117.83625730994154,2024
2024-04-08,010120,LS ELECTRIC,24680.0,24560.0,24780.0,35000.0,2025-01-06,41.815235008103734,42.50814332247557,41.24293785310735,122.44732576985413,2024
2024-04-05,000500,가온전선,31800.0,31400.0,34200.0,57800.0,2025-01-03,81.76100628930818,84.07643312101911,69.00584795321637,134.27672955974842,2024
2024-04-05,010120,LS ELECTRIC,23720.0,23160.0,24680.0,34840.0,2025-01-03,46.880269814502526,50.43177892918826,41.16693679092383,131.45025295109613,2024
2024-04-04,103590,일진전기,23200.0,23500.0,21600.0,29150.0,2025-01-02,25.64655172413792,24.042553191489358,34.953703703703695,30.38793103448276,2024
2024-04-03,257720,실리콘투,12910.0,12700.0,12450.0,32700.0,2024-12-30,153.29202168861346,157.4803149606299,162.65060240963854,319.8295894655306,2024
2024-04-01,257720,실리콘투,12900.0,12830.0,12600.0,31700.0,2024-12-26,145.73643410852713,147.0771628994544,151.58730158730157,320.15503875968994,2024
2024-03-28,007660,이수페타시스,43666.0,43908.0,41137.0,25625.0,2024-12-23,-41.3158979526405,-41.63933679511707,-37.70814595133335,32.961571932395906,2024
2024-03-28,043260,성호전자,2200.0,2185.0,2135.0,1184.0,2024-12-23,-46.18181818181818,-45.81235697940503,-44.54332552693209,10.909090909090914,2024
2024-03-27,103590,일진전기,20700.0,20600.0,20450.0,26250.0,2024-12-20,26.811594202898558,27.427184466019416,28.361858190709043,46.135265700483096,2024
2024-03-26,103590,일진전기,19300.0,19310.0,20700.0,27750.0,2024-12-19,43.78238341968912,43.707923355774206,34.05797101449275,56.73575129533679,2024
2024-03-25,103590,일진전기,19150.0,18990.0,19300.0,27550.0,2024-12-18,43.86422976501305,45.07635597682991,42.7461139896373,57.96344647519582,2024
2024-03-22,950160,코오롱티슈진,15070.0,15280.0,15010.0,26100.0,2024-12-17,73.19177173191771,70.81151832460732,73.88407728181213,89.7810218978102,2024
2024-03-21,232140,와이씨,7660.0,7750.0,7420.0,9980.0,2024-12-16,30.287206266318535,28.774193548387107,34.50134770889488,199.60835509138383,2024
2024-03-21,103590,일진전기,18600.0,18820.0,19100.0,26450.0,2024-12-16,42.20430107526882,40.54197662061636,38.481675392670155,62.63440860215055,2024
2024-03-20,232140,와이씨,7930.0,8260.0,7660.0,10200.0,2024-12-13,28.625472887767977,23.486682808716708,33.15926892950392,189.40731399747796,2024
2024-03-18,103590,일진전기,17200.0,17030.0,16510.0,25300.0,2024-12-11,47.09302325581395,48.56136230182031,53.2404603270745,75.87209302325581,2024
