Date,Code,Name,Market,Score,Close,preset,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,peak_180d,ret_180d,sell_date,sell_close,Amount,past_60,past_120,past_240,slope60,slope120,pos_252_high,drawdown60,new_high_252,vol20,vol60,range60_pct,range120_pct,days_since_52w_low,days_since_52w_high,pos_60_high,pos_120_high,pos_240_high,past_5d,past_20,runup60,For_5d,For_20d,Inst_5d,Inst_20d,PER_num,PBR_num,외인소진율_num,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,Year,is_loser,is_sw,is_100,is_50,p_loss,p_sw,p_100plus,p_50plus,p_30plus,p_10plus,SuperScore,window,_pct,_bin_p_sw,_bin_p_100plus,_bin_p_50plus,_bin_p_30plus,_bin_p_10plus,_bin_p_loss,매출_YoY,영업이익_YoY,영업이익률_변화,PER,PBR,영업이익률,성장그룹,_매출bin
2025-08-13,034220,LG디스플레이,KOSPI,62.95,13290.0,default,30.0,100.0,100.0,100,88.2,14.5,0,100.0,0,85.0,0,70,True,14.7,21.15,21.37,0.0,1.184,,11730.0,11424.0,11074.0,True,보통 조정,True,False,False,20.767494356659142,6.6215199398043545,2026-05-13,14170.0,425817553920.0,60.89588377723971,37.72020725388601,17.195767195767186,0.5082857188352221,0.5082857188352221,0.0,0.0,1,5.409810970886658,3.525724536745826,65.09316770186335,65.09316770186335,126,0,0.0,0.0,0.0,5.074656981436642,20.29862792574657,60.89588377723971,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0.2595368097552498,0.5165663588900103,0.6487891737891737,0.7078225140126392,0.7444607069177493,0.8918908617151012,3.809622226775288,2025,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.7, 0.8]","(0.85, 0.9]","(0.25, 0.3]",24.774035666735426,77.66711815791571,9.66,-1.68,0.7,-2.11,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-08-14,034220,LG디스플레이,KOSPI,40.38,11880.0,pullback,0.0,58.0,0.0,100,0.0,68.0,0,100.0,0,45.1,0,70,True,3.8,-8.47,8.0,0.0,1.055,,12006.67,11600.0,11178.0,True,보통 조정,True,False,False,35.1010101010101,29.12457912457913,2026-05-14,15340.0,169321089960.0,43.13253012048192,22.3480947476828,5.319148936170204,0.5283733124954638,0.5283733124954638,-10.60948081264108,-10.60948081264108,0,6.096086035904048,3.817050399728662,65.09316770186335,65.09316770186335,127,1,-10.60948081264108,-10.60948081264108,-10.60948081264108,3.5943775100401605,14.377510040160642,43.13253012048192,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0.1684256986441386,0.2318874138108469,0.4752217005738132,0.4319699729535795,0.531080403420829,0.7959215664525474,2.036573347223025,2025,1.0,"(0.2, 0.25]","(0.4, 0.5]","(0.4, 0.5]","(0.5, 0.6]","(0.7, 0.8]","(0.15, 0.2]",24.774035666735426,77.66711815791571,9.66,-1.68,0.7,-2.11,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-08-18,077970,STX엔진,KOSPI,63.48,38600.0,default,30.0,100.0,86.0,100,74.5,0.0,0,100.0,0,100.0,0,100,True,8.09,12.21,33.1,1.01,1.574,,34450.0,32190.0,29340.0,True,보통 조정,True,False,False,75.38860103626943,18.78238341968912,2026-05-15,45850.0,246197632200.0,55.64516129032258,39.602169981916816,73.87387387387388,0.2795493046401574,0.2795493046401574,-9.918319719953328,-9.918319719953328,0,6.3347453540083265,4.548896947765238,115.21848317428427,115.21848317428427,378,0,-9.918319719953328,-9.918319719953328,-9.918319719953328,4.637096774193548,18.548387096774192,55.64516129032258,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,1,0.3031856411650324,0.2437553939433917,0.3474496542917691,0.5990127120502772,0.7992583263796922,0.9128051045314656,1.6031320668556768,2025,1.0,"(0.2, 0.25]","(0.3, 0.4]","(0.5, 0.6]","(0.7, 0.8]","(0.9, 0.95]","(0.3, 0.4]",14.942893401015228,123.28042328042328,2.84,20.43,2.01,5.83,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-08-19,067310,하나마이크론,KOSDAQ,43.51,11950.0,pullback,0.0,4.2,0.0,75,0.0,100.0,40,0.0,15,26.9,100,90,True,0.25,-2.13,-2.29,0.15,0.892,,12170.0,12230.0,12109.0,True,진짜 지지,True,False,True,364.43514644351467,309.6234309623431,2026-05-18,48950.0,3826055400.0,17.618110236220463,2.224123182207016,-17.128987517337034,0.1522949719498343,0.1522949719498343,-31.230937446049374,-9.81132075471698,0,3.81140656007661,3.0340436743067065,32.103688933200395,32.103688933200395,253,382,-31.230937446049374,-31.230937446049374,-31.230937446049374,1.468175853018372,5.872703412073488,17.618110236220463,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1649462639649972,0.0747614236516886,0.2314994606256742,0.34541619147715,0.4345622119815668,0.785969492555985,0.68738343909195,2025,1.0,"(0.05, 0.1]","(0.2, 0.25]","(0.2, 0.4]","(0.3, 0.5]","(0.7, 0.8]","(0.15, 0.2]",29.204545454545457,84.4559585492228,2.5599999999999987,-24.17,1.65,8.54,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-08-20,097230,HJ중공업,KOSPI,41.29,13470.0,pullback,0.0,22.3,67.3,75,0.0,100.0,0,55.5,0,100.0,0,70,True,1.34,8.45,-6.72,0.13,1.352,,13493.33,14228.0,13961.0,False,가짜 눌림,True,False,False,155.01113585746103,61.098737936154414,2026-05-19,21700.0,102056101560.0,77.93923381770145,107.55007704160246,362.09262435677533,1.2025615587048872,1.2025615587048872,-16.022443890274317,-16.022443890274317,0,7.362508412195309,5.0635747499440535,130.79136690647482,130.79136690647482,293,7,-16.022443890274317,-16.022443890274317,-16.022443890274317,6.4949361514751205,25.97974460590048,77.93923381770145,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,0,1,1,0.1748918640576725,0.2318874138108469,0.4752217005738132,0.5591967912613074,0.672183036021517,0.8738660444189077,2.1444016692901515,2025,1.0,"(0.2, 0.25]","(0.4, 0.5]","(0.5, 0.6]","(0.6, 0.7]","(0.85, 0.9]","(0.15, 0.2]",-12.769992137273947,106.70955882352942,5.42,92.42,1.44,0.39,📉 매출감소,"(-13.876, -0.187]"
2025-08-21,097230,HJ중공업,KOSPI,45.03,14080.0,pullback,0.0,11.5,45.3,100,0.0,100.0,0,32.0,0,100.0,50,70,True,0.69,4.53,-9.92,0.41,1.439,,13403.33,13918.0,14226.0,False,가짜 눌림,True,False,True,143.96306818181816,49.14772727272727,2026-05-20,21000.0,56630112000.0,87.73333333333333,123.84737678855323,385.5172413793103,1.260840603456467,1.260840603456467,-12.219451371571076,-12.219451371571076,0,7.289068792144693,5.074075415077163,130.79136690647482,130.79136690647482,294,8,-12.219451371571076,-12.219451371571076,-12.219451371571076,7.311111111111111,29.244444444444444,87.73333333333333,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,0,1,1,0.1621866574886709,0.2318874138108469,0.5231481481481481,0.5677989417989419,0.6940847454232264,0.909679406618861,2.28697233468346,2025,1.0,"(0.2, 0.25]","(0.5, 1.0]","(0.5, 0.6]","(0.6, 0.7]","(0.9, 0.95]","(0.15, 0.2]",-12.769992137273947,106.70955882352942,5.42,92.42,1.44,0.39,📉 매출감소,"(-13.876, -0.187]"
2025-08-22,347700,스피어,KOSDAQ,46.74,11480.0,pullback,0.0,6.0,66.5,50,0.0,100.0,80,0.0,0,27.1,50,100,True,0.36,8.3,-8.89,0.0,0.894,,11003.33,11280.0,11823.0,False,보통 조정,True,False,True,399.1289198606272,271.5156794425087,2026-05-21,42650.0,3544553320.0,20.335429769392043,41.728395061728385,263.86687797147385,0.4884312733239771,0.4884312733239771,-33.56481481481482,-33.56481481481482,0,8.140040668693107,5.596668477107968,125.58746736292429,125.58746736292429,346,18,-33.56481481481482,-33.56481481481482,-33.56481481481482,1.6946191474493368,6.778476589797347,20.335429769392043,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2078825489811374,0.3190243432714278,0.5673076923076922,0.6070241255709093,0.7784564908846123,0.9247785829307568,2.7131135796000208,2025,1.0,"(0.3, 0.4]","(0.5, 1.0]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.2, 0.25]",4923.529411764705,267.032967032967,567.25,8.05,5.38,17.77,🚀 매출+영업이익 폭발,"(29.526, 4923.529]"
2025-08-25,010170,대한광통신,KOSDAQ,46.21,1127.0,pullback,30.0,39.9,47.4,100,20.9,30.4,0,100.0,0,28.0,0,100,True,2.39,4.74,17.4,1.08,1.029,,1044.0,995.4,988.3,True,보통 조정,True,False,False,2695.031055900621,2056.166814551908,2026-05-22,24300.0,9415771694.0,75.0,78.04107424960505,30.59096176129781,0.6688733232900379,0.6688733232900379,-4.653130287648056,-4.653130287648056,0,4.9858779589623055,4.51324449988215,101.0204081632653,101.0204081632653,158,0,-4.653130287648056,-4.653130287648056,-4.653130287648056,6.25,25.0,75.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.227289056893985,0.2678351262291476,0.4574707890405183,0.6086960935996182,0.8719100605893059,0.9398683130193514,2.180946132144437,2025,1.0,"(0.25, 0.3]","(0.4, 0.5]","(0.6, 0.7]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",-15.307820299500833,-28.01724137931034,-6.5699999999999985,-1.22,1.68,-19.45,❌ 역성장,"(-58.927, -13.876]"
2025-08-26,347700,스피어,KOSDAQ,40.36,11630.0,pullback,0.0,2.8,1.3,50,0.0,87.2,80,0.0,0,26.4,50,85,True,0.17,0.26,3.19,7.33,0.889,,11556.67,11240.0,11651.0,False,진짜 지지,False,False,True,392.6913155631986,268.0137575236457,2026-05-22,42800.0,1705318530.0,22.93868921775899,54.03973509933775,263.4375,0.4655387489007941,0.4655387489007941,-32.69675925925925,-32.69675925925925,0,8.08145990518446,5.579741529747893,125.58746736292429,125.58746736292429,350,22,-32.69675925925925,-32.69675925925925,-32.69675925925925,1.9115574348132496,7.646229739252997,22.93868921775899,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1415817913578272,0.2318874138108469,0.4416666666666666,0.3928153350892596,0.5623159857378655,0.86348488113194,2.010840363403346,2025,1.0,"(0.2, 0.25]","(0.4, 0.5]","(0.2, 0.4]","(0.5, 0.6]","(0.85, 0.9]","(0.1, 0.15]",4923.529411764705,267.032967032967,567.25,8.05,5.38,17.77,🚀 매출+영업이익 폭발,"(29.526, 4923.529]"
2025-08-27,347700,스피어,KOSDAQ,48.78,12720.0,pullback,0.0,29.8,71.4,75,0.0,27.1,80,0.0,0,37.6,50,85,True,1.79,9.28,18.22,0.57,0.98,,11970.0,11632.0,11717.0,True,진짜 지지,False,False,True,350.47169811320754,236.47798742138363,2026-05-22,42800.0,19504390080.0,37.96095444685466,59.00000000000001,317.04918032786884,0.469505236737762,0.469505236737762,-26.38888888888889,-26.38888888888889,0,8.299184685336128,5.692730501228901,125.58746736292429,125.58746736292429,351,23,-26.38888888888889,-26.38888888888889,-26.38888888888889,3.1634128705712214,12.653651482284886,37.96095444685466,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2006438861381095,0.342998524921958,0.7243833869273025,0.6727310665789759,0.7312984572945244,0.9110651422290584,3.234558806629043,2025,1.0,"(0.3, 0.4]","(0.5, 1.0]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.2, 0.25]",4923.529411764705,267.032967032967,567.25,8.05,5.38,17.77,🚀 매출+영업이익 폭발,"(29.526, 4923.529]"
2025-08-28,030530,원익홀딩스,KOSDAQ,47.12,8540.0,default,30.0,56.3,37.7,100,80.2,0.0,0,100.0,0,83.5,0,45,True,3.63,3.77,50.88,0.52,1.178,,7910.0,7180.0,6534.0,False,가짜 눌림,False,False,False,492.50585480093673,228.4543325526932,2026-05-22,28050.0,103818474200.0,39.314845024469825,94.75484606613456,205.54561717352416,0.3069150481342959,0.3069150481342959,-1.839080459770115,-1.839080459770115,0,6.2489486588723535,5.091669851314566,69.26070038910505,69.26070038910505,261,0,-1.839080459770115,-1.839080459770115,-1.839080459770115,3.2762370853724856,13.104948341489942,39.314845024469825,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.3018233066639838,0.3190243432714278,0.4574707890405183,0.6727310665789759,0.7784564908846123,0.9162705483577884,2.2773244410252,2025,1.0,"(0.3, 0.4]","(0.4, 0.5]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.3, 0.4]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-08-29,030530,원익홀딩스,KOSDAQ,40.43,8690.0,pullback,30.0,21.3,45.7,100,68.4,0.0,0,100.0,0,84.1,0,40,True,1.28,4.57,52.46,0.95,1.181,,8293.33,7778.0,6783.0,False,가짜 눌림,False,False,False,482.27848101265823,222.78481012658227,2026-05-22,28050.0,43526107020.0,46.79054054054055,85.6837606837607,217.15328467153284,0.382704495230081,0.382704495230081,-3.977900552486191,-3.977900552486191,0,6.24817741657182,4.745336985462864,76.07003891050583,76.07003891050583,262,0,-3.977900552486191,-3.977900552486191,-3.977900552486191,3.899211711711712,15.59684684684685,46.79054054054055,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1930442069401952,0.2318874138108469,0.3937402190923317,0.5097965399866652,0.5631780694171474,0.8638176099050358,1.877581426404978,2025,1.0,"(0.2, 0.25]","(0.3, 0.4]","(0.5, 0.6]","(0.5, 0.6]","(0.85, 0.9]","(0.15, 0.2]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-01,030530,원익홀딩스,KOSDAQ,40.06,8990.0,pullback,30.0,12.3,0.0,100,60.7,0.0,0,100.0,0,100.0,0,65,True,0.74,-1.86,38.95,0.41,1.292,,8740.0,8282.0,7085.0,False,보통 조정,False,False,False,462.8476084538376,212.01334816462736,2026-05-22,28050.0,27262175000.0,53.15161839863713,95.22258414766556,233.58070500927647,0.4566823965331461,0.4566823965331461,-2.600216684723722,-2.600216684723722,0,5.9974630930800545,4.727292730309402,79.57198443579766,79.57198443579766,265,0,-2.600216684723722,-2.600216684723722,-2.600216684723722,4.429301533219761,17.717206132879046,53.15161839863713,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1821670758475319,0.3230608657437925,0.4752217005738132,0.5097965399866652,0.6191886940190253,0.8626671803142392,2.5290430423106587,2025,1.0,"(0.3, 0.4]","(0.4, 0.5]","(0.5, 0.6]","(0.6, 0.7]","(0.85, 0.9]","(0.15, 0.2]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-02,319400,현대무벡스,KOSDAQ,56.64,6050.0,default,30.0,100.0,100.0,75,76.3,16.0,0,100.0,0,39.6,0,70,True,38.45,23.72,21.0,0.0,0.997,,5151.67,5043.0,4856.0,False,가짜 눌림,True,False,False,733.0578512396695,518.1818181818181,2026-05-22,37400.0,196222191000.0,45.432692307692314,70.4225352112676,112.28070175438596,0.0846617700240191,0.0846617700240191,0.0,0.0,1,7.560225945424261,4.942394718357534,49.93804213135068,49.93804213135068,267,0,0.0,0.0,0.0,3.786057692307693,15.144230769230772,45.432692307692314,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2995685861642398,0.2778644253050998,0.3748416810592976,0.6070241255709093,0.7773034510523272,0.9128051045314656,1.847323855722284,2025,1.0,"(0.25, 0.3]","(0.3, 0.4]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.25, 0.3]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-03,319400,현대무벡스,KOSDAQ,51.18,6480.0,default,30.0,100.0,9.4,100,77.1,0.0,0,100.0,0,44.6,0,70,True,15.34,1.89,29.34,2.17,1.054,,5728.33,5337.0,5063.0,False,보통 조정,True,False,False,677.7777777777777,477.1604938271605,2026-05-22,37400.0,241613079120.0,54.65393794749402,82.27848101265822,130.6049822064057,0.1140799115667701,0.1140799115667701,-3.857566765578635,-3.857566765578635,0,7.673803087000324,5.009732312337157,67.03841387856258,67.03841387856258,268,0,-3.857566765578635,-3.857566765578635,-3.857566765578635,4.554494828957835,18.21797931583134,54.65393794749402,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2982062516631912,0.2678351262291476,0.4592202622422778,0.6467153858947278,0.784135345155016,0.8918908617151012,2.009712786535448,2025,1.0,"(0.25, 0.3]","(0.4, 0.5]","(0.6, 0.7]","(0.7, 0.8]","(0.85, 0.9]","(0.25, 0.3]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-04,319400,현대무벡스,KOSDAQ,42.75,6630.0,pullback,30.0,55.5,7.7,100,47.2,0.0,0,100.0,0,52.8,0,70,True,3.55,1.53,39.58,2.4,1.076,,6386.67,5713.0,5285.5,False,보통 조정,True,False,False,660.180995475113,464.10256410256414,2026-05-22,37400.0,100602353670.0,57.857142857142854,88.08510638297872,133.4507042253521,0.14637780210411,0.14637780210411,-3.4934497816593857,-3.4934497816593857,0,7.669237524534688,5.013248735603339,70.26022304832715,70.26022304832715,269,0,-3.4934497816593857,-3.4934497816593857,-3.4934497816593857,4.821428571428571,19.285714285714285,57.857142857142854,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1930442069401952,0.2318874138108469,0.3611111111111111,0.433453737149208,0.6051881031382847,0.8791371975128538,1.735980407605079,2025,1.0,"(0.2, 0.25]","(0.3, 0.4]","(0.4, 0.5]","(0.6, 0.7]","(0.85, 0.9]","(0.15, 0.2]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-05,319400,현대무벡스,KOSDAQ,56.87,7130.0,default,30.0,100.0,57.9,100,73.8,0.0,0,100.0,0,75.1,0,70,True,9.4,6.58,50.11,1.25,1.143,,6746.67,6189.0,5548.5,False,보통 조정,True,False,False,606.8723702664797,424.5441795231416,2026-05-22,37400.0,335482385640.0,73.90243902439025,101.69731258840172,149.30069930069928,0.1919136773176469,0.1919136773176469,-7.1614583333333375,-7.1614583333333375,0,7.781002910294374,5.085571214363403,90.33457249070632,90.33457249070632,270,0,-7.1614583333333375,-7.1614583333333375,-7.1614583333333375,6.158536585365854,24.634146341463417,73.90243902439025,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2982062516631912,0.2845189927582154,0.6008627262148388,0.6588258570215924,0.784135345155016,0.915488626376664,2.3885275182527734,2025,1.0,"(0.25, 0.3]","(0.5, 1.0]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.25, 0.3]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-08,030530,원익홀딩스,KOSDAQ,43.29,9340.0,pullback,30.0,11.9,0.0,100,70.6,84.4,0,0.0,0,87.8,0,100,True,0.71,-1.68,3.89,0.06,1.195,,9083.33,9006.0,8644.0,False,진짜 지지,True,False,False,441.7558886509636,200.32119914346893,2026-05-22,28050.0,26126847380.0,69.81818181818183,93.97715472481826,285.95041322314046,0.7426241612321361,0.7426241612321361,-1.7875920084121977,-1.7875920084121977,0,5.607624933835907,4.57253358330724,85.01945525291829,85.01945525291829,272,0,-1.7875920084121977,-1.7875920084121977,-1.7875920084121977,5.818181818181819,23.272727272727277,69.81818181818183,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1445944406470722,0.4294294294294294,0.5231481481481481,0.5079476390836839,0.6203417338513105,0.9030093105969133,3.26760776058591,2025,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.5, 0.6]","(0.6, 0.7]","(0.9, 0.95]","(0.1, 0.15]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-09,030530,원익홀딩스,KOSDAQ,57.58,11280.0,default,30.0,70.2,100.0,100,88.6,1.4,0,40.8,0,100.0,0,100,True,5.02,21.55,24.64,0.24,1.467,,9880.0,9452.0,9018.0,False,보통 조정,True,False,False,348.58156028368796,148.67021276595747,2026-05-22,28050.0,224204303040.0,110.44776119402984,133.78238341968913,371.9665271966527,0.8347377905793788,0.8347377905793788,-4.081632653061229,-4.081632653061229,0,6.91935672826651,5.230302161237992,128.79377431906616,128.79377431906616,273,0,-4.081632653061229,-4.081632653061229,-4.081632653061229,9.203980099502488,36.81592039800995,110.44776119402984,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2982062516631912,0.5147189442964091,0.7860082304526749,0.8233365747845435,0.8678859157200906,0.9468127574637958,4.074329002182366,2025,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.8, 0.9]","(0.8, 0.9]","(0.9, 0.95]","(0.25, 0.3]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-10,030530,원익홀딩스,KOSDAQ,42.08,11790.0,pullback,30.0,13.6,0.0,100,70.3,0.0,0,46.1,0,100.0,0,100,True,0.82,-0.34,35.05,2.0,1.565,,10803.33,10064.0,9432.0,False,보통 조정,True,False,False,329.1772688719254,137.91348600508906,2026-05-22,28050.0,47211416190.0,122.45283018867924,143.343653250774,382.2085889570552,0.9268467782878616,0.9268467782878616,-1.0075566750629703,-1.0075566750629703,0,6.812809018630414,5.221108293505722,131.71206225680933,131.71206225680933,274,0,-1.0075566750629703,-1.0075566750629703,-1.0075566750629703,10.204402515723269,40.817610062893074,122.45283018867924,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1930442069401952,0.3738738738738738,0.5231481481481481,0.5675105167515034,0.672183036021517,0.915488626376664,2.904043561596583,2025,1.0,"(0.3, 0.4]","(0.5, 1.0]","(0.5, 0.6]","(0.6, 0.7]","(0.9, 0.95]","(0.15, 0.2]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-11,030530,원익홀딩스,KOSDAQ,46.44,12260.0,pullback,30.0,19.4,57.1,100,72.9,0.0,0,55.1,0,100.0,0,100,True,1.17,6.42,37.91,1.0,1.597,,11776.67,10738.0,9804.0,False,보통 조정,True,False,False,312.72430668841764,128.79282218597066,2026-05-22,28050.0,72132188140.0,136.22350674373797,165.65547128927412,402.4590163934426,1.0193164767991112,1.0193164767991112,-5.692307692307697,-5.692307692307697,0,6.803582534878607,5.220164131885458,152.91828793774317,152.91828793774317,275,0,-5.692307692307697,-5.692307692307697,-5.692307692307697,11.351958895311498,45.40783558124599,136.22350674373797,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2841553180513064,0.6377627627627627,0.837037037037037,0.9666666666666668,0.9344863731656184,0.9468127574637958,4.977088600400635,2025,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.9, 1.0]","(0.9, 1.0]","(0.9, 0.95]","(0.25, 0.3]",-13.875917278185456,-33.18777292576419,-1.37,-2.64,0.2,4.74,❌ 역성장,"(-58.927, -13.876]"
2025-09-12,319400,현대무벡스,KOSDAQ,49.84,9060.0,default,30.0,57.6,66.2,100,71.8,0.0,0,59.8,0,100.0,0,70,True,3.76,8.24,27.07,1.43,1.588,,8563.33,8142.0,7165.5,False,보통 조정,True,False,False,456.2913907284768,312.80353200883,2026-05-22,37400.0,290342304720.0,84.70948012232415,160.3448275862069,205.05050505050505,0.5254385480357455,0.5254385480357455,-9.850746268656716,-9.850746268656716,0,7.776713431892772,5.178271280985058,133.1786542923434,133.1786542923434,277,0,-9.850746268656716,-9.850746268656716,-9.850746268656716,7.059123343527013,28.23649337410805,84.70948012232415,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.2801046340752284,0.4610108033344548,0.6487891737891737,0.7781934996220711,0.8678859157200906,0.9344065492203998,3.540511961647007,2025,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.25, 0.3]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-15,319400,현대무벡스,KOSDAQ,41.45,9100.0,pullback,30.0,22.8,1.1,100,0.0,14.7,0,68.9,0,100.0,0,100,True,1.37,0.22,21.33,41.5,1.623,,8826.67,8462.0,7610.0,False,보통 조정,True,False,False,453.8461538461538,310.9890109890109,2026-05-22,37400.0,125776223300.0,83.46774193548387,156.3380281690141,205.8823529411765,0.6217705887901449,0.6217705887901449,-9.45273631840796,-9.45273631840796,0,7.713419277296256,5.178728584526833,133.1786542923434,133.1786542923434,280,3,-9.45273631840796,-9.45273631840796,-9.45273631840796,6.955645161290323,27.822580645161292,83.46774193548387,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1748918640576725,0.3230608657437925,0.4752217005738132,0.54752207306485,0.6530418942110453,0.9027349621744166,2.588594210758422,2025,1.0,"(0.3, 0.4]","(0.4, 0.5]","(0.5, 0.6]","(0.6, 0.7]","(0.9, 0.95]","(0.15, 0.2]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
2025-09-16,319400,현대무벡스,KOSDAQ,40.04,9110.0,pullback,30.0,6.8,1.7,100,0.0,15.4,0,69.9,0,100.0,0,100,True,0.41,0.33,21.14,4.67,1.659,,9090.0,8780.0,7916.0,False,보통 조정,True,False,False,453.23819978046106,310.53787047200876,2026-05-22,37400.0,40178980860.0,77.9296875,158.80681818181816,193.87096774193543,0.7134582404038007,0.7134582404038007,-9.353233830845776,-9.353233830845776,0,7.642043558793545,5.1804841959304,133.1786542923434,133.1786542923434,281,4,-9.353233830845776,-9.353233830845776,-9.353233830845776,6.494140625,25.9765625,77.9296875,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2025,0,1,1,1,0.1444203068224193,0.3738738738738738,0.4752217005738132,0.54752207306485,0.672183036021517,0.9030093105969133,2.9340739231145876,2025,1.0,"(0.3, 0.4]","(0.4, 0.5]","(0.5, 0.6]","(0.6, 0.7]","(0.9, 0.95]","(0.1, 0.15]",27.483196415235252,500.0,5.65,14.8,2.24,7.2,🚀 매출+영업이익 폭발,"(11.589, 29.526]"
