Date,등급,가능성태그,예상수익률,Code,Name,Market,Close,Amount,Score,StrongScore,peak_pred,p_sw,p_100plus,p_50plus,p_loss,ret_180d,peak_180d,sell_close,sell_date,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,Year,YYYYMM,p_sw%,p_100plus%,p_50plus%,p_loss%
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),071050,한국금융지주,KOSPI,70900.0,19088477900.0,45.99,0.8,43.8,0.1519896216467602,0.48775282592466224,0.5759607734159322,0.4833722510867223,0.6,12.7,71300.0,2024-11-14,20.578231292517014,39.01960784313725,17.97004991680533,-0.4213483146067398,0.12074510320352427,-0.4213483146067398,2024,2024-02,15.2,48.8,57.6,48.3
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+45% (상승),086790,하나금융지주,KOSPI,58900.0,130642084800.0,44.62,0.8,45.4,0.17318344935514085,0.4580136273890787,0.6004144175983128,0.5014523862787937,1.5,17.7,59800.0,2024-11-14,40.572792362768496,54.59317585301837,29.450549450549456,-0.16949152542372614,0.4881411631668818,-0.16949152542372614,2024,2024-02,17.3,45.8,60.0,50.1
2024-02-19,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+51% (대상승),009540,HD한국조선해양,KOSPI,119500.0,11521951000.0,40.73,0.98,51.3,0.24235765703586135,0.5166185449878961,0.5362608466701373,0.530258546973936,61.4,78.2,192900.0,2024-11-14,18.199802176063294,5.752212389380529,43.802647412755725,-8.076923076923082,0.16753814082256066,-3.4733441033925727,2024,2024-02,24.2,51.7,53.6,53.0
2024-02-19,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+61% (대상승),003570,SNT다이내믹스,KOSPI,17100.0,3322205100.0,43.73,1.3,61.3,0.28264156185044303,0.5831146171370538,0.6427553565819364,0.5318081923371579,43.3,64.9,24500.0,2024-11-14,19.580419580419584,74.31192660550458,83.6734693877551,-1.4409221902017322,0.06187699889057209,-1.4409221902017322,2024,2024-02,28.3,58.3,64.3,53.2
2024-02-16,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),009540,HD한국조선해양,KOSPI,119900.0,25767229400.0,42.62,0.93,46.3,0.22884906002376085,0.5065153591580381,0.5539750989596499,0.5327690380056691,54.8,77.6,185600.0,2024-11-13,18.83052527254707,6.106194690265476,40.39812646370022,-7.769230769230773,0.17427890188502804,-3.150242326332797,2024,2024-02,22.9,50.7,55.4,53.3
2024-02-16,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+47% (상승),402340,SK스퀘어,KOSPI,65500.0,48262037500.0,40.43,1.14,46.9,0.26800576753555067,0.49605995739640396,0.6551701609736483,0.5310822938520802,30.7,66.4,85600.0,2024-11-13,39.065817409766446,48.35787089467725,66.66666666666667,-2.0926756352765308,0.3628032434202024,-2.0926756352765308,2024,2024-02,26.8,49.6,65.5,53.1
2024-02-16,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),251270,넷마블,KOSPI,64700.0,6034310200.0,41.7,0.81,43.8,0.13399062000665643,0.49696367206401715,0.5464478112900468,0.4432140370851374,-23.3,11.9,49600.0,2024-11-13,29.400000000000006,49.942062572421776,2.698412698412689,-11.732605729877221,0.15531140507923413,-0.6144393241167445,2024,2024-02,13.4,49.7,54.6,44.3
2024-02-16,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 🔻 손절 주의,+47% (상승),011780,금호석유화학,KOSPI,155200.0,102439294400.0,48.23,0.65,46.5,0.1624289930057571,0.4713819164346764,0.4938436166231862,0.5182590953890472,-31.2,7.6,106800.0,2024-11-13,18.473282442748086,31.97278911564625,-4.019789734075452,-5.939393939393945,0.01843083041201517,0.0,2024,2024-02,16.2,47.1,49.4,51.8
2024-02-15,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+63% (대상승),082920,비츠로셀,KOSDAQ,9462.0,4025957994.0,50.09,1.0,63.1,0.2660485409833149,0.4835252787365558,0.4705778264146112,0.4985634462874694,4.1,26.9,9851.0,2024-11-12,22.153369481022466,-14.772113132768872,23.848167539267017,-24.09145607701564,0.23514671921315558,-0.43144270230454085,2024,2024-02,26.6,48.4,47.1,49.9
2024-02-15,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+109% (대박),100790,미래에셋벤처투자,KOSDAQ,7060.0,6799415400.0,45.29,2.0,109.3,0.4470392584398091,0.5341150533626176,0.7322677616774758,0.43632719944786574,-20.5,3.8,5610.0,2024-11-12,45.567010309278345,42.33870967741935,21.09777015437393,-1.9444444444444486,0.6640912424052218,-1.9444444444444486,2024,2024-02,44.7,53.4,73.2,43.6
2024-02-14,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+71% (대상승),000270,기아,KOSPI,117600.0,179959046400.0,40.37,1.46,70.5,0.4066472638732952,0.4876060166289134,0.6063997436659703,0.5477468849062485,-19.6,14.8,94600.0,2024-11-11,39.17159763313609,50.0,57.852348993288594,-3.0502885408079106,0.4642232318261825,-3.0502885408079106,2024,2024-02,40.7,48.8,60.6,54.8
2024-02-14,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+29% (상승),082920,비츠로셀,KOSDAQ,9230.0,1902506060.0,42.74,0.82,28.5,0.2904228467592411,0.37581146527002113,0.38340126522064355,0.5000065803613739,2.9,30.1,9497.0,2024-11-11,14.672630140390108,-16.098536496682115,20.89063523248198,-25.95266746891296,0.22057074253762093,-2.451912914817167,2024,2024-02,29.0,37.6,38.3,50.0
2024-02-14,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+52% (대상승),178320,서진시스템,KOSDAQ,22500.0,56029590000.0,48.84,1.44,52.2,0.3154354067402429,0.5322192565772442,0.6688374617071697,0.4879317670357875,32.4,61.1,29800.0,2024-11-11,18.296529968454255,44.41591784338896,36.36363636363635,-1.098901098901095,0.15684913948781695,-1.098901098901095,2024,2024-02,31.5,53.2,66.9,48.8
2024-02-14,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+68% (대상승),003570,SNT다이내믹스,KOSPI,16960.0,5251562240.0,50.44,1.46,68.1,0.31546901033396146,0.597962320971731,0.6586189899565998,0.5233360571443708,55.4,66.3,26350.0,2024-11-11,21.31616595135908,78.33859095688749,75.02579979360165,-1.908617698091386,0.020923852781243122,-1.908617698091386,2024,2024-02,31.5,59.8,65.9,52.3
2024-02-14,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+55% (대상승),006040,동원산업,KOSPI,35008.0,1694947328.0,42.14,1.17,55.0,0.33581237000293823,0.4627415630429664,0.49871673021564267,0.5126644328638814,-10.8,10.1,31235.0,2024-11-11,23.79504225750557,5.623944001930958,-23.30711766381143,-28.172510720367672,0.3464277912632295,-10.775818126210623,2024,2024-02,33.6,46.3,49.9,51.3
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+45% (상승),402340,SK스퀘어,KOSPI,65700.0,47742678900.0,40.21,1.06,45.5,0.24494653984771067,0.5094028234827,0.6540997120569475,0.5454448177281299,44.7,65.9,95100.0,2024-11-08,35.04624871531345,45.51495016611295,73.3509234828496,-1.7937219730941756,0.27080812749481337,-1.7937219730941756,2024,2024-02,24.5,50.9,65.4,54.5
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+50% (상승),105560,KB금융,KOSPI,69700.0,189316909600.0,40.26,1.21,49.8,0.2755255029518792,0.5143361257150532,0.6511169432310094,0.5172896731004909,33.7,49.1,93200.0,2024-11-08,27.655677655677646,36.66666666666667,37.74703557312253,-1.9690576652601988,0.2170204317387109,-1.9690576652601988,2024,2024-02,27.6,51.4,65.1,51.7
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+50% (상승),020560,아시아나항공,KOSPI,14270.0,21900796880.0,45.08,1.34,49.9,0.28417868381757944,0.5049979543091287,0.6136760276132375,0.4404686545784502,-30.8,2.4,9870.0,2024-11-08,34.11654135338347,26.50709219858156,0.7768361581920846,-5.24568393094289,0.34562458097170257,-1.4502762430939176,2024,2024-02,28.4,50.5,61.4,44.0
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+55% (대상승),006040,동원산업,KOSPI,35327.0,3031021273.0,45.41,1.18,55.1,0.33848574259616376,0.4640833269519386,0.49247771426863535,0.5133438979078518,-11.3,9.1,31326.0,2024-11-08,24.12424018832788,8.066687060263078,-23.068379790940764,-27.518004062455116,0.338378173884672,-9.96278927515547,2024,2024-02,33.8,46.4,49.2,51.3
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+65% (대상승),006800,미래에셋증권,KOSPI,8642.0,7891883042.0,42.71,1.55,65.1,0.32245815002162737,0.5521005210788433,0.6327029446030495,0.44126325214788037,0.8,7.1,8712.0,2024-11-08,15.426739682115675,30.13100436681222,19.562811289430005,-1.369550330974667,0.14128805609284883,-1.369550330974667,2024,2024-02,32.2,55.2,63.3,44.1
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),008930,한미사이언스,KOSPI,44450.0,44220149050.0,43.93,1.86,46.1,0.45855352015533035,0.6196495722778772,0.5990053590742183,0.5238422846020339,-16.5,18.1,37100.0,2024-11-08,23.300970873786397,23.300970873786397,35.518292682926834,-20.907473309608537,0.376820821412123,-20.907473309608537,2024,2024-02,45.9,62.0,59.9,52.4
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+29% (상승),082920,비츠로셀,KOSDAQ,9180.0,3233976300.0,46.33,0.92,28.6,0.29440014393875213,0.4395112070119026,0.3999720899015822,0.5088284288334955,1.5,30.8,9321.0,2024-11-08,11.529583282711698,-18.789808917197448,18.97356143079316,-26.35379061371841,0.20593795231980233,-2.9803424223208586,2024,2024-02,29.4,44.0,40.0,50.9
2024-02-13,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 🔻 손절 주의,+22% (상승),375500,DL이앤씨,KOSPI,39850.0,5590357250.0,40.46,0.68,21.8,0.19758268107683985,0.4023221557674006,0.3798576894894598,0.4470787044939584,-21.5,0.0,31300.0,2024-11-08,9.779614325068863,31.08552631578947,11.468531468531463,-9.739524348810868,0.11251885227170552,-9.739524348810868,2024,2024-02,19.8,40.2,38.0,44.7
2024-02-13,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+51% (대상승),023590,다우기술,KOSPI,24300.0,17154220500.0,47.94,1.47,50.8,0.2816626368971848,0.5231131359630642,0.7463984977471099,0.45210994827811474,-24.1,0.0,18450.0,2024-11-08,37.677053824362616,39.81588032220944,7.284768211920523,-1.4198782961460488,0.28507933927601853,-1.4198782961460488,2024,2024-02,28.2,52.3,74.6,45.2
2024-02-08,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),006040,동원산업,KOSPI,34645.0,2920261695.0,43.69,1.14,53.3,0.33241525552063816,0.4456962086028871,0.510944183621569,0.5185481077328221,-11.0,11.3,30825.0,2024-11-07,21.727978637433676,2.975270479134462,-22.08478578657371,-28.917294158681962,0.32738305292561,-11.700988887756147,2024,2024-02,33.2,44.6,51.1,51.9
2024-02-08,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),105560,KB금융,KOSPI,67600.0,162403659600.0,41.34,1.01,44.2,0.22766632717849697,0.502404170344067,0.6011866396073935,0.5134569620280961,39.2,53.7,94100.0,2024-11-07,26.355140186915893,31.00775193798451,33.33333333333333,0.0,0.16975654356712055,0.0,2024,2024-02,22.8,50.2,60.1,51.3
2024-02-08,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+39% (상승),375500,DL이앤씨,KOSPI,39650.0,6352286850.0,43.39,0.89,38.6,0.20080051209641983,0.4592253136647275,0.4883837514524735,0.4438448159659283,-19.7,1.1,31850.0,2024-11-07,10.754189944134085,28.317152103559874,13.936781609195403,-10.192525481313709,0.11460123457233203,-10.192525481313709,2024,2024-02,20.1,45.9,48.8,44.4
2024-02-08,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 🔻 손절 주의,+21% (상승),175330,JB금융지주,KOSPI,12330.0,9792794250.0,41.49,0.52,21.5,0.1690775255628638,0.3753960195962622,0.3886928194500581,0.47053131975774404,49.8,51.7,18470.0,2024-11-07,13.327205882352944,41.56142365097588,31.030818278427198,-3.596559812353406,0.13985703656012902,-3.596559812353406,2024,2024-02,16.9,37.5,38.9,47.1
2024-02-08,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),138040,메리츠금융지주,KOSPI,71800.0,49308650000.0,43.24,0.77,44.4,0.14478856362942233,0.48001274683520495,0.5941093299845339,0.48920168896310123,45.5,49.3,104500.0,2024-11-07,27.30496453900708,43.027888446215144,70.95238095238095,-1.7783857729138153,0.3576046952750486,-1.7783857729138153,2024,2024-02,14.5,48.0,59.4,48.9
