Date,등급,가능성태그,예상수익률,Code,Name,Market,Close,Amount,Score,StrongScore,peak_pred,p_sw,p_100plus,p_50plus,p_loss,ret_180d,peak_180d,sell_close,sell_date,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,Year,YYYYMM,p_sw%,p_100plus%,p_50plus%,p_loss%,week,하락,대박실패
2024-01-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+57% (대상승),323410,카카오뱅크,KOSPI,29300.0,51657247800.0,40.01,2.85,57.4,0.7166393691975645,0.6537819807142035,0.695969177753785,0.4886607635651589,-25.8,6.5,21750.0,2024-10-22,56.017039403620885,14.00778210116731,4.270462633451966,-6.9841269841269815,0.5530231028903835,-6.9841269841269815,2024,2024-01,71.7,65.4,69.6,48.9,2024-03,1,1
2024-01-24,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+158% (대박),036540,SFA반도체,KOSDAQ,7480.0,689534861400.0,53.89,3.57,157.9,0.8652857883063864,0.8017355722824184,0.7858964659055311,0.5088115123696271,-51.8,8.6,3605.0,2024-10-23,51.57041540020264,27.64505119453924,68.27896512935882,-8.220858895705518,0.512819263728347,-8.220858895705518,2024,2024-01,86.5,80.2,78.6,50.9,2024-03,1,1
2024-01-24,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+62% (대상승),098460,고영,KOSDAQ,18380.0,363444410660.0,48.02,3.38,62.5,0.8093040979532484,0.7664842858594771,0.7740775272938384,0.4835153213083754,-45.5,30.8,10010.0,2024-10-23,62.65486725663716,33.67272727272728,9.600477042337507,-9.009900990099007,0.839481971083863,-9.009900990099007,2024,2024-01,80.9,76.6,77.4,48.4,2024-03,1,0
2024-01-25,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+64% (대상승),098460,고영,KOSDAQ,21050.0,570991838150.0,54.54,3.48,64.0,0.8145187804016618,0.8130418621208969,0.8039525852500481,0.4922539059472004,-53.8,14.3,9720.0,2024-10-24,91.36363636363636,52.31548480463098,25.671641791044777,-2.995391705069128,0.8785727791694297,-2.995391705069128,2024,2024-01,81.5,81.3,80.4,49.2,2024-03,1,0
2024-01-29,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+90% (대상승),007810,코리아써키트,KOSPI,20000.0,102633400000.0,42.73,2.8,90.4,0.6488735800463483,0.7443813911087712,0.7552376509188995,0.5070914456543479,-48.4,11.3,10330.0,2024-10-28,37.55158184319121,11.982082866741315,22.17470983506413,-11.308203991130815,0.6078438102750475,-11.308203991130815,2024,2024-01,64.9,74.4,75.5,50.7,2024-04,1,0
2024-01-29,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+68% (대상승),096530,씨젠,KOSDAQ,29000.0,266932646000.0,58.42,2.56,67.7,0.620017045798311,0.6560621497754017,0.7297383310918805,0.5091971626104587,-20.5,24.0,23050.0,2024-10-28,43.92059553349876,30.630630630630627,1.7543859649122862,-5.228758169934644,0.2398903570895051,-5.228758169934644,2024,2024-01,62.0,65.6,73.0,50.9,2024-04,1,0
2024-01-29,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+109% (대박),001740,SK네트웍스,KOSPI,6540.0,15782550360.0,54.79,2.22,109.0,0.5705263964213839,0.6112755130702715,0.6159127052650691,0.5132226581426054,-21.6,30.6,5130.0,2024-10-28,15.957446808510634,9.364548494983271,60.88560885608856,-10.77762619372442,0.0064440724287452,-1.8018018018018056,2024,2024-01,57.1,61.1,61.6,51.3,2024-04,1,0
2024-01-30,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+101% (대박),001740,SK네트웍스,KOSPI,6860.0,28591059980.0,43.24,2.55,101.2,0.6448154542007745,0.6932299720973253,0.6714154258299878,0.547818348051747,-24.1,24.5,5210.0,2024-10-29,20.562390158172228,15.100671140939603,70.64676616915422,-6.4120054570259155,0.0376000880296035,-2.5568181818181768,2024,2024-01,64.5,69.3,67.1,54.8,2024-04,1,0
2024-01-31,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+47% (상승),098460,고영,KOSDAQ,17450.0,82080018700.0,41.28,3.17,46.8,0.7535307556039776,0.7582145274384023,0.7498336832047375,0.4885637571105001,-38.1,37.8,10810.0,2024-10-30,39.04382470119523,30.4185351270553,2.346041055718473,-19.585253456221196,0.8823046836403968,-19.585253456221196,2024,2024-01,75.4,75.8,75.0,48.9,2024-04,1,0
2024-02-01,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+39% (상승),004990,롯데지주,KOSPI,31250.0,99453156250.0,69.06,1.04,39.4,0.3053999989812253,0.3897577252176992,0.5135673580905448,0.4864066203189087,-23.4,8.0,23950.0,2024-10-31,14.889705882352944,20.889748549323016,-0.7936507936507908,-6.576980568011958,-0.2178478197942374,-5.303030303030298,2024,2024-02,30.5,39.0,51.4,48.6,2024-04,1,1
2024-02-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+50% (상승),098460,고영,KOSDAQ,17530.0,45136208940.0,44.12,3.09,49.7,0.722106452199483,0.7390049855116433,0.7406637241535968,0.4621077995504446,-37.3,37.2,11000.0,2024-11-01,38.90649762282092,33.71472158657514,-2.773155851358844,-19.216589861751153,0.8815559041920477,-19.216589861751153,2024,2024-02,72.2,73.9,74.1,46.2,2024-04,1,0
2024-02-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+116% (대박),030530,원익홀딩스,KOSDAQ,4455.0,91894902165.0,83.87,2.6,116.2,0.6002071469414442,0.7235710295645742,0.7256804116103198,0.5071017856529897,-35.0,10.5,2895.0,2024-11-01,33.58320839580209,33.38323353293413,23.578363384188616,0.0,0.0054241069073352,0.0,2024,2024-02,60.0,72.4,72.6,50.7,2024-04,1,0
2024-02-05,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+124% (대박),030530,원익홀딩스,KOSDAQ,4550.0,81762890300.0,51.79,3.24,124.1,0.7361802010552935,0.8164907536389084,0.7826169326484557,0.486268958325015,-29.8,5.5,3195.0,2024-11-04,36.8421052631579,33.62701908957415,30.000000000000004,-7.614213197969544,0.0606240176772875,-7.614213197969544,2024,2024-02,73.6,81.6,78.3,48.6,2024-05,1,1
2024-02-05,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+74% (대상승),088350,한화생명,KOSPI,3690.0,53690304420.0,45.38,2.29,73.5,0.5242706314416048,0.6427503807245273,0.7415630829710875,0.4945123434092149,-20.9,3.4,2920.0,2024-11-04,33.453887884267644,48.49094567404426,47.305389221556894,-1.3368983957219305,0.0591473930644669,-1.3368983957219305,2024,2024-02,52.4,64.3,74.2,49.5,2024-05,1,1
2024-02-06,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+48% (상승),098460,고영,KOSDAQ,17780.0,60052252260.0,48.04,3.32,47.8,0.7929875161267866,0.771788642109647,0.7527208581275324,0.4846342904497787,-40.9,35.3,10500.0,2024-11-05,51.06202209005948,33.18352059925094,-3.21175830157866,-18.06451612903226,0.8769478932829826,-18.06451612903226,2024,2024-02,79.3,77.2,75.3,48.5,2024-05,1,0
2024-02-06,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+121% (대박),030530,원익홀딩스,KOSDAQ,4555.0,26170989360.0,40.79,3.28,121.4,0.7455569954108561,0.813966874167368,0.7728274508312641,0.4751527705534892,-31.8,5.4,3105.0,2024-11-05,36.58170914542729,35.56547619047619,26.002766251728904,-7.512690355329954,0.1129243497739544,-7.512690355329954,2024,2024-02,74.6,81.4,77.3,47.5,2024-05,1,1
2024-02-13,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+51% (대상승),098460,고영,KOSDAQ,17470.0,87029041160.0,46.96,3.34,51.1,0.7963741844018833,0.7857317980200335,0.7533930424898799,0.4922722058259143,-44.9,37.7,9620.0,2024-11-08,44.61920529801324,32.64996203492787,1.2166859791425289,-19.493087557603683,0.8189277354942525,-19.493087557603683,2024,2024-02,79.6,78.6,75.3,49.2,2024-06,1,0
2024-02-13,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+67% (대상승),007810,코리아써키트,KOSPI,19300.0,83838408700.0,40.53,2.81,66.6,0.6566415845425033,0.7210298175177395,0.7460975289207928,0.4962609923518801,-48.8,15.3,9890.0,2024-11-08,29.878869448183032,22.695486331849967,20.024875621890548,-14.412416851441243,0.2807323232249967,-14.412416851441243,2024,2024-02,65.7,72.1,74.6,49.6,2024-06,1,0
2024-02-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),098460,고영,KOSDAQ,18250.0,82640982250.0,45.89,3.52,55.1,0.8148820350116774,0.7997640989047132,0.805184921027539,0.4671940298304757,-50.8,31.8,8970.0,2024-11-11,50.329489291598016,40.926640926640935,9.87357013847081,-15.89861751152074,0.8111870306855933,-15.89861751152074,2024,2024-02,81.5,80.0,80.5,46.7,2024-06,1,0
2024-02-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+117% (대박),030530,원익홀딩스,KOSDAQ,4585.0,35197353135.0,43.36,3.26,116.9,0.732175967740279,0.8016627323326898,0.7851280344239948,0.4597899052584351,-39.0,-0.4,2795.0,2024-11-11,35.65088757396451,40.644171779141104,31.942446043165475,-6.903553299492382,0.2860861257973635,-6.903553299492382,2024,2024-02,73.2,80.2,78.5,46.0,2024-06,1,1
2024-02-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),098460,고영,KOSDAQ,18600.0,76365610800.0,42.82,3.56,56.0,0.8148832894015291,0.8180530997628934,0.8168282252917715,0.4662629364083404,-54.8,29.3,8400.0,2024-11-12,54.742096505823625,44.07436096049573,9.540636042402827,-14.28571428571429,0.8054536886282284,-14.28571428571429,2024,2024-02,81.5,81.8,81.7,46.6,2024-06,1,0
2024-02-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+67% (대상승),007810,코리아써키트,KOSPI,20700.0,82685570400.0,50.48,2.7,67.4,0.6068026264544764,0.7285054085056366,0.7706734339015608,0.4923643461797988,-58.5,1.7,8590.0,2024-11-12,37.54152823920265,27.306273062730636,33.11897106109325,-8.203991130820398,0.2530200354762965,-8.203991130820398,2024,2024-02,60.7,72.9,77.1,49.2,2024-06,1,1
2024-02-16,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+57% (대상승),098460,고영,KOSDAQ,18540.0,42664136760.0,45.19,3.61,56.8,0.8211029611484002,0.8214338079840029,0.8141124098113751,0.4516188763166462,-55.8,29.7,8200.0,2024-11-13,53.858921161825734,43.49845201238389,11.686746987951802,-14.56221198156682,0.7954953366405176,-14.56221198156682,2024,2024-02,82.1,82.1,81.4,45.2,2024-06,1,0
2024-02-16,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+67% (대상승),007810,코리아써키트,KOSPI,20400.0,17154462000.0,45.34,2.87,66.6,0.6476753841540346,0.729925146860783,0.7602130605396834,0.4624340869515621,-59.5,2.9,8270.0,2024-11-13,32.72608978529603,26.708074534161486,28.86923562855337,-9.534368070953436,0.2393794920819779,-9.534368070953436,2024,2024-02,64.8,73.0,76.0,46.2,2024-06,1,1
2024-02-16,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+40% (상승),008930,한미사이언스,KOSPI,43800.0,20809861800.0,46.98,1.8,39.9,0.4622262401516,0.5972467664643503,0.5931775202282163,0.53821217405273,-22.6,19.9,33900.0,2024-11-13,22.3463687150838,24.07932011331444,33.944954128440365,-22.064056939501775,0.3844773065428432,-22.064056939501775,2024,2024-02,46.2,59.7,59.3,53.8,2024-06,1,0
2024-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),098460,고영,KOSDAQ,19590.0,183316637760.0,48.35,3.56,54.9,0.8271933136886278,0.826446585679825,0.8247610595857515,0.492859857014652,-58.2,22.8,8190.0,2024-11-14,63.11407160699418,51.742835011618894,17.728365384615373,-9.72350230414747,0.7938244258078884,-9.72350230414747,2024,2024-02,82.7,82.6,82.5,49.3,2024-07,1,0
2024-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+68% (대상승),007810,코리아써키트,KOSPI,20400.0,15793414800.0,45.97,2.96,68.2,0.6709136035699813,0.7377807616355332,0.7596684443161161,0.4575810703279732,-60.3,2.9,8090.0,2024-11-14,31.189710610932476,28.301886792452823,30.853110968569595,-9.534368070953436,0.2272568584586078,-9.534368070953436,2024,2024-02,67.1,73.8,76.0,45.8,2024-07,1,1
2024-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+41% (상승),008930,한미사이언스,KOSPI,43700.0,10793987400.0,45.38,1.81,41.2,0.459069858022761,0.6013795632735703,0.5922358908391684,0.5325986015554238,-25.6,20.1,32500.0,2024-11-14,19.07356948228882,27.591240875912405,37.85488958990537,-22.24199288256228,0.3871024111014906,-22.24199288256228,2024,2024-02,45.9,60.1,59.2,53.3,2024-07,1,0
2024-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+48% (상승),004990,롯데지주,KOSPI,32500.0,23102755000.0,41.12,1.73,48.3,0.4094872961953761,0.5353499181045308,0.6370944843858488,0.4685080023769623,-32.5,0.8,21950.0,2024-11-14,10.732538330494034,32.38289205702647,5.348460291734192,-3.703703703703709,0.0945144429883206,-3.703703703703709,2024,2024-02,40.9,53.5,63.7,46.9,2024-07,1,1
2024-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+39% (상승),002790,아모레퍼시픽홀딩스,KOSPI,30050.0,3345376350.0,42.35,1.56,39.1,0.4714522234431912,0.37927834104492,0.4957843894739251,0.4600333906810281,-26.0,33.6,22250.0,2024-11-14,1.6920473773265554,0.3338898163605996,-25.155666251556664,-33.44407530454042,-0.0323698031784119,-1.4754098360655776,2024,2024-02,47.1,37.9,49.6,46.0,2024-07,1,0
2024-02-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),098460,고영,KOSDAQ,19680.0,96998410080.0,45.6,3.58,52.9,0.8300385783330417,0.8221051945203595,0.8196828920732123,0.4807775972656701,-57.8,22.2,8300.0,2024-11-15,64.13678065054211,56.19047619047619,17.492537313432834,-9.308755760368658,0.7899227388643456,-9.308755760368658,2024,2024-02,83.0,82.2,82.0,48.1,2024-07,1,0
2024-02-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+66% (대상승),007810,코리아써키트,KOSPI,19800.0,12055428000.0,42.76,2.77,66.4,0.636493802048138,0.7191836176940635,0.6970619056222764,0.4567934559255532,-58.7,6.1,8170.0,2024-11-15,23.982467125860985,25.078963992419467,31.64893617021276,-12.195121951219512,0.2102461572997466,-12.195121951219512,2024,2024-02,63.6,71.9,69.7,45.7,2024-07,1,1
2024-02-21,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),098460,고영,KOSDAQ,18330.0,258059491560.0,48.76,3.4,55.3,0.8076544552087919,0.792780896694828,0.7981640992718648,0.5034925962098381,-53.9,31.2,8450.0,2024-11-18,56.666666666666664,40.0305576776165,10.090090090090095,-15.529953917050689,0.7703618346328607,-15.529953917050689,2024,2024-02,80.8,79.3,79.8,50.3,2024-07,1,0
2024-02-22,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),098460,고영,KOSDAQ,19320.0,100299374280.0,49.37,3.56,56.1,0.825100841427788,0.8101067382442875,0.8225167958689298,0.4752504012155923,-56.1,24.5,8490.0,2024-11-19,64.28571428571428,51.76747839748626,15.96638655462186,-10.967741935483865,0.7549219711754368,-10.967741935483865,2024,2024-02,82.5,81.0,82.3,47.5,2024-07,1,0
2024-02-22,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+66% (대상승),007810,코리아써키트,KOSPI,20150.0,19301402900.0,46.04,2.77,66.3,0.6268591219628129,0.7217435743372205,0.7375467698667154,0.4645811844614177,-59.5,4.2,8160.0,2024-11-19,30.083925112976107,26.25313283208019,34.33333333333333,-10.643015521064305,0.1753014311515497,-10.643015521064305,2024,2024-02,62.7,72.2,73.8,46.5,2024-07,1,1
2024-02-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),098460,고영,KOSDAQ,21350.0,752813980800.0,49.51,3.55,54.7,0.8278183185234478,0.8300629847964394,0.8266390603291881,0.5012666641624388,-60.3,7.0,8480.0,2024-11-20,81.23938879456706,67.45098039215686,26.631079478054566,-11.226611226611228,0.7568011183591302,-11.226611226611228,2024,2024-02,82.8,83.0,82.7,50.1,2024-07,1,1
2024-02-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+67% (대상승),007810,코리아써키트,KOSPI,20050.0,13649719200.0,45.1,2.74,66.9,0.6454268093327564,0.6913414537580518,0.6828139451609971,0.4569585725371611,-59.3,4.7,8160.0,2024-11-20,22.405372405372415,25.784190715181943,26.658243840808595,-11.086474501108643,0.156650406482061,-11.086474501108643,2024,2024-02,64.5,69.1,68.3,45.7,2024-07,1,1
2024-02-28,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),043260,성호전자,KOSDAQ,1588.0,3256011380.0,43.57,2.02,63.1,0.4914031119801986,0.6420493244896901,0.641453465303813,0.5295789188715653,-23.8,54.0,1210.0,2024-11-25,11.28241065171689,-10.43429216018048,30.592105263157897,-24.38095238095238,0.1256684564708475,-8.208092485549134,2024,2024-02,49.1,64.2,64.1,53.0,2024-08,1,0
2024-02-29,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+49% (상승),240810,원익IPS,KOSDAQ,32800.0,75809229600.0,52.48,1.89,49.5,0.5227155747107856,0.4943989854409558,0.5493093440232285,0.4858391102286351,-26.1,36.7,24250.0,2024-11-26,-1.501501501501501,1.8633540372670732,9.515859766277137,-14.471968709256844,-0.2273319437629522,-6.017191977077363,2024,2024-02,52.3,49.4,54.9,48.6,2024-08,1,0
2024-03-04,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),098460,고영,KOSDAQ,21900.0,348100631400.0,42.27,3.52,55.1,0.8266421637470953,0.8116383613536504,0.8239318960801334,0.4996452853948974,-61.2,1.1,8500.0,2024-11-27,97.1197119711971,65.03391107761868,35.940409683426445,-8.939708939708934,0.664907920133883,-8.939708939708934,2024,2024-03,82.7,81.2,82.4,50.0,2024-09,1,1
2024-03-04,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),007810,코리아써키트,KOSPI,20150.0,9966774350.0,45.96,2.7,63.4,0.6242496466248956,0.7080130355447752,0.715338204100718,0.4747055007872916,-59.7,4.2,8130.0,2024-11-27,24.0,18.32061068702291,36.88858695652173,-10.643015521064305,0.0779094765054446,-10.643015521064305,2024,2024-03,62.4,70.8,71.5,47.5,2024-09,1,1
2024-03-05,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+75% (대상승),003530,한화투자증권,KOSPI,4780.0,305459274920.0,43.34,3.46,74.7,0.8191628057869932,0.80860926916576,0.8062299706329851,0.5069047736197223,-26.9,2.5,3495.0,2024-11-28,46.62576687116564,92.35412474849096,76.70979667282809,-10.31894934333959,0.6614998589477957,-10.31894934333959,2024,2024-03,81.9,80.9,80.6,50.7,2024-09,1,1
2024-03-05,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+66% (대상승),007810,코리아써키트,KOSPI,20000.0,7960040000.0,45.86,2.74,65.7,0.6269270695354695,0.7101250023910732,0.7429850884602575,0.4758711116106819,-59.4,5.0,8130.0,2024-11-28,26.582278481012665,18.343195266272193,46.52014652014651,-11.308203991130815,0.0610166670785925,-11.308203991130815,2024,2024-03,62.7,71.0,74.3,47.6,2024-09,1,1
2024-03-06,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+65% (대상승),007810,코리아써키트,KOSPI,20200.0,10664549600.0,50.88,2.76,64.8,0.6347697015975707,0.7093424573858419,0.7463428057406462,0.4775069821822185,-60.4,4.0,7990.0,2024-11-29,26.56641604010026,22.424242424242415,45.74314574314575,-10.421286031042133,0.0408558971767048,-10.421286031042133,2024,2024-03,63.5,70.9,74.6,47.8,2024-09,1,1
2024-03-07,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),007810,코리아써키트,KOSPI,19750.0,17298472000.0,46.27,2.77,63.5,0.6461809516109156,0.70959554870565,0.7247734802089751,0.4806559953536077,-58.5,3.8,8190.0,2024-12-02,25.396825396825395,20.647525962125847,40.970735189150595,-12.416851441241684,0.0171653239801416,-12.416851441241684,2024,2024-03,64.6,71.0,72.5,48.1,2024-09,1,1
2024-03-11,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),089970,브이엠,KOSDAQ,15770.0,5135737050.0,64.41,1.94,63.4,0.5432256263667337,0.5461410424927892,0.5902935359662017,0.5492674807577086,-62.8,32.8,5870.0,2024-12-04,4.784053156146184,12.72337383845603,46.834264432029805,-24.90476190476191,-0.1422787861742662,-0.1266624445851794,2024,2024-03,54.3,54.6,59.0,54.9,2024-10,1,0
2024-03-13,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+65% (대상승),089970,브이엠,KOSDAQ,16830.0,8957885310.0,45.83,2.32,65.2,0.6070689887113355,0.6325122177301846,0.6443238550353139,0.5471804459631842,-65.1,24.5,5880.0,2024-12-06,13.18090114324142,22.84671532846716,54.54545454545454,-19.85714285714286,-0.0637025946951751,-1.0000000000000009,2024,2024-03,60.7,63.3,64.4,54.7,2024-10,1,0
2024-03-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+58% (대상승),043260,성호전자,KOSDAQ,1506.0,433465956.0,52.47,1.77,58.5,0.4920578702563103,0.515930095076785,0.5987218425380019,0.5417343358217991,-31.5,62.4,1031.0,2024-12-09,8.345323741007205,-12.23776223776224,35.06726457399103,-28.28571428571428,0.1148613773108362,-12.94797687861272,2024,2024-03,49.2,51.6,59.9,54.2,2024-10,1,0
2024-03-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),058470,리노공업,KOSDAQ,51059.0,160523879510.0,48.15,1.87,54.7,0.4705078501322329,0.5708810302865595,0.674551313195293,0.5384903159689588,-38.9,21.2,31196.0,2024-12-10,25.615666592860475,62.21565637310966,86.68056012577236,-4.3140121062199,0.1278373796200507,-4.3140121062199,2024,2024-03,47.1,57.1,67.5,53.8,2024-10,1,0
2024-03-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+58% (대상승),043260,성호전자,KOSDAQ,1484.0,344943928.0,47.78,1.69,58.4,0.4654545186677485,0.5116939115482176,0.5985084821140046,0.5340400973787068,-26.2,64.8,1095.0,2024-12-10,4.950495049504955,-14.120370370370372,32.73703041144902,-29.333333333333332,0.1099344157156662,-14.21965317919075,2024,2024-03,46.5,51.2,59.9,53.4,2024-10,1,0
2024-03-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),058470,리노공업,KOSDAQ,51760.0,90105309040.0,41.98,1.92,53.5,0.4984345970876215,0.5551919431319022,0.6556069182068268,0.5313481033372511,-33.9,19.5,34219.0,2024-12-12,24.578800423606427,66.77944256484614,80.77043970244124,-4.4348436172962575,0.1865672300014942,-4.4348436172962575,2024,2024-03,49.8,55.5,65.6,53.1,2024-11,1,0
2024-03-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+71% (대상승),098460,고영,KOSDAQ,20150.0,64327545100.0,42.22,2.53,71.2,0.5760017861297245,0.7089914381136858,0.7156813289418182,0.4868046593171535,-57.8,3.7,8510.0,2024-12-13,19.797859690844245,59.66719492868462,20.514354066985653,-16.216216216216218,0.4302643607061543,-16.216216216216218,2024,2024-03,57.6,70.9,71.6,48.7,2024-11,1,1
2024-03-21,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+71% (대상승),098460,고영,KOSDAQ,20000.0,38154860000.0,40.1,2.61,71.0,0.6070337709674853,0.6933756015276616,0.7196673668896351,0.4831104759157014,-57.4,1.2,8510.0,2024-12-16,17.78563015312131,63.934426229508205,19.760479041916156,-16.839916839916835,0.4314565091405625,-16.839916839916835,2024,2024-03,60.7,69.3,72.0,48.3,2024-11,1,1
