Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num,외인소진율_num,loser_prob,RF_위험,모드,결과,결과(peak),수익률(180일),고점도달(peak),RF손절확률
2023-06-22,120110,코오롱인더,KOSPI,55300.0,2024-03-18,38000.0,-31.283905967450277,2.169981916817365,73.79,249697970200.0,box_breakout,12.530120481927721,10.926365795724458,-11.720226843100189,-20.170940170940167,0.41760189043361784,-7.9956188389923355,-418707.0,238563.0,61.47,0.6,15.37,0.5509642393152399,1,시그널전체풀,손절,일반,-31.3,2.2,55.1
2023-06-22,357780,솔브레인,KOSDAQ,250500.0,2024-03-18,295000.0,17.764471057884236,25.349301397205593,57.0,26514673500.0,mixed,12.318840579710155,7.291185971389025,6.896551724137923,-8.787759905845427,0.8369002555036638,-11.228813559322038,6852.0,12338.0,42.26,3.12,23.45,0.3011021715990743,0,시그널전체풀,익절,일반,17.8,25.3,30.1
2023-06-22,009450,경동나비엔,KOSPI,50400.0,2024-03-18,52500.0,4.166666666666674,20.833333333333325,56.08,31189888800.0,new_high_240,33.0396475770925,31.686046511627897,16.45244215938304,0.0,4.5045993181129,-9.257142857142853,131893.0,45671.0,11.95,1.38,8.61,0.4408527253746196,0,시그널전체풀,익절,일반,4.2,20.8,44.1
2023-06-22,357780,솔브레인,KOSDAQ,250500.0,2024-03-18,295000.0,17.764471057884236,25.349301397205593,59.83,26514673500.0,mixed,12.318840579710155,7.291185971389025,6.896551724137923,-8.787759905845427,0.8369002555036638,-11.228813559322038,6852.0,12338.0,42.26,3.12,23.45,0.30417390248472986,0,시그널전체풀,익절,일반,17.8,25.3,30.4
2023-06-22,009450,경동나비엔,KOSPI,50400.0,2024-03-18,52500.0,4.166666666666674,20.833333333333325,60.74,31189888800.0,new_high_240,33.0396475770925,31.686046511627897,16.45244215938304,0.0,4.5045993181129,-9.257142857142853,131893.0,45671.0,11.95,1.38,8.61,0.44221583101228745,0,시그널전체풀,익절,일반,4.2,20.8,44.2
2023-06-22,120110,코오롱인더,KOSPI,55300.0,2024-03-18,38000.0,-31.283905967450277,2.169981916817365,81.3,249697970200.0,box_breakout,12.530120481927721,10.926365795724458,-11.720226843100189,-20.170940170940167,0.41760189043361784,-7.9956188389923355,-418707.0,238563.0,61.47,0.6,15.37,0.5509642393152399,1,시그널전체풀,손절,일반,-31.3,2.2,55.1
2023-06-21,074600,원익QnC,KOSDAQ,28550.0,2024-03-15,28800.0,0.8756567425569184,20.490367775831864,58.27,54601760800.0,mixed,18.021978021978025,5.500982318271119,-2.717391304347827,-9.747899159663865,1.2462547659909404,-12.915129151291517,674812.0,-364238.0,42.74,1.96,10.85,0.443301719119864,0,시그널전체풀,익절,일반,0.9,20.5,44.3
2023-06-21,089970,브이엠,KOSDAQ,17990.0,2024-03-15,16090.0,-10.561423012784877,16.731517509727635,62.87,34359226930.0,new_high_120,51.88246097337006,47.02222222222223,0.8536585365853666,-10.108695652173916,4.090430242741482,-12.206952303961193,-198304.0,852268.0,33.14,8.21,17.29,0.32487221202840183,0,시그널전체풀,중립,일반,-10.6,16.7,32.5
2023-06-20,178320,서진시스템,KOSDAQ,21000.0,2024-03-14,21600.0,2.857142857142847,10.238095238095246,68.45,71181957000.0,box_breakout,7.017543859649122,1.9407008086253397,22.39482200647249,-2.525773195876291,-1.205565185239266,-16.790648246546226,,,,5.89,13.83,0.44960980603500195,0,시그널전체풀,익절,일반,2.9,10.2,45.0
2023-06-20,281820,케이씨텍,KOSPI,21400.0,2024-03-14,40750.0,90.42056074766356,152.803738317757,66.07,6143447800.0,sideways,7.249584947426668,21.886792452830186,8.571428571428562,-6.376811594202902,-0.412326826315984,-12.80193236714976,52867.0,19277.0,18.93,2.52,14.12,0.3534565331087404,0,시그널전체풀,익절,100%+,90.4,152.8,35.3
2023-06-20,281820,케이씨텍,KOSPI,21400.0,2024-03-14,40750.0,90.42056074766356,152.803738317757,59.31,6143447800.0,sideways,7.249584947426668,21.886792452830186,8.571428571428562,-6.376811594202902,-0.412326826315984,-12.80193236714976,52867.0,19277.0,18.93,2.52,14.12,0.3502516543130043,0,시그널전체풀,익절,100%+,90.4,152.8,35.0
2023-06-20,281820,케이씨텍,KOSPI,21400.0,2024-03-14,40750.0,90.42056074766356,152.803738317757,68.32,6143447800.0,sideways,7.249584947426668,21.886792452830186,8.571428571428562,-6.376811594202902,-0.412326826315984,-12.80193236714976,52867.0,19277.0,18.93,2.52,14.12,0.3534565331087404,0,시그널전체풀,익절,100%+,90.4,152.8,35.3
2023-06-20,178320,서진시스템,KOSDAQ,21000.0,2024-03-14,21600.0,2.857142857142847,10.238095238095246,68.62,71181957000.0,box_breakout,7.017543859649122,1.9407008086253397,22.39482200647249,-2.525773195876291,-1.205565185239266,-16.790648246546226,,,,5.89,13.83,0.44960980603500195,0,시그널전체풀,익절,일반,2.9,10.2,45.0
