n,skip,SW_n,SW_rate,w100_n,w100_rate,w50_n,w50_rate,avg_peak,avg_ret,winrate,final,ret_pct,profit,filter,sort,mode,combo,set
34,136,6,17.647058823529413,9,26.47058823529412,14,41.17647058823529,104.30423630822105,65.23462720092895,55.88235294117647,32179773.24831584,221.79773248315843,22179773.24831584,F03_slope_10,S05_변동성낮,weekly_2,F03_slope_10__S05_변동성낮,OOS_weekly_2
31,139,3,9.67741935483871,9,29.03225806451613,18,58.06451612903226,98.22812943678679,44.694688154461886,80.64516129032258,23855353.327883184,138.55353327883182,13855353.327883184,F03_slope_10,S06_변동성높,weekly_2,F03_slope_10__S06_변동성높,OOS_weekly_2
33,137,8,24.242424242424242,14,42.42424242424242,19,57.57575757575758,137.2068324271554,80.28272286516818,78.78787878787878,36493298.545505494,264.9329854550549,26493298.545505494,F03_slope_10,S07_slope강한,weekly_2,F03_slope_10__S07_slope강한,OOS_weekly_2
30,140,5,16.666666666666664,9,30.0,15,50.0,115.87775992559214,77.97982902746566,56.666666666666664,33393948.708239697,233.93948708239697,23393948.708239697,F03_slope_10,S08_외인매수강,weekly_2,F03_slope_10__S08_외인매수강,OOS_weekly_2
33,137,8,24.242424242424242,13,39.39393939393939,19,57.57575757575758,146.27232772386327,93.6145398571548,75.75757575757575,40892798.15286108,308.9279815286108,30892798.15286108,F03_slope_10,S09_52주고점근접,weekly_2,F03_slope_10__S09_52주고점근접,OOS_weekly_2
33,137,6,18.181818181818183,10,30.303030303030305,17,51.515151515151516,135.05928982768424,82.31076402215885,72.72727272727273,37162552.12731242,271.6255212731242,27162552.12731242,F03_slope_10,S10_랜덤,weekly_2,F03_slope_10__S10_랜덤,OOS_weekly_2
28,91,2,7.142857142857142,8,28.57142857142857,19,67.85714285714286,89.68064814858518,53.128896808691785,75.0,24876091.1064337,148.760911064337,14876091.1064337,F04_외인상위25,S01_거래대금낮,weekly_2,F04_외인상위25__S01_거래대금낮,OOS_weekly_2
27,92,3,11.11111111111111,7,25.925925925925924,17,62.96296296296296,90.51275393997128,56.749189628364256,74.07407407407408,25322281.19965835,153.2228119965835,15322281.19965835,F04_외인상위25,S02_거래대금높,weekly_2,F04_외인상위25__S02_거래대금높,OOS_weekly_2
27,92,2,7.4074074074074066,7,25.925925925925924,15,55.55555555555556,80.3234401118875,45.06592239210942,77.77777777777779,22167799.045869544,121.67799045869545,12167799.045869544,F04_외인상위25,S03_점수낮,weekly_2,F04_외인상위25__S03_점수낮,OOS_weekly_2
29,90,2,6.896551724137931,8,27.586206896551722,21,72.41379310344827,88.84542949492096,52.17375059593492,79.3103448275862,25130387.672821127,151.3038767282113,15130387.672821127,F04_외인상위25,S04_점수높,weekly_2,F04_외인상위25__S04_점수높,OOS_weekly_2
28,91,3,10.714285714285714,7,25.0,16,57.14285714285714,95.42410409719106,65.55254762817559,75.0,28354713.335889164,183.54713335889164,18354713.335889164,F04_외인상위25,S05_변동성낮,weekly_2,F04_외인상위25__S05_변동성낮,OOS_weekly_2
27,92,2,7.4074074074074066,9,33.33333333333333,18,66.66666666666666,86.23233025476702,45.21145917818716,77.77777777777779,22207093.978110533,122.07093978110532,12207093.978110533,F04_외인상위25,S06_변동성높,weekly_2,F04_외인상위25__S06_변동성높,OOS_weekly_2
27,92,4,14.814814814814813,9,33.33333333333333,17,62.96296296296296,97.52613196513545,58.1478375240781,66.66666666666666,25699916.13150109,156.9991613150109,15699916.13150109,F04_외인상위25,S07_slope강한,weekly_2,F04_외인상위25__S07_slope강한,OOS_weekly_2
28,91,5,17.857142857142858,9,32.142857142857146,17,60.71428571428571,126.16778257348493,90.04046304690506,75.0,35211329.65313342,252.11329653133424,25211329.653133422,F04_외인상위25,S08_외인매수강,weekly_2,F04_외인상위25__S08_외인매수강,OOS_weekly_2
27,92,5,18.51851851851852,9,33.33333333333333,18,66.66666666666666,120.51119648592073,85.06605630748616,81.48148148148148,32967835.203021254,229.67835203021255,22967835.203021254,F04_외인상위25,S09_52주고점근접,weekly_2,F04_외인상위25__S09_52주고점근접,OOS_weekly_2
29,90,3,10.344827586206897,9,31.03448275862069,21,72.41379310344827,103.50172314477835,66.11708487702353,79.3103448275862,29173954.614336826,191.73954614336827,19173954.614336826,F04_외인상위25,S10_랜덤,weekly_2,F04_외인상위25__S10_랜덤,OOS_weekly_2
32,130,5,15.625,12,37.5,20,62.5,104.78356637966388,61.80408204269327,68.75,29777306.253661845,197.77306253661843,19777306.253661845,F05_slope05_For양,S01_거래대금낮,weekly_2,F05_slope05_For양__S01_거래대금낮,OOS_weekly_2
33,129,7,21.21212121212121,9,27.27272727272727,17,51.515151515151516,96.75029353210358,54.893644724491644,51.515151515151516,28114902.759082243,181.14902759082244,18114902.759082243,F05_slope05_For양,S02_거래대금높,weekly_2,F05_slope05_For양__S02_거래대금높,OOS_weekly_2
30,132,3,10.0,4,13.333333333333334,12,40.0,70.93467479365434,31.00345695461739,56.666666666666664,19301037.08638522,93.0103708638522,9301037.08638522,F05_slope05_For양,S03_점수낮,weekly_2,F05_slope05_For양__S03_점수낮,OOS_weekly_2
33,129,3,9.090909090909092,10,30.303030303030305,19,57.57575757575758,91.19072455510606,44.76018340689579,69.6969696969697,24770860.524275616,147.70860524275616,14770860.524275616,F05_slope05_For양,S04_점수높,weekly_2,F05_slope05_For양__S04_점수높,OOS_weekly_2
34,128,6,17.647058823529413,11,32.35294117647059,19,55.88235294117647,105.80795351554222,66.19137440117187,70.58823529411765,32505067.296398435,225.05067296398434,22505067.296398435,F05_slope05_For양,S05_변동성낮,weekly_2,F05_slope05_For양__S05_변동성낮,OOS_weekly_2
32,130,3,9.375,8,25.0,19,59.375,84.93102604345576,42.244140738329754,68.75,23518125.036265522,135.18125036265522,13518125.036265522,F05_slope05_For양,S06_변동성높,weekly_2,F05_slope05_For양__S06_변동성높,OOS_weekly_2
33,129,7,21.21212121212121,8,24.242424242424242,17,51.515151515151516,95.4247217662394,58.04534958319984,63.63636363636363,29154965.362455945,191.54965362455948,19154965.362455945,F05_slope05_For양,S07_slope강한,weekly_2,F05_slope05_For양__S07_slope강한,OOS_weekly_2
34,128,7,20.588235294117645,12,35.294117647058826,23,67.64705882352942,132.89358010071217,86.36545268360871,70.58823529411765,39364253.91242696,293.6425391242696,29364253.912426963,F05_slope05_For양,S08_외인매수강,weekly_2,F05_slope05_For양__S08_외인매수강,OOS_weekly_2
33,129,7,21.21212121212121,10,30.303030303030305,18,54.54545454545454,109.7053223854055,71.53380284096913,60.60606060606061,33606154.93751982,236.06154937519815,23606154.93751982,F05_slope05_For양,S09_52주고점근접,weekly_2,F05_slope05_For양__S09_52주고점근접,OOS_weekly_2
35,127,4,11.428571428571429,11,31.428571428571427,22,62.857142857142854,100.56493274990187,59.76269522515748,71.42857142857143,30916943.328805115,209.16943328805115,20916943.328805115,F05_slope05_For양,S10_랜덤,weekly_2,F05_slope05_For양__S10_랜덤,OOS_weekly_2
32,128,2,6.25,9,28.125,19,59.375,90.77725053146386,46.924930189918925,68.75,25015977.66077406,150.15977660774058,15015977.66077406,F06_외인기관동시매수,S01_거래대금낮,weekly_2,F06_외인기관동시매수__S01_거래대금낮,OOS_weekly_2
29,131,3,10.344827586206897,5,17.24137931034483,16,55.172413793103445,98.11040272703414,54.737399282998815,55.172413793103445,25873845.79206966,158.73845792069662,15873845.792069659,F06_외인기관동시매수,S02_거래대금높,weekly_2,F06_외인기관동시매수__S02_거래대금높,OOS_weekly_2
29,131,2,6.896551724137931,4,13.793103448275861,12,41.37931034482759,69.84495972600979,25.07393289618023,55.172413793103445,17271440.539892267,72.71440539892266,7271440.539892267,F06_외인기관동시매수,S03_점수낮,weekly_2,F06_외인기관동시매수__S03_점수낮,OOS_weekly_2
32,128,2,6.25,10,31.25,19,59.375,97.6850792448258,52.46569995516134,68.75,26789023.985651627,167.89023985651625,16789023.985651627,F06_외인기관동시매수,S04_점수높,weekly_2,F06_외인기관동시매수__S04_점수높,OOS_weekly_2
32,128,3,9.375,10,31.25,19,59.375,105.38565626586902,67.87792077869378,65.625,31720934.649182007,217.20934649182007,21720934.649182007,F06_외인기관동시매수,S05_변동성낮,weekly_2,F06_외인기관동시매수__S05_변동성낮,OOS_weekly_2
30,130,2,6.666666666666667,6,20.0,15,50.0,75.61694849834636,30.480094656239316,60.0,19144028.396871798,91.44028396871798,9144028.396871798,F06_외인기관동시매수,S06_변동성높,weekly_2,F06_외인기관동시매수__S06_변동성높,OOS_weekly_2
29,131,4,13.793103448275861,6,20.689655172413794,16,55.172413793103445,94.42620131466914,49.52078795671249,58.620689655172406,24361028.507446624,143.61028507446622,14361028.507446624,F06_외인기관동시매수,S07_slope강한,weekly_2,F06_외인기관동시매수__S07_slope강한,OOS_weekly_2
32,128,6,18.75,9,28.125,19,59.375,126.68416612089874,81.97031734082722,62.5,36230501.54906471,262.30501549064707,26230501.54906471,F06_외인기관동시매수,S08_외인매수강,weekly_2,F06_외인기관동시매수__S08_외인매수강,OOS_weekly_2
28,132,5,17.857142857142858,5,17.857142857142858,14,50.0,111.94649900631443,66.64792533316546,57.14285714285714,28661419.09328633,186.61419093286332,18661419.09328633,F06_외인기관동시매수,S09_52주고점근접,weekly_2,F06_외인기관동시매수__S09_52주고점근접,OOS_weekly_2
32,128,4,12.5,9,28.125,21,65.625,112.43825083171753,65.32556274424348,68.75,30904180.078157917,209.04180078157916,20904180.078157917,F06_외인기관동시매수,S10_랜덤,weekly_2,F06_외인기관동시매수__S10_랜덤,OOS_weekly_2
32,129,8,25.0,13,40.625,17,53.125,179.94814921138456,140.36220500287874,65.625,54915905.600921206,449.15905600921207,44915905.600921206,F07_눌림목30_10,S01_거래대금낮,weekly_2,F07_눌림목30_10__S01_거래대금낮,OOS_weekly_2
27,134,5,18.51851851851852,10,37.03703703703704,12,44.44444444444444,105.30755960235746,62.977039109951185,37.03703703703704,27003800.55968682,170.0380055968682,17003800.55968682,F07_눌림목30_10,S02_거래대금높,weekly_2,F07_눌림목30_10__S02_거래대금높,OOS_weekly_2
26,135,5,19.230769230769234,7,26.923076923076923,11,42.30769230769231,135.35203591470625,96.8109957915223,50.0,35170858.9057958,251.70858905795797,25170858.905795798,F07_눌림목30_10,S03_점수낮,weekly_2,F07_눌림목30_10__S03_점수낮,OOS_weekly_2
26,135,2,7.6923076923076925,7,26.923076923076923,8,30.76923076923077,69.34506819753707,34.27153556768611,38.46153846153847,18910599.247598387,89.10599247598387,8910599.247598387,F07_눌림목30_10,S04_점수높,weekly_2,F07_눌림목30_10__S04_점수높,OOS_weekly_2
30,131,3,10.0,8,26.666666666666668,11,36.666666666666664,109.94501287485379,82.4641615266231,60.0,34739248.45798693,247.39248457986926,24739248.45798693,F07_눌림목30_10,S05_변동성낮,weekly_2,F07_눌림목30_10__S05_변동성낮,OOS_weekly_2
31,130,5,16.129032258064516,16,51.61290322580645,18,58.06451612903226,114.95633450824081,70.90996393264713,61.29032258064516,31982088.81912061,219.82088819120608,21982088.81912061,F07_눌림목30_10,S06_변동성높,weekly_2,F07_눌림목30_10__S06_변동성높,OOS_weekly_2
30,131,7,23.333333333333332,12,40.0,14,46.666666666666664,177.121539547556,136.93350211775265,63.33333333333333,51080050.6353258,410.80050635325796,41080050.6353258,F07_눌림목30_10,S07_slope강한,weekly_2,F07_눌림목30_10__S07_slope강한,OOS_weekly_2
27,134,7,25.925925925925924,9,33.33333333333333,12,44.44444444444444,158.19605349315677,115.8158545120343,44.44444444444444,41270280.71824926,312.70280718249256,31270280.71824926,F07_눌림목30_10,S08_외인매수강,weekly_2,F07_눌림목30_10__S08_외인매수강,OOS_weekly_2
25,136,6,24.0,9,36.0,10,40.0,192.50842177994826,149.5832372313949,40.0,47395809.30784872,373.95809307848725,37395809.30784872,F07_눌림목30_10,S09_52주고점근접,weekly_2,F07_눌림목30_10__S09_52주고점근접,OOS_weekly_2
30,131,7,23.333333333333332,12,40.0,14,46.666666666666664,117.89859181522397,78.34232770021238,66.66666666666666,33502698.310063716,235.02698310063715,23502698.310063716,F07_눌림목30_10,S10_랜덤,weekly_2,F07_눌림목30_10__S10_랜덤,OOS_weekly_2
30,142,7,23.333333333333332,11,36.666666666666664,16,53.333333333333336,121.44128771677347,75.68659748053851,66.66666666666666,32705979.244161554,227.0597924416155,22705979.244161554,F08_안정추세60,S01_거래대금낮,weekly_2,F08_안정추세60__S01_거래대금낮,OOS_weekly_2
25,147,4,16.0,4,16.0,9,36.0,80.17589082229264,46.212097489903464,44.0,21553024.372475866,115.53024372475863,11553024.372475866,F08_안정추세60,S02_거래대금높,weekly_2,F08_안정추세60__S02_거래대금높,OOS_weekly_2
28,144,2,7.142857142857142,5,17.857142857142858,9,32.142857142857146,73.9153601538625,40.875879813448805,46.42857142857143,21445246.34776567,114.45246347765669,11445246.34776567,F08_안정추세60,S03_점수낮,weekly_2,F08_안정추세60__S03_점수낮,OOS_weekly_2
25,147,1,4.0,6,24.0,9,36.0,58.72854690979644,13.703586569246418,44.0,13425896.642311605,34.25896642311606,3425896.6423116047,F08_안정추세60,S04_점수높,weekly_2,F08_안정추세60__S04_점수높,OOS_weekly_2
33,139,1,3.0303030303030303,7,21.21212121212121,14,42.42424242424242,70.28638010606306,41.807119302662244,54.54545454545454,23796349.369878538,137.96349369878538,13796349.369878538,F08_안정추세60,S05_변동성낮,weekly_2,F08_안정추세60__S05_변동성낮,OOS_weekly_2
25,147,2,8.0,10,40.0,13,52.0,81.3325154107185,38.61609843963056,56.00000000000001,19654024.609907642,96.54024609907641,9654024.609907642,F08_안정추세60,S06_변동성높,weekly_2,F08_안정추세60__S06_변동성높,OOS_weekly_2
29,143,5,17.24137931034483,7,24.137931034482758,11,37.93103448275862,98.38601346984952,63.336776919224484,55.172413793103445,28367665.3065751,183.67665306575103,18367665.3065751,F08_안정추세60,S07_slope강한,weekly_2,F08_안정추세60__S07_slope강한,OOS_weekly_2
33,139,9,27.27272727272727,14,42.42424242424242,20,60.60606060606061,154.56570441779246,107.42427816589527,69.6969696969697,45450011.79474544,354.5001179474544,35450011.79474544,F08_안정추세60,S08_외인매수강,weekly_2,F08_안정추세60__S08_외인매수강,OOS_weekly_2
32,140,7,21.875,9,28.125,16,50.0,122.19302791268416,90.4172722043389,65.625,38933527.10538845,289.33527105388447,28933527.105388448,F08_안정추세60,S09_52주고점근접,weekly_2,F08_안정추세60__S09_52주고점근접,OOS_weekly_2
30,142,4,13.333333333333334,9,30.0,15,50.0,94.21659769164559,56.20418260472872,60.0,26861254.781418614,168.61254781418614,16861254.781418614,F08_안정추세60,S10_랜덤,weekly_2,F08_안정추세60__S10_랜덤,OOS_weekly_2
32,137,8,25.0,13,40.625,18,56.25,181.29482556528674,146.50227396882948,68.75,56880727.67002543,468.8072767002543,46880727.67002543,F09_slope05_과열X,S01_거래대금낮,weekly_2,F09_slope05_과열X__S01_거래대금낮,OOS_weekly_2
30,139,5,16.666666666666664,8,26.666666666666668,14,46.666666666666664,108.16825712811338,66.41588345370909,60.0,29924765.036112726,199.24765036112726,19924765.036112726,F09_slope05_과열X,S02_거래대금높,weekly_2,F09_slope05_과열X__S02_거래대금높,OOS_weekly_2
31,138,3,9.67741935483871,5,16.129032258064516,12,38.70967741935484,70.62544544519417,37.11668245846006,54.83870967741935,21506171.562122624,115.06171562122623,11506171.562122624,F09_slope05_과열X,S03_점수낮,weekly_2,F09_slope05_과열X__S03_점수낮,OOS_weekly_2
34,135,3,8.823529411764707,12,35.294117647058826,19,55.88235294117647,92.21346185194118,44.685713174489614,73.52941176470588,25193142.47932647,151.93142479326474,15193142.479326472,F09_slope05_과열X,S04_점수높,weekly_2,F09_slope05_과열X__S04_점수높,OOS_weekly_2
30,139,3,10.0,7,23.333333333333332,9,30.0,75.17452691864644,43.83988039689496,50.0,23151964.11906849,131.5196411906849,13151964.119068488,F09_slope05_과열X,S05_변동성낮,weekly_2,F09_slope05_과열X__S05_변동성낮,OOS_weekly_2
29,140,4,13.793103448275861,7,24.137931034482758,15,51.724137931034484,84.82812207779504,33.05813607066806,68.96551724137932,19586859.460493736,95.86859460493736,9586859.460493736,F09_slope05_과열X,S06_변동성높,weekly_2,F09_slope05_과열X__S06_변동성높,OOS_weekly_2
29,140,8,27.586206896551722,9,31.03448275862069,16,55.172413793103445,181.65066233295298,140.47554611159225,68.96551724137932,50737908.37236175,407.37908372361755,40737908.37236175,F09_slope05_과열X,S07_slope강한,weekly_2,F09_slope05_과열X__S07_slope강한,OOS_weekly_2
33,136,7,21.21212121212121,10,30.303030303030305,18,54.54545454545454,125.91693912755149,78.52707555915426,63.63636363636363,35913934.9345209,259.139349345209,25913934.9345209,F09_slope05_과열X,S08_외인매수강,weekly_2,F09_slope05_과열X__S08_외인매수강,OOS_weekly_2
31,138,7,22.58064516129032,9,29.03225806451613,17,54.83870967741935,158.65658825074965,112.69183311492499,64.51612903225806,44934468.26562674,349.34468265626737,34934468.26562674,F09_slope05_과열X,S09_52주고점근접,weekly_2,F09_slope05_과열X__S09_52주고점근접,OOS_weekly_2
31,138,4,12.903225806451612,8,25.806451612903224,17,54.83870967741935,137.43510316306796,97.01389716650749,67.74193548387096,40074308.121617325,300.74308121617327,30074308.121617325,F09_slope05_과열X,S10_랜덤,weekly_2,F09_slope05_과열X__S10_랜덤,OOS_weekly_2
33,134,11,33.33333333333333,17,51.515151515151516,24,72.72727272727273,204.62191867762877,156.26003027803944,75.75757575757575,61565809.99175301,515.6580999175302,51565809.99175301,F10_KOSDAQ만,S01_거래대금낮,weekly_2,F10_KOSDAQ만__S01_거래대금낮,OOS_weekly_2
28,139,4,14.285714285714285,8,28.57142857142857,16,57.14285714285714,86.83631539944554,37.64681013044521,50.0,20541106.836524658,105.41106836524659,10541106.836524658,F10_KOSDAQ만,S02_거래대금높,weekly_2,F10_KOSDAQ만__S02_거래대금높,OOS_weekly_2
30,137,7,23.333333333333332,11,36.666666666666664,19,63.33333333333333,160.44504961586026,96.34666681034955,56.666666666666664,38904000.043104865,289.0400004310486,28904000.043104865,F10_KOSDAQ만,S03_점수낮,weekly_2,F10_KOSDAQ만__S03_점수낮,OOS_weekly_2
26,141,5,19.230769230769234,10,38.46153846153847,15,57.692307692307686,101.11752824430708,48.61808269593195,53.84615384615385,22640701.50094231,126.40701500942306,12640701.500942308,F10_KOSDAQ만,S04_점수높,weekly_2,F10_KOSDAQ만__S04_점수높,OOS_weekly_2
29,138,4,13.793103448275861,9,31.03448275862069,19,65.51724137931035,98.44156498490199,60.93210520527193,65.51724137931035,27670310.50952886,176.7031050952886,17670310.50952886,F10_KOSDAQ만,S05_변동성낮,weekly_2,F10_KOSDAQ만__S05_변동성낮,OOS_weekly_2
28,139,9,32.142857142857146,13,46.42857142857143,19,67.85714285714286,178.68296112867824,107.7084474812145,57.14285714285714,40158365.29474006,301.5836529474006,30158365.29474006,F10_KOSDAQ만,S06_변동성높,weekly_2,F10_KOSDAQ만__S06_변동성높,OOS_weekly_2
30,137,8,26.666666666666668,15,50.0,22,73.33333333333333,177.46426192074375,113.88032091593054,73.33333333333333,44164096.27477916,341.64096274779166,34164096.27477916,F10_KOSDAQ만,S07_slope강한,weekly_2,F10_KOSDAQ만__S07_slope강한,OOS_weekly_2
29,138,11,37.93103448275862,13,44.827586206896555,19,65.51724137931035,152.3927505928327,90.4140693348921,62.06896551724138,36220080.10711871,262.20080107118713,26220080.10711871,F10_KOSDAQ만,S08_외인매수강,weekly_2,F10_KOSDAQ만__S08_외인매수강,OOS_weekly_2
30,137,6,20.0,13,43.333333333333336,22,73.33333333333333,162.95198010097405,98.70388401131073,66.66666666666666,39611165.20339322,296.1116520339322,29611165.20339322,F10_KOSDAQ만,S09_52주고점근접,weekly_2,F10_KOSDAQ만__S09_52주고점근접,OOS_weekly_2
26,141,6,23.076923076923077,10,38.46153846153847,18,69.23076923076923,150.15241770537702,97.36014086891502,57.692307692307686,35313636.625917904,253.13636625917906,25313636.625917904,F10_KOSDAQ만,S10_랜덤,weekly_2,F10_KOSDAQ만__S10_랜덤,OOS_weekly_2
33,226,9,27.27272727272727,13,39.39393939393939,20,60.60606060606061,214.0534614338285,181.1402336453436,69.6969696969697,69776277.10296339,597.7627710296339,59776277.10296339,F01_회피6_기본,S01_거래대금낮,weekly_3,F01_회피6_기본__S01_거래대금낮,OOS_weekly_3
27,232,3,11.11111111111111,6,22.22222222222222,14,51.85185185185185,81.82163222436182,41.4062376586092,51.85185185185185,21179684.167824484,111.79684167824485,11179684.167824484,F01_회피6_기본,S02_거래대금높,weekly_3,F01_회피6_기본__S02_거래대금높,OOS_weekly_3
29,230,3,10.344827586206897,8,27.586206896551722,16,55.172413793103445,101.85312527534445,40.52664623581597,58.620689655172406,21752727.40838663,117.5272740838663,11752727.40838663,F01_회피6_기본,S03_점수낮,weekly_3,F01_회피6_기본__S03_점수낮,OOS_weekly_3
29,230,3,10.344827586206897,9,31.03448275862069,15,51.724137931034484,81.37391980741661,28.40740385411919,58.620689655172406,18238147.117694568,82.38147117694568,8238147.117694568,F01_회피6_기본,S04_점수높,weekly_3,F01_회피6_기본__S04_점수높,OOS_weekly_3
34,225,2,5.88235294117647,8,23.52941176470588,14,41.17647058823529,67.67656387005641,34.370697554404124,52.94117647058824,21686037.168497402,116.86037168497401,11686037.168497402,F01_회피6_기본,S05_변동성낮,weekly_3,F01_회피6_기본__S05_변동성낮,OOS_weekly_3
30,229,4,13.333333333333334,16,53.333333333333336,20,66.66666666666666,125.0069026546304,58.27798718231041,73.33333333333333,27483396.15469312,174.8339615469312,17483396.15469312,F01_회피6_기본,S06_변동성높,weekly_3,F01_회피6_기본__S06_변동성높,OOS_weekly_3
34,225,11,32.35294117647059,16,47.05882352941176,23,67.64705882352942,187.51932831664965,127.39335068506158,76.47058823529412,53313739.23292092,433.1373923292092,43313739.23292092,F01_회피6_기본,S07_slope강한,weekly_3,F01_회피6_기본__S07_slope강한,OOS_weekly_3
41,218,11,26.82926829268293,17,41.46341463414634,30,73.17073170731707,153.78867435238246,102.89455355135429,80.48780487804879,52186766.95605526,421.86766956055266,42186766.95605526,F01_회피6_기본,S08_외인매수강,weekly_3,F01_회피6_기본__S08_외인매수강,OOS_weekly_3
36,223,9,25.0,14,38.88888888888889,21,58.333333333333336,146.33599039282964,92.86079107123204,69.44444444444444,43429884.78564353,334.2988478564354,33429884.785643533,F01_회피6_기본,S09_52주고점근접,weekly_3,F01_회피6_기본__S09_52주고점근접,OOS_weekly_3
31,228,4,12.903225806451612,6,19.35483870967742,17,54.83870967741935,84.3421037739388,41.21475013332728,61.29032258064516,22776572.54133146,127.76572541331457,12776572.541331459,F01_회피6_기본,S10_랜덤,weekly_3,F01_회피6_기본__S10_랜덤,OOS_weekly_3
31,223,8,25.806451612903224,13,41.935483870967744,19,61.29032258064516,223.92753376351143,183.5765928407531,70.96774193548387,66908743.78063348,569.0874378063347,56908743.78063348,F02_slope_05,S01_거래대금낮,weekly_3,F02_slope_05__S01_거래대금낮,OOS_weekly_3
31,223,4,12.903225806451612,8,25.806451612903224,18,58.06451612903226,90.70158215639051,42.12742061599657,54.83870967741935,23059500.39095894,130.59500390958937,13059500.390958939,F02_slope_05,S02_거래대금높,weekly_3,F02_slope_05__S02_거래대금높,OOS_weekly_3
31,223,5,16.129032258064516,8,25.806451612903224,19,61.29032258064516,111.99573096151396,55.704828384037185,61.29032258064516,27268496.799051523,172.68496799051522,17268496.799051523,F02_slope_05,S03_점수낮,weekly_3,F02_slope_05__S03_점수낮,OOS_weekly_3
30,224,4,13.333333333333334,9,30.0,15,50.0,91.73077472432888,36.06882218974159,56.666666666666664,20820646.656922475,108.20646656922474,10820646.656922475,F02_slope_05,S04_점수높,weekly_3,F02_slope_05__S04_점수높,OOS_weekly_3
33,221,4,12.121212121212121,6,18.181818181818183,10,30.303030303030305,66.16152080652361,29.14162109408019,54.54545454545454,19616734.96104646,96.1673496104646,9616734.961046461,F02_slope_05,S05_변동성낮,weekly_3,F02_slope_05__S05_변동성낮,OOS_weekly_3
28,226,5,17.857142857142858,9,32.142857142857146,19,67.85714285714286,116.49537111570164,50.60908943188968,71.42857142857143,24170545.04092911,141.70545040929107,14170545.040929109,F02_slope_05,S06_변동성높,weekly_3,F02_slope_05__S06_변동성높,OOS_weekly_3
34,220,11,32.35294117647059,16,47.05882352941176,23,67.64705882352942,187.51932831664965,127.39335068506158,76.47058823529412,53313739.23292092,433.1373923292092,43313739.23292092,F02_slope_05,S07_slope강한,weekly_3,F02_slope_05__S07_slope강한,OOS_weekly_3
38,216,9,23.684210526315788,15,39.473684210526315,28,73.68421052631578,150.5635293566377,100.72092853446054,76.31578947368422,48273952.84309501,382.73952843095014,38273952.84309501,F02_slope_05,S08_외인매수강,weekly_3,F02_slope_05__S08_외인매수강,OOS_weekly_3
35,219,10,28.57142857142857,13,37.142857142857146,21,60.0,151.77200285756305,95.1108414298295,65.71428571428571,43288794.50044033,332.88794500440326,33288794.50044033,F02_slope_05,S09_52주고점근접,weekly_3,F02_slope_05__S09_52주고점근접,OOS_weekly_3
32,222,7,21.875,9,28.125,17,53.125,156.95147802009257,115.71432141891991,62.5,47028582.85405438,370.2858285405438,37028582.85405438,F02_slope_05,S10_랜덤,weekly_3,F02_slope_05__S10_랜덤,OOS_weekly_3
