rule,feat,direction,cut,n,winner_rate,loser_rate,winner_lift,loser_lift,mean_ret,median_ret
pos_240_high >= -20.9854,pos_240_high,ge,-20.9854,8441,0.1931050823362161,0.15934131027129486,1.1323894532329672,0.8966454211586304,18.883702253409904,-0.4754358161648178
pos_240_high <= -20.9854,pos_240_high,le,-20.9854,5627,0.13666251999289142,0.20526035187488892,0.8014040563818243,1.1550410520703749,6.597787667434076,-9.784172661870503
pos_240_high >= -18.5861,pos_240_high,ge,-18.5861,7740,0.1925064599483204,0.162015503875969,1.1288790656744359,0.9116936434108528,19.177937136230767,-0.5316045946547859
pos_240_high <= -18.5861,pos_240_high,le,-18.5861,6328,0.14364728192161821,0.19690265486725664,0.8423634689759588,1.1080106194690267,7.598901468277248,-9.025026068821688
pos_240_high >= -15.8055,pos_240_high,ge,-15.8055,7036,0.19457077885162025,0.16273450824332006,1.1409844588931195,0.9157396247868107,19.677948516010666,-0.25052861537844856
pos_240_high <= -15.8055,pos_240_high,le,-15.8055,7032,0.14647326507394767,0.1926905574516496,0.8589353451689438,1.0843083048919226,8.257826531148114,-8.527131782945736
pos_240_high >= -13.1001,pos_240_high,ge,-13.1001,6328,0.19358407079646017,0.1611883691529709,1.1351982942745318,0.9070391908975979,18.313802556072822,-0.25052861537844856
pos_240_high <= -13.1001,pos_240_high,le,-13.1001,7740,0.1516795865633075,0.19121447028423771,0.8894657873166361,1.0760020671834625,10.417744102177744,-7.927950945324476
pos_240_high >= -10.5982,pos_240_high,ge,-10.5982,5627,0.19530833481428825,0.1633197085480718,1.1453095682231793,0.9190326639417096,18.46864305783731,-0.3663003663003663
pos_240_high <= -10.5982,pos_240_high,le,-10.5982,8441,0.1540101883663073,0.18730008292856296,0.9031326927624891,1.0539750266556094,10.970267437416659,-7.249999999999999
pos_240_high >= -8.3995,pos_240_high,ge,-8.3995,4923,0.19459679057485274,0.170018281535649,1.141136994500637,0.9567268738574041,18.17092659926766,-0.539568345323741
pos_240_high <= -8.3995,pos_240_high,le,-8.3995,9145,0.15757244395844724,0.18184800437397486,0.9240221515662509,1.0232950902132314,11.7077758641323,-6.438356164383562
pos_240_high >= -6.522,pos_240_high,ge,-6.522,4221,0.19260838663823737,0.16725894337834638,1.1294767750007184,0.9411995261786308,17.71965918107942,-0.539568345323741
pos_240_high <= -6.522,pos_240_high,le,-6.522,9847,0.16106428353813343,0.182187468264446,0.9444986831239939,1.0252053214176906,12.36197832053908,-6.095238095238095
pos_240_high >= -4.878,pos_240_high,ge,-4.878,3514,0.1915196357427433,0.1670461013090495,1.1230922199370208,0.9400018212862834,16.834426025256516,-0.7191084777291674
pos_240_high <= -4.878,pos_240_high,le,-4.878,10554,0.16353989008906575,0.18125829069547092,0.9590159123688942,1.019976653401554,13.01562524852503,-5.6274698208195755
pos_240_high >= -3.3831,pos_240_high,ge,-3.3831,2814,0.19793887704335467,0.17874911158493248,1.1607353573346868,1.0058570007107321,16.155815140157387,-1.1312217194570136
pos_240_high <= -3.3831,pos_240_high,le,-3.3831,11254,0.16367513772880754,0.1774480184823174,0.9598090194117819,0.9985354896036964,13.422837935070346,-5.1460361613351875
pos_240_high >= -1.797,pos_240_high,ge,-1.797,2114,0.20908230842005676,0.18637653736991486,1.2260816652160729,1.048778051087985,17.699574175988353,-1.1312217194570136
pos_240_high <= -1.797,pos_240_high,le,-1.797,11954,0.1637108917517149,0.17617533879872846,0.9600186849366926,0.9913738664882048,13.309869676898543,-5.036284427981526
pos_240_high >= 0,pos_240_high,ge,0.0,1477,0.21936357481381177,0.1909275558564658,1.2863721427597767,1.0743875423155045,18.54933444228506,-0.7961783439490446
pos_240_high <= 0,pos_240_high,le,0.0,14068,0.17052885982371338,0.17770827409724196,1.0,1.0,13.969511083713718,-4.581128533747593
pos_252_high >= -48.3826,pos_252_high,ge,-48.3826,13366,0.17125542421068382,0.17335029178512645,1.004260653520592,0.9754767619332636,14.254592297483253,-4.100663449939686
pos_252_high <= -48.3826,pos_252_high,le,-48.3826,702,0.15669515669515668,0.2606837606837607,0.9188776425124904,1.4669196581196582,8.541597261429352,-13.474480312934041
pos_252_high >= -41.7002,pos_252_high,ge,-41.7002,12660,0.17424960505529227,0.16808846761453397,1.0218188594905593,0.9458674249605056,14.93663279737778,-3.7431658321477483
pos_252_high <= -41.7002,pos_252_high,le,-41.7002,1408,0.13707386363636365,0.26420454545454547,0.8038162207738074,1.4867318181818183,5.273658175342235,-12.103174603174603
pos_252_high >= -36.9073,pos_252_high,ge,-36.9073,11957,0.17680020071924396,0.16684787153968386,1.036775833146446,0.938886342728109,15.446326337423798,-3.225806451612903
pos_252_high <= -36.9073,pos_252_high,le,-36.9073,2111,0.1350071056371388,0.23922311700615823,0.791696524428207,1.3461563240170535,5.604622410757074,-11.538461538461538
pos_252_high >= -32.9635,pos_252_high,ge,-32.9635,11253,0.1811072602861459,0.1652003910068426,1.0620329044208006,0.9296156402737048,16.154148565257103,-2.7777777777777777
pos_252_high <= -32.9635,pos_252_high,le,-32.9635,2815,0.12824156305506218,0.22770870337477797,0.7520226382070091,1.2813624156305505,5.2363936486132845,-10.833333333333334
pos_252_high >= -29.8148,pos_252_high,ge,-29.8148,10550,0.18180094786729858,0.16502369668246444,1.0661007647341212,0.928621345971564,16.55888373737811,-2.416918429003021
pos_252_high <= -29.8148,pos_252_high,le,-29.8148,3518,0.13672541216600342,0.21574758385446277,0.8017728630059759,1.214054803865833,6.204337264452949,-10.02182981175331
pos_252_high >= -26.9474,pos_252_high,ge,-26.9474,9847,0.1859449578551843,0.1611658373108561,1.0904016953341946,0.9069123997156494,17.35407241528732,-1.9607843137254901
pos_252_high <= -26.9474,pos_252_high,le,-26.9474,4221,0.1345652688936271,0.21629945510542525,0.7891055451419534,1.217160293769249,6.073804987526724,-10.166666666666666
pos_252_high >= -24.3728,pos_252_high,ge,-24.3728,9147,0.1882584453919318,0.16092707991691266,1.10396824083939,0.9055688641084509,18.099356163064307,-1.4332706766917291
pos_252_high <= -24.3728,pos_252_high,le,-24.3728,4921,0.13757366388945336,0.20890062995326153,0.8067471044588703,1.1755256248729933,6.293084962839937,-10.166666666666666
pos_252_high >= -21.7054,pos_252_high,ge,-21.7054,8439,0.18947742623533595,0.15949757080222776,1.111116478648898,0.8975247304182961,18.561546112236748,-0.8291873963515755
pos_252_high <= -21.7054,pos_252_high,le,-21.7054,5629,0.14212115828744004,0.20500977082963226,0.8334141120415618,1.1536309824125066,7.085129558450635,-9.558067831449128
pos_252_high >= -19.3676,pos_252_high,ge,-19.3676,7739,0.19123917818839645,0.16022741956325107,1.1214475859751403,0.9016317353663265,18.83364510856849,-0.4091653027823241
pos_252_high <= -19.3676,pos_252_high,le,-19.3676,6329,0.1452046136830463,0.1990835835045031,0.8514958338028743,1.1202831410965397,8.021725775078695,-9.142857142857142
pos_252_high >= -16.4009,pos_252_high,ge,-16.4009,7032,0.19340159271899887,0.16282707622298065,1.1341282227473433,0.9162605233219567,19.0961507658899,-0.5236408439858309
pos_252_high <= -16.4009,pos_252_high,le,-16.4009,7036,0.1476691301876066,0.19258101193860147,0.8659480297954355,1.0836918703808982,8.845785920970263,-8.351198083616897
pos_252_high >= -13.6332,pos_252_high,ge,-13.6332,6328,0.19390012642225032,0.1622945638432364,1.137051679244776,0.9132639696586599,19.095827808325367,-0.4118795004790559
pos_252_high <= -13.6332,pos_252_high,le,-13.6332,7740,0.15142118863049095,0.19031007751937984,0.887950513402979,1.0709128682170543,9.778382888191425,-7.847082494969819
pos_252_high >= -11.1511,pos_252_high,ge,-11.1511,5630,0.19431616341030195,0.16660746003552399,1.1394913659258556,0.9375334991119005,18.30419456441359,-0.3663003663003663
pos_252_high <= -11.1511,pos_252_high,le,-11.1511,8438,0.15465750177767243,0.18511495615074663,0.9069286098408903,1.0416788812514814,11.077324784076328,-7.227052359405301
pos_252_high >= -8.7329,pos_252_high,ge,-8.7329,4925,0.1953299492385787,0.16893401015228426,1.1454363175857962,0.950625461928934,18.095320011733484,-0.3663003663003663
pos_252_high <= -8.7329,pos_252_high,le,-8.7329,9143,0.15716941922782457,0.18243464945860222,0.9216587701946796,1.0265962594334463,11.747088577917223,-6.531204644412192
pos_252_high >= -6.8622,pos_252_high,ge,-6.8622,4221,0.19189765458422176,0.16820658611703387,1.1253089640228562,0.946532101397773,17.336325516143972,-0.41459369817578773
pos_252_high <= -6.8622,pos_252_high,le,-6.8622,9847,0.1613689448563014,0.1817812531735554,0.9462852506204453,1.022919467858231,12.526297544637032,-6.095238095238095
pos_252_high >= -5,pos_252_high,ge,-5.0,3506,0.1876782658300057,0.1657159155733029,1.100566004041901,0.9325166001140901,16.318901166649873,-0.6211180124223602
pos_252_high <= -5,pos_252_high,le,-5.0,10562,0.16483620526415452,0.18168907403900778,0.9666176472097232,1.0224007574323046,13.189643479966874,-5.699839340778938
pos_252_high >= -3.4846,pos_252_high,ge,-3.4846,2813,0.19765375044436545,0.17774617845716317,1.1590633435812143,1.0002132954141487,16.06860575901918,-0.9484774441028875
pos_252_high <= -3.4846,pos_252_high,le,-3.4846,11255,0.16374944469124833,0.1776988005330964,0.9602447636167076,0.9999466903598401,13.444877292364602,-5.157962604771115
pos_252_high >= -1.8607,pos_252_high,ge,-1.8607,2111,0.21080056845097112,0.1842728564661298,1.2361577311247445,1.0369402179062055,17.55118977805597,-0.9188361408882083
pos_252_high <= -1.8607,pos_252_high,le,-1.8607,11957,0.16341891778874298,0.17654930166429705,0.9583065174873016,0.9934782303253324,13.337168211441702,-5.091383812010443
pos_252_high >= 0,pos_252_high,ge,0.0,1441,0.2241498959056211,0.18945176960444135,1.3144396563569312,1.0660829979181123,19.129663483451647,-0.7389162561576355
pos_252_high <= 0,pos_252_high,le,0.0,14068,0.17052885982371338,0.17770827409724196,1.0,1.0,13.969511083713718,-4.581128533747593
pos_252_low >= 9.6096,pos_252_low,ge,9.6096,13366,0.1749214424659584,0.18023342810115217,1.025758587999626,1.0142095466108034,14.527262434788925,-4.156862745098039
pos_252_low <= 9.6096,pos_252_low,le,9.6096,702,0.0868945868945869,0.12962962962962962,0.5095594199387448,0.7294518518518518,3.34998892064932,-8.60003649302071
pos_252_low >= 13.2025,pos_252_low,ge,13.2025,12663,0.17997315012240386,0.18147358445865908,1.0553823576164976,1.0211881544657664,15.33973603757859,-3.421461897356143
pos_252_low <= 13.2025,pos_252_low,le,13.2025,1405,0.08540925266903915,0.14377224199288255,0.5008492565852617,0.8090351601423487,1.61993201553514,-10.113421550094518
pos_252_low >= 16.7488,pos_252_low,ge,16.7488,11955,0.18402342116269343,0.18327059807611878,1.079133592712285,1.0313003094939357,16.037993075202454,-3.1746031746031744
pos_252_low <= 16.7488,pos_252_low,le,16.7488,2113,0.09417889256980597,0.14623757690487457,0.5522753900258568,0.8229080927591103,2.266386517576551,-9.169764560099132
pos_252_low >= 19.797,pos_252_low,ge,19.797,11252,0.1882332029861358,0.18405616779239245,1.1038202165939803,1.0357208674013507,16.929129644198046,-2.4285714285714284
pos_252_low <= 19.797,pos_252_low,le,19.797,2816,0.09978693181818182,0.15234375,0.5851615493197924,0.85726875,2.1436488526875532,-9.59581455281499
pos_252_low >= 23.1214,pos_252_low,ge,23.1214,10551,0.19277793574068808,0.18500616055350202,1.1304710295956648,1.0410666666666666,17.61864563821099,-1.9230769230769231
pos_252_low <= 23.1214,pos_252_low,le,23.1214,3517,0.10378163207278931,0.15581461472846175,0.6085869112130055,0.8768,3.0221074202218907,-9.169764560099132
pos_252_low >= 26.488,pos_252_low,ge,26.488,9847,0.19782674926373514,0.18706204935513354,1.1600778276958008,1.0526355641312075,18.777073970711125,-0.9484774441028875
pos_252_low <= 26.488,pos_252_low,le,26.488,4221,0.10684671878701729,0.1558872305140962,0.6265609170053186,0.8772086235489222,2.7541422734167464,-9.411764705882353
pos_252_low >= 30.4348,pos_252_low,ge,30.4348,9140,0.20032822757111599,0.18446389496717724,1.1747467717675948,1.0380152297592997,19.44653384149911,-0.14691343881400015
pos_252_low <= 30.4348,pos_252_low,le,30.4348,4928,0.11525974025974026,0.16517857142857142,0.6758958007394856,0.9294928571428571,3.811234296749736,-9.453471196454949
pos_252_low >= 34.8818,pos_252_low,ge,34.8818,8441,0.2051889586541879,0.18244283852624096,1.2032506337420241,1.026642340954863,20.442750965648724,0.5535055350553505
pos_252_low <= 34.8818,pos_252_low,le,34.8818,5627,0.11853563177536876,0.17060600675315443,0.6951059890854056,0.9600341212013507,4.259076066224224,-9.379348733648762
pos_252_low >= 39.4092,pos_252_low,ge,39.4092,7738,0.21168260532437322,0.18363918325148618,1.241330092414874,1.033374411992763,21.54781926645918,1.9047619047619049
pos_252_low <= 39.4092,pos_252_low,le,39.4092,6330,0.12022116903633491,0.17045813586097947,0.7049901650700957,0.9592020221169036,4.705538142468157,-9.283567577123662
pos_252_low >= 44.7129,pos_252_low,ge,44.7129,7034,0.2170884276371908,0.1833949388683537,1.2730304293455608,1.032,22.7328342232357,2.8455284552845526
pos_252_low <= 44.7129,pos_252_low,le,44.7129,7034,0.123969292010236,0.17202160932613023,0.7269695706544395,0.9680000000000001,5.206187944191737,-9.252823631624674
pos_252_low >= 51.171,pos_252_low,ge,51.171,6333,0.22327490920574766,0.17937786199273645,1.3093086380602161,1.0093951050055265,23.912421997670002,3.8461538461538463
pos_252_low <= 51.171,pos_252_low,le,51.171,7735,0.1273432449903038,0.17634130575307047,0.7467548022190889,0.9923077957336782,5.828792943043368,-9.065934065934066
pos_252_low >= 58.6018,pos_252_low,ge,58.6018,5629,0.21868893231479836,0.17853970509859654,1.282415964903953,1.0046786285308225,23.300160977637077,3.4090909090909087
pos_252_low <= 58.6018,pos_252_low,le,58.6018,8439,0.13840502429197774,0.17715369119563928,0.8116222933470375,0.9968792510961014,7.74576084637581,-8.333333333333332
pos_252_low >= 67.2474,pos_252_low,ge,67.2474,4922,0.2200325071109305,0.17757009345794392,1.2902948353633057,0.9992224299065421,23.55167956066726,3.564356435643564
pos_252_low <= 67.2474,pos_252_low,le,67.2474,9146,0.14388803848677018,0.17778263721845616,0.8437752919682714,1.0004184561556966,8.812783197909502,-7.630435089584063
pos_252_low >= 76.2173,pos_252_low,ge,76.2173,4221,0.22435441838426914,0.17839374555792467,1.3156389986785737,1.0038572850035536,24.138112527068373,3.564356435643564
pos_252_low <= 76.2173,pos_252_low,le,76.2173,9847,0.14745607799329746,0.17741444094648115,0.8646986682824964,0.9983465420940387,9.610653899556103,-6.989247311827956
pos_252_low >= 88.2357,pos_252_low,ge,88.2357,3517,0.22490759169746943,0.18197327267557578,1.3188828678616091,1.024,24.37683127746581,3.564356435643564
pos_252_low <= 88.2357,pos_252_low,le,88.2357,10551,0.1524026158657947,0.17628660790446404,0.893705710712797,0.9920000000000001,10.500404352463017,-6.438356164383562
pos_252_low >= 102.262,pos_252_low,ge,102.2624,2815,0.2266429840142096,0.18614564831261102,1.3290593993797002,1.0474787921847248,24.547749197420387,2.8455284552845526
pos_252_low <= 102.262,pos_252_low,le,102.2624,11253,0.15649160223940284,0.17559761841286767,0.9176839767836262,0.988122918332889,11.323306490264477,-6.024096385542169
pos_252_low >= 122.942,pos_252_low,ge,122.9424,2111,0.22311700615821886,0.1989578398863098,1.3083826772129317,1.1195755566082426,21.33792784666894,0.8130081300813009
pos_252_low <= 122.942,pos_252_low,le,122.9424,11957,0.1612444593125366,0.1739566780965125,0.9455552536926907,0.9788890189846952,12.668622249842471,-5.120910384068279
pos_252_low >= 148.46,pos_252_low,ge,148.4603,1407,0.20326936744847193,0.21819474058280028,1.191993939668655,1.2278254442075338,18.23726211653896,-1.9851116625310175
pos_252_low <= 148.46,pos_252_low,le,148.4603,12661,0.16689045099123292,0.17320906721428006,0.9786639702145331,0.9746820630281968,13.495241618175044,-4.75
pos_252_low >= 205.357,pos_252_low,ge,205.3571,706,0.2096317280453258,0.2507082152974504,1.2293035223600015,1.410785269121813,17.627286893781164,-0.44066907779267794
pos_252_low <= 205.357,pos_252_low,le,205.3571,13362,0.16846280496931598,0.17385121987726387,0.987884426973046,0.9782955844933393,13.776247371551793,-4.673758865248227
past_20 >= -4.153,past_20,ge,-4.153,13364,0.1727776114935648,0.17779108051481593,1.0131869272578031,1.0004659682729722,14.275678600549737,-4.186046511627907
past_20 <= -4.153,past_20,le,-4.153,704,0.1278409090909091,0.17613636363636365,0.7496731592709084,0.9911545454545455,8.15754702832088,-10.038260590545413
past_20 >= -1.7073,past_20,ge,-1.7073,12659,0.1733154277589067,0.18200489770124023,1.0163407410222174,1.024177960344419,14.305396706648887,-4.244031830238726
past_20 <= -1.7073,past_20,le,-1.7073,1409,0.14549325762952448,0.1391057487579844,0.8531884736690915,0.7827758694109298,10.951784965377078,-7.249999999999999
past_20 >= 0,past_20,ge,0.0,12013,0.1738949471405977,0.18346790976442187,1.0197391064501578,1.0324106218263547,14.308983017589997,-4.1315345699831365
past_20 <= 0,past_20,le,0.0,2142,0.15172735760971054,0.1437908496732026,0.8897459219897491,0.8091398692810458,12.009001817064622,-7.249999999999999
past_20 >= 1.4382,past_20,ge,1.4382,11254,0.17762573307268525,0.18517860316331972,1.0416168457134374,1.0420370357206328,14.896231904116485,-3.827751196172249
past_20 <= 1.4382,past_20,le,1.4382,2814,0.14214641080312723,0.1478322672352523,0.833562195572486,0.8318817341862118,10.26328645229482,-7.231102635228848
past_20 >= 2.5878,past_20,ge,2.5878,10552,0.17977634571645185,0.18802122820318423,1.0542282749224863,1.0580330553449584,15.078856485320802,-3.9748953974895396
past_20 <= 2.5878,past_20,le,2.5878,3516,0.1427758816837315,0.14675767918088736,0.8372534820870092,0.8258348122866894,10.640212824965726,-5.700877011087664
past_20 >= 3.7463,past_20,ge,3.7463,9847,0.18147659185538742,0.19081953894587184,1.0641987053862403,1.07377970955621,15.35359913831476,-3.7593984962406015
past_20 <= 3.7463,past_20,le,3.7463,4221,0.14498933901918976,0.14712153518123666,0.8502334394839357,0.8278823027718549,10.740628100141947,-5.706874189364462
past_20 >= 4.7619,past_20,ge,4.7619,9153,0.18496667759204632,0.19283295094504535,1.084664952215468,1.0851095815579592,15.847707811389162,-3.429602888086643
past_20 <= 4.7619,past_20,le,4.7619,4915,0.14364191251271619,0.14954221770091555,0.8423319821712761,0.8415039674465921,10.471823464504492,-5.986316989737742
past_20 >= 5.9072,past_20,ge,5.9072,8439,0.18473752814314492,0.19682426827823202,1.0833211946301637,1.1075695224552673,16.064574460459532,-3.560528992878942
past_20 <= 5.9072,past_20,le,5.9072,5629,0.14922721620181204,0.14904956475395276,0.8750848176436398,0.838731710783443,10.828590878285057,-5.442176870748299
past_20 >= 7.2327,past_20,ge,7.2327,7738,0.19035926596019642,0.1982424399069527,1.116287683838284,1.1155498578444043,17.090374988799343,-3.104228121927237
past_20 <= 7.2327,past_20,le,7.2327,6330,0.1462875197472354,0.15260663507109004,0.8578461141326,0.8587480568720379,10.154464496422626,-5.904255319148937
past_20 >= 8.4615,past_20,ge,8.4615,7036,0.1907333712336555,0.2042353610005685,1.1184814783305819,1.149273223422399,17.063711527747277,-3.3914737145502345
past_20 <= 8.4615,past_20,le,8.4615,7032,0.15031285551763368,0.15116609783845278,0.8814511260617218,0.8506418657565415,10.873550571168192,-5.420618951806075
past_20 >= 9.7731,past_20,ge,9.7731,6332,0.19283006948831333,0.20972836386607707,1.130776747628842,1.180183449147189,16.66601172585837,-3.2995722336645317
past_20 <= 9.7731,past_20,le,9.7731,7736,0.15227507755946226,0.1514994829369183,0.8929578120494019,0.8525178903826267,11.762396028638749,-5.1460361613351875
past_20 >= 11.3325,past_20,ge,11.3325,5627,0.19406433268171316,0.21556779811622534,1.138014602820484,1.2130431135596234,16.90246652348787,-3.9748953974895396
past_20 <= 11.3325,past_20,le,11.3325,8441,0.15483947399597203,0.15247008648264423,0.9079957149542871,0.8579796706551357,12.014323278997546,-4.794520547945205
past_20 >= 13.2325,past_20,ge,13.2325,4925,0.19654822335025382,0.2198984771573604,1.1525804110426723,1.2374127106598984,17.263770769766538,-3.851454920710298
past_20 <= 13.2325,past_20,le,13.2325,9143,0.1565131794815706,0.154981953406978,0.9178105081061839,0.8721144482117467,12.195013768411282,-4.75
past_20 >= 15,past_20,ge,15.0,4220,0.1981042654028436,0.22890995260663508,1.161705212875033,1.2881220853080568,18.1479778224052,-3.452491315288149
past_20 <= 15,past_20,le,15.0,9848,0.15871242891957757,0.1557676685621446,0.930707148828936,0.8765358245329001,12.178982079116027,-4.779411764705882
past_20 >= 17.5911,past_20,ge,17.5911,3519,0.199204319408923,0.24183006535947713,1.1681560506230633,1.3608261437908498,18.01923281869784,-5.88235294117647
past_20 <= 17.5911,past_20,le,17.5911,10549,0.1609631244667741,0.1563181344203242,0.9439054751974065,0.8796334060100482,12.618580115336702,-4.20017873100983
past_20 >= 20.7844,past_20,ge,20.7844,2814,0.19722814498933902,0.2544420753375977,1.1565675463568243,1.43179644633973,19.093824336927344,-6.122448979591836
past_20 <= 20.7844,past_20,le,20.7844,11254,0.1638528523191754,0.15852141460813932,0.9608511573264525,0.8920317042829216,12.688205104102632,-4.244031830238726
past_20 >= 25.4932,past_20,ge,25.4932,2109,0.19962067330488384,0.2622095779990517,1.1705975956869972,1.4755057373162637,20.127288360532237,-6.596747226022191
past_20 <= 25.4932,past_20,le,25.4932,11959,0.16539844468601053,0.16280625470357055,0.9699146810516033,0.9161433564679322,12.883571433507992,-4.205352266521026
past_20 >= 32.7014,past_20,ge,32.7014,1408,0.2080965909090909,0.26988636363636365,1.2203013092576454,1.5187045454545456,19.77440676533921,-6.5725134576281885
past_20 <= 32.7014,past_20,le,32.7014,12660,0.16635071090047393,0.1674565560821485,0.9754988749261639,0.9423115323854659,13.3239113112233,-4.40494853487893
past_20 >= 48.4581,past_20,ge,48.4581,705,0.22695035460992907,0.275177304964539,1.3308618543778585,1.5484777304964539,25.654023706424038,-6.122448979591836
past_20 <= 48.4581,past_20,le,48.4581,13363,0.16755219636309213,0.17256604055975455,0.982544517897449,0.9710636234378508,13.353064073385887,-4.535154153497525
past_60 >= -8.6455,past_60,ge,-8.6455,13363,0.1721170395869191,0.1766818828107461,1.0093132609040343,0.9942242909526304,14.06147089304308,-4.173913043478262
past_60 <= -8.6455,past_60,le,-8.6455,705,0.14042553191489363,0.1971631205673759,0.8234707723963,1.1094763120567377,12.22644876872326,-11.219512195121952
past_60 >= -5.2322,past_60,ge,-5.2322,12661,0.17439380775610142,0.17668430613695602,1.0226644799970133,0.994237927493879,14.536765604172421,-3.834183991036973
past_60 <= -5.2322,past_60,le,-5.2322,1407,0.13574982231698648,0.1869225302061123,0.796051896771724,1.051850461975835,8.86502673152633,-11.232045677580516
past_60 >= -2.8796,past_60,ge,-2.8796,11960,0.1774247491638796,0.17683946488294314,1.0404382539547554,0.9951110367892977,15.078319189350081,-3.2742759178548573
past_60 <= -2.8796,past_60,le,-2.8796,2108,0.13140417457305503,0.18263757115749527,0.7705685401807997,1.0277381404174575,7.67855048437268,-10.205245153933866
past_60 >= -0.7678,past_60,ge,-0.7678,11254,0.17807001954860494,0.176648302825662,1.0442221905001143,0.9940353296605652,15.62584459269396,-3.1932773109243695
past_60 <= -0.7678,past_60,le,-0.7678,2814,0.14036958066808813,0.18194740582800284,0.8231426681278299,1.0238544420753375,7.345354257109713,-8.822003113648158
past_60 >= 0.9516,past_60,ge,0.9516,10551,0.18197327267557578,0.1775187186048716,1.067111296373489,0.9989333333333335,16.27243912220694,-3.090255068672335
past_60 <= 0.9516,past_60,le,0.9516,3517,0.13619562126812623,0.17827694057435314,0.7986661108795331,1.0032,7.060726968234053,-8.27814569536424
past_60 >= 2.5165,past_60,ge,2.5165,9847,0.1841169899461765,0.178937747537321,1.0796822903554861,1.0069184929420127,16.84532195446156,-2.6785714285714284
past_60 <= 2.5165,past_60,le,2.5165,4221,0.13882966121772092,0.17484008528784648,0.814112411009128,0.9838601279317697,7.260648339280168,-8.133086876155268
past_60 >= 4.3413,past_60,ge,4.3413,9144,0.18471128608923884,0.18318022747156607,1.0831673083382294,1.0307917760279965,16.953152294521576,-2.5817555938037864
past_60 <= 4.3413,past_60,le,4.3413,4924,0.14419171405361494,0.1675467099918765,0.8455560789104857,0.9428188464662876,8.42880937136053,-7.344480402732829
past_60 >= 5.9474,past_60,ge,5.9474,8441,0.18872171543655966,0.18658926667456463,1.1066849073620348,1.0499751214311102,17.349883019349036,-2.4285714285714284
past_60 <= 5.9474,past_60,le,5.9474,5627,0.1432379598365026,0.164385996090279,0.839963159224643,0.9250328771992181,8.898652809553827,-6.721311475409836
past_60 >= 7.5963,past_60,ge,7.5963,7737,0.19180560940933178,0.19193485847227607,1.1247692009881116,1.080055835595192,17.68728651731278,-2.4312220089571337
past_60 <= 7.5963,past_60,le,7.5963,6331,0.1445269309745696,0.1603222239772548,0.8475218278241956,0.9021652187648082,9.426085316890786,-6.535947712418301
past_60 >= 9.2692,past_60,ge,9.2692,7033,0.19493814872742785,0.19721313806341534,1.1431387562723865,1.1097577705104509,18.28426860165923,-2.1806853582554515
past_60 <= 9.2692,past_60,le,9.2692,7035,0.14612651030561477,0.1582089552238806,0.8569019370485155,0.8902734328358209,9.655980220357526,-6.246973365617434
past_60 >= 11.1451,past_60,ge,11.1451,6331,0.1968093508134576,0.19586163323329647,1.1541116912228937,1.102152582530406,19.117490076961204,-2.1046643913538112
past_60 <= 11.1451,past_60,le,11.1451,7737,0.14902416957477058,0.16285381930981,0.8738941298782296,0.9164110120201628,9.75704436453964,-6.1688311688311686
past_60 >= 12.9081,past_60,ge,12.9081,5627,0.19228718677803447,0.2054380664652568,1.1275932236737762,1.1560410876132932,18.220240562367383,-2.9358897543439184
past_60 <= 12.9081,past_60,le,12.9081,8441,0.15602416775263594,0.1592228408956285,0.9149428895139986,0.8959787702878806,11.135859291700427,-5.120910384068279
past_60 >= 15.0685,past_60,ge,15.0685,4923,0.2000812512695511,0.2122689417022141,1.1732984755565006,1.1944797887466994,19.441231284706706,-3.111111111111111
past_60 <= 15.0685,past_60,le,15.0685,9145,0.15462001093493713,0.15910333515582287,0.9067087594133788,0.8953062875888465,11.023936611380366,-5.031446540880504
past_60 >= 17.763,past_60,ge,17.763,4221,0.20705993840322198,0.2193792940061597,1.2142222648839212,1.234491163231462,20.74431907741214,-2.1046643913538112
past_60 <= 17.763,past_60,le,17.763,9847,0.15486950340205138,0.15984563826546155,0.9081718106961479,0.8994833756474053,11.065432223004766,-5.119896305897602
past_60 >= 21.1449,past_60,ge,21.1449,3517,0.21666192777935742,0.22433892522035825,1.2705293872446854,1.2624,21.728666336208565,-1.3392857142857142
past_60 <= 21.1449,past_60,le,21.1449,10551,0.1551511705051654,0.16216472372286986,0.9098235375851049,0.9125333333333333,11.383125999548765,-5.119896305897602
past_60 >= 26.3071,past_60,ge,26.3071,2812,0.22510668563300143,0.2283072546230441,1.3200503766090306,1.2847305832147937,23.86230443423514,-0.6993006993006993
past_60 <= 26.3071,past_60,le,26.3071,11256,0.15689410092395167,0.1650675195451315,0.9200442733631314,0.928867945984364,11.498070527417852,-5.119896305897602
past_60 >= 33.9035,past_60,ge,33.9035,2111,0.2226432970156324,0.25296068214116535,1.3056047946710783,1.4234603505447656,23.528176074371466,-3.111111111111111
past_60 <= 33.9035,past_60,le,33.9035,11957,0.1613280923308522,0.16442251400853056,0.9460456869155602,0.9252383708288032,12.281935454770128,-4.659949622166247
past_60 >= 44.64,past_60,ge,44.64,1405,0.2092526690391459,0.27686832740213524,1.2270806786338913,1.5579934519572955,21.386348677809895,-6.122448979591836
past_60 <= 44.64,past_60,le,44.64,12663,0.1662323304114349,0.16670615178077863,0.9748046787111573,0.9380888573007975,13.146589436418044,-4.432624113475177
