Date,Code,Name,Market,Close,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,peak_180d,ret_180d,sell_date,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num,Year,Month,YYYYMM
2020-07-13,033160,엠케이전자,KOSDAQ,9170.0,58.66,35427808990.0,persistent_uptrend,30.65810593900482,-0.2450980392156854,,-5.677867902665124,4.570861881006537,-11.191335740072205,45.5834242093784,29.225736095965104,2021-04-06,11850.0,,,,,570.0,1.94,827100000000.0,2020,7,2020-07
2020-07-13,033160,엠케이전자,KOSDAQ,9170.0,56.93,35427808990.0,persistent_uptrend,30.65810593900482,-0.2450980392156854,,-5.677867902665124,4.570861881006537,-11.191335740072205,45.5834242093784,29.225736095965104,2021-04-06,11850.0,,,,,570.0,1.94,827100000000.0,2020,7,2020-07
2020-07-14,050890,쏠리드,KOSDAQ,7112.0,57.93,236704827072.0,box_breakout,14.756699576868826,13.397212543554016,,-1.0339060361867158,0.20092389461192411,-20.998980632008156,93.56017997750281,3.0089988751406116,2021-04-07,7326.0,,,,,19.86,2.9,1101500000000.0,2020,7,2020-07
2020-07-14,089030,테크윙,KOSDAQ,10911.0,52.84,76237710174.0,new_high_240,52.12749733109654,15.89403973509933,,-0.4987531172069848,4.209346307416922,-19.950124688279303,16.937036018696737,6.498029511502157,2021-04-07,11620.0,,,,,213.1,8.92,1989800000000.0,2020,7,2020-07
2020-07-14,050890,쏠리드,KOSDAQ,7112.0,58.74,236704827072.0,box_breakout,14.756699576868826,13.397212543554016,,-1.0339060361867158,0.20092389461192411,-20.998980632008156,93.56017997750281,3.0089988751406116,2021-04-07,7326.0,,,,,19.86,2.9,1101500000000.0,2020,7,2020-07
2020-07-14,050890,쏠리드,KOSDAQ,7112.0,52.06,236704827072.0,box_breakout,14.756699576868826,13.397212543554016,,-1.0339060361867158,0.20092389461192411,-20.998980632008156,93.56017997750281,3.0089988751406116,2021-04-07,7326.0,,,,,19.86,2.9,1101500000000.0,2020,7,2020-07
2020-07-14,050890,쏠리드,KOSDAQ,7112.0,61.0,236704827072.0,box_breakout,14.756699576868826,13.397212543554016,,-1.0339060361867158,0.20092389461192411,-20.998980632008156,93.56017997750281,3.0089988751406116,2021-04-07,7326.0,,,,,19.86,2.9,1101500000000.0,2020,7,2020-07
2020-07-15,007660,이수페타시스,KOSPI,3875.0,53.4,22270028000.0,persistent_uptrend,34.6615087040619,-4.289249381358262,,-6.071235833783051,1.8377169032911622,-15.272284758138122,33.03225806451613,-25.03225806451613,2021-04-08,2905.0,270420.0,384715.0,250241.0,435758.0,53.16,12.25,9256900000000.0,2020,7,2020-07
2020-07-16,003160,디아이,KOSPI,4280.0,60.56,18067292400.0,persistent_uptrend,33.61486486486487,14.141414141414144,,-9.49656750572082,4.015911970300227,-15.275994865211807,81.0747663551402,74.29906542056075,2021-04-09,7460.0,-3922.0,-15.0,-141252.0,-11440.0,85.47,4.51,924000000000.0,2020,7,2020-07
2020-07-16,241710,코스메카코리아,KOSDAQ,13750.0,59.15,10558308750.0,mixed,22.926829268292682,-3.8167938931297662,,-8.363636363636362,2.209687968937445,-18.54838709677419,29.81818181818181,21.45454545454546,2021-04-09,16700.0,51716.0,6873.0,-82038.0,16470.0,14.6,3.16,804200000000.0,2020,7,2020-07
2020-07-17,232140,와이씨,KOSDAQ,4875.0,53.74,21129751500.0,persistent_uptrend,49.0066225165563,-2.28013029315961,,-9.999999999999998,4.835215972141348,-25.187032418952615,64.1025641025641,40.92307692307693,2021-04-12,6870.0,,,,,81.23,4.25,1566200000000.0,2020,7,2020-07
2020-07-17,006730,서부T&D,KOSDAQ,6245.0,47.76,18233220495.0,mixed,21.294070512820507,-18.297125893941434,,-23.5479797979798,3.2891674069917287,-13.093234601144399,26.421136909527632,17.998398718975174,2021-04-12,7369.0,,,,,9.83,0.71,769400000000.0,2020,7,2020-07
2020-07-17,232140,와이씨,KOSDAQ,4875.0,54.61,21129751500.0,persistent_uptrend,49.0066225165563,-2.28013029315961,,-9.999999999999998,4.835215972141348,-25.187032418952615,64.1025641025641,40.92307692307693,2021-04-12,6870.0,,,,,81.23,4.25,1566200000000.0,2020,7,2020-07
