Date,Year,Code,Name,Market,Close,sell_close,수익률%,peak%,손익만,결과,p_sw,p_100plus,p_50plus,p_10plus,p_loss
2025-04-17,2025,437730,삼현,KOSDAQ,13370.0,63100.0,372.0,404.1,37.2,🏆 슈퍼위너,0.8281224807200952,0.8106893878880299,0.7576789421672644,0.7426668679968467,0.4837160851157088
2025-04-15,2025,347700,스피어,KOSDAQ,7760.0,19250.0,148.1,167.4,14.8,💯 100%+,0.7288848000849683,0.7366784626338915,0.7324590200672669,0.7289021818368311,0.4286517487538422
2025-04-14,2025,030530,원익홀딩스,KOSDAQ,4245.0,40200.0,847.0,1092.0,84.7,🏆 슈퍼위너,0.7574909553334014,0.77222650010152,0.6931374424459883,0.7076728174699306,0.4870515279863067
2025-04-11,2025,089970,브이엠,KOSDAQ,11000.0,28600.0,160.0,206.4,16.0,🏆 슈퍼위너,0.7154614263292287,0.6538779457004068,0.6388369763548197,0.6641035654922945,0.5369307392422901
2025-04-10,2025,089970,브이엠,KOSDAQ,11200.0,30400.0,171.4,200.9,17.1,🏆 슈퍼위너,0.747986204154795,0.6958559864919133,0.6578740948868056,0.6641261050417964,0.5398202249438632
2025-04-10,2025,298380,에이비엘바이오,KOSDAQ,56800.0,210500.0,270.6,287.3,27.1,🏆 슈퍼위너,0.6129309571162506,0.7279836321876787,0.7282681801066917,0.7508349891251899,0.542869490091845
2025-04-09,2025,298380,에이비엘바이오,KOSDAQ,52600.0,201000.0,282.1,318.3,28.2,🏆 슈퍼위너,0.6039451920292478,0.7131210878189914,0.7315222217497497,0.7193142417332703,0.549356299611417
2025-04-09,2025,007390,네이처셀,KOSDAQ,30250.0,21150.0,-30.1,30.1,-3.0,✅ 10%+,0.5821608568682202,0.6324037179278115,0.6826321523232615,0.747073671434264,0.5355971050562639
2025-04-04,2025,294870,IPARK현대산업개발,KOSPI,22650.0,21900.0,-3.3,23.0,-0.3,✅ 10%+,0.6278192821962375,0.6104990171964397,0.6873375105791952,0.6246586238586967,0.5209797073862109
2025-04-04,2025,257720,실리콘투,KOSDAQ,28300.0,38650.0,36.6,124.0,3.7,💯 100%+,0.4736426953146114,0.4574277334980318,0.5884139748890861,0.7063939218841423,0.5328765265768047
2025-04-02,2025,007390,네이처셀,KOSDAQ,30350.0,21900.0,-27.8,29.7,-2.8,✅ 10%+,0.6081847970524871,0.7106328795199253,0.7250626995228026,0.7657270757932736,0.5165609913429815
2025-04-01,2025,007390,네이처셀,KOSDAQ,28700.0,22250.0,-22.5,37.1,-2.2,✅ 10%+,0.6227833295560327,0.6871924384935983,0.7162648116289844,0.748691274105289,0.4919250860156136
2025-03-31,2025,140410,메지온,KOSDAQ,33600.0,81200.0,141.7,252.4,14.2,🏆 슈퍼위너,0.420975813203079,0.4302656718712992,0.4712971383413268,0.5618857840029072,0.5632571990620915
2025-03-27,2025,007390,네이처셀,KOSDAQ,29100.0,22100.0,-24.1,35.2,-2.4,✅ 10%+,0.6966522078144936,0.6984716477403866,0.7996055029656498,0.7704873785637799,0.530603420924602
2025-03-26,2025,089970,브이엠,KOSDAQ,12120.0,29250.0,141.3,159.9,14.1,💯 100%+,0.8733590961137878,0.860536681127883,0.7658719430741133,0.6679432668602471,0.5164836747967813
2025-03-24,2025,007810,코리아써키트,KOSPI,12720.0,33900.0,166.5,226.7,16.7,🏆 슈퍼위너,0.6200584030533669,0.7104843503678113,0.6152550040903088,0.639704314874527,0.577672706346048
2025-03-24,2025,403870,HPSP,KOSDAQ,28900.0,28150.0,-2.6,32.7,-0.3,✅ 10%+,0.5664939048840846,0.4090458512152214,0.5939247416839523,0.6836644945924513,0.5662916333095708
2025-03-24,2025,232140,와이씨,KOSDAQ,12780.0,13280.0,3.9,24.4,0.4,✅ 10%+,0.7246791641745289,0.7630543746500213,0.6726220742622453,0.7077944311606937,0.5530488991044465
2025-03-21,2025,232140,와이씨,KOSDAQ,12730.0,14050.0,10.4,24.9,1.0,✅ 10%+,0.7573504046701178,0.7902890343198357,0.6793192300532555,0.7113646091248359,0.5661749992345436
2025-03-20,2025,232140,와이씨,KOSDAQ,13010.0,14350.0,10.3,22.2,1.0,✅ 10%+,0.7337509383719228,0.7852543671886623,0.6922335202640647,0.7301570331259166,0.5532078538848995
2025-03-19,2025,010140,삼성중공업,KOSPI,15210.0,25800.0,69.6,113.7,7.0,💯 100%+,0.637251875187922,0.6810507191646326,0.7193234272256314,0.7050261297783359,0.4785671378023268
2025-03-19,2025,089970,브이엠,KOSDAQ,10860.0,29200.0,168.9,190.1,16.9,💯 100%+,0.8105282041807793,0.7990256327315399,0.6845945345190124,0.6297369364473768,0.5772664940560737
2025-03-19,2025,232140,와이씨,KOSDAQ,12950.0,14280.0,10.3,22.8,1.0,✅ 10%+,0.6958302425511356,0.7903320371482612,0.7027822314705028,0.7413815512028197,0.5636745847803986
2025-03-13,2025,010140,삼성중공업,KOSPI,14080.0,25450.0,80.8,130.8,8.1,💯 100%+,0.6715176976381872,0.6927921480892317,0.7315422801269397,0.714880056804348,0.4654652244058311
2025-03-11,2025,010140,삼성중공업,KOSPI,14220.0,24700.0,73.7,128.6,7.4,💯 100%+,0.7087564234538289,0.7210523975130865,0.766165708501136,0.7198189074172983,0.4550199784340254
2025-03-11,2025,030530,원익홀딩스,KOSDAQ,4880.0,23900.0,389.8,594.7,39.0,🏆 슈퍼위너,0.8621771663540274,0.8267643669911219,0.8065766700586274,0.7791869206474765,0.4908061840246304
2025-03-10,2025,077970,STX엔진,KOSPI,27250.0,34000.0,24.8,82.8,2.5,📈 50%+,0.7523063436778565,0.5920352124028709,0.7381796580719454,0.7137312213874605,0.4980635100664047
2025-03-10,2025,010140,삼성중공업,KOSPI,14530.0,24500.0,68.6,123.7,6.9,💯 100%+,0.7066320096094684,0.701261677440086,0.7610819772813473,0.717454801615029,0.4744900244657744
2025-03-07,2025,030530,원익홀딩스,KOSDAQ,4680.0,24950.0,433.1,624.4,43.3,🏆 슈퍼위너,0.8786843470449451,0.8240883867325665,0.8149642987990782,0.7729906775639728,0.4728537131844363
2025-03-06,2025,097230,HJ중공업,KOSPI,9080.0,20800.0,129.1,278.3,12.9,🏆 슈퍼위너,0.8371694046243476,0.8222629259189876,0.7742238675758092,0.68685868086434,0.5355482207602926
2025-03-06,2025,030530,원익홀딩스,KOSDAQ,4385.0,23700.0,440.5,673.1,44.0,🏆 슈퍼위너,0.8597026168226332,0.7629134346478703,0.7718746223014671,0.7035517955712476,0.4499174789728722
2025-03-05,2025,030530,원익홀딩스,KOSDAQ,4630.0,23950.0,417.3,632.2,41.7,🏆 슈퍼위너,0.8717594086624799,0.8224288273566864,0.8014825533418608,0.7832460776986641,0.4951954816800868
2025-03-05,2025,097230,HJ중공업,KOSPI,9070.0,20700.0,128.2,278.7,12.8,🏆 슈퍼위너,0.84504169982397,0.792676657242273,0.7536425465882173,0.7248454855757663,0.5919646644528759
2025-02-28,2025,010140,삼성중공업,KOSPI,13950.0,24800.0,77.8,133.0,7.8,💯 100%+,0.7087109013449285,0.721681633197871,0.7034522964009173,0.6719043027935298,0.4666568163799239
2025-02-26,2025,030530,원익홀딩스,KOSDAQ,4475.0,21900.0,389.4,657.5,38.9,🏆 슈퍼위너,0.8511072737322122,0.8692038418867414,0.8314885799609009,0.731713638762028,0.4964491033389493
2025-02-25,2025,030530,원익홀딩스,KOSDAQ,4340.0,22100.0,409.2,681.1,40.9,🏆 슈퍼위너,0.832564859833978,0.8398399263840314,0.7993462089762438,0.6988823584830551,0.5040206570195089
2025-02-24,2025,030530,원익홀딩스,KOSDAQ,4340.0,23450.0,440.3,681.1,44.0,🏆 슈퍼위너,0.8289302349723667,0.8499612945829318,0.8087481513913704,0.6990363695914599,0.5038041792116853
2025-02-24,2025,017960,한국카본,KOSPI,16060.0,27400.0,70.6,144.7,7.1,💯 100%+,0.7226958277984771,0.6830555076447411,0.7012822464807092,0.6079125837104219,0.4929179423411898
2025-02-21,2025,030530,원익홀딩스,KOSDAQ,4340.0,21950.0,405.8,681.1,40.6,🏆 슈퍼위너,0.8233348137687446,0.8534454024677304,0.7730624587462447,0.7073415980611392,0.5386160933220555
2025-02-19,2025,097230,HJ중공업,KOSPI,7160.0,22750.0,217.7,379.7,21.8,🏆 슈퍼위너,0.786335366753039,0.7146790699553411,0.7539698480956369,0.7871813534453909,0.5078527817560461
2025-02-19,2025,347700,스피어,KOSDAQ,8080.0,7850.0,-2.8,113.9,-0.3,💯 100%+,0.8798725038410121,0.8549057332171992,0.8755697785667296,0.7962551925219811,0.4554686360668497
2025-02-18,2025,089970,브이엠,KOSDAQ,9730.0,25900.0,166.2,182.6,16.6,💯 100%+,0.8138960662125336,0.7892052481892423,0.7159789164493525,0.6928591185641736,0.5628108275514704
2025-02-18,2025,097230,HJ중공업,KOSPI,7090.0,21800.0,207.5,384.5,20.7,🏆 슈퍼위너,0.7671805373995332,0.7171347891292621,0.7607644066413067,0.7883869647909411,0.4889679610732909
2025-02-14,2025,347700,스피어,KOSDAQ,7880.0,7400.0,-6.1,119.3,-0.6,💯 100%+,0.8659888986420481,0.8587097905328536,0.8368312245881486,0.748001305282862,0.4814412019082896
2025-02-13,2025,095610,테스,KOSDAQ,22900.0,43200.0,88.6,124.5,8.9,💯 100%+,0.8029388906800214,0.7417938828095924,0.7265793312312309,0.6313372663061626,0.5779368505325638
2025-02-13,2025,347700,스피어,KOSDAQ,8050.0,7720.0,-4.1,114.7,-0.4,💯 100%+,0.849265601632186,0.8466620656570353,0.867359579337168,0.8224114190809342,0.5373999718260317
2025-02-12,2025,347700,스피어,KOSDAQ,6740.0,8200.0,21.7,156.4,2.2,💯 100%+,0.8649983962337005,0.8389673777922299,0.8336995500604755,0.7935358453609682,0.4727275236890662
2025-02-11,2025,347700,스피어,KOSDAQ,5970.0,8750.0,46.6,189.4,4.7,💯 100%+,0.8351148972606043,0.8140483873628505,0.8264015616926893,0.7656324559161053,0.4803970394358199
2025-02-07,2025,080220,제주반도체,KOSDAQ,16710.0,20800.0,24.5,44.5,2.4,✅ 10%+,0.787995935258234,0.8217193006682223,0.7395647133998069,0.6614812398786847,0.5733129282826716
2025-02-06,2025,347700,스피어,KOSDAQ,5860.0,8730.0,49.0,194.9,4.9,💯 100%+,0.8442516294177396,0.8189914489827431,0.8057308052692839,0.7515874797372918,0.4647520306600777
2025-02-05,2025,347700,스피어,KOSDAQ,5650.0,8240.0,45.8,205.8,4.6,🏆 슈퍼위너,0.862336370033312,0.8265425064950872,0.7943046295758142,0.7646678132582759,0.4577524220622708
2025-02-04,2025,347700,스피어,KOSDAQ,5440.0,8170.0,50.2,217.6,5.0,🏆 슈퍼위너,0.8234872577885484,0.7881626028342618,0.7753132789998253,0.7537960468000715,0.4773782971878939
2025-02-03,2025,347700,스피어,KOSDAQ,4665.0,8040.0,72.3,270.4,7.2,🏆 슈퍼위너,0.7415587640272118,0.7435289633358975,0.7160913157995522,0.7493061782575826,0.4238928902060645
2025-01-31,2025,098460,고영,KOSDAQ,16350.0,16240.0,-0.7,36.1,-0.1,✅ 10%+,0.7027718101271192,0.8281759574335965,0.7498238334078358,0.6913653158173226,0.5171737619387646
2025-01-31,2025,108490,로보티즈,KOSDAQ,41241.0,191400.0,364.1,429.8,36.4,🏆 슈퍼위너,0.6931448048747482,0.7142295884403005,0.7765476840519365,0.8399837875237877,0.5736343474936473
2025-01-31,2025,080220,제주반도체,KOSDAQ,14060.0,20650.0,46.9,71.8,4.7,📈 50%+,0.7731594132260704,0.6785305738991665,0.6112026235055777,0.661967322596858,0.5660976221423016
2025-01-31,2025,058610,에스피지,KOSDAQ,31300.0,31550.0,0.8,14.1,0.1,✅ 10%+,0.6760641281751917,0.6742923458698835,0.6467874871177027,0.5831851758383931,0.5912347736818935
2025-01-31,2025,218410,RFHIC,KOSDAQ,16600.0,27950.0,68.4,97.3,6.8,📈 50%+,0.6833504190234944,0.7480062152073054,0.6941497696828278,0.6405311435629594,0.4864680373670497
2025-01-24,2025,083650,비에이치아이,KOSDAQ,23500.0,49750.0,111.7,163.4,11.2,💯 100%+,0.7744148505345358,0.823881034479532,0.8387236687550296,0.7795766042568801,0.5577054158137711
2025-01-23,2025,080220,제주반도체,KOSDAQ,13650.0,21050.0,54.2,76.9,5.4,📈 50%+,0.7803088210036825,0.6827920834076939,0.5934251615603937,0.6526408290506391,0.5784176381117729
2025-01-22,2025,083650,비에이치아이,KOSDAQ,20900.0,48300.0,131.1,196.2,13.1,💯 100%+,0.8017008191092431,0.8218523522730392,0.8145821339814423,0.7372520419106232,0.5320624429689143
2025-01-22,2025,098460,고영,KOSDAQ,14380.0,16650.0,15.8,54.7,1.6,📈 50%+,0.7717470738830776,0.7622576524650719,0.6961999922383865,0.6907753086572501,0.5468577942663788
2025-01-22,2025,347700,스피어,KOSDAQ,5000.0,9350.0,87.0,245.6,8.7,🏆 슈퍼위너,0.7980932088959543,0.7640541113478821,0.7245695615522895,0.7166495782904029,0.4642587010541283
2025-01-17,2025,272210,한화시스템,KOSPI,25300.0,52700.0,108.3,177.5,10.8,💯 100%+,0.6907719875750808,0.6718072157282855,0.6634301751094615,0.6296403583008616,0.5119730421557372
2025-01-17,2025,060370,LS마린솔루션,KOSDAQ,15991.0,24000.0,50.1,111.4,5.0,💯 100%+,0.7438655164235272,0.6812937518791403,0.673240834797309,0.5918281181726974,0.6050325906751279
2025-01-16,2025,082740,한화엔진,KOSPI,24500.0,46450.0,89.6,107.8,9.0,💯 100%+,0.8045798102128602,0.7510216804836289,0.7595953140423527,0.6873987258133158,0.535370741032044
2025-01-15,2025,071970,HD현대마린엔진,KOSPI,27850.0,91700.0,229.3,245.4,22.9,🏆 슈퍼위너,0.7156047920607187,0.6987123014293831,0.6898701698312026,0.6567869547494812,0.5151043608858242
2025-01-14,2025,082740,한화엔진,KOSPI,23900.0,47250.0,97.7,113.0,9.8,💯 100%+,0.7605107266714518,0.7725128062353762,0.784946433241895,0.7012048087201829,0.5337208321018551
2025-01-10,2025,082740,한화엔진,KOSPI,22400.0,47200.0,110.7,127.2,11.1,💯 100%+,0.7524789874462602,0.7761049321984163,0.788753025722941,0.6827867536562141,0.5046034882915128
2025-01-09,2025,082740,한화엔진,KOSPI,21950.0,47600.0,116.9,131.9,11.7,💯 100%+,0.7421544586336537,0.7729081615842383,0.797711339306635,0.6868431354091333,0.493680645412489
2025-01-08,2025,082740,한화엔진,KOSPI,21850.0,48800.0,123.3,133.0,12.3,💯 100%+,0.7756176422366494,0.7949766604771011,0.7936058339452878,0.7120082255003327,0.4995909919181915
2025-01-07,2025,097230,HJ중공업,KOSPI,7190.0,27600.0,283.9,377.7,28.4,🏆 슈퍼위너,0.8421084017513851,0.8443471140078193,0.8399711273591127,0.8264422656372514,0.5529797382214611
2025-01-06,2025,097230,HJ중공업,KOSPI,6200.0,28000.0,351.6,454.0,35.2,🏆 슈퍼위너,0.8598668582791129,0.7592562621774377,0.7645461024755906,0.7561746747708613,0.4870642431136107
2025-01-03,2025,214370,케어젠,KOSDAQ,31750.0,60400.0,90.2,124.6,9.0,💯 100%+,0.7120973785633423,0.7196876365758328,0.7104079324187678,0.7271305696005874,0.5344251426150907
2025-01-03,2025,272210,한화시스템,KOSPI,23600.0,59300.0,151.3,197.5,15.1,💯 100%+,0.6682122862386828,0.6831575482887862,0.6936022111887319,0.6410780912272249,0.53560944210939
2025-01-02,2025,272210,한화시스템,KOSPI,23900.0,57900.0,142.3,193.7,14.2,💯 100%+,0.7093374503370259,0.7044861311212591,0.6895913379110155,0.6558030014975874,0.5147370803818818
2025-01-02,2025,108490,로보티즈,KOSDAQ,25806.0,145100.0,462.3,547.2,46.2,🏆 슈퍼위너,0.7348914363652012,0.713294130812956,0.7048947921015293,0.6676524464940147,0.5947553134050998
2025-01-02,2025,214370,케어젠,KOSDAQ,29750.0,59900.0,101.3,139.7,10.1,💯 100%+,0.7075948821594833,0.6659955300272901,0.6879085939686149,0.6988726730193625,0.5240161577559663
2024-12-30,2024,290650,엘앤씨바이오,KOSDAQ,24100.0,60400.0,150.6,181.7,15.1,💯 100%+,0.3586733550855768,0.541992618774415,0.6140904150572173,0.6391858064875303,0.5415246418404847
2024-12-30,2024,257720,실리콘투,KOSDAQ,32700.0,44750.0,36.9,93.9,3.7,📈 50%+,0.496195977193186,0.4448501726128488,0.5835832916425785,0.7689044780308305,0.5682754421270303
2024-12-30,2024,030530,원익홀딩스,KOSDAQ,2550.0,13790.0,440.8,493.7,44.1,🏆 슈퍼위너,0.4148203705402175,0.5383721314309093,0.5065449749753476,0.6997059302168602,0.5254039411627739
2024-12-30,2024,108490,로보티즈,KOSDAQ,22641.0,142081.0,527.5,637.6,52.8,🏆 슈퍼위너,0.3985099791177157,0.5560634147354342,0.612288115234133,0.6910615814990826,0.5546772892398324
2024-12-30,2024,017960,한국카본,KOSPI,11750.0,32450.0,176.2,205.1,17.6,🏆 슈퍼위너,0.5020299219848594,0.536172677136341,0.6441543651033063,0.5479855938263317,0.4604332739264337
2024-12-27,2024,000500,가온전선,KOSPI,55500.0,57700.0,4.0,51.0,0.4,📈 50%+,0.6334554012242403,0.6181184046118605,0.5040444450611548,0.6670932909795242,0.647325080558529
2024-12-26,2024,272210,한화시스템,KOSPI,23000.0,58600.0,154.8,205.2,15.5,🏆 슈퍼위너,0.6205076167185349,0.7050067834163459,0.6546287266611227,0.693570899018052,0.5407617100692165
2024-12-24,2024,214370,케어젠,KOSDAQ,28450.0,68600.0,141.1,149.6,14.1,💯 100%+,0.6305888990378028,0.7025634832200738,0.7198506314823881,0.7167442680210951,0.4776028284829497
2024-12-23,2024,010140,삼성중공업,KOSPI,11490.0,21450.0,86.7,98.4,8.7,📈 50%+,0.6112524602368365,0.6486848328785101,0.6398283808392417,0.6176412144984027,0.5086151176735558
2024-12-23,2024,214370,케어젠,KOSDAQ,27700.0,68000.0,145.5,155.2,14.5,💯 100%+,0.6468821226131304,0.6951679039689932,0.7023264717099913,0.7031880411102468,0.4700631145141895
2024-12-20,2024,214370,케어젠,KOSDAQ,26950.0,64400.0,139.0,162.3,13.9,💯 100%+,0.6790721823458054,0.7035414199617662,0.7134794404424756,0.7010575576333266,0.483708952642351
2024-12-17,2024,097230,HJ중공업,KOSPI,4200.0,33150.0,689.3,717.9,68.9,🏆 슈퍼위너,0.7362828186425179,0.7579502891481501,0.8181022765550544,0.7167968904297854,0.4422110593522314
2024-12-17,2024,060370,LS마린솔루션,KOSDAQ,12954.0,24950.0,92.6,160.9,9.3,💯 100%+,0.6427635815419834,0.6316511372586314,0.674630340500539,0.8528177966226622,0.5101500559160027
2024-12-16,2024,060370,LS마린솔루션,KOSDAQ,13077.0,23850.0,82.4,158.5,8.2,💯 100%+,0.6655837124418883,0.6338511039359351,0.6726251963828498,0.7990201609134339,0.518431825120418
2024-12-16,2024,950160,코오롱티슈진,KOSDAQ,27800.0,49650.0,78.6,113.3,7.9,💯 100%+,0.7443775952418742,0.7513771499673914,0.7297917309690976,0.7653039322803498,0.5663146102773057
2024-12-13,2024,060370,LS마린솔루션,KOSDAQ,12893.0,24250.0,88.1,162.2,8.8,💯 100%+,0.6821558262270051,0.6423014673843701,0.6796284365515536,0.8442269244737997,0.5036815826504003
2024-12-13,2024,950160,코오롱티슈진,KOSDAQ,27600.0,45200.0,63.8,114.9,6.4,💯 100%+,0.787906299019252,0.7838185118055064,0.7590289426065537,0.7659417268454263,0.5675145676654029
2024-12-12,2024,950160,코오롱티슈진,KOSDAQ,24300.0,42300.0,74.1,144.0,7.4,💯 100%+,0.7954461417077312,0.809978101645113,0.8060742975846832,0.7748516495872086,0.5604055358351562
2024-12-11,2024,026960,동서,KOSPI,31150.0,27500.0,-11.7,3.4,-1.2,💤 보합,0.7526814322238968,0.666596597076989,0.7056266448643506,0.777886359324845,0.4510715798685617
2024-12-11,2024,950160,코오롱티슈진,KOSDAQ,24700.0,44700.0,81.0,140.1,8.1,💯 100%+,0.805125488825071,0.8378544748709347,0.8139992532815379,0.7994854283941314,0.5607988837531156
2024-12-06,2024,347700,스피어,KOSDAQ,3890.0,10900.0,180.2,344.2,18.0,🏆 슈퍼위너,0.6267361493518953,0.7599230816179863,0.7623462811995257,0.7202294754745789,0.4555433849009164
2024-12-06,2024,950160,코오롱티슈진,KOSDAQ,22850.0,39750.0,74.0,159.5,7.4,💯 100%+,0.7827443354747557,0.8264346438832049,0.7972113424269756,0.7408883000802137,0.5774641144811811
2024-12-05,2024,950160,코오롱티슈진,KOSDAQ,22200.0,37100.0,67.1,167.1,6.7,💯 100%+,0.7818085603409964,0.7732932796820657,0.759076387376144,0.7190731715009969,0.6195179919073549
2024-12-03,2024,026960,동서,KOSPI,29700.0,27500.0,-7.4,8.4,-0.7,💤 보합,0.7189800264095598,0.6723517358375206,0.7132080456560552,0.7683417707340519,0.4379938604550805
2024-12-02,2024,097230,HJ중공업,KOSPI,4500.0,18880.0,319.6,332.7,32.0,🏆 슈퍼위너,0.7196906960345507,0.804245978009809,0.8417416823432496,0.7648557918706052,0.4310579812400815
2024-11-29,2024,027360,아주IB투자,KOSDAQ,2810.0,2210.0,-21.4,19.9,-2.1,✅ 10%+,0.6212152916159,0.6300261832494839,0.6432942669170602,0.6714154126480593,0.5184051988942998
2024-11-28,2024,097230,HJ중공업,KOSPI,4480.0,13900.0,210.3,258.0,21.0,🏆 슈퍼위너,0.724734021422607,0.8131398578573444,0.8195121956040462,0.7664454015851744,0.4391533923841174
2024-11-27,2024,097230,HJ중공업,KOSPI,4665.0,13800.0,195.8,243.8,19.6,🏆 슈퍼위너,0.7517973207627804,0.8103447906702648,0.804064217570489,0.7839567162901901,0.4495110910042439
2024-11-25,2024,082740,한화엔진,KOSPI,17480.0,41550.0,137.7,144.9,13.8,💯 100%+,0.5731600381529242,0.6925182457313771,0.7956570837777708,0.6916434617053909,0.5095325600785727
2024-11-25,2024,097230,HJ중공업,KOSPI,4345.0,13990.0,222.0,269.2,22.2,🏆 슈퍼위너,0.7584714316268091,0.8073930528412402,0.8022824682939464,0.774103743140316,0.4494019237048052
2024-11-22,2024,097230,HJ중공업,KOSPI,3930.0,14080.0,258.3,308.1,25.8,🏆 슈퍼위너,0.6388548591409478,0.7857948955719005,0.705498213748722,0.7363648454150796,0.4711664144265786
2024-11-22,2024,083650,비에이치아이,KOSDAQ,19100.0,46850.0,145.3,149.2,14.5,💯 100%+,0.7818597792092083,0.7083206697834391,0.7731336749996403,0.8079369886152311,0.588850069263089
2024-11-19,2024,083650,비에이치아이,KOSDAQ,17920.0,43600.0,143.3,165.6,14.3,💯 100%+,0.781969959386209,0.7260333768116596,0.7855522105529456,0.7549234051018047,0.5564475995737745
2024-11-18,2024,272210,한화시스템,KOSPI,28250.0,54500.0,92.9,148.5,9.3,💯 100%+,0.789901041739227,0.7137261209972077,0.7327948408798871,0.7537903692126696,0.4977549412564285
2024-11-18,2024,083650,비에이치아이,KOSDAQ,16130.0,44700.0,177.1,195.1,17.7,💯 100%+,0.7719536312803159,0.7093614118891423,0.793075353044236,0.7640697762701305,0.5403657479231215
2024-11-15,2024,272210,한화시스템,KOSPI,28100.0,51900.0,84.7,149.8,8.5,💯 100%+,0.7809045471860986,0.7166256338753046,0.7410110604442718,0.7316683154752881,0.5086734547410782
2024-11-14,2024,083650,비에이치아이,KOSDAQ,15800.0,44250.0,180.1,201.3,18.0,🏆 슈퍼위너,0.8330166306073636,0.8268153071520884,0.8096775776178105,0.8038439617750354,0.4865006630354628
2024-11-14,2024,100790,미래에셋벤처투자,KOSDAQ,6840.0,6310.0,-7.7,19.9,-0.8,✅ 10%+,0.7775042051256107,0.7659508128213269,0.7692745517292928,0.7293879967485326,0.5387548191325424
2024-11-14,2024,272210,한화시스템,KOSPI,29850.0,51700.0,73.2,135.2,7.3,💯 100%+,0.7611528801112378,0.6820295989256111,0.721287912034868,0.7450915131845285,0.5406823322228491
2024-11-12,2024,083650,비에이치아이,KOSDAQ,15040.0,42750.0,184.2,216.5,18.4,🏆 슈퍼위너,0.8134840642306954,0.82763626702384,0.7657710739097703,0.7864751230769053,0.464372463783967
2024-11-08,2024,103590,일진전기,KOSPI,28850.0,42750.0,48.2,53.9,4.8,📈 50%+,0.6540017010025615,0.7370506179139313,0.7439043043078096,0.7010502695717963,0.6098197751723401
2024-11-08,2024,083650,비에이치아이,KOSDAQ,12800.0,44050.0,244.1,271.9,24.4,🏆 슈퍼위너,0.8551585694166186,0.8357460906958549,0.8255390882682618,0.7596198478765489,0.4686951900195341
2024-11-06,2024,103590,일진전기,KOSPI,28550.0,41450.0,45.2,55.5,4.5,📈 50%+,0.7424493789149446,0.7417043695483063,0.7360694209601926,0.7189423978345424,0.6007486726542726
2024-11-06,2024,083650,비에이치아이,KOSDAQ,11900.0,39850.0,234.9,300.0,23.5,🏆 슈퍼위너,0.8598503003849141,0.8340641655774074,0.8210012714693792,0.7192631602582742,0.4538263424631799
2024-11-06,2024,009420,한올바이오파마,KOSPI,45500.0,26200.0,-42.4,3.1,-4.2,❌ 손절,0.6243894457141143,0.678734733855118,0.6470684259301644,0.7297535204879453,0.4846741570162704
2024-10-30,2024,008930,한미사이언스,KOSPI,52100.0,45950.0,-11.8,-1.0,-1.2,💤 보합,0.7238176762332422,0.7099079697564104,0.7131500083078044,0.7518357729539961,0.5041862155617599
2024-10-30,2024,007390,네이처셀,KOSDAQ,20000.0,28200.0,41.0,78.5,4.1,📈 50%+,0.712892181200861,0.6798593082061875,0.7823846782528091,0.7923399482129474,0.5375103762469848
2024-10-29,2024,083650,비에이치아이,KOSDAQ,12450.0,40500.0,225.3,282.3,22.5,🏆 슈퍼위너,0.8757606766057429,0.8582664531012482,0.8480837917071891,0.753827961393356,0.4812680561904263
2024-10-28,2024,007390,네이처셀,KOSDAQ,16260.0,27350.0,68.2,119.6,6.8,💯 100%+,0.7791010860861657,0.7153630368354008,0.7775988059234896,0.7586298832411444,0.5476756848796781
2024-10-28,2024,083650,비에이치아이,KOSDAQ,11800.0,40500.0,243.2,303.4,24.3,🏆 슈퍼위너,0.8226628641796037,0.8234814808774755,0.8122723979333136,0.745664490601591,0.5063778355970588
2024-10-25,2024,007390,네이처셀,KOSDAQ,15040.0,28000.0,86.2,137.4,8.6,💯 100%+,0.772195422847863,0.7777285024882337,0.75100759030478,0.7621384148249704,0.560344874987021
2024-10-24,2024,083650,비에이치아이,KOSDAQ,11600.0,35850.0,209.1,310.3,20.9,🏆 슈퍼위너,0.8294017481301658,0.8403961226404791,0.8254090647166977,0.7433465124345614,0.5230076804242494
2024-10-24,2024,082920,비츠로셀,KOSDAQ,10320.0,15569.0,50.9,54.5,5.1,📈 50%+,0.6693367553820114,0.6011830888470957,0.6509903343045579,0.6521708327669998,0.432028946156628
2024-10-23,2024,007390,네이처셀,KOSDAQ,11310.0,27750.0,145.4,215.6,14.5,🏆 슈퍼위너,0.7510234716679332,0.6881223035664942,0.6741430744333741,0.6942140172075829,0.5318759751362168
2024-10-21,2024,083650,비에이치아이,KOSDAQ,10530.0,37500.0,256.1,352.0,25.6,🏆 슈퍼위너,0.749745647367902,0.7442118976004466,0.6788718103121753,0.6731421523251446,0.5420330869391911
2024-10-17,2024,083650,비에이치아이,KOSDAQ,10140.0,39150.0,286.1,369.4,28.6,🏆 슈퍼위너,0.732028984347687,0.7024493153086467,0.6583205156639377,0.6352328299766883,0.5475666750039907
2024-10-16,2024,226950,올릭스,KOSDAQ,27850.0,39000.0,40.0,129.8,4.0,💯 100%+,0.7435141147584832,0.71305660167012,0.770626699353529,0.8077595404847273,0.5477200349494015
2024-10-15,2024,226950,올릭스,KOSDAQ,27800.0,39000.0,40.3,130.2,4.0,💯 100%+,0.7407009462009932,0.7207052066770371,0.7613543151445826,0.8129794607822359,0.5414348170740627
