rule,type,train_n,train_hit,train_lift,test_n,test_hit,test_lift,test_mean_peak,passes_oos,target,feat,direction,cut
s10>=90 AND KOSDAQ AND marcap200~500bn,combo3,167,0.5568862275449101,1.740066645601642,94,0.6595744680851063,1.8635194184669417,134.0223731291611,True,hit_50,,,
chart=V_recovery AND pos252_top10 AND rs>=1.1,combo3,137,0.5547445255474452,1.733374606857864,45,0.6444444444444445,1.8207720196203885,128.70522553283112,True,hit_50,,,
KOSDAQ AND past_120>=50 AND marcap200~500bn,combo3,183,0.5027322404371585,1.5708551585300918,66,0.6363636363636364,1.7979410225091608,148.05647749359144,True,hit_50,,,
s12>=80 AND KOSDAQ AND marcap<=200bn,combo3,148,0.5472972972972973,1.7101047308234099,51,0.6274509803921569,1.772759775695307,118.83739541169213,True,hit_50,,,
s10>=70 AND chart=V_recovery AND pos252_top10,combo3,124,0.5403225806451613,1.6883112814461303,42,0.6190476190476191,1.7490174572708164,125.24931049107752,True,hit_50,,,
s2>=70 AND chart=V_recovery AND pos252_top10,combo3,147,0.5782312925170068,1.8067621998621397,39,0.6153846153846154,1.7386682415473205,125.06230429507949,True,hit_50,,,
s10>=90 AND chart=V_recovery AND pos252_top10,combo3,88,0.5,1.5623179022337326,26,0.6153846153846154,1.7386682415473205,136.75049925941457,True,hit_50,,,
cup_and_handle_detected AND chart=V_recovery AND pos252_top10,combo3,140,0.5285714285714286,1.651593210932803,46,0.6086956521739131,1.7197696737044148,126.89696051122216,True,hit_50,,,
KOSDAQ AND rs>=1.1 AND price_low<=5000won,combo3,89,0.5842696629213483,1.825629908228182,38,0.6052631578947368,1.710071724416608,273.8847348728421,True,hit_50,,,
s5>=70 AND KOSDAQ AND marcap<=200bn,combo3,331,0.540785498489426,1.6897577311168468,125,0.6,1.6952015355086374,141.90048952189272,True,hit_50,,,
is_first_pullback AND past_60>=30 AND marcap<=200bn,combo3,136,0.5294117647058824,1.6542189553063051,30,0.6,1.6952015355086374,82.95209789137988,True,hit_50,,,
s10>=90 AND new_high_120 AND KOSDAQ,combo3,212,0.5047169811320755,1.5770567503680133,122,0.5983606557377049,1.6905698373241875,100.68093904866656,True,hit_50,,,
cup_and_handle_detected AND chart=persistent_uptrend AND price_low<=5000won,combo3,91,0.5384615384615384,1.682496202405558,27,0.5925925925925926,1.6742731214900122,257.2598898096067,True,hit_50,,,
s8>=70 AND chart=V_recovery AND pos252_top10,combo3,150,0.5666666666666667,1.7706269558648968,33,0.5757575757575758,1.6267085441749551,106.52694606817937,True,hit_50,,,
past_60>=30 AND marcap<=200bn AND price_low<=5000won,combo3,157,0.5031847133757962,1.5722689716747118,70,0.5714285714285714,1.6144776528653688,131.0875201295031,True,hit_50,,,
s5>=70 AND s10>=90 AND KOSDAQ,combo3,410,0.5024390243902439,1.5699389651714581,258,0.5658914728682171,1.59883348956241,101.50271091993937,True,hit_50,,,
KOSDAQ AND marcap<=200bn AND turnover_hot>=5pct,combo3,454,0.5044052863436124,1.5760828176719153,160,0.5625,1.5892514395393476,128.32363549953962,True,hit_50,,,
is_first_pullback AND KOSDAQ AND chart=V_recovery,combo3,130,0.5,1.5623179022337326,82,0.5609756097560976,1.5849445250690513,80.30608548998626,True,hit_50,,,
s10>=90 AND new_high_60 AND KOSDAQ,combo3,273,0.5164835164835165,1.613822888021658,161,0.5590062111801242,1.579380312585687,90.49165519170673,True,hit_50,,,
s8>=90 AND s10>=90 AND slope60<=-1,combo3,173,0.5144508670520231,1.6074715988300834,77,0.5584415584415584,1.5777849789366105,81.70777915571892,True,hit_50,,,
s3>=70 AND s10>=90 AND KOSDAQ,combo3,359,0.5097493036211699,1.5927809253970644,221,0.5565610859728507,1.5724720125758853,102.90987021714155,True,hit_50,,,
KOSDAQ AND marcap<=200bn,combo2,496,0.5,1.5623179022337326,187,0.5561497326203209,1.5713098011844766,121.07095005537774,True,hit_50,,,
s5>=70 AND KOSDAQ AND price_low<=5000won,combo3,311,0.5659163987138264,1.7682826417565076,99,0.5555555555555556,1.5696310513968865,157.56428650056287,True,hit_50,,,
s3>=90 AND KOSDAQ AND marcap<=200bn,combo3,156,0.6217948717948718,1.9428825194445136,67,0.5522388059701493,1.5602601197467558,104.16070742407,True,hit_50,,,
s8>=70 AND s10>=90 AND slope60<=-1,combo3,184,0.5,1.5623179022337326,84,0.5476190476190477,1.5472077506626454,80.73824701710721,True,hit_50,,,
s8>=90 AND chart=V_recovery AND pos252_top10,combo3,109,0.6330275229357798,1.977980463378487,28,0.5357142857142857,1.5135727995612833,97.39435596592584,True,hit_50,,,
cup_and_handle_detected AND KOSDAQ AND price_low<=5000won,combo3,343,0.565597667638484,1.7672867232264964,131,0.5343511450381679,1.5097214692825014,129.17482436151178,True,hit_50,,,
s2>=70 AND s10>=90 AND slope60<=-1,combo3,180,0.5,1.5623179022337326,79,0.5316455696202531,1.502077309944362,79.20285417599392,True,hit_50,,,
s10>=70 AND KOSDAQ AND slope60<=-1,combo3,93,0.5591397849462365,1.7471081917452491,81,0.5308641975308642,1.4998696713348028,86.96045080409746,True,hit_50,,,
KOSDAQ AND slope60<=-1 AND rs>=1.1,combo3,114,0.5614035087719298,1.7541815042624365,87,0.5287356321839081,1.493855759260485,89.94816085230292,True,hit_50,,,
s10>=90 AND new_high_60 AND slope60<=-1,combo3,89,0.5280898876404494,1.6500885708985489,55,0.5272727272727272,1.4897225615075902,64.23113849206257,True,hit_50,,,
s3>=90 AND s10>=90 AND chart=V_recovery,combo3,115,0.5478260869565217,1.7117570059256546,44,0.5227272727272727,1.4768801256325248,107.25787868135562,True,hit_50,,,
s3>=70 AND KOSDAQ AND marcap<=200bn,combo3,331,0.5498489425981873,1.718077693090872,127,0.5196850393700787,1.4682847945350401,125.29203325804106,True,hit_50,,,
new_high_240 AND past_60>=30 AND marcap<=200bn,combo3,123,0.5365853658536586,1.6766338462996155,49,0.5102040816326531,1.4414979043440794,63.28766386613636,True,hit_50,,,
new_high_252 AND past_60>=30 AND marcap<=200bn,combo3,121,0.5454545454545454,1.7043468024367991,49,0.5102040816326531,1.4414979043440794,63.28766386613636,True,hit_50,,,
chart=new_high_240 AND past_60>=30 AND marcap<=200bn,combo3,123,0.5365853658536586,1.6766338462996155,49,0.5102040816326531,1.4414979043440794,63.28766386613636,True,hit_50,,,
KOSDAQ AND marcap<=200bn AND price_low<=5000won,combo3,236,0.5720338983050848,1.7873976000131688,67,0.5074626865671642,1.433752542469992,153.8321960737328,True,hit_50,,,
s4>=75 AND KOSDAQ AND price_low<=5000won,combo3,446,0.5134529147982063,1.6043533614866583,157,0.5031847133757962,1.4216658312652055,127.10763017722529,True,hit_50,,,
KOSDAQ AND price_low<=5000won,combo2,451,0.5144124168514412,1.6073514559566562,159,0.5031446540880503,1.4215526503217084,126.20228549218656,True,hit_50,,,
range60_pct >= 102.418,uni,483,0.5403726708074534,1.6884677949606801,148,0.5,1.4126679462571978,113.17046810001011,True,hit_50,range60_pct,ge,102.418
s3>=90 AND KOSDAQ AND price_low<=5000won,combo3,141,0.6170212765957447,1.927966772969287,56,0.5,1.4126679462571978,128.43180265364202,True,hit_50,,,
s10>=70 AND new_high_252 AND marcap<=200bn,combo3,128,0.515625,1.6111403366785368,50,0.5,1.4126679462571978,65.20748110353205,True,hit_50,,,
s5>=70 AND KOSDAQ AND marcap>3000bn,combo3,82,0.5365853658536586,1.6766338462996155,42,0.5,1.4126679462571978,97.47697660328683,True,hit_50,,,
new_high_60 AND past_120>=50 AND price_low<=5000won,combo3,94,0.5,1.5623179022337326,26,0.5,1.4126679462571978,119.67856737105245,True,hit_50,,,
new_high_120 AND past_120>=50 AND price_low<=5000won,combo3,84,0.5119047619047619,1.5995159475250118,26,0.5,1.4126679462571978,119.67856737105245,True,hit_50,,,
s3>=90 AND s10>=90 AND KOSDAQ,combo3,232,0.5517241379310345,1.7239369955682566,153,0.49673202614379086,1.4034348224254514,107.04637822178518,True,hit_50,,,
s3>=70 AND s10>=90 AND slope60<=-1,combo3,117,0.5042735042735043,1.5756710466972688,65,0.49230769230769234,1.3909345932378563,83.62539560136672,True,hit_50,,,
s10>=90 AND s12>=80 AND marcap200~500bn,combo3,109,0.5137614678899083,1.6053174775245693,57,0.49122807017543857,1.3878842980772468,95.4745394362967,True,hit_50,,,
s3>=70 AND KOSDAQ AND price_low<=5000won,combo3,278,0.5755395683453237,1.7983515421395482,107,0.48598130841121495,1.3730604337453138,135.01593411348452,True,hit_50,,,
chart=new_high_120 AND turnover_hot>=5pct AND price_low<=5000won,combo3,90,0.5,1.5623179022337326,70,0.4857142857142857,1.3723060049355635,91.06364037026326,True,hit_50,,,
s8>=70 AND KOSDAQ AND price_low<=5000won,combo3,373,0.5227882037533512,1.6335227396009537,138,0.4855072463768116,1.3717210492642355,103.45338680886424,True,hit_50,,,
s10>=70 AND slope60<=-1 AND pos252_top10,combo3,124,0.5483870967741935,1.7135099572886099,33,0.48484848484848486,1.3698598266736464,56.91700784068904,True,hit_50,,,
slope60<=-1 AND pos252_top10 AND rs>=1.1,combo3,144,0.5416666666666666,1.6925110607532101,33,0.48484848484848486,1.3698598266736464,56.91700784068904,True,hit_50,,,
is_first_pullback AND KOSDAQ AND price_low<=5000won,combo3,232,0.5517241379310345,1.7239369955682566,81,0.48148148148148145,1.3603469112106348,99.49805351553046,True,hit_50,,,
s10>=90 AND slope60<=-1 AND pos252_top10,combo3,100,0.55,1.718549692457106,27,0.48148148148148145,1.3603469112106348,55.76061987115501,True,hit_50,,,
s10>=70 AND new_high_240 AND marcap<=200bn,combo3,128,0.515625,1.6111403366785368,52,0.4807692307692308,1.358334563708844,62.407117301461234,True,hit_50,,,
s10>=70 AND chart=new_high_240 AND marcap<=200bn,combo3,128,0.515625,1.6111403366785368,52,0.4807692307692308,1.358334563708844,62.407117301461234,True,hit_50,,,
runup60 >= 98.8643,uni,485,0.5154639175257731,1.6106370126120952,157,0.47770700636942676,1.3496827512011444,108.09736528849567,True,hit_50,runup60,ge,98.8643
s8>=90 AND KOSDAQ AND price_low<=5000won,combo3,341,0.5190615835777126,1.6218784087705025,128,0.4765625,1.3464491362763917,105.7476893310664,True,hit_50,,,
s2>=70 AND KOSDAQ AND price_low<=5000won,combo3,395,0.5189873417721519,1.621646430166659,147,0.47619047619047616,1.345398044054474,124.90335603791472,True,hit_50,,,
s3>=90 AND KOSDAQ AND chart=V_recovery,combo3,100,0.5,1.5623179022337326,80,0.475,1.342034548944338,90.19524553722299,True,hit_50,,,
s3>=90 AND s10>=90 AND slope60<=-1,combo3,85,0.5411764705882353,1.690979376535334,40,0.475,1.342034548944338,107.45351487178058,True,hit_50,,,
s3>=90 AND new_high_120 AND price_low<=5000won,combo3,91,0.5494505494505495,1.7168328595975084,40,0.475,1.342034548944338,97.3309060992566,True,hit_50,,,
new_high_252 AND rs>=1.1 AND marcap<=200bn,combo3,145,0.5103448275862069,1.5946417209006374,59,0.4745762711864407,1.3408373727186962,60.84488989046496,True,hit_50,,,
rs>=1.1 AND marcap<=200bn AND price_low<=5000won,combo3,230,0.5173913043478261,1.6166593944853407,91,0.4725274725274725,1.335048828330978,114.38853714437093,True,hit_50,,,
s2>=70 AND chart=new_high_120 AND price_low<=5000won,combo3,95,0.5157894736842106,1.6116542570411139,89,0.47191011235955055,1.3333045784899396,89.46345561156248,True,hit_50,,,
range120_pct >= 101.342,uni,1447,0.5017277125086386,1.567716374598051,452,0.47123893805309736,1.3314082856317837,97.55158397793207,True,hit_50,range120_pct,ge,101.3423
cup_and_handle_detected AND chart=V_recovery AND marcap<=200bn,combo3,168,0.5178571428571429,1.6181149701706519,32,0.46875,1.324376199616123,57.10551637202683,True,hit_50,,,
chart=new_high_120 AND price_low<=5000won,combo2,100,0.51,1.5935642602784073,90,0.4666666666666667,1.3184900831733846,88.91141517714246,True,hit_50,,,
s4>=75 AND chart=new_high_120 AND price_low<=5000won,combo3,100,0.51,1.5935642602784073,90,0.4666666666666667,1.3184900831733846,88.91141517714246,True,hit_50,,,
new_high_60 AND chart=new_high_120 AND price_low<=5000won,combo3,100,0.51,1.5935642602784073,90,0.4666666666666667,1.3184900831733846,88.91141517714246,True,hit_50,,,
new_high_120 AND chart=new_high_120 AND price_low<=5000won,combo3,100,0.51,1.5935642602784073,90,0.4666666666666667,1.3184900831733846,88.91141517714246,True,hit_50,,,
s3>=90 AND past_60>=30 AND price_low<=5000won,combo3,103,0.5048543689320388,1.5774860372068757,54,0.46296296296296297,1.308025876164072,85.74561666438073,True,hit_50,,,
range120_pct >= 123.62,uni,967,0.5025853154084798,1.57039607132491,283,0.4628975265017668,1.3078409961815753,106.66576099556532,True,hit_50,range120_pct,ge,123.6196
KOSPI AND past_60>=30 AND marcap<=200bn,combo3,161,0.5279503105590062,1.6496524433523885,65,0.46153846153846156,1.3040011811604904,55.70757126321225,True,hit_50,,,
s3>=90 AND s10>=70 AND KOSDAQ,combo3,329,0.5197568389057751,1.6240508284618131,241,0.4605809128630705,1.3012957845190785,92.31588043131849,True,hit_50,,,
s8>=90 AND s12>=80 AND chart=persistent_uptrend,combo3,90,0.5,1.5623179022337326,37,0.4594594594594595,1.2981273019660737,100.78598714530114,True,hit_50,,,
new_high_240 AND rs>=1.1 AND marcap<=200bn,combo3,147,0.5034013605442177,1.572945915174098,61,0.45901639344262296,1.2968754916459522,58.60073029568549,True,hit_50,,,
chart=new_high_240 AND rs>=1.1 AND marcap<=200bn,combo3,147,0.5034013605442177,1.572945915174098,61,0.45901639344262296,1.2968754916459522,58.60073029568549,True,hit_50,,,
s2>=90 AND KOSDAQ AND price_low<=5000won,combo3,355,0.532394366197183,1.6635384987164814,129,0.4573643410852713,1.2922078888244135,91.75312102672405,True,hit_50,,,
s1>=90 AND KOSDAQ AND price_low<=5000won,combo3,97,0.6701030927835051,2.093828116395724,31,0.45161290322580644,1.2759581450065012,47.99391773667764,True,hit_50,,,
s3>=90 AND new_high_240 AND marcap<=200bn,combo3,98,0.6122448979591837,1.913042329265795,40,0.45,1.271401151631478,54.392441022858634,True,hit_50,,,
s3>=90 AND new_high_252 AND marcap<=200bn,combo3,92,0.6195652173913043,1.9359156614635382,40,0.45,1.271401151631478,54.392441022858634,True,hit_50,,,
s3>=90 AND chart=new_high_240 AND marcap<=200bn,combo3,98,0.6122448979591837,1.913042329265795,40,0.45,1.271401151631478,54.392441022858634,True,hit_50,,,
chart=V_recovery AND rs>=1.1 AND marcap<=200bn,combo3,131,0.5343511450381679,1.669652719944447,29,0.4482758620689655,1.2665298828512808,48.5072301779316,False,hit_50,,,
KOSDAQ AND turnover_hot>=5pct AND price_low<=5000won,combo3,402,0.5323383084577115,1.663363338696611,135,0.4444444444444444,1.2557048411175091,133.4972581548643,False,hit_50,,,
s3>=90 AND chart=persistent_uptrend AND marcap<=200bn,combo3,103,0.5145631067961165,1.6078223071531617,27,0.4444444444444444,1.2557048411175091,49.11117284745069,False,hit_50,,,
KOSDAQ AND chart=persistent_uptrend AND marcap200~500bn,combo3,110,0.5727272727272728,1.7895641425586393,59,0.4406779661016949,1.2450632746673607,98.94367122026912,False,hit_50,,,
s2>=90 AND chart=V_recovery AND pos252_top10,combo3,115,0.6260869565217392,1.9562937210578915,25,0.44,1.2431477927063341,76.8879969346785,False,hit_50,,,
s3>=90 AND KOSDAQ AND chart=persistent_uptrend,combo3,141,0.574468085106383,1.7950035472472674,82,0.43902439024390244,1.2403913674453444,74.21211427095358,False,hit_50,,,
KOSPI AND chart=V_recovery AND slope60>=1,combo3,95,0.5157894736842106,1.6116542570411139,30,0.43333333333333335,1.2243122200895715,73.30939427574698,False,hit_50,,,
is_first_pullback AND KOSDAQ AND marcap<=200bn,combo3,254,0.5393700787401575,1.6853350598899322,100,0.43,1.21489443378119,96.86047491085311,False,hit_50,,,
KOSDAQ AND marcap>3000bn,combo2,106,0.5471698113207547,1.7097063835765376,49,0.42857142857142855,1.2108582396490266,88.38938471485866,False,hit_50,,,
s4>=75 AND KOSDAQ AND marcap>3000bn,combo3,105,0.5523809523809524,1.7259893015153618,49,0.42857142857142855,1.2108582396490266,88.38938471485866,False,hit_50,,,
s3>=90 AND new_high_120 AND marcap<=200bn,combo3,111,0.5495495495495496,1.71714219885149,69,0.42028985507246375,1.1874600127959054,62.170547886663414,False,hit_50,,,
cup_and_handle_detected AND chart=persistent_uptrend AND rs<=0.95,combo3,82,0.5487804878048781,1.7147391609882432,43,0.4186046511627907,1.1826987457037006,68.33800865726485,False,hit_50,,,
s3>=90 AND past_60>=30 AND marcap<=200bn,combo3,155,0.5741935483870968,1.7941457199845445,80,0.4125,1.1654510556621882,54.287625989189756,False,hit_50,,,
s3>=90 AND s10>=70 AND slope60<=-1,combo3,131,0.5038167938931297,1.5742439930904786,78,0.41025641025641024,1.159112161031547,78.8648401306705,False,hit_50,,,
s10>=70 AND new_high_252 AND price_low<=5000won,combo3,100,0.5,1.5623179022337326,39,0.41025641025641024,1.159112161031547,71.12141161530356,False,hit_50,,,
s3>=90 AND new_high_60 AND marcap<=200bn,combo3,168,0.5,1.5623179022337326,99,0.40404040404040403,1.141549855561372,71.34816020115612,False,hit_50,,,
s3>=90 AND KOSDAQ AND past_60>=30,combo3,238,0.5462184873949579,1.7067338427763463,165,0.4,1.1301343570057583,92.70714585507899,False,hit_50,,,
s5>=70 AND chart=V_recovery AND marcap<=200bn,combo3,139,0.5035971223021583,1.5735575993721047,28,0.39285714285714285,1.1099533863449411,47.526161454396934,False,hit_50,,,
cup_and_handle_detected AND past_60>=30 AND rs<=0.95,combo3,89,0.550561797752809,1.7203051058304022,51,0.39215686274509803,1.107974859809567,63.50478986671258,False,hit_50,,,
s10>=70 AND new_high_240 AND price_low<=5000won,combo3,100,0.5,1.5623179022337326,41,0.3902439024390244,1.1025701043958618,67.28124628039564,False,hit_50,,,
s10>=70 AND chart=new_high_240 AND price_low<=5000won,combo3,100,0.5,1.5623179022337326,41,0.3902439024390244,1.1025701043958618,67.28124628039564,False,hit_50,,,
cup_and_handle_detected AND KOSDAQ AND marcap>3000bn,combo3,92,0.5760869565217391,1.800061930834518,44,0.38636363636363635,1.0916070493805619,84.02887216465125,False,hit_50,,,
s6>=70 AND marcap<=200bn AND price_low<=5000won,combo3,142,0.5070422535211268,1.5843223797299824,65,0.38461538461538464,1.0866676509670752,126.76868957831773,False,hit_50,,,
past_60>=30 AND rs<=0.95,combo2,142,0.5140845070422535,1.6063268572262321,82,0.3780487804878049,1.068114788633491,61.886599585195846,False,hit_50,,,
s2>=90 AND KOSDAQ AND chart=persistent_uptrend,combo3,154,0.525974025974026,1.643477273778342,88,0.375,1.0595009596928984,77.27299266281621,False,hit_50,,,
s8>=90 AND slope60<=-1 AND pos252_top10,combo3,184,0.5054347826086957,1.5792996185623602,40,0.375,1.0595009596928984,39.06450337554266,False,hit_50,,,
chart=persistent_uptrend AND rs<=0.95,combo2,132,0.5,1.5623179022337326,70,0.37142857142857144,1.04941047436249,64.82724015580068,False,hit_50,,,
s4>=75 AND chart=persistent_uptrend AND rs<=0.95,combo3,130,0.5,1.5623179022337326,70,0.37142857142857144,1.04941047436249,64.82724015580068,False,hit_50,,,
chart=persistent_uptrend AND past_60>=30 AND rs<=0.95,combo3,132,0.5,1.5623179022337326,70,0.37142857142857144,1.04941047436249,64.82724015580068,False,hit_50,,,
chart=persistent_uptrend AND slope60>=1 AND rs<=0.95,combo3,132,0.5,1.5623179022337326,70,0.37142857142857144,1.04941047436249,64.82724015580068,False,hit_50,,,
s4>=75 AND past_60>=30 AND rs<=0.95,combo3,140,0.5142857142857142,1.6069555565832676,81,0.37037037037037035,1.0464207009312576,61.730570167645716,False,hit_50,,,
past_60>=30 AND slope60>=1 AND rs<=0.95,combo3,142,0.5140845070422535,1.6063268572262321,81,0.37037037037037035,1.0464207009312576,61.730570167645716,False,hit_50,,,
s1>=70 AND KOSDAQ AND price_low<=5000won,combo3,154,0.5194805194805194,1.6231874308921896,54,0.37037037037037035,1.0464207009312576,45.66855763281529,False,hit_50,,,
past_60>=30 AND rs<=0.95 AND turnover_hot>=5pct,combo3,108,0.5,1.5623179022337326,44,0.36363636363636365,1.0273948700052349,61.953618229270866,False,hit_50,,,
s3>=70 AND slope60<=-1 AND pos252_top10,combo3,124,0.5080645161290323,1.5875165780762122,39,0.358974358974359,1.0142231409026035,42.14183662352644,False,hit_50,,,
s3>=90 AND new_high_60 AND price_low<=5000won,combo3,139,0.5035971223021583,1.5735575993721047,68,0.35294117647058826,0.9971773738286103,79.89417522284623,False,hit_50,,,
chart=box_breakout AND marcap<=200bn AND price_low<=5000won,combo3,118,0.5169491525423728,1.6152778311230116,43,0.3488372093023256,0.9855822880864171,72.81950044456325,False,hit_50,,,
s3>=90 AND KOSDAQ AND slope60<=-1,combo3,153,0.5032679738562091,1.5725291303529072,121,0.34710743801652894,0.9806951031868151,69.97590769962926,False,hit_50,,,
s2>=90 AND chart=persistent_uptrend AND price_low<=5000won,combo3,96,0.53125,1.659962771123341,29,0.3448275862068966,0.9742537560394469,56.78570499500308,False,hit_50,,,
s3>=70 AND new_high_60 AND slope60<=-1,combo3,80,0.525,1.6404337973454193,56,0.3392857142857143,0.9585961063888129,52.41895012638484,False,hit_50,,,
s1>=90 AND KOSDAQ AND marcap<=200bn,combo3,89,0.550561797752809,1.7203051058304022,37,0.32432432432432434,0.9163251543289932,47.867364987228015,False,hit_50,,,
past_60>=30 AND pos252_top10 AND rs<=0.95,combo3,80,0.6,1.874781482680479,41,0.3170731707317073,0.8958382098216376,62.563343698585946,False,hit_50,,,
gap_support_detected AND price_low<=5000won,combo2,86,0.5,1.5623179022337326,38,0.3157894736842105,0.8922113344782301,33.08022571101818,False,hit_50,,,
s2>=90 AND chart=persistent_uptrend AND marcap200~500bn,combo3,126,0.5079365079365079,1.5871165990945855,71,0.30985915492957744,0.8754561920467141,65.085501515028,False,hit_50,,,
KOSDAQ AND pos252_top10 AND price_low<=5000won,combo3,155,0.5483870967741935,1.7135099572886099,42,0.30952380952380953,0.8745087286354082,100.8034065931068,False,hit_50,,,
s5>=70 AND chart=sideways AND marcap<=200bn,combo3,134,0.5746268656716418,1.7954996786865285,52,0.3076923076923077,0.8693341207736602,43.15718841963444,False,hit_50,,,
s2>=90 AND s6>=70 AND price_low<=5000won,combo3,139,0.5035971223021583,1.5735575993721047,51,0.29411764705882354,0.8309811448571752,51.26559847136801,False,hit_50,,,
s2>=90 AND slope60<=-1 AND pos252_top10,combo3,182,0.5,1.5623179022337326,35,0.2857142857142857,0.8072388264326844,29.105164356388862,False,hit_50,,,
s1>=70 AND chart=sideways AND marcap<=200bn,combo3,159,0.5408805031446541,1.6900545860641636,50,0.28,0.7910940499040309,38.26013349329019,False,hit_50,,,
s8>=90 AND chart=V_recovery AND price_low<=5000won,combo3,102,0.5,1.5623179022337326,25,0.28,0.7910940499040309,59.44869302318336,False,hit_50,,,
s3>=70 AND chart=sideways AND marcap<=200bn,combo3,144,0.5069444444444444,1.5840167619869787,47,0.2765957446808511,0.7814758851635563,40.18988000657037,False,hit_50,,,
KOSPI AND chart=sideways AND marcap<=200bn,combo3,112,0.5714285714285714,1.7855061739814087,55,0.2727272727272727,0.770546152503926,34.184167290353656,False,hit_50,,,
s3>=90 AND marcap>3000bn AND turnover_hot>=5pct,combo3,104,0.5,1.5623179022337326,45,0.26666666666666666,0.7534229046705054,51.22793855253208,False,hit_50,,,
s1>=90 AND marcap<=200bn AND price_low<=5000won,combo3,302,0.5165562913907285,1.614050283102399,131,0.2595419847328244,0.7332932850800721,44.90112404276788,False,hit_50,,,
is_first_pullback AND chart=sideways AND price_low<=5000won,combo3,83,0.6024096385542169,1.8823107255828104,39,0.2564102564102564,0.7244451006447168,34.8397431974017,False,hit_50,,,
s3>=70 AND chart=box_breakout AND price_low<=5000won,combo3,92,0.5217391304347826,1.6302447675482428,40,0.25,0.7063339731285989,59.09108466880898,False,hit_50,,,
s8>=90 AND chart=sideways AND marcap<=200bn,combo3,208,0.5144230769230769,1.607384764798167,94,0.24468085106382978,0.6913055907216074,35.90652230229357,False,hit_50,,,
cup_and_handle_detected AND chart=V_recovery AND price_low<=5000won,combo3,111,0.5585585585585585,1.7452920709638093,29,0.2413793103448276,0.6819776292276127,51.182037385899974,False,hit_50,,,
chart=sideways AND marcap<=200bn AND price_low<=5000won,combo3,127,0.5433070866141733,1.6976367756555522,63,0.23809523809523808,0.672699022027237,33.29643830918965,False,hit_50,,,
is_first_pullback AND chart=sideways AND marcap<=200bn,combo3,137,0.5766423357664233,1.8017972887075162,42,0.23809523809523808,0.672699022027237,37.36586278687042,False,hit_50,,,
gap_support_detected AND marcap<=200bn,combo2,103,0.5339805825242718,1.6684948470457337,47,0.23404255319148937,0.6612488259076245,29.021840163889376,False,hit_50,,,
s8>=70 AND chart=sideways AND marcap<=200bn,combo3,213,0.5070422535211268,1.5843223797299824,100,0.23,0.649827255278311,34.49083407251672,False,hit_50,,,
s4>=75 AND gap_support_detected AND marcap<=200bn,combo3,94,0.5638297872340425,1.7617627408167622,41,0.21951219512195122,0.6201956837226722,27.67835110140596,False,hit_50,,,
gap_support_detected AND turnover_hot>=5pct AND price_low<=5000won,combo3,81,0.5061728395061729,1.5816057775699517,32,0.21875,0.618042226487524,27.894790049043472,False,hit_50,,,
gap_support_detected AND marcap<=200bn AND turnover_hot>=5pct,combo3,103,0.5339805825242718,1.6684948470457337,40,0.2,0.5650671785028791,27.57534360807973,False,hit_50,,,
s1>=90 AND chart=sideways AND marcap<=200bn,combo3,92,0.5760869565217391,1.800061930834518,25,0.2,0.5650671785028791,39.791867269315105,False,hit_50,,,
chart=V_recovery AND turnover_hot>=5pct AND price_low<=5000won,combo3,135,0.5259259259259259,1.643326978645852,37,0.1891891891891892,0.5345230066919127,41.2071581504431,False,hit_50,,,
s2>=90 AND chart=V_recovery AND price_low<=5000won,combo3,111,0.5315315315315315,1.660842454626851,33,0.18181818181818182,0.5136974350026174,39.36366644741826,False,hit_50,,,
s8>=70 AND chart=V_recovery AND price_low<=5000won,combo3,128,0.53125,1.659962771123341,39,0.1794871794871795,0.5071115704513017,41.41808093794752,False,hit_50,,,
s8>=70 AND gap_support_detected AND marcap<=200bn,combo3,80,0.575,1.7966655875687925,36,0.16666666666666666,0.4708893154190659,23.207796707784162,False,hit_50,,,
chart=V_recovery AND price_low<=5000won,combo2,149,0.5302013422818792,1.6566860976706694,43,0.16279069767441862,0.4599384011069947,38.49000361609796,False,hit_50,,,
s4>=75 AND chart=V_recovery AND price_low<=5000won,combo3,148,0.527027027027027,1.646767518570691,43,0.16279069767441862,0.4599384011069947,38.49000361609796,False,hit_50,,,
s2>=70 AND chart=V_recovery AND price_low<=5000won,combo3,128,0.53125,1.659962771123341,39,0.15384615384615385,0.4346670603868301,36.25285916857347,False,hit_50,,,
KOSPI AND chart=V_recovery AND price_low<=5000won,combo3,82,0.5609756097560976,1.7528444756768709,34,0.14705882352941177,0.4154905724285876,34.377743036269315,False,hit_50,,,
s5>=70 AND chart=V_recovery AND price_low<=5000won,combo3,92,0.5108695652173914,1.596281334890988,29,0.0,0.0,7.226613118651473,False,hit_50,,,
s3>=70 AND chart=V_recovery AND price_low<=5000won,combo3,84,0.6190476190476191,1.9342983551465263,24,,,,False,hit_50,,,
s10>=70 AND chart=V_recovery AND marcap<=200bn,combo3,119,0.5210084033613446,1.6279615115712844,24,,,,False,hit_50,,,
is_first_pullback AND chart=V_recovery AND marcap<=200bn,combo3,96,0.5,1.5623179022337326,24,,,,False,hit_50,,,
KOSDAQ AND chart=persistent_uptrend AND marcap<=200bn,combo3,85,0.5411764705882353,1.690979376535334,24,,,,False,hit_50,,,
chart=persistent_uptrend AND marcap<=200bn AND price_low<=5000won,combo3,81,0.5555555555555556,1.735908780259703,24,,,,False,hit_50,,,
