buy_date,code,name,Market,buy_price,alloc,sell_date,sell_close,ret_180d,peak_180d,rank,combo,set,YYYYMM
2024-05-02,178320,서진시스템,KOSDAQ,25550.0,1000000.0,2025-02-03,23300.0,-8.80626223091977,41.87866927592956,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-09,214150,클래시스,KOSDAQ,48500.0,1000000.0,2025-02-07,52500.0,8.247422680412363,29.69072164948454,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-07,060370,LS마린솔루션,KOSDAQ,10303.0,1000000.0,2025-02-05,14639.0,42.0848296612637,111.68591672328448,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-13,060370,LS마린솔루션,KOSDAQ,10742.0,1000000.0,2025-02-11,14174.0,31.949357661515542,103.03481660770805,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-13,032820,우리기술,KOSDAQ,1795.0,1000000.0,2025-02-11,1986.0,10.640668523676888,83.84401114206128,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-21,178320,서진시스템,KOSDAQ,25800.0,1000000.0,2025-02-18,24500.0,-5.038759689922479,40.503875968992254,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-20,060370,LS마린솔루션,KOSDAQ,11664.0,1000000.0,2025-02-17,16000.0,37.174211248285324,86.98559670781893,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-30,078600,대주전자재료,KOSDAQ,121300.0,1000000.0,2025-02-27,112900.0,-6.924979389942287,34.70733718054411,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-05-31,082920,비츠로셀,KOSDAQ,10749.0,1000000.0,2025-02-28,12086.0,12.438366359661357,40.37584891617825,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-05
2024-06-07,319660,피에스케이,KOSDAQ,33500.0,1000000.0,2025-03-07,17400.0,-48.05970149253731,16.716417910447756,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-07,102710,이엔에프테크놀로지,KOSDAQ,33100.0,1000000.0,2025-03-07,23200.0,-29.90936555891238,2.114803625377637,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-12,089970,브이엠,KOSDAQ,19400.0,1000000.0,2025-03-12,9510.0,-50.97938144329896,7.989690721649478,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-12,089970,브이엠,KOSDAQ,19400.0,1000000.0,2025-03-12,9510.0,-50.97938144329896,7.989690721649478,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-19,023160,태광,KOSDAQ,12500.0,1000000.0,2025-03-19,24550.0,96.39999999999999,116.00000000000001,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-19,214150,클래시스,KOSDAQ,55300.0,1000000.0,2025-03-19,57400.0,3.797468354430378,29.294755877034362,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-06-26,166090,하나머티리얼즈,KOSDAQ,63900.0,1000000.0,2025-03-26,33950.0,-46.870109546165885,8.450704225352123,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-06
2024-08-30,358570,지아이이노베이션,KOSDAQ,11898.0,1000000.0,2025-06-04,18080.0,51.95831232139856,63.47285258026558,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-08
2024-08-30,195940,HK이노엔,KOSDAQ,48000.0,1000000.0,2025-06-04,41250.0,-14.0625,8.333333333333325,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-08
2024-09-06,226950,올릭스,KOSDAQ,17060.0,1000000.0,2025-06-12,47000.0,175.49824150058618,275.1465416178195,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-09
2024-09-09,389470,인벤티지랩,KOSDAQ,16330.0,1000000.0,2025-06-13,40900.0,150.45927740355177,273.5456215554195,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-09
2024-09-11,161580,필옵틱스,KOSDAQ,18900.0,1000000.0,2025-06-17,42900.0,126.98412698412697,183.06878306878306,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-09
2024-09-20,124500,아이티센글로벌,KOSDAQ,5720.0,1000000.0,2025-06-23,30750.0,437.5874125874126,468.1818181818182,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-09
2024-09-20,347850,디앤디파마텍,KOSDAQ,9834.0,1000000.0,2025-06-23,33683.0,242.51576164327844,293.91905633516376,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-09
2024-10-04,124500,아이티센글로벌,KOSDAQ,7290.0,1000000.0,2025-07-03,24250.0,232.6474622770919,352.6748971193416,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-10
2024-10-08,226950,올릭스,KOSDAQ,21600.0,1000000.0,2025-07-07,38850.0,79.86111111111111,196.29629629629628,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-10
2024-10-10,174900,앱클론,KOSDAQ,16290.0,1000000.0,2025-07-08,11100.0,-31.86003683241252,11.111111111111116,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-10
2024-10-25,007390,네이처셀,KOSDAQ,15040.0,1000000.0,2025-07-23,28000.0,86.17021276595744,137.36702127659575,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-10
2024-11-05,376300,디어유,KOSDAQ,39200.0,1000000.0,2025-08-01,46250.0,17.984693877551017,61.224489795918366,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-05,222080,씨아이에스,KOSDAQ,11260.0,1000000.0,2025-08-01,7200.0,-36.05683836589698,1.0657193605683846,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-13,253450,스튜디오드래곤,KOSDAQ,42450.0,1000000.0,2025-08-11,48300.0,13.780918727915203,34.275618374558306,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-21,214370,케어젠,KOSDAQ,23000.0,1000000.0,2025-08-20,46550.0,102.39130434782608,177.3913043478261,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-22,023160,태광,KOSDAQ,16090.0,1000000.0,2025-08-21,22400.0,39.21690490988192,67.8060907395898,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-29,027360,아주IB투자,KOSDAQ,2810.0,1000000.0,2025-08-28,2210.0,-21.352313167259783,19.928825622775804,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-11-29,027360,아주IB투자,KOSDAQ,2810.0,1000000.0,2025-08-28,2210.0,-21.352313167259783,19.928825622775804,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-11
2024-12-06,052400,코나아이,KOSDAQ,21000.0,1000000.0,2025-09-04,52000.0,147.61904761904762,309.5238095238095,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
