Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,결과,peak등급,RF손절확률,RF위험,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num
2024-03-05,174900,앱클론,KOSDAQ,21100.0,2024-11-28,14510.0,-31.2,3.1,손절,일반,43.9,0,56.01,53560978500.0,new_high_120,61.265164644714034,10.642092746730093,3.4463590883824446,-21.476793248945146,4.198161855594819,-15.207373271889402,,,,14.28
2024-03-05,053610,프로텍,KOSDAQ,52800.0,2024-11-28,23600.0,-55.3,6.6,손절,일반,71.1,1,61.07,54968284800.0,pullback_recovery,-5.758157389635321,-4.28849902534113,81.1808118081181,-21.81528662420382,-0.6063499580892009,-18.918918918918916,15844.0,8012.0,16.87,2.32
2024-03-05,053610,프로텍,KOSDAQ,52800.0,2024-11-28,23600.0,-55.3,6.6,손절,일반,71.1,1,69.62,54968284800.0,pullback_recovery,-5.758157389635321,-4.28849902534113,81.1808118081181,-21.81528662420382,-0.6063499580892009,-18.918918918918916,15844.0,8012.0,16.87,2.32
2024-03-05,222080,씨아이에스,KOSDAQ,13150.0,2024-11-28,8640.0,-34.3,14.9,손절,일반,61.2,1,79.72,186979350300.0,pullback_recovery,-4.101221640488662,-2.137132680320575,5.268199233716464,-26.488294314381267,-1.1709941026740898,-17.758620689655167,,,52.56,2.03
2024-03-05,222080,씨아이에스,KOSDAQ,13150.0,2024-11-28,8640.0,-34.3,14.9,손절,일반,61.2,1,79.07,186979350300.0,pullback_recovery,-4.101221640488662,-2.137132680320575,5.268199233716464,-26.488294314381267,-1.1709941026740898,-17.758620689655167,,,52.56,2.03
2024-03-05,222080,씨아이에스,KOSDAQ,13150.0,2024-11-28,8640.0,-34.3,14.9,손절,일반,61.2,1,86.09,186979350300.0,pullback_recovery,-4.101221640488662,-2.137132680320575,5.268199233716464,-26.488294314381267,-1.1709941026740898,-17.758620689655167,,,52.56,2.03
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,74.18,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,74.34,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,82.27,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85
2024-03-04,006650,대한유화,KOSPI,149500.0,2024-11-27,84500.0,-43.5,7.7,손절,일반,56.2,1,57.87,5648857500.0,pullback_recovery,-13.321167883211682,10.722610722610714,-14.976133651551315,-24.960505529225905,-2.4843952944945698,-26.658696951583984,-9767.0,59605.0,10.49,0.45
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,50.7,0,63.94,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85
2024-02-29,358570,지아이이노베이션,KOSDAQ,9816.0,2024-11-26,8950.0,-8.8,38.6,중립,일반,45.1,0,50.72,16606973832.0,mixed,5.022566832542519,-16.505658294231296,,-26.749535878601982,0.9127589606428597,-24.04948153538293,-19682.0,-652663.0,,7.64
2024-02-29,319660,피에스케이,KOSDAQ,25400.0,2024-11-26,18000.0,-29.1,53.9,손절,50%+,53.6,1,58.94,46775547800.0,new_high_120,13.89578163771712,24.525230602278892,29.150253235790657,-1.7130620985010725,1.7531757010803635,-9.977220956719812,738502.0,43877.0,43.1,6.28
2024-02-29,319660,피에스케이,KOSDAQ,25400.0,2024-11-26,18000.0,-29.1,53.9,손절,50%+,53.8,1,70.57,46775547800.0,new_high_120,13.89578163771712,24.525230602278892,29.150253235790657,-1.7130620985010725,1.7531757010803635,-9.977220956719812,738502.0,43877.0,43.1,6.28
2024-02-29,319660,피에스케이,KOSDAQ,25400.0,2024-11-26,18000.0,-29.1,53.9,손절,50%+,53.8,1,76.22,46775547800.0,new_high_120,13.89578163771712,24.525230602278892,29.150253235790657,-1.7130620985010725,1.7531757010803635,-9.977220956719812,738502.0,43877.0,43.1,6.28
2024-02-29,240810,원익IPS,KOSDAQ,32800.0,2024-11-26,24250.0,-26.1,36.7,손절,일반,63.1,1,51.76,75809229600.0,downtrend,-15.49707602339181,-6.016260162601627,-5.090311986863716,-23.443708609271518,-2.4432276620090905,-18.22094691535151,69961.0,-403757.0,71.09,6.1
2024-02-29,319660,피에스케이,KOSDAQ,25400.0,2024-11-26,18000.0,-29.1,53.9,손절,50%+,53.7,1,67.86,46775547800.0,new_high_120,13.89578163771712,24.525230602278892,29.150253235790657,-1.7130620985010725,1.7531757010803635,-9.977220956719812,738502.0,43877.0,43.1,6.28
2024-02-29,240810,원익IPS,KOSDAQ,32800.0,2024-11-26,24250.0,-26.1,36.7,손절,일반,63.1,1,50.85,75809229600.0,downtrend,-15.49707602339181,-6.016260162601627,-5.090311986863716,-23.443708609271518,-2.4432276620090905,-18.22094691535151,69961.0,-403757.0,71.09,6.1
2024-02-28,348210,넥스틴,KOSDAQ,74800.0,2024-11-25,55900.0,-25.3,4.1,손절,일반,61.8,1,47.4,29204388400.0,mixed,-0.14471780028944004,-11.989795918367353,17.546848381601365,-23.50332594235033,0.6555337071126557,-11.71052631578947,162263.0,-109233.0,,4.52
2024-02-27,174900,앱클론,KOSDAQ,17150.0,2024-11-22,14000.0,-18.4,29.2,중립,일반,48.2,0,54.9,51124270050.0,mixed,23.458767013610892,-5.049261083743839,-10.608695652173916,-34.93670886075949,2.9566215967414315,-15.207373271889402,,,,14.28
2024-02-27,090360,로보스타,KOSDAQ,35900.0,2024-11-22,22000.0,-38.7,4.3,손절,일반,61.0,1,56.3,279066531900.0,mixed,11.51079136690647,3.3333333333333437,-8.823529411764708,-31.11111111111111,3.282519039678834,-14.634146341463417,29236.0,5792.0,,9.59
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.2,1,62.88,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67
2024-02-27,174900,앱클론,KOSDAQ,17150.0,2024-11-22,14000.0,-18.4,29.2,중립,일반,48.1,0,62.32,51124270050.0,mixed,23.458767013610892,-5.049261083743839,-10.608695652173916,-34.93670886075949,2.9566215967414315,-15.207373271889402,,,,14.28
2024-02-27,174900,앱클론,KOSDAQ,17150.0,2024-11-22,14000.0,-18.4,29.2,중립,일반,48.1,0,57.49,51124270050.0,mixed,23.458767013610892,-5.049261083743839,-10.608695652173916,-34.93670886075949,2.9566215967414315,-15.207373271889402,,,,14.28
2024-02-27,174900,앱클론,KOSDAQ,17150.0,2024-11-22,14000.0,-18.4,29.2,중립,일반,48.1,0,58.69,51124270050.0,mixed,23.458767013610892,-5.049261083743839,-10.608695652173916,-34.93670886075949,2.9566215967414315,-15.207373271889402,,,,14.28
2024-02-27,090360,로보스타,KOSDAQ,35900.0,2024-11-22,22000.0,-38.7,4.3,손절,일반,60.9,1,52.76,279066531900.0,mixed,11.51079136690647,3.3333333333333437,-8.823529411764708,-31.11111111111111,3.282519039678834,-14.634146341463417,29236.0,5792.0,,9.59
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.4,1,63.72,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67
2024-02-27,090360,로보스타,KOSDAQ,35900.0,2024-11-22,22000.0,-38.7,4.3,손절,일반,61.0,1,57.59,279066531900.0,mixed,11.51079136690647,3.3333333333333437,-8.823529411764708,-31.11111111111111,3.282519039678834,-14.634146341463417,29236.0,5792.0,,9.59
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.4,1,63.54,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.2,1,55.88,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67
2024-02-26,174900,앱클론,KOSDAQ,15420.0,2024-11-21,14010.0,-9.1,43.6,중립,일반,45.6,0,55.07,18843764280.0,mixed,9.400324149108584,-18.772563176895307,-25.660792951541854,-43.0379746835443,2.74837236975898,-15.207373271889402,,,,14.28
2024-02-26,015760,한국전력,KOSPI,24850.0,2024-11-21,23650.0,-4.8,2.4,중립,일반,45.7,0,52.02,296488307150.0,new_high_240,25.332623736029802,32.08076275939429,31.785114717403463,0.0,2.462042445514962,-8.244274809160302,4207855.0,12912171.0,2.98,0.53
2024-02-26,075580,세진중공업,KOSPI,6050.0,2024-11-21,7440.0,23.0,80.5,익절,50%+,36.1,0,51.68,6636450700.0,mixed,27.865168539325836,-3.5593220338983045,-1.8965517241379293,-22.05479452054795,3.9091725415783505,-7.719928186714542,-55200.0,593902.0,18.54,4.11
2024-02-26,174900,앱클론,KOSDAQ,15420.0,2024-11-21,14010.0,-9.1,43.6,중립,일반,45.5,0,57.9,18843764280.0,mixed,9.400324149108584,-18.772563176895307,-25.660792951541854,-43.0379746835443,2.74837236975898,-15.207373271889402,,,,14.28
2024-02-26,174900,앱클론,KOSDAQ,15420.0,2024-11-21,14010.0,-9.1,43.6,중립,일반,45.5,0,59.36,18843764280.0,mixed,9.400324149108584,-18.772563176895307,-25.660792951541854,-43.0379746835443,2.74837236975898,-15.207373271889402,,,,14.28
2024-02-26,174900,앱클론,KOSDAQ,15420.0,2024-11-21,14010.0,-9.1,43.6,중립,일반,45.6,0,54.42,18843764280.0,mixed,9.400324149108584,-18.772563176895307,-25.660792951541854,-43.0379746835443,2.74837236975898,-15.207373271889402,,,,14.28
2024-02-22,103140,풍산,KOSPI,42200.0,2024-11-19,56700.0,34.4,87.0,익절,50%+,46.9,0,66.67,56567496400.0,mixed,5.866302864938611,13.450292397660824,8.077994428969347,-15.098468271334797,0.8417870364142639,-8.481012658227849,353522.0,1127.0,13.43,1.02
2024-02-22,376300,디어유,KOSDAQ,38000.0,2024-11-19,39450.0,3.8,7.1,익절,일반,50.0,0,52.92,35932382000.0,pullback_recovery,-8.00561797752809,-13.12997347480106,-31.34171907756813,-36.03515625,-1.038018810012866,-25.170068027210878,-56500.0,447733.0,34.59,3.07
2024-02-22,103140,풍산,KOSPI,42200.0,2024-11-19,56700.0,34.4,87.0,익절,50%+,46.9,0,61.36,56567496400.0,mixed,5.866302864938611,13.450292397660824,8.077994428969347,-15.098468271334797,0.8417870364142639,-8.481012658227849,353522.0,1127.0,13.43,1.02
2024-02-22,103140,풍산,KOSPI,42200.0,2024-11-19,56700.0,34.4,87.0,익절,50%+,46.9,0,67.41,56567496400.0,mixed,5.866302864938611,13.450292397660824,8.077994428969347,-15.098468271334797,0.8417870364142639,-8.481012658227849,353522.0,1127.0,13.43,1.02
2024-02-22,103140,풍산,KOSPI,42200.0,2024-11-19,56700.0,34.4,87.0,익절,50%+,46.9,0,68.7,56567496400.0,mixed,5.866302864938611,13.450292397660824,8.077994428969347,-15.098468271334797,0.8417870364142639,-8.481012658227849,353522.0,1127.0,13.43,1.02
2024-02-21,161580,필옵틱스,KOSDAQ,12110.0,2024-11-18,16600.0,37.1,211.7,익절,슈퍼위너,48.8,0,58.71,198404524080.0,pullback_recovery,-1.3211382113821113,12.254335260115612,4.859611231101502,-56.06334841628959,-0.9305657282127309,-22.162162162162158,-123890.0,-92144.0,,9.98
2024-02-21,161580,필옵틱스,KOSDAQ,12110.0,2024-11-18,16600.0,37.1,211.7,익절,슈퍼위너,48.5,0,65.99,198404524080.0,pullback_recovery,-1.3211382113821113,12.254335260115612,4.859611231101502,-56.06334841628959,-0.9305657282127309,-22.162162162162158,-123890.0,-92144.0,,9.98
2024-02-21,161580,필옵틱스,KOSDAQ,12110.0,2024-11-18,16600.0,37.1,211.7,익절,슈퍼위너,48.6,0,64.07,198404524080.0,pullback_recovery,-1.3211382113821113,12.254335260115612,4.859611231101502,-56.06334841628959,-0.9305657282127309,-22.162162162162158,-123890.0,-92144.0,,9.98
2024-02-20,003160,디아이,KOSPI,7940.0,2024-11-15,13660.0,72.0,287.9,익절,슈퍼위너,42.6,0,55.34,52679351260.0,box_breakout,16.612377850162872,-2.3192360163710735,36.38095238095238,-19.550561797752806,0.9014339404382583,-12.518628912071538,218255.0,292467.0,85.47,4.51
2024-02-20,145020,휴젤,KOSDAQ,181400.0,2024-11-15,276000.0,52.1,79.7,익절,50%+,25.8,0,57.69,17242432800.0,mixed,11.415220293724971,39.66527196652721,25.583145221971403,-2.3405500292568715,0.9807134368106679,-9.974905897114184,34863.0,12753.0,23.57,3.04
2024-02-20,003160,디아이,KOSPI,7940.0,2024-11-15,13660.0,72.0,287.9,익절,슈퍼위너,42.6,0,55.62,52679351260.0,box_breakout,16.612377850162872,-2.3192360163710735,36.38095238095238,-19.550561797752806,0.9014339404382583,-12.518628912071538,218255.0,292467.0,85.47,4.51
2024-02-20,003160,디아이,KOSPI,7940.0,2024-11-15,13660.0,72.0,287.9,익절,슈퍼위너,42.6,0,51.35,52679351260.0,box_breakout,16.612377850162872,-2.3192360163710735,36.38095238095238,-19.550561797752806,0.9014339404382583,-12.518628912071538,218255.0,292467.0,85.47,4.51
2024-02-20,003160,디아이,KOSPI,7940.0,2024-11-15,13660.0,72.0,287.9,익절,슈퍼위너,42.6,0,58.68,52679351260.0,box_breakout,16.612377850162872,-2.3192360163710735,36.38095238095238,-19.550561797752806,0.9014339404382583,-12.518628912071538,218255.0,292467.0,85.47,4.51
2024-02-20,145020,휴젤,KOSDAQ,181400.0,2024-11-15,276000.0,52.1,79.7,익절,50%+,26.7,0,49.83,17242432800.0,mixed,11.415220293724971,39.66527196652721,25.583145221971403,-2.3405500292568715,0.9807134368106679,-9.974905897114184,34863.0,12753.0,23.57,3.04
2024-02-19,003160,디아이,KOSPI,7160.0,2024-11-14,13420.0,87.4,330.2,익절,슈퍼위너,42.7,0,76.75,19847949600.0,mixed,4.697986577181212,-15.67567567567567,18.85714285714286,-29.8876404494382,0.6559919700328055,-12.518628912071538,169426.0,67443.0,85.47,4.51
2024-02-19,051600,한전KPS,KOSPI,38950.0,2024-11-14,45100.0,15.8,21.8,익절,일반,40.1,0,71.72,35406913250.0,new_high_120,6.3515509601181686,9.589041095890405,8.108108108108114,-6.856403622250973,-0.3966953192696261,-8.425414364640883,454305.0,386998.0,19.78,1.83
