Date,Year,Code,Name,Market,Close,Amount,p_sw,p_100plus,p_50plus,p_10plus,p_loss,StrongScore_v1,StrongScore_v2,SafeScore,SuperScore,ret_180d,peak_180d,sell_close
2025-10-10,2025,080220,제주반도체,KOSDAQ,22800.0,85487710800.0,0.7431156858972943,0.7300238846251956,0.7732047332632921,0.6706184613011361,0.5015007849031927,3.094586048086583,4.444328577290577,-0.3930622686503993,4.923652934456978,420.6140350877193,501.3157894736843,118700.0
2025-10-10,2025,353200,대덕전자,KOSPI,35400.0,201032883000.0,0.7633713006117262,0.7369968730174338,0.7212202110183901,0.722283097102995,0.5828943106037582,2.951040801172203,4.263387528300614,-0.748685147794411,4.719241453098471,327.40112994350284,338.9830508474576,151300.0
2025-10-10,2025,007810,코리아써키트,KOSPI,19760.0,37290261840.0,0.77355674097211,0.7766812642309288,0.7680251720904668,0.7215964022513318,0.4937438667178996,3.2662295579173914,4.707939805259176,-0.25750135699636756,5.266848076131602,409.6153846153846,436.43724696356276,100700.0
2025-10-10,2025,034220,LG디스플레이,KOSPI,15620.0,84159060480.0,0.7044008718632859,0.6287174139970572,0.7248098780672773,0.6980528093670768,0.4828119563078697,2.815464702036981,4.055813196454212,-0.293144284737918,4.629948937093511,-3.0089628681177927,7.554417413572345,15150.0
2025-10-10,2025,032820,우리기술,KOSDAQ,4395.0,100591182195.0,0.6648989554824797,0.7538350733453587,0.7050027101221749,0.6792490170646969,0.5171357786870192,2.7961806292136133,3.9857602981642337,-0.5221781491835276,4.063310661389701,282.25255972696243,587.1444823663253,16800.0
2025-10-02,2025,232140,와이씨,KOSDAQ,15030.0,32397029730.0,0.7271591045896529,0.7202334525380482,0.7806847520068254,0.7002547848720677,0.4618945518649689,3.118723140852919,4.47126352443628,-0.12827843757388413,4.962118286571684,27.012641383898874,60.67864271457086,19090.0
2025-10-02,2025,007810,코리아써키트,KOSPI,19000.0,39160691000.0,0.7466002605739455,0.7399114708169737,0.7544451262263692,0.6953235682933936,0.4954691694215951,3.1131747753304757,4.480861862465259,-0.3322535842948193,4.988656758631479,430.0,457.8947368421052,100700.0
2025-10-02,2025,353200,대덕전자,KOSPI,30700.0,63232206700.0,0.7655494479642846,0.6435505274333979,0.6786964625122849,0.6686621227524487,0.5290341556511228,2.8826022862529905,4.206442290247136,-0.6291500702384316,5.0103237013872315,392.8338762214984,406.1889250814332,151300.0
2025-10-02,2025,089970,브이엠,KOSDAQ,19970.0,32826266630.0,0.7913639163790945,0.7927901511972092,0.763247608956147,0.7335285713200879,0.5143967820758528,3.297731020737539,4.762457147018479,-0.3416791587829411,5.341655253411681,222.9844767150726,230.49574361542312,64500.0
2025-10-01,2025,007810,코리아써키트,KOSPI,18380.0,32137135920.0,0.7342265890103206,0.6881505403570574,0.7527707192504721,0.6934178796027566,0.48811288623698884,3.0114505243430423,4.335866086305224,-0.3009579527289592,4.901701458918261,447.87812840043523,476.71381936887923,100700.0
2025-09-24,2025,067310,하나마이크론,KOSDAQ,21300.0,29314508400.0,0.7808963548374794,0.7733205357642533,0.7560095753711669,0.7724908884387658,0.5028144466558411,3.253050550218303,4.698689081119547,-0.21308088103050693,5.294891315095589,142.7230046948357,174.64788732394365,51700.0
2025-09-24,2025,089970,브이엠,KOSDAQ,17960.0,13977603480.0,0.7554609761616082,0.7410290527116538,0.7818332567448643,0.6938371293668917,0.4705870700565464,3.218585624184077,4.629435032806573,-0.1834278348040841,5.20167441133335,259.1314031180401,267.48329621380844,64500.0
2025-09-23,2025,067310,하나마이크론,KOSDAQ,20400.0,40161418800.0,0.7741797493344015,0.7704873537421859,0.7609194381696184,0.7469802396794735,0.5051803773751345,3.2288289620358332,4.657251760200594,-0.2710219693471072,5.215895606468342,153.43137254901958,186.76470588235296,51700.0
2025-09-22,2025,030530,원익홀딩스,KOSDAQ,12600.0,83188261800.0,0.8712598685235241,0.8666064058177898,0.8440665450445413,0.8679658008746236,0.5089588739583022,3.7398380114251935,5.406702077422834,0.035203777002277725,6.16780431544373,122.61904761904762,301.58730158730157,28050.0
2025-09-22,2025,319400,현대무벡스,KOSDAQ,9590.0,45397640680.0,0.8625850173647251,0.8338548684278246,0.8160247284461561,0.8166911362094853,0.4652348751740491,3.7240923328339703,5.4009549266032835,0.12323262499488097,6.299675797777006,289.9895724713243,425.54744525547443,37400.0
2025-09-18,2025,437730,삼현,KOSDAQ,23600.0,71974218000.0,0.7657163386108556,0.7972735046518231,0.8394880065753305,0.7662961294484648,0.5455334513656843,3.2414803766542635,4.626016354836203,-0.35558699135616134,4.929496129280135,131.35593220338984,225.84745762711864,54600.0
2025-09-18,2025,067310,하나마이크론,KOSDAQ,20000.0,51514960000.0,0.7431996552790917,0.7548135044545521,0.7959781953578593,0.7425175804209648,0.4893346905323843,3.179128036812194,4.55359940906527,-0.16566009646213287,4.985323100128995,158.5,192.49999999999997,51700.0
2025-09-16,2025,319400,현대무벡스,KOSDAQ,9110.0,40178980860.0,0.8720417876655078,0.8618272661454409,0.8351115194892822,0.7919653912377861,0.46567601234221456,3.8126257570195374,5.521946953081058,0.09066224025378133,6.392037814944004,310.53787047200876,453.23819978046106,37400.0
2025-09-15,2025,067310,하나마이크론,KOSDAQ,18530.0,39358831800.0,0.7417154673055614,0.7648697440846235,0.7921515177162975,0.7264476078078438,0.4954511356439239,3.173700264472069,4.544114935481581,-0.23220894488763433,4.939898994835994,179.0070156502968,215.70426335671883,51700.0
2025-09-15,2025,319400,현대무벡스,KOSDAQ,9100.0,125776223300.0,0.8850506945140832,0.8658721225676499,0.8434990929665893,0.7780537999329242,0.48188098148018177,3.83369739739995,5.55485386623176,-0.009798214568470964,6.441102037739924,310.9890109890109,453.8461538461538,37400.0
2025-09-12,2025,319400,현대무벡스,KOSDAQ,9060.0,290342304720.0,0.8819164870150049,0.8691526347618035,0.8422660110808794,0.7737068802784987,0.4896964425457791,3.8123515391770413,5.5210643880421735,-0.05880244109101884,6.370682657421153,312.80353200883,456.2913907284768,37400.0
2025-09-11,2025,319400,현대무벡스,KOSDAQ,8320.0,142432218240.0,0.893191738474067,0.8440750127923867,0.8210302835417886,0.7419702923069086,0.5001740921647553,3.7663698338230587,5.474616725002631,-0.19589959266817036,6.4310469239168935,349.5192307692308,505.7692307692308,37400.0
2025-09-11,2025,030530,원익홀딩스,KOSDAQ,12260.0,72132188140.0,0.8559180816322948,0.8804255603237597,0.8301353253136583,0.8236715775732594,0.5213237659022729,3.6758803788916365,5.306605556415833,-0.12914034905118754,5.952561986811584,128.79282218597066,312.72430668841764,28050.0
2025-09-09,2025,030530,원익홀딩스,KOSDAQ,11280.0,224204303040.0,0.8669433614068583,0.8562841573548553,0.8004660948028072,0.7912446218205257,0.5324056740972353,3.6209110668611952,5.2505341942551045,-0.2790730320423176,6.007405243582408,148.67021276595747,348.58156028368796,28050.0
2025-09-08,2025,030530,원익홀딩스,KOSDAQ,9340.0,26126847380.0,0.8775239691793311,0.8501256916902251,0.8016971951869007,0.7540396454872139,0.48637732850320464,3.7367029832538217,5.430436438954392,-0.12211015635469469,6.343353049277287,200.32119914346893,441.7558886509636,28050.0
2025-09-05,2025,319400,현대무벡스,KOSDAQ,7130.0,335482385640.0,0.8588554794994281,0.7903026640202365,0.7138661918973864,0.7057125921432686,0.5714763145831345,3.3329339972597567,4.874319973685596,-0.7320901967317486,5.731173222078608,424.5441795231416,606.8723702664797,37400.0
2025-09-04,2025,319400,현대무벡스,KOSDAQ,6630.0,100602353670.0,0.8488290853219599,0.7722225441652756,0.7293781691772901,0.7211375391365423,0.5722404668907813,3.2897183076095207,4.8012472834452975,-0.6895490870035319,5.627088518765692,464.10256410256414,660.180995475113,37400.0
2025-09-04,2025,032820,우리기술,KOSDAQ,4195.0,315583305800.0,0.7601513510517407,0.7591989442931575,0.7022022515318814,0.6595722970463049,0.49917370072328404,3.1231073196802717,4.523835793207048,-0.47452165799192914,5.105645006900986,300.47675804529206,619.9046483909416,16800.0
2025-09-03,2025,319400,현대무벡스,KOSDAQ,6480.0,241613079120.0,0.8195016642175468,0.7602088656893572,0.7120346659911042,0.705757581271234,0.5735390956452148,3.163774765887351,4.609343431521907,-0.7441456496925016,5.327321163949394,477.1604938271605,677.7777777777777,37400.0
2025-09-01,2025,030530,원익홀딩스,KOSDAQ,8990.0,27262175000.0,0.8441822409373596,0.8484343484614055,0.8037661593717647,0.7161860379779553,0.5080793619639232,3.5928056809481053,5.197307975089605,-0.30425857449194105,5.90142559955398,212.01334816462736,462.8476084538376,28050.0
2025-08-29,2025,030530,원익홀딩스,KOSDAQ,8690.0,43526107020.0,0.8369020702298544,0.8209611566551431,0.784733509761279,0.7245384512512146,0.5512230124148217,3.4244354306039133,4.957497136976372,-0.5223046498104007,5.612905640224435,222.78481012658227,482.27848101265823,28050.0
2025-08-28,2025,030530,원익홀딩스,KOSDAQ,8540.0,103818474200.0,0.7942449701759452,0.8002025905947099,0.7614648201408067,0.7181700876169695,0.5752841733074349,3.193935269945837,4.607242332287649,-0.6786158711624286,5.066028835222278,228.45433255269322,492.50585480093673,28050.0
2025-08-27,2025,347700,스피어,KOSDAQ,12720.0,19504390080.0,0.7938051640833793,0.7815085153390146,0.7217265770605495,0.7058512729596489,0.44973735309150953,3.3759301361361906,4.904557368880948,-0.11525764247770054,5.689364875376246,236.47798742138363,350.47169811320754,42800.0
2025-08-27,2025,097230,HJ중공업,KOSPI,13900.0,32286030400.0,0.7935022216006833,0.6778032999033008,0.7519201605518501,0.7164627662187446,0.47691749621155216,3.1952967827857472,4.644285379727212,-0.19974178806842158,5.5504347349490715,62.23021582733812,147.12230215827338,22550.0
2025-08-25,2025,097230,HJ중공업,KOSPI,14150.0,35727561400.0,0.8141289562491236,0.7535889934966383,0.7372054550685259,0.708679492618711,0.4793929915542539,3.3511898309523462,4.876849248644659,-0.24240051746532165,5.744324604719967,59.36395759717315,142.75618374558303,22550.0
2025-08-22,2025,010170,대한광통신,KOSDAQ,1056.0,27074413344.0,0.6505578277560343,0.7171920643628126,0.7009494306914839,0.7582354249013504,0.4843618233078239,2.7596873638881574,3.935037228273809,-0.2043888360449344,4.083769161021224,2087.5,2882.9545454545455,23100.0
2025-08-22,2025,097230,HJ중공업,KOSPI,13990.0,36288982770.0,0.8163804984451549,0.7459726757325591,0.7286540469829195,0.6978006745231453,0.4697616748461012,3.3572312062250207,4.893216866135508,-0.22455297820129605,5.814996610221042,57.612580414581835,145.5325232308792,22050.0
2025-08-21,2025,097230,HJ중공업,KOSPI,14080.0,56630112000.0,0.8084347886399771,0.796959676559328,0.7387063079667012,0.7120209082968006,0.46973460360903063,3.419980981507564,4.965595793458151,-0.18592489348485053,5.735674868354618,49.14772727272727,143.96306818181816,21000.0
2025-08-20,2025,097230,HJ중공업,KOSPI,13470.0,102056101560.0,0.8027047179797298,0.7937852633371695,0.7282762716498498,0.6680847700487421,0.49262712739227404,3.341814065810245,4.851489006046014,-0.3986898252140363,5.5639115428359265,61.098737936154414,155.01113585746103,21700.0
2025-08-18,2025,077970,STX엔진,KOSPI,38600.0,246197632200.0,0.6935230272653774,0.7238584612381548,0.7097849430750064,0.7084934893457222,0.5484570688838758,2.7792275789606196,3.9797457952265756,-0.6155134226529282,4.192944928234395,18.78238341968912,75.38860103626943,45850.0
2025-08-14,2025,034220,LG디스플레이,KOSPI,11880.0,169321089960.0,0.7793722466009453,0.7668684087293314,0.7328472133328592,0.6489978269099601,0.4746062693471729,3.2720540275353467,4.73962645575473,-0.34218847958308496,5.420691119273588,29.12457912457913,35.1010101010101,15340.0
2025-08-13,2025,034220,LG디스플레이,KOSPI,13290.0,425817553920.0,0.7949325518147812,0.7448754213346989,0.7478318763984688,0.659682744871485,0.4817169616953344,3.2865087404541917,4.76709459305577,-0.341387442335233,5.540740709671139,6.6215199398043545,20.767494356659142,14170.0
2025-08-13,2025,097230,HJ중공업,KOSPI,15630.0,145909144740.0,0.816509832363793,0.8649735602754693,0.827207805708333,0.7912739931462917,0.5343842092765577,3.5054292246598004,5.036551460248565,-0.26216525438187244,5.493177277255143,57.06973768394115,119.76967370441459,24550.0
2025-08-12,2025,097230,HJ중공업,KOSPI,14440.0,42351090440.0,0.8477617231809792,0.8703728967954876,0.8188336073308365,0.7479939018173002,0.48852599219385173,3.6906261376793026,5.3328100402451515,-0.12780855000382152,6.034987270840533,75.90027700831025,137.8808864265928,25400.0
2025-08-11,2025,097230,HJ중공업,KOSPI,14890.0,53377359310.0,0.8263832149600245,0.8665743592626786,0.8241614001304925,0.7711118663312095,0.4822567591310924,3.638659065642399,5.242455916062696,-0.04489866286255051,5.852548353944783,82.00134318334453,130.69173942243117,27100.0
2025-08-08,2025,097230,HJ중공업,KOSPI,14010.0,40214360040.0,0.8435361565624397,0.8726543220943913,0.8391886980923285,0.7847372723233564,0.4647109226700005,3.7493568055812334,5.408045357083309,0.08510862938903907,6.111806952274395,90.2212705210564,145.18201284796572,26650.0
2025-08-07,2025,097230,HJ중공업,KOSPI,13700.0,295374233100.0,0.8523124626334126,0.8636796033575823,0.8510751196165273,0.7689815677249411,0.47200366470191196,3.759524583149315,5.423985645393019,0.029019931556849787,6.163106302824567,100.0,150.72992700729927,27400.0
2025-08-06,2025,097230,HJ중공업,KOSPI,11430.0,120887097570.0,0.8934129245310793,0.8730191569745165,0.857426536837159,0.7326320959468354,0.45540093880038673,3.9363921682913983,5.704326657040427,0.04568603472889654,6.6571245513088595,143.65704286964132,200.52493438320212,27850.0
2025-08-04,2025,097230,HJ중공업,KOSPI,10200.0,162887859600.0,0.7978748394144738,0.8332512471012763,0.7849013187297778,0.6883321497948519,0.5081450391262075,3.4121126293726993,4.916342892626076,-0.3791595773115559,5.438023198513701,184.31372549019608,236.76470588235296,29000.0
2025-08-04,2025,347700,스피어,KOSDAQ,14170.0,95936752210.0,0.7687407252173842,0.7750240390023732,0.7324178841399211,0.6844129635193513,0.48481413845324267,3.2315478413891485,4.671727172871861,-0.32282688108758917,5.2633365599076285,197.8122794636556,304.3754410726888,42200.0
2025-08-01,2025,097230,HJ중공업,KOSPI,8720.0,38055326960.0,0.7138975745595117,0.7341682127372567,0.7151655295610099,0.6305910785173038,0.48191357473837293,2.9942834228686843,4.307249103617964,-0.4332201870962473,4.729407871903253,249.19724770642202,293.92201834862385,30450.0
2025-07-31,2025,097230,HJ중공업,KOSPI,8910.0,22424696910.0,0.6882049934433635,0.739306741895398,0.6982596356357863,0.6248256731500965,0.4806714429513123,2.9104918429063495,4.175883757789462,-0.45544623282058216,4.478692719677073,240.06734006734004,285.5218855218855,30300.0
2025-07-30,2025,353200,대덕전자,KOSPI,23800.0,169023411200.0,0.72575912733552,0.7181946167296108,0.7370141716539845,0.6602541073500086,0.4961814975972809,2.9992204835603986,4.313654548998963,-0.4233851016324026,4.776683785368795,357.1428571428571,387.39495798319325,108800.0
2025-07-28,2025,097230,HJ중공업,KOSPI,8860.0,68615401720.0,0.7139290606581017,0.737552778089907,0.7041316174049669,0.6547581431566465,0.48888262553536277,2.974482715443407,4.282234600269201,-0.430765223958554,4.694877478904203,268.510158013544,287.6975169300226,32650.0
2025-07-28,2025,323280,태성,KOSDAQ,36050.0,49650114850.0,0.7402184725262432,0.7088972892748064,0.6994925205221617,0.6797863548417937,0.578464069652641,2.8265657327078193,4.082987252745068,-0.8332551180574557,4.509864376999227,106.10263522884881,139.3897364771151,74300.0
2025-07-24,2025,030530,원익홀딩스,KOSDAQ,5860.0,5119665180.0,0.6651105438558332,0.6612754308193418,0.6888505939839923,0.7166391012516425,0.44268388688713506,2.7907275980062347,4.008902514240437,-0.09129063794839798,4.437686004122657,426.45051194539246,763.4812286689419,30850.0
2025-07-24,2025,290650,엘앤씨바이오,KOSDAQ,34750.0,22331983250.0,0.6666394792462391,0.6426240564878967,0.6724342960960059,0.6933495203659921,0.5421476185658394,2.5519935814348895,3.6644369496054763,-0.6516047560012068,3.9556566996331943,97.6978417266187,259.71223021582733,68700.0
2025-07-23,2025,290650,엘앤씨바이오,KOSDAQ,34900.0,46717872900.0,0.7198265545560844,0.6774320615121541,0.6887549892687174,0.6961105637857291,0.5452353613999074,2.773912022405387,4.007045800873724,-0.6452006901593612,4.4720887385613075,102.5787965616046,258.1661891117478,70700.0
2025-07-23,2025,030530,원익홀딩스,KOSDAQ,5980.0,4765145060.0,0.6554693082187774,0.6984795101265165,0.6761720649593502,0.6864780760294865,0.44359618447574095,2.803106885853975,4.019689072879046,-0.16885270536038144,4.3367121598090685,420.066889632107,746.1538461538462,31100.0
2025-07-22,2025,030530,원익홀딩스,KOSDAQ,6040.0,10631559680.0,0.6492624216925078,0.6922474563026317,0.6835732403301915,0.6864492040995264,0.4780000211797271,2.7137316475022084,3.8803801978588126,-0.3335284573693915,4.102624111026442,424.83443708609275,737.7483443708609,31700.0
2025-07-17,2025,030530,원익홀딩스,KOSDAQ,5990.0,8858161750.0,0.6962491801982245,0.7286889414946636,0.7157297399944943,0.6780589318693505,0.45207398419924244,2.993362724432678,4.298131571377216,-0.1885223172630166,4.702121880986033,418.3639398998331,744.7412353923205,31050.0
2025-07-17,2025,032500,케이엠더블유,KOSDAQ,14860.0,7385226820.0,0.7963448689114221,0.7657636083888832,0.7903572542374113,0.7612871875494155,0.45442394872602176,3.4191893761029593,4.940336969394224,0.04081188570613392,5.691328945484113,91.4535666218035,127.45625841184389,28450.0
2025-07-16,2025,030530,원익홀딩스,KOSDAQ,6180.0,10597618500.0,0.7690588107208713,0.7328076114989034,0.7214635387251197,0.6804363102019373,0.47568526803308997,3.1764808520699095,4.605317011228013,-0.29609018103645557,5.312161767043263,343.3656957928803,718.7702265372169,27400.0
2025-07-15,2025,030530,원익홀딩스,KOSDAQ,6110.0,8105171620.0,0.7561203714035286,0.7254945227681149,0.7261264753745671,0.6824347308243114,0.4634102660028414,3.1559088417316423,4.567486579919915,-0.22605539299101718,5.244152384021079,358.26513911620293,728.1505728314238,28000.0
2025-07-14,2025,030530,원익홀딩스,KOSDAQ,6010.0,12995326840.0,0.7219991557269948,0.7374444473411949,0.7135822186135333,0.6878440084456949,0.4672744484870126,3.051197459832285,4.396643546469859,-0.24710200693013995,4.883619314834885,360.06655574043265,741.9301164725457,27650.0
2025-07-11,2025,030530,원익홀딩스,KOSDAQ,5840.0,5944629440.0,0.713660394239617,0.707155895730306,0.701198024299315,0.7054033965169977,0.4453228939952113,3.0122672626232028,4.3478431049723785,-0.11460965264274625,4.909989472420113,402.56849315068496,766.4383561643837,29350.0
2025-07-09,2025,032500,케이엠더블유,KOSDAQ,14540.0,9691767860.0,0.85782546888373,0.7646354443716615,0.7940138027786747,0.7632188718569162,0.47472834566997885,3.564986684647399,5.188226998930711,-0.05319018185738722,6.204612960487405,88.44566712517195,132.4621733149931,27400.0
2025-07-09,2025,030530,원익홀딩스,KOSDAQ,5890.0,4935543170.0,0.6719989783526455,0.730648959879333,0.7353652990732964,0.7285802062185737,0.4191620804448037,3.009011513060625,4.299171869260779,0.09671530928642547,4.6241793813024366,352.46179966044144,759.0831918505943,26650.0
2025-07-08,2025,030530,원익홀딩스,KOSDAQ,5980.0,9767110080.0,0.7268905686677726,0.7185240688285623,0.7743244561636212,0.7468021912379114,0.4432292731037964,3.1463237192021904,4.516137617848219,0.051782473120462136,5.052759321158744,348.9966555183947,746.1538461538462,26850.0
2025-07-08,2025,080220,제주반도체,KOSDAQ,15730.0,9585594590.0,0.7358414624093021,0.7189289698480552,0.7019038590681553,0.6825522388002129,0.5145528690680975,2.95871596293195,4.275310503606484,-0.5057560086719066,4.785650278752534,144.75524475524475,246.47171010807375,38500.0
2025-07-03,2025,080220,제주반도체,KOSDAQ,16080.0,42652634160.0,0.7465315778376803,0.7348087509846023,0.6636472281029927,0.6624598924013132,0.5620009491903084,2.88145318971232,4.179919771689674,-0.821437733045923,4.655311032425262,118.28358208955225,238.93034825870646,35100.0
2025-07-01,2025,030530,원익홀딩스,KOSDAQ,6140.0,129864033160.0,0.7332541090724753,0.740055535772425,0.7334487750550588,0.7545310407266616,0.5513121731325121,2.9406700596660977,4.225893872564749,-0.5140500091541789,4.575980225062192,379.6416938110749,724.1042345276873,29450.0
2025-07-01,2025,010170,대한광통신,KOSDAQ,989.0,3262817812.0,0.6992916088915723,0.715021941580895,0.6826768528946865,0.7658982565548332,0.499578995091141,2.853926601758463,4.110441795240915,-0.2834216094513522,4.495021113460018,840.3437815975733,901.0111223458038,9300.0
2025-06-30,2025,010170,대한광통신,KOSDAQ,920.0,1418938080.0,0.6790502051464299,0.6979658355885177,0.7041261536197136,0.7308198312759291,0.533960486374176,2.720304549693428,3.8934273914063704,-0.5040366156993086,4.1206996195934185,910.8695652173913,932.6086956521739,9300.0
2025-06-30,2025,032820,우리기술,KOSDAQ,5000.0,190679995000.0,0.8661288490530343,0.8577951336772323,0.8559090664174003,0.843973911516772,0.5359005666368969,3.6691871808185583,5.294441879126345,-0.13564594373354,5.981785657345858,380.0,504.0,24000.0
2025-06-27,2025,032820,우리기술,KOSDAQ,4425.0,85987754925.0,0.8804631326980144,0.8312870761547979,0.8655393558003294,0.8374382552919298,0.5213147288804447,3.71122991036568,5.366484984958662,-0.06615777801803446,6.19805768257792,484.180790960452,582.4858757062148,25850.0
2025-06-26,2025,032500,케이엠더블유,KOSDAQ,13890.0,3975609690.0,0.8192631230243893,0.8352060693666286,0.7762672441318214,0.7738539638930786,0.4526446341259746,3.5815764490029833,5.185061095609101,0.06075200128810554,5.929408059614021,107.34341252699787,143.34053275737938,28800.0
2025-06-25,2025,00680K,미래에셋증권2우B,KOSPI,9186.0,20327828004.0,0.8291210641028156,0.8126041283408738,0.7624399755365846,0.7826426418923937,0.521421752503163,3.4258658553500156,4.968988295222921,-0.27938350319444316,5.684101878512341,112.93272370999348,159.04637491835402,19560.0
2025-06-23,2025,032500,케이엠더블유,KOSDAQ,13050.0,3035834550.0,0.8258379288380289,0.8325923285341283,0.7900070861258244,0.7458155972410334,0.44718348571879746,3.6220423940035094,5.242830930227832,0.04572085201390408,6.022461859786301,123.75478927203064,144.82758620689654,29200.0
2025-06-23,2025,00680K,미래에셋증권2우B,KOSPI,8521.0,51791260033.0,0.8292035815296459,0.7975043727847027,0.7860953212634504,0.7607205102984251,0.5146365525917642,3.4406895198459138,4.983212316705792,-0.2656464210985203,5.7188530523376375,137.0613777725619,179.2629973007863,20200.0
2025-06-20,2025,100790,미래에셋벤처투자,KOSDAQ,8000.0,7125280000.0,0.8917547251891004,0.820982302495432,0.8229474015290499,0.7204000586077732,0.43216775845798866,3.8653495139235217,5.62718235709145,0.10290872645465265,6.756708459601059,200.625,243.125,24050.0
2025-06-19,2025,100790,미래에셋벤처투자,KOSDAQ,7890.0,23073800040.0,0.8805115191375658,0.8515657698300302,0.8327429823132216,0.7266202275946237,0.4786038767695272,3.79441844093191,5.502620487352529,-0.10703594634516689,6.412095807528021,189.60709759188848,247.9087452471483,22850.0
2025-06-18,2025,003530,한화투자증권,KOSPI,6920.0,44026001880.0,0.8754999747486854,0.8677347820606013,0.7950595193985717,0.7781048557016511,0.5091084262475373,3.704944764240455,5.380703678520588,-0.19427290043581236,6.209457616249166,7.225433526011571,48.84393063583814,7420.0
2025-06-18,2025,032820,우리기술,KOSDAQ,3850.0,335824038550.0,0.8543088141849083,0.8428264707069746,0.7996117936411482,0.7846365127113416,0.5275126629170374,3.57175261642226,5.1742708172285266,-0.2686784955213555,5.905524827263896,523.3766233766235,596.1038961038961,24000.0
2025-06-17,2025,003530,한화투자증권,KOSPI,6700.0,86257843500.0,0.8521086705909583,0.8708505224308603,0.7865217439250497,0.7458264584556132,0.49861738558210467,3.6518887681800054,5.2929139849952485,-0.21491226707424715,6.02799977799906,6.7164179104477695,53.73134328358209,7150.0
2025-06-13,2025,032820,우리기술,KOSDAQ,2725.0,183856897225.0,0.8168977970599476,0.694714285747121,0.6961322336420604,0.6764008881190243,0.5574100964801557,3.074076860482273,4.497819500995574,-0.7381164725206695,5.381927488198698,733.0275229357799,764.2201834862385,22700.0
2025-06-12,2025,003530,한화투자증권,KOSPI,6350.0,114759327250.0,0.8687295253189014,0.8519790251406889,0.8175278545314203,0.7601623327037337,0.49331353025043484,3.715057907698288,5.385192940655999,-0.1287151313132866,6.220727601936839,13.858267716535444,62.20472440944882,7230.0
2025-06-12,2025,100790,미래에셋벤처투자,KOSDAQ,7120.0,9321062560.0,0.8298671730863059,0.7800883049501318,0.7720103003417147,0.6715876814428818,0.4822487954790016,3.467246686067827,5.034776389236503,-0.2960583141675297,5.887427753468051,207.58426966292137,285.53370786516854,21900.0
2025-06-11,2025,100790,미래에셋벤처투자,KOSDAQ,7200.0,10239638400.0,0.8238135646290934,0.7758826775626143,0.7703974868659843,0.686435196150145,0.5108959269943744,3.3838703431084376,4.908542884153556,-0.41121175580559743,5.683656011319062,189.58333333333334,281.25,20850.0
2025-06-09,2025,060370,LS마린솔루션,KOSDAQ,22775.0,96639176075.0,0.7989214305261149,0.7971990545608901,0.7871750310581409,0.7514937719423812,0.5263486408783272,3.3270406227211664,4.797134370175514,-0.3415806294487327,5.357471100869512,20.746432491767287,60.92206366630077,27500.0
2025-06-04,2025,030530,원익홀딩스,KOSDAQ,6130.0,193259529200.0,0.8108649375673983,0.8185544172826243,0.7951657924510391,0.7102397244688492,0.5167846444180271,3.422022942241116,4.936245381599197,-0.3682779807013974,5.524726153583847,421.20717781402936,725.4486133768353,31950.0
2025-06-04,2025,006800,미래에셋증권,KOSPI,17613.0,223570492209.0,0.8419204295802755,0.8424264422297414,0.7979677760682522,0.7607459441570686,0.5180480096809542,3.5512727087917826,5.138278779386249,-0.2707803840223817,5.828964247397984,276.4946346448646,336.9840458752059,66312.0
2025-06-04,2025,032500,케이엠더블유,KOSDAQ,11330.0,6073831720.0,0.7534959071423408,0.8014787422022417,0.7229651172694463,0.7170450857363636,0.48467817314177475,3.2163146057162812,4.63936761796031,-0.2663355769667004,5.111568205714534,58.340688437775825,91.52691968225948,17940.0
2025-06-02,2025,001440,대한전선,KOSPI,12640.0,6503280000.0,0.6031450621526607,0.570192510164073,0.6470443313201889,0.6402130010061741,0.29679938143983464,2.718169520144611,3.9127565180921344,0.44347342613336393,4.5474537143274345,184.81012658227849,195.4905063291139,36000.0
2025-06-02,2025,032500,케이엠더블유,KOSDAQ,11060.0,9909173820.0,0.7846899965888908,0.7945064412263864,0.6838154175177327,0.7069358302729348,0.5060478503074477,3.217549368509089,4.678134731992616,-0.43255217347363617,5.31666071435167,69.07775768535262,96.20253164556962,18700.0
2025-05-30,2025,032500,케이엠더블유,KOSDAQ,11420.0,25835317540.0,0.6989629210319037,0.721354635175988,0.6342976266530306,0.7232715382624287,0.5556550135566389,2.7019083153994456,3.9048564614946093,-0.6974343646053067,4.211354142535843,65.58669001751313,90.01751313485113,18910.0
2025-05-30,2025,218410,RFHIC,KOSDAQ,19660.0,28513782700.0,0.6713247800129196,0.6760956412976129,0.675213404139397,0.6593598146298592,0.4846749596802525,2.7339812867640707,3.930003707758463,-0.42944176500214715,4.289873001727933,191.45473041709056,231.63784333672433,57300.0
2025-05-29,2025,218410,RFHIC,KOSDAQ,17720.0,4489751840.0,0.6616424832772809,0.6699148939051403,0.7138191580256107,0.697812611181131,0.46370524070461905,2.776208467305926,3.970745640108438,-0.2090818231352225,4.297898629249714,220.54176072234762,267.9458239277652,56800.0
2025-05-29,2025,006800,미래에셋증권,KOSPI,16488.0,214878277152.0,0.8342106131262187,0.8354035527171545,0.7883304808306602,0.7479744058998606,0.5026652484770894,3.538737152330869,5.122194906464794,-0.22904694975506557,5.828779888876739,340.2292576419214,358.34546336729744,72585.0
