Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,결과,peak등급,RF손절확률,RF위험,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num,매수모드
2024-06-26,166090,하나머티리얼즈,KOSDAQ,63900.0,2025-03-26,33950.0,-46.9,8.5,손절,일반,56.7,1,59.96,43796612700.0,sideways,14.84375,18.429003021148027,11.787072243346008,-3.4482758620689613,-0.2454826087830506,-17.647058823529417,76264.0,229874.0,32.16,3.22,주3건
2024-06-20,023160,태광,KOSDAQ,13400.0,2025-03-20,22300.0,66.4,101.5,익절,100%+,39.0,0,59.15,94686838800.0,sideways,-6.156156156156156,-16.722185209860097,-30.206588498045782,-41.9953596287703,-0.46266454421106656,-13.541666666666663,-466067.0,-507360.0,16.04,1.6,주3건
2024-06-19,023160,태광,KOSDAQ,12500.0,2025-03-19,24550.0,96.4,116.0,익절,100%+,45.6,0,54.76,48424812500.0,mixed,-11.102661596958175,-23.243598161523305,-34.509803921568626,-45.754060324825986,-0.6109904205902598,-15.540540540540537,-318994.0,-571418.0,16.04,1.6,주3건
2024-06-19,214150,클래시스,KOSDAQ,55300.0,2025-03-19,57400.0,3.8,29.3,익절,일반,32.3,0,55.83,40736136700.0,persistent_uptrend,42.896551724137936,36.85601056803169,54.16666666666667,-4.604051565377532,7.365884656756704,-7.952286282306165,651828.0,-286383.0,25.62,6.08,주3건
2024-06-12,089970,브이엠,KOSDAQ,19400.0,2025-03-12,9510.0,-51.0,8.0,손절,일반,56.2,1,53.83,60398505000.0,new_high_120,10.192666252330639,17.807308970099676,21.18933697881067,-7.608129233976024,0.31158605936499245,-18.187066974595844,206595.0,11169.0,33.14,8.21,주3건
2024-06-12,089970,브이엠,KOSDAQ,19400.0,2025-03-12,9510.0,-51.0,8.0,손절,일반,56.2,1,50.21,60398505000.0,new_high_120,10.192666252330639,17.807308970099676,21.18933697881067,-7.608129233976024,0.31158605936499245,-18.187066974595844,206595.0,11169.0,33.14,8.21,주3건
2024-06-12,089970,브이엠,KOSDAQ,19400.0,2025-03-12,9510.0,-51.0,8.0,손절,일반,56.2,1,51.59,60398505000.0,new_high_120,10.192666252330639,17.807308970099676,21.18933697881067,-7.608129233976024,0.31158605936499245,-18.187066974595844,206595.0,11169.0,33.14,8.21,주3건
2024-06-07,102710,이엔에프테크놀로지,KOSDAQ,33100.0,2025-03-07,23200.0,-29.9,2.1,손절,일반,52.3,0,52.79,24493867600.0,mixed,24.576271186440678,22.500000000000007,22.75574112734864,-4.700162074554292,3.838729661170221,-10.490693739424707,52374.0,399592.0,12.64,1.55,주3건
2024-06-07,102710,이엔에프테크놀로지,KOSDAQ,33100.0,2025-03-07,23200.0,-29.9,2.1,손절,일반,52.6,0,49.78,24493867600.0,mixed,24.576271186440678,22.500000000000007,22.75574112734864,-4.700162074554292,3.838729661170221,-10.490693739424707,52374.0,399592.0,12.64,1.55,주3건
2024-06-05,310210,보로노이,KOSDAQ,47500.0,2025-03-06,146100.0,207.6,219.2,익절,슈퍼위너,56.3,1,55.49,27707652500.0,V_recovery,-5.518763796909488,4.517704517704524,19.716930994937208,-42.49862292262841,-1.2729459920825692,-34.96115427302997,131871.0,119285.0,,49.26,주3건
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,2025-02-27,5946.0,-45.7,6.9,손절,일반,61.4,1,74.33,17985431148.0,sideways,4.606192286800659,-5.03944773175542,-17.81324684192557,-36.492547157367106,0.39820556741225355,-15.133276010318141,,,83.43,15.45,주3건
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,2025-02-27,5946.0,-45.7,6.9,손절,일반,61.4,1,75.44,17985431148.0,sideways,4.606192286800659,-5.03944773175542,-17.81324684192557,-36.492547157367106,0.39820556741225355,-15.133276010318141,,,83.43,15.45,주3건
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,2025-02-27,5946.0,-45.7,6.9,손절,일반,61.4,1,82.72,17985431148.0,sideways,4.606192286800659,-5.03944773175542,-17.81324684192557,-36.492547157367106,0.39820556741225355,-15.133276010318141,,,83.43,15.45,주3건
2024-05-24,082920,비츠로셀,KOSDAQ,10068.0,2025-02-21,13272.0,31.8,49.9,익절,일반,25.8,0,64.68,10620270072.0,sideways,5.034324942791768,18.04037546611803,-3.5511662113889453,-24.044348833360917,0.21817480984691248,-12.221764220939823,176150.0,101324.0,37.95,7.11,주3건
2024-05-24,082920,비츠로셀,KOSDAQ,10068.0,2025-02-21,13272.0,31.8,49.9,익절,일반,25.8,0,57.3,10620270072.0,sideways,5.034324942791768,18.04037546611803,-3.5511662113889453,-24.044348833360917,0.21817480984691248,-12.221764220939823,176150.0,101324.0,37.95,7.11,주3건
2024-05-24,082920,비츠로셀,KOSDAQ,10068.0,2025-02-21,13272.0,31.8,49.9,익절,일반,25.8,0,64.8,10620270072.0,sideways,5.034324942791768,18.04037546611803,-3.5511662113889453,-24.044348833360917,0.21817480984691248,-12.221764220939823,176150.0,101324.0,37.95,7.11,주3건
2024-05-13,032820,우리기술,KOSDAQ,1795.0,2025-02-11,1986.0,10.6,83.8,익절,50%+,38.1,0,82.13,176566801270.0,mixed,13.517665130568357,14.840714840714831,-4.33656957928803,-8.31265508684863,1.8510551305627532,-17.08094327597196,,,3360.0,22.25,주3건
2024-05-13,032820,우리기술,KOSDAQ,1795.0,2025-02-11,1986.0,10.6,83.8,익절,50%+,38.1,0,75.11,176566801270.0,mixed,13.517665130568357,14.840714840714831,-4.33656957928803,-8.31265508684863,1.8510551305627532,-17.08094327597196,,,3360.0,22.25,주3건
2024-05-13,060370,LS마린솔루션,KOSDAQ,10742.0,2025-02-11,14174.0,31.9,103.0,익절,100%+,51.4,0,53.08,59493288702.0,mixed,11.769388219240383,11.112367171602976,64.6950402144772,-17.28519734073887,3.038111171400612,-14.350822587816802,145137.0,47740.0,142.83,3.0,주3건
2024-05-10,126340,비나텍,KOSDAQ,49531.0,2025-02-10,24291.0,-51.0,15.5,손절,일반,60.8,1,71.3,13374459682.0,sideways,0.0,18.565367064286285,-21.175886172515344,-32.87302834350637,0.22481982335158296,-11.556797988991462,94808.0,14496.0,,14.18,주3건
2024-05-10,126340,비나텍,KOSDAQ,49531.0,2025-02-10,24291.0,-51.0,15.5,손절,일반,60.6,1,61.31,13374459682.0,sideways,0.0,18.565367064286285,-21.175886172515344,-32.87302834350637,0.22481982335158296,-11.556797988991462,94808.0,14496.0,,14.18,주3건
2024-05-07,060370,LS마린솔루션,KOSDAQ,10303.0,2025-02-05,14639.0,42.1,111.7,익절,100%+,46.3,0,55.29,6831610210.0,mixed,7.574229691876755,7.357709940735768,58.56317093311314,-19.20390473786081,1.9308143243476688,-14.350822587816802,397814.0,14209.0,142.83,3.0,주3건
2024-04-30,368770,파이버프로,KOSDAQ,3880.0,2025-01-31,5380.0,38.7,69.3,익절,50%+,48.3,0,62.81,26152301920.0,pullback_recovery,-4.144385026737973,10.307692307692307,-8.194622279129327,-29.70588235294118,-2.7469541734985827,-19.550858652575954,,,52.97,14.05,주3건
2024-04-30,368770,파이버프로,KOSDAQ,3880.0,2025-01-31,5380.0,38.7,69.3,익절,50%+,48.4,0,61.27,26152301920.0,pullback_recovery,-4.144385026737973,10.307692307692307,-8.194622279129327,-29.70588235294118,-2.7469541734985827,-19.550858652575954,,,52.97,14.05,주3건
2024-04-29,060370,LS마린솔루션,KOSDAQ,10268.0,2025-01-24,15376.0,49.7,112.4,익절,100%+,46.5,0,59.49,16367921028.0,box_breakout,10.009965673790289,12.082581227436817,65.25282767797738,-16.39316670874358,0.6722902964934432,-14.350822587816802,307960.0,17949.0,142.83,3.0,주3건
2024-04-26,089970,브이엠,KOSDAQ,17320.0,2025-01-23,7810.0,-54.9,21.0,손절,일반,49.2,0,56.25,5544911400.0,mixed,12.137559002022936,28.516228748068006,47.03801945181256,-13.340281396560705,2.8589506667539752,-16.51812240047534,46260.0,79448.0,33.14,8.21,주3건
2024-04-25,060370,LS마린솔루션,KOSDAQ,9364.0,2025-01-22,15605.0,66.6,132.9,익절,100%+,50.6,0,59.99,6879159596.0,sideways,1.8821142792742052,-0.2867857930730189,52.83178360101437,-23.92493478077926,0.06921236082851637,-14.682759384342814,387269.0,-9716.0,142.83,3.0,주3건
2024-04-25,033790,피노,KOSDAQ,1472.0,2025-01-22,5600.0,280.4,1082.7,익절,슈퍼위너,35.6,0,44.11,8216680448.0,mixed,9.48905109489051,35.67839195979901,-22.1004039238315,-33.98533007334963,1.9225882012946787,-13.515269655620532,,,,8.64,주3건
2024-04-17,101490,에스앤에스텍,KOSDAQ,45550.0,2025-01-14,29650.0,-34.9,1.0,손절,일반,58.3,1,52.16,21138434050.0,mixed,7.030303030303031,-0.11312217194570096,-3.2858707557502753,-28.904991948470204,2.10134355965153,-14.432989690721653,-47675.0,-46965.0,29.18,5.45,주3건
2024-04-17,069540,빛과전자,KOSDAQ,2880.0,2025-01-14,972.0,-66.2,43.1,손절,일반,47.9,0,51.15,19251149760.0,mixed,13.317757009345787,-16.809605488850778,-34.19267299864315,-58.33333333333333,3.9687567116019897,-18.859857482185273,,,,6.98,주3건
2024-04-15,095610,테스,KOSDAQ,28650.0,2025-01-10,17070.0,-40.4,14.8,손절,일반,63.5,1,52.97,167408510850.0,mixed,22.807017543859654,18.07228915662651,13.953488372093027,-6.130268199233713,3.3992272497278213,-10.344827586206895,257775.0,430891.0,38.58,5.58,주3건
2024-04-09,036810,에프에스티,KOSDAQ,27427.0,2025-01-07,16452.0,-40.0,50.0,손절,50%+,56.4,1,77.65,275362307702.0,mixed,2.997298945717519,21.222376044711066,-3.0230936461708824,-16.055957960516977,0.5687104987864505,-12.317363234794431,-116041.0,-100618.0,,2.91,주3건
2024-04-09,036810,에프에스티,KOSDAQ,27427.0,2025-01-07,16452.0,-40.0,50.0,손절,50%+,56.2,1,70.1,275362307702.0,mixed,2.997298945717519,21.222376044711066,-3.0230936461708824,-16.055957960516977,0.5687104987864505,-12.317363234794431,-116041.0,-100618.0,,2.91,주3건
2024-04-09,036810,에프에스티,KOSDAQ,27427.0,2025-01-07,16452.0,-40.0,50.0,손절,50%+,56.2,1,70.44,275362307702.0,mixed,2.997298945717519,21.222376044711066,-3.0230936461708824,-16.055957960516977,0.5687104987864505,-12.317363234794431,-116041.0,-100618.0,,2.91,주3건
2024-04-05,060370,LS마린솔루션,KOSDAQ,9312.0,2025-01-03,13586.0,45.9,134.2,익절,100%+,46.9,0,66.93,13426972800.0,mixed,-2.634924303709696,-1.3350509427333401,51.41984184040258,-29.100395523016076,-1.6869866800739906,-14.682759384342814,275334.0,52751.0,142.83,3.0,주3건
2024-04-05,060370,LS마린솔루션,KOSDAQ,9312.0,2025-01-03,13586.0,45.9,134.2,익절,100%+,46.7,0,56.99,13426972800.0,mixed,-2.634924303709696,-1.3350509427333401,51.41984184040258,-29.100395523016076,-1.6869866800739906,-14.682759384342814,275334.0,52751.0,142.83,3.0,주3건
2024-04-01,204270,제이앤티씨,KOSDAQ,14830.0,2024-12-26,18900.0,27.4,122.9,익절,100%+,39.7,0,52.58,13336619000.0,V_recovery,18.14449917898193,44.18837675350702,88.35078534031413,-4.575596816976124,3.287110892545804,-20.273972602739732,-75351.0,801488.0,,4.93,주3건
2024-03-29,064760,티씨케이,KOSDAQ,130100.0,2024-12-24,69700.0,-46.4,15.2,손절,일반,46.1,0,60.01,27200267200.0,mixed,4.312668463611868,22.597676874340024,18.590398365679263,-1.0230179028132946,-1.715394863423012,-19.778346121057123,39885.0,91986.0,50.78,6.56,주3건
2024-03-29,078350,한양디지텍,KOSDAQ,19230.0,2024-12-24,8380.0,-56.4,65.1,손절,50%+,53.5,1,67.44,30123621930.0,new_high_120,23.206751054852326,33.74045801526717,41.176470588235304,-1.9585898153329562,0.6604358508043061,-14.969696969696965,433834.0,-82861.0,39.72,3.34,주3건
2024-03-29,078350,한양디지텍,KOSDAQ,19230.0,2024-12-24,8380.0,-56.4,65.1,손절,50%+,54.0,1,73.84,30123621930.0,new_high_120,23.206751054852326,33.74045801526717,41.176470588235304,-1.9585898153329562,0.6604358508043061,-14.969696969696965,433834.0,-82861.0,39.72,3.34,주3건
2024-03-18,214430,아이쓰리시스템,KOSDAQ,37800.0,2024-12-11,38850.0,2.8,35.4,익절,일반,53.2,1,79.05,29081165400.0,pullback_recovery,-6.086956521739129,-16.92307692307692,69.81132075471699,-17.452229299363054,0.18027608093391032,-18.5131195335277,109593.0,-18112.0,35.15,4.57,주3건
2024-03-18,214430,아이쓰리시스템,KOSDAQ,37800.0,2024-12-11,38850.0,2.8,35.4,익절,일반,53.2,1,73.96,29081165400.0,pullback_recovery,-6.086956521739129,-16.92307692307692,69.81132075471699,-17.452229299363054,0.18027608093391032,-18.5131195335277,109593.0,-18112.0,35.15,4.57,주3건
2024-03-18,214430,아이쓰리시스템,KOSDAQ,37800.0,2024-12-11,38850.0,2.8,35.4,익절,일반,53.2,1,74.54,29081165400.0,pullback_recovery,-6.086956521739129,-16.92307692307692,69.81132075471699,-17.452229299363054,0.18027608093391032,-18.5131195335277,109593.0,-18112.0,35.15,4.57,주3건
2024-03-11,089970,브이엠,KOSDAQ,15770.0,2024-12-04,5870.0,-62.8,32.8,손절,일반,59.4,1,60.38,5135737050.0,mixed,2.1097046413502074,3.0518097941802713,41.796875,-24.335591453882234,-1.7302190370719044,-16.07142857142857,138708.0,2293.0,33.14,8.21,주3건
2024-03-11,089970,브이엠,KOSDAQ,15770.0,2024-12-04,5870.0,-62.8,32.8,손절,일반,59.4,1,60.86,5135737050.0,mixed,2.1097046413502074,3.0518097941802713,41.796875,-24.335591453882234,-1.7302190370719044,-16.07142857142857,138708.0,2293.0,33.14,8.21,주3건
2024-03-11,089970,브이엠,KOSDAQ,15770.0,2024-12-04,5870.0,-62.8,32.8,손절,일반,59.4,1,64.44,5135737050.0,mixed,2.1097046413502074,3.0518097941802713,41.796875,-24.335591453882234,-1.7302190370719044,-16.07142857142857,138708.0,2293.0,33.14,8.21,주3건
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,74.34,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85,주3건
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,82.27,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85,주3건
2024-03-04,059090,미코,KOSDAQ,10650.0,2024-11-27,8050.0,-24.4,86.5,손절,50%+,52.1,0,74.18,11175566850.0,mixed,2.4096385542168752,-15.689810640216406,-22.72727272727273,-31.851311953352766,1.1082824101771878,-12.539515279241309,373099.0,2604.0,24.24,5.85,주3건
2024-02-29,358570,지아이이노베이션,KOSDAQ,9816.0,2024-11-26,8950.0,-8.8,38.6,중립,일반,45.1,0,50.72,16606973832.0,mixed,5.022566832542519,-16.505658294231296,,-26.749535878601982,0.9127589606428597,-24.04948153538293,-19682.0,-652663.0,,7.64,주3건
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.2,1,55.88,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67,주3건
2024-02-27,043260,성호전자,KOSDAQ,1583.0,2024-11-22,1193.0,-24.6,54.5,손절,50%+,67.2,1,62.88,18445150826.0,mixed,-2.564102564102566,-16.159809183065,14.401952807160301,-28.91809908998989,0.9319320827473871,-11.20962634578847,,,30.76,11.67,주3건
2024-02-22,376300,디어유,KOSDAQ,38000.0,2024-11-19,39450.0,3.8,7.1,익절,일반,50.0,0,52.92,35932382000.0,pullback_recovery,-8.00561797752809,-13.12997347480106,-31.34171907756813,-36.03515625,-1.038018810012866,-25.170068027210878,-56500.0,447733.0,34.59,3.07,주3건
2024-02-20,145020,휴젤,KOSDAQ,181400.0,2024-11-15,276000.0,52.1,79.7,익절,50%+,26.7,0,49.83,17242432800.0,mixed,11.415220293724971,39.66527196652721,25.583145221971403,-2.3405500292568715,0.9807134368106679,-9.974905897114184,34863.0,12753.0,23.57,3.04,주3건
2024-02-20,145020,휴젤,KOSDAQ,181400.0,2024-11-15,276000.0,52.1,79.7,익절,50%+,25.8,0,57.69,17242432800.0,mixed,11.415220293724971,39.66527196652721,25.583145221971403,-2.3405500292568715,0.9807134368106679,-9.974905897114184,34863.0,12753.0,23.57,3.04,주3건
2024-02-13,033160,엠케이전자,KOSDAQ,13350.0,2024-11-08,7710.0,-42.2,12.4,손절,일반,51.6,0,54.63,7221442200.0,mixed,10.315430520034097,-7.240143369175622,-12.567567567567572,-25.07237984944991,0.8132227249439836,-11.888111888111885,,,570.0,1.94,주3건
2024-02-13,178320,서진시스템,KOSDAQ,21450.0,2024-11-08,29450.0,37.3,69.0,익절,50%+,41.7,0,63.2,60377159700.0,mixed,7.748455923638398,23.806451612903224,15.951661631419945,-8.619047619047615,1.1988379179602109,-11.962224554039869,,,,5.89,주3건
2024-02-13,178320,서진시스템,KOSDAQ,21450.0,2024-11-08,29450.0,37.3,69.0,익절,50%+,41.8,0,64.93,60377159700.0,mixed,7.748455923638398,23.806451612903224,15.951661631419945,-8.619047619047615,1.1988379179602109,-11.962224554039869,,,,5.89,주3건
2024-02-08,033160,엠케이전자,KOSDAQ,12940.0,2024-11-07,7750.0,-40.1,15.9,손절,일반,54.7,1,54.18,11147370040.0,mixed,2.6427962489343537,-13.505747126436784,-20.15915119363395,-30.28372900984366,0.78062067888195,-11.888111888111885,,,570.0,1.94,주3건
2024-02-06,252990,샘씨엔에스,KOSDAQ,8160.0,2024-11-05,5480.0,-32.8,13.7,손절,일반,55.1,1,57.95,85567473600.0,persistent_uptrend,33.904761904761905,27.81818181818181,49.098621420996814,-8.344198174706651,5.055890296567664,-8.775137111517372,,,57.91,5.22,주3건
2024-02-06,083450,GST,KOSDAQ,17239.0,2024-11-05,15640.0,-9.3,78.8,중립,50%+,41.2,0,52.07,68104014142.0,persistent_uptrend,37.69724770642202,11.33447073659224,22.74288518155054,-10.596854896354536,5.105998460829558,-13.432213485823208,49674.0,542173.0,19.79,3.42,주3건
2024-01-24,126340,비나텍,KOSDAQ,47305.0,2024-10-23,34690.0,-26.7,21.0,손절,일반,62.7,1,75.92,19126783345.0,mixed,12.644376899696042,-23.850263384017634,8.529897236568873,-44.0219704771713,2.452092871999823,-8.855948308627903,4015.0,-15677.0,,14.18,주3건
2024-01-24,126340,비나텍,KOSDAQ,47305.0,2024-10-23,34690.0,-26.7,21.0,손절,일반,62.5,1,70.22,19126783345.0,mixed,12.644376899696042,-23.850263384017634,8.529897236568873,-44.0219704771713,2.452092871999823,-8.855948308627903,4015.0,-15677.0,,14.18,주3건
2024-01-24,126340,비나텍,KOSDAQ,47305.0,2024-10-23,34690.0,-26.7,21.0,손절,일반,62.5,1,70.17,19126783345.0,mixed,12.644376899696042,-23.850263384017634,8.529897236568873,-44.0219704771713,2.452092871999823,-8.855948308627903,4015.0,-15677.0,,14.18,주3건
2024-01-19,090710,휴림로봇,KOSDAQ,4000.0,2024-10-18,1341.0,-66.5,2.4,손절,일반,60.6,1,74.81,46074524000.0,mixed,10.759493670886066,-20.45454545454546,-50.61379991533794,-52.458571040478134,1.071090053810153,-8.658367911479948,,,,10.9,주3건
2024-01-19,090710,휴림로봇,KOSDAQ,4000.0,2024-10-18,1341.0,-66.5,2.4,손절,일반,60.6,1,81.74,46074524000.0,mixed,10.759493670886066,-20.45454545454546,-50.61379991533794,-52.458571040478134,1.071090053810153,-8.658367911479948,,,,10.9,주3건
2024-01-19,090710,휴림로봇,KOSDAQ,4000.0,2024-10-18,1341.0,-66.5,2.4,손절,일반,60.6,1,74.73,46074524000.0,mixed,10.759493670886066,-20.45454545454546,-50.61379991533794,-52.458571040478134,1.071090053810153,-8.658367911479948,,,,10.9,주3건
2024-01-11,950160,코오롱티슈진,KOSDAQ,11690.0,2024-10-10,15190.0,29.9,86.5,익절,50%+,45.2,0,59.23,9764247850.0,new_high_120,23.15789473684211,12.140575079872207,6.1491935483871,-6.399999999999995,2.3363027501296427,-8.248587570621469,,,,138.57,주3건
2024-01-08,019210,와이지-원,KOSDAQ,6010.0,2024-10-04,5330.0,-11.3,12.3,중립,일반,46.2,0,47.43,18390581970.0,mixed,-1.7513134851138368,-11.234177215189877,-14.088820826952531,-24.899598393574294,0.8772739370942476,-9.433962264150942,,,27.63,1.64,주3건
2024-01-08,019210,와이지-원,KOSDAQ,6010.0,2024-10-04,5330.0,-11.3,12.3,중립,일반,45.9,0,51.61,18390581970.0,mixed,-1.7513134851138368,-11.234177215189877,-14.088820826952531,-24.899598393574294,0.8772739370942476,-9.433962264150942,,,27.63,1.64,주3건
2024-01-03,099320,쎄트렉아이,KOSDAQ,36100.0,2024-09-27,36200.0,0.3,62.0,익절,50%+,37.8,0,60.84,11890365300.0,new_high_120,14.77663230240549,10.231023102310232,14.383561643835607,-24.774774774774777,1.3419719350080939,-12.711864406779661,45400.0,33695.0,140.66,6.85,주3건
2024-01-03,099320,쎄트렉아이,KOSDAQ,36100.0,2024-09-27,36200.0,0.3,62.0,익절,50%+,37.9,0,54.53,11890365300.0,new_high_120,14.77663230240549,10.231023102310232,14.383561643835607,-24.774774774774777,1.3419719350080939,-12.711864406779661,45400.0,33695.0,140.66,6.85,주3건
2024-01-03,099320,쎄트렉아이,KOSDAQ,36100.0,2024-09-27,36200.0,0.3,62.0,익절,50%+,38.0,0,58.06,11890365300.0,new_high_120,14.77663230240549,10.231023102310232,14.383561643835607,-24.774774774774777,1.3419719350080939,-12.711864406779661,45400.0,33695.0,140.66,6.85,주3건
2023-12-28,174900,앱클론,KOSDAQ,14820.0,2024-09-25,14550.0,-1.8,49.5,중립,일반,40.3,0,62.49,13837019040.0,pullback_recovery,-1.7638036809815905,-23.38516746411483,2.8915662650602414,-45.949367088607595,-0.9898474266917098,-18.033998521803397,,,,14.28,주3건
2023-12-28,174900,앱클론,KOSDAQ,14820.0,2024-09-25,14550.0,-1.8,49.5,중립,일반,40.3,0,71.58,13837019040.0,pullback_recovery,-1.7638036809815905,-23.38516746411483,2.8915662650602414,-45.949367088607595,-0.9898474266917098,-18.033998521803397,,,,14.28,주3건
2023-12-28,174900,앱클론,KOSDAQ,14820.0,2024-09-25,14550.0,-1.8,49.5,중립,일반,40.3,0,61.62,13837019040.0,pullback_recovery,-1.7638036809815905,-23.38516746411483,2.8915662650602414,-45.949367088607595,-0.9898474266917098,-18.033998521803397,,,,14.28,주3건
2023-12-20,083450,GST,KOSDAQ,13405.0,2024-09-13,15250.0,13.8,129.9,익절,100%+,44.4,0,76.7,13367104065.0,box_breakout,5.527723528912287,-13.441983563170357,23.37933088454285,-20.38436899423447,1.419507655680995,-13.11475409836066,70371.0,52117.0,19.79,3.42,주3건
2023-12-20,083450,GST,KOSDAQ,13405.0,2024-09-13,15250.0,13.8,129.9,익절,100%+,44.0,0,62.37,13367104065.0,box_breakout,5.527723528912287,-13.441983563170357,23.37933088454285,-20.38436899423447,1.419507655680995,-13.11475409836066,70371.0,52117.0,19.79,3.42,주3건
2023-12-20,083450,GST,KOSDAQ,13405.0,2024-09-13,15250.0,13.8,129.9,익절,100%+,44.1,0,72.06,13367104065.0,box_breakout,5.527723528912287,-13.441983563170357,23.37933088454285,-20.38436899423447,1.419507655680995,-13.11475409836066,70371.0,52117.0,19.79,3.42,주3건
2023-12-12,027360,아주IB투자,KOSDAQ,2350.0,2024-09-05,2035.0,-13.4,55.3,중립,50%+,44.8,0,70.72,10102375050.0,mixed,-2.0134228187919434,-7.203389830508478,-11.87122736418511,-19.633027522935777,0.5518782799192401,-11.2,,,228.7,7.09,주3건
2023-12-12,027360,아주IB투자,KOSDAQ,2350.0,2024-09-05,2035.0,-13.4,55.3,중립,50%+,44.8,0,70.39,10102375050.0,mixed,-2.0134228187919434,-7.203389830508478,-11.87122736418511,-19.633027522935777,0.5518782799192401,-11.2,,,228.7,7.09,주3건
2023-12-12,027360,아주IB투자,KOSDAQ,2350.0,2024-09-05,2035.0,-13.4,55.3,중립,50%+,44.7,0,61.27,10102375050.0,mixed,-2.0134228187919434,-7.203389830508478,-11.87122736418511,-19.633027522935777,0.5518782799192401,-11.2,,,228.7,7.09,주3건
2023-12-08,124500,아이티센글로벌,KOSDAQ,6280.0,2024-09-03,4910.0,-21.8,109.4,손절,100%+,60.9,1,54.43,106072628880.0,new_high_240,44.719687092568435,38.40399002493766,43.04123711340206,0.0,3.3156528942067065,-17.051282051282048,235874.0,54693.0,21.15,8.44,주3건
2023-12-08,124500,아이티센글로벌,KOSDAQ,6280.0,2024-09-03,4910.0,-21.8,109.4,손절,100%+,60.9,1,53.6,106072628880.0,new_high_240,44.719687092568435,38.40399002493766,43.04123711340206,0.0,3.3156528942067065,-17.051282051282048,235874.0,54693.0,21.15,8.44,주3건
2023-12-04,124500,아이티센글로벌,KOSDAQ,5380.0,2024-08-28,4600.0,-14.5,144.4,중립,100%+,55.1,1,63.97,72084134440.0,new_high_120,21.279373368146203,16.12499999999999,16.12499999999999,-3.9296794208893537,0.739217377895476,-17.051282051282048,298159.0,50476.0,21.15,8.44,주3건
2023-11-29,035760,CJ ENM,KOSDAQ,80400.0,2024-08-23,76900.0,-4.4,18.0,중립,일반,43.7,0,49.06,22096814400.0,mixed,25.54991539763114,-2.2397891963109373,-5.717916137229984,-36.089577950043065,3.3679784296694906,-17.298187808896216,1133.0,657699.0,30.86,0.31,주3건
2023-11-28,356860,티엘비,KOSDAQ,26400.0,2024-08-22,15340.0,-41.9,25.0,손절,일반,53.0,0,58.27,11886916800.0,sideways,7.594936708860756,12.58278145695364,22.302158273381288,-15.841584158415845,-0.17788705248242817,-16.635160680529303,76855.0,-117994.0,43.84,8.65,주3건
2023-11-27,356860,티엘비,KOSDAQ,25500.0,2024-08-21,15630.0,-38.7,29.4,손절,일반,51.6,0,55.28,5016028500.0,sideways,5.411255411255422,6.5645514223194645,14.85849056603774,-19.636963696369637,-0.18191727270204783,-16.635160680529303,103403.0,-170886.0,43.84,8.65,주3건
2023-11-24,060250,NHN KCP,KOSDAQ,10130.0,2024-08-20,7580.0,-25.2,54.0,손절,50%+,64.4,1,80.76,58296468420.0,sideways,-2.986725663716816,-21.62645218945487,-35.276752767527675,-43.45583494519665,-0.47548804061199523,-13.616557734204793,,,16.62,2.4,주3건
2023-11-24,060250,NHN KCP,KOSDAQ,10130.0,2024-08-20,7580.0,-25.2,54.0,손절,50%+,64.4,1,72.84,58296468420.0,sideways,-2.986725663716816,-21.62645218945487,-35.276752767527675,-43.45583494519665,-0.47548804061199523,-13.616557734204793,,,16.62,2.4,주3건
2023-11-24,060250,NHN KCP,KOSDAQ,10130.0,2024-08-20,7580.0,-25.2,54.0,손절,50%+,64.4,1,73.19,58296468420.0,sideways,-2.986725663716816,-21.62645218945487,-35.276752767527675,-43.45583494519665,-0.47548804061199523,-13.616557734204793,,,16.62,2.4,주3건
2023-11-16,058470,리노공업,KOSDAQ,33899.0,2024-08-09,39205.0,15.7,82.5,익절,50%+,45.3,0,52.97,106002681485.0,mixed,-7.74557818885111,16.30028707381337,-14.624711316397232,-16.459987006016775,-2.560393711358648,-19.071695229136655,50791.0,-69774.0,49.79,11.37,주3건
