Date,Code,Name,Market,Score,Close,preset,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,peak_180d,ret_180d,sell_date,sell_close,Amount,past_60,past_120,past_240,slope60,slope120,pos_252_high,drawdown60,new_high_252,vol20,vol60,range60_pct,range120_pct,days_since_52w_low,days_since_52w_high,pos_60_high,pos_120_high,pos_240_high,past_5d,past_20,runup60,For_5d,For_20d,Inst_5d,Inst_20d,PER_num,PBR_num,외인소진율_num,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,Year,is_loser,is_sw,is_100,is_50,RF확률,RF위험,bucket,year,필터,모드
2024-04-30,134380,미원화학,KOSPI,46.58,7240.0,pullback,52.8,2.3,12.6,100,66.1,92.7,0,0.0,15,20.0,50,100,True,0.14,1.26,1.83,0.0,0.836,,7180.0,7164.0,7123.0,False,진짜 지지,False,False,True,19.060773480662974,7.734806629834257,2025-01-31,7800.0,4633600.0,4.3227665706051965,7.5780089153046015,12.24806201550388,0.005924530218390478,0.005924530218390478,-3.078982597054891,-0.27548209366391463,0,0.48269356514356415,0.6666616218629611,4.913294797687861,4.913294797687861,376,244,-3.078982597054891,-3.078982597054891,-3.078982597054891,0.36023054755043304,1.4409221902017322,4.3227665706051965,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18451302037462378,0,2024-04-30,2024,RF안전,daily_1
2024-02-23,001465,BYC우,KOSPI,42.98,144500.0,pullback,40.0,6.1,11.9,100,43.4,100.0,0,0.0,50,21.0,50,65,True,0.37,1.19,-1.23,0.35,0.845,MA240,143800.0,144200.0,145170.0,False,보통 조정,False,False,True,49.13494809688581,-90.99653979238754,2024-11-20,13010.0,4768500.0,3.288062902072908,2.4822695035461084,-16.32889403590041,0.06394631192823756,0.06394631192823756,-16.473988439306353,-1.900882552613714,0,0.7738426715475902,0.634854665017475,7.049418604651163,7.049418604651163,142,353,-16.473988439306353,-16.473988439306353,-16.473988439306353,0.274005241839409,1.096020967357636,3.288062902072908,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,1,0,0,0,0.15537554426304567,0,2024-02-23,2024,RF안전,daily_1
2024-07-24,001275,부국증권우,KOSPI,44.37,21450.0,pullback,40.0,5.2,0.0,100,47.5,100.0,0,0.0,15,19.9,50,100,True,0.31,-0.69,-0.46,0.0,0.835,,21433.33,21410.0,21465.0,False,진짜 지지,False,False,True,4.428904428904423,-0.4662004662004615,2025-04-23,21350.0,4783350.0,4.634146341463419,9.327217125382269,13.312202852614895,0.056253249665061664,0.056253249665061664,-3.5955056179775235,-1.6055045871559592,0,0.36109194719263826,0.3905102719808564,7.125307125307126,7.125307125307126,372,128,-3.5955056179775235,-3.5955056179775235,-3.5955056179775235,0.3861788617886182,1.5447154471544728,4.634146341463419,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.15753256994837367,0,2024-07-24,2024,RF안전,daily_1
2024-05-03,134380,미원화학,KOSPI,44.59,7200.0,pullback,40.0,2.7,2.8,100,58.4,96.1,0,0.0,15,19.0,50,100,True,0.16,0.28,0.98,1.5,0.828,,7220.0,7192.0,7150.0,False,진짜 지지,False,False,True,19.722222222222218,5.694444444444446,2025-02-04,7610.0,4824000.0,0.8403361344537785,7.462686567164178,11.975116640746508,0.008775194470473906,0.008775194470473906,-3.6144578313253017,-0.8264462809917328,0,0.48192883500686523,0.6491702722840511,4.913294797687861,4.913294797687861,375,247,-3.6144578313253017,-3.6144578313253017,-3.6144578313253017,0.07002801120448154,0.2801120448179262,0.8403361344537785,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18644878622700914,0,2024-05-03,2024,RF안전,daily_1
2024-05-21,053620,태양,KOSDAQ,42.14,7290.0,pullback,40.0,4.7,5.5,100,51.1,96.1,0,14.3,30,19.4,50,65,True,0.28,0.55,0.97,0.0,0.831,MA120,7280.0,7288.0,7265.0,False,보통 조정,False,False,True,2.6063100137174278,-12.208504801097398,2025-02-18,6400.0,4971780.0,0.4132231404958775,0.969529085872578,-9.102244389027437,0.033784096263398566,0.033784096263398566,-17.627118644067796,-1.3531799729364025,0,0.5900906471798534,0.670863614011441,6.025824964131994,6.025824964131994,138,329,-17.627118644067796,-17.627118644067796,-17.627118644067796,0.034435261707989794,0.13774104683195917,0.4132231404958775,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.16274432364698233,0,2024-05-21,2024,RF안전,daily_1
2024-01-02,003460,유화증권,KOSPI,41.01,2365.0,pullback,40.0,4.0,2.1,75,49.6,100.0,0,66.5,33,21.2,50,70,True,0.24,0.42,-1.25,2.0,0.846,,2373.33,2378.0,2382.5,False,가짜 눌림,True,False,True,1.0570824524312794,-6.342494714587743,2024-09-26,2215.0,5120225.0,12.35154394299287,-2.8747433264887046,6.292134831460672,0.2629537288413053,0.2629537288413053,-5.400000000000005,-1.4583333333333282,0,0.8028428448395628,0.8914491872860614,16.50485436893204,16.50485436893204,77,202,-5.400000000000005,-5.400000000000005,-5.400000000000005,1.0292953285827393,4.117181314330957,12.35154394299287,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18394338151049683,0,2024-01-02,2024,RF안전,daily_1
2024-08-29,012210,삼미금속,KOSDAQ,41.61,3300.0,pullback,30.0,26.9,0.0,100,71.5,44.8,0,0.0,0,99.6,0,85,True,1.61,-3.65,13.79,0.0,1.244,,3146.67,3040.0,2851.5,False,진짜 지지,False,False,False,51.515151515151516,24.545454545454536,2025-06-02,4110.0,5128200.0,52.073732718894014,140.17467248908298,120.00000000000001,0.4185919147021471,0.4185919147021471,-3.649635036496346,-3.649635036496346,0,5.474326123096508,3.5454541739413528,85.03511615343058,85.03511615343058,276,0,-3.649635036496346,-3.649635036496346,-3.649635036496346,4.3394777265745015,17.357910906298006,52.073732718894014,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,1,0.545438008033479,0,2024-08-29,2024,RF안전,daily_1
2024-08-19,012210,삼미금속,KOSDAQ,57.36,2435.0,pullback,58.4,27.5,40.6,100,36.3,36.2,80,0.0,0,29.4,0,100,True,1.65,4.06,15.95,0.0,0.913,,2321.67,2258.0,2232.5,True,진짜 지지,False,False,False,105.33880903490757,51.95071868583163,2025-05-21,3700.0,5266905.0,14.319248826291076,76.57722987672227,67.12422786547701,0.03594209741369505,0.03594209741369505,-2.4048096192384794,-2.4048096192384794,0,4.276085665563493,2.901403554300096,34.79200432198811,34.79200432198811,266,11,-2.4048096192384794,-2.4048096192384794,-2.4048096192384794,1.1932707355242564,4.773082942097026,14.319248826291076,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,1,1,0.4337815860795333,0,2024-08-19,2024,RF안전,daily_1
2024-08-22,003475,유안타증권우,KOSPI,43.59,3120.0,pullback,40.0,1.5,0.0,100,61.1,95.5,0,0.0,0,19.7,50,100,True,0.09,-0.32,1.13,0.5,0.834,,3121.67,3103.0,3086.5,False,진짜 지지,True,False,True,4.326923076923084,0.9615384615384581,2025-05-26,3150.0,5394480.0,8.145580589254763,14.28571428571428,20.231213872832377,0.13492365901346262,0.13492365901346262,-0.6369426751592355,-0.6369426751592355,0,1.5188936652717893,0.9841062181100433,11.545293072824157,11.545293072824157,315,1,-0.6369426751592355,-0.6369426751592355,-0.6369426751592355,0.6787983824378969,2.7151935297515877,8.145580589254763,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.2094295440757651,0,2024-08-22,2024,RF안전,daily_1
2024-09-03,054800,아이디스홀딩스,KOSDAQ,40.81,9790.0,pullback,40.0,1.5,0.0,100,0.0,92.1,0,0.0,0,27.5,50,100,True,0.09,-0.41,1.98,0.5,0.898,,9786.67,9716.0,9677.0,False,진짜 지지,False,False,True,19.61184882533198,13.993871297242077,2025-06-09,11160.0,5541140.0,-0.20387359836900876,-12.197309417040358,-20.146818923327892,0.028953871687965534,0.028953871687965534,-31.298245614035093,-10.999999999999998,0,1.4726841256986207,1.7835138741350707,23.318385650224215,23.318385650224215,53,342,-31.298245614035093,-31.298245614035093,-31.298245614035093,-0.01698946653075073,-0.06795786612300292,0.20387359836900876,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.4077252051562993,0,2024-09-03,2024,RF안전,daily_1
2024-11-11,037230,한국팩키지,KOSDAQ,41.54,1994.0,pullback,40.0,6.6,0.3,75,58.9,99.8,0,0.0,30,17.5,50,100,True,0.4,0.05,0.05,4.0,0.816,MA120,1996.0,1996.4,1994.3,False,가짜 눌림,True,True,True,34.90471414242728,9.077231695085253,2025-08-07,2175.0,5629062.0,4.23418714061683,-2.4938875305623442,-0.05012531328321135,0.11344357014208797,0.11344357014208797,-19.27125506072874,-0.7960199004975133,0,0.17122466158410174,0.729560638842503,16.65699361578642,16.65699361578642,97,369,-19.27125506072874,-19.27125506072874,-19.27125506072874,0.3528489283847358,1.4113957135389432,4.23418714061683,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1893735203186583,0,2024-11-11,2024,RF안전,daily_1
2024-07-29,134380,미원화학,KOSPI,40.74,8050.0,pullback,40.0,6.6,0.0,100,36.1,100.0,0,0.0,0,17.8,50,80,True,0.4,0.0,-0.98,0.0,0.819,,8030.0,8046.0,8050.0,False,진짜 지지,False,False,True,7.0807453416149135,-0.8695652173912993,2025-04-28,7980.0,5715500.0,11.49584487534625,15.994236311239195,16.666666666666675,0.14189470328772863,0.14189470328772863,-2.4242424242424288,-2.4242424242424288,0,0.5239146397392114,0.7891719809345792,15.223463687150836,15.223463687150836,306,7,-2.4242424242424288,-2.4242424242424288,-2.4242424242424288,0.9579870729455209,3.8319482917820835,11.49584487534625,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18898543693125316,0,2024-07-29,2024,RF안전,daily_1
2024-08-16,012210,삼미금속,KOSDAQ,51.31,2345.0,pullback,0.0,31.7,60.4,75,0.0,100.0,80,0.0,0,24.6,50,85,True,1.9,7.08,-2.09,0.0,0.874,,2226.67,2191.0,2204.0,True,진짜 지지,False,False,True,113.21961620469084,80.59701492537314,2025-05-20,4235.0,5766355.0,10.61320754716981,69.92753623188406,56.33333333333332,0.023816139403803283,0.023816139403803283,-6.012024048096187,-6.012024048096187,0,4.2174016113500645,2.866197422327949,34.79200432198811,34.79200432198811,263,8,-6.012024048096187,-6.012024048096187,-6.012024048096187,0.8844339622641509,3.5377358490566038,10.61320754716981,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,1,1,0.40698806548864647,0,2024-08-16,2024,RF안전,daily_1
2024-04-17,002600,조흥,KOSPI,41.6,174900.0,pullback,40.0,14.7,0.0,100,0.0,91.8,0,62.4,15,19.9,50,65,True,0.88,-0.46,2.04,0.0,0.835,,175000.0,174060.0,173720.0,False,보통 조정,False,False,True,11.492281303602049,-5.3744997141223605,2025-01-14,165500.0,5771700.0,4.6052631578947345,1.098265895953765,-13.842364532019701,0.089263897589234,0.089263897589234,-19.770642201834864,-3.953871499176276,0,0.7668050796347758,0.6963552835287066,11.2400733048259,11.2400733048259,82,362,-19.770642201834864,-19.770642201834864,-19.770642201834864,0.3837719298245612,1.5350877192982448,4.6052631578947345,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.15621191725098144,0,2024-04-17,2024,RF안전,daily_1
2024-11-15,003465,유화증권우,KOSPI,49.89,2250.0,habarocell,40.0,55.0,0.0,75,70.0,98.2,0,59.0,65,19.1,50,70,True,3.5,0.0,0.45,0.0,0.829,"MA120,MA240",2208.33,2210.0,2221.5,False,가짜 눌림,True,False,True,29.33333333333332,19.55555555555555,2025-08-13,2690.0,5814000.0,2.9748283752860427,1.3513513513513598,0.6711409395973256,0.06198400055343887,0.06198400055343887,-5.857740585774063,0.0,0,1.135344617528288,0.946752121833911,6.88836104513064,6.88836104513064,101,336,-5.857740585774063,-5.857740585774063,-5.857740585774063,0.24790236460717022,0.9916094584286809,2.9748283752860427,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.15055562112143112,0,2024-11-15,2024,RF안전,daily_1
2024-03-29,002600,조흥,KOSPI,41.85,173800.0,pullback,40.0,19.1,3.5,100,0.0,97.0,0,18.6,30,21.1,50,70,True,1.15,0.35,0.75,0.0,0.846,MA120,173433.33,173380.0,172620.0,False,보통 조정,True,False,True,12.197928653624857,-0.345224395857302,2024-12-24,173200.0,6083000.0,0.17291066282421053,-2.6875699888017968,-14.59459459459459,0.016352288302326448,0.016352288302326448,-20.275229357798164,-6.508875739644971,0,0.47501731012487913,0.7045629689322992,13.56139279169212,13.56139279169212,63,343,-20.275229357798164,-20.275229357798164,-20.275229357798164,0.014409221902017544,0.057636887608070175,0.17291066282421053,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1596468213537807,0,2024-03-29,2024,RF안전,daily_1
2024-05-02,134380,미원화학,KOSPI,44.7,7220.0,pullback,40.0,3.2,0.0,100,62.3,96.1,0,0.0,15,19.8,50,100,True,0.19,-0.28,0.98,0.0,0.835,,7203.33,7178.0,7140.0,False,진짜 지지,False,False,True,19.390581717451518,5.4016620498615,2025-02-03,7610.0,6209200.0,2.7027027027026973,6.804733727810652,12.812500000000004,0.006612536559458423,0.006612536559458423,-3.346720214190091,-0.5509641873278182,0,0.48735601661713074,0.6676008191353106,4.913294797687861,4.913294797687861,377,246,-3.346720214190091,-3.346720214190091,-3.346720214190091,0.22522522522522478,0.9009009009008991,2.7027027027026973,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18340500501062948,0,2024-05-02,2024,RF안전,daily_1
2024-09-12,075180,새론오토모티브,KOSPI,41.41,3875.0,pullback,40.0,7.3,10.4,75,43.4,99.5,0,0.0,30,17.1,50,100,True,0.44,1.04,0.13,0.0,0.813,MA120,3858.33,3880.0,3868.5,False,진짜 지지,True,False,True,2.0645161290322678,-15.48387096774193,2025-06-18,3275.0,6277500.0,0.5188067444876765,-2.638190954773867,-13.31096196868009,0.027342200101973985,0.027342200101973985,-15.760869565217394,-1.898734177215189,0,1.2038733392141256,1.232112069033239,9.116022099447514,9.116022099447514,38,254,-15.760869565217394,-15.760869565217394,-15.760869565217394,0.04323389537397304,0.17293558149589217,0.5188067444876765,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.20305432186914785,0,2024-09-12,2024,RF안전,daily_1
2024-07-11,001275,부국증권우,KOSPI,46.5,21400.0,pullback,52.3,7.0,2.3,100,66.7,94.3,0,84.3,15,19.9,50,65,True,0.42,0.23,1.42,0.0,0.835,,21333.33,21300.0,21170.0,False,보통 조정,False,False,True,4.672897196261672,-3.0373831775700966,2025-04-10,20750.0,6398600.0,5.1597051597051635,10.366168127900988,13.048071843634435,0.06110679956863459,0.06110679956863459,-3.8202247191011285,-0.2331002331002363,0,0.3653439665438802,0.40716696949713016,5.9259259259259265,5.9259259259259265,370,115,-3.8202247191011285,-3.8202247191011285,-3.8202247191011285,0.4299754299754303,1.7199017199017212,5.1597051597051635,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.15509985539682666,0,2024-07-11,2024,RF안전,daily_1
2024-04-04,004080,신흥,KOSPI,43.35,14450.0,pullback,40.0,3.6,0.0,100,18.7,98.9,0,24.9,65,18.3,50,70,True,0.21,0.0,0.28,0.0,0.822,"MA120,MA240",14446.67,14442.0,14423.0,False,가짜 눌림,True,False,True,12.802768166089962,-0.692041522491349,2025-01-02,14350.0,6415800.0,0.9078212290502874,2.9935851746258013,-0.4135079255685681,0.015406247467187361,0.015406247467187361,-3.6666666666666625,-3.6666666666666625,0,0.1088896569121485,0.39359934167067895,11.11111111111111,11.11111111111111,240,366,-3.6666666666666625,-3.6666666666666625,-3.6666666666666625,0.07565176908752395,0.3026070763500958,0.9078212290502874,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1379697969181229,0,2024-04-04,2024,RF안전,daily_1
2024-04-29,134380,미원화학,KOSPI,43.31,7150.0,pullback,40.0,3.3,0.0,100,48.8,95.5,0,0.0,33,18.7,50,85,True,0.2,0.0,1.13,0.0,0.826,,7143.33,7138.0,7104.0,False,진짜 지지,False,False,True,20.559440559440567,8.11188811188812,2025-01-24,7730.0,6506500.0,2.877697841726623,7.0359281437125665,11.370716510903423,0.004302752900389209,0.004302752900389209,-4.283801874163318,-1.5151515151515138,0,0.40048981253172666,0.6500336205225922,4.913294797687861,4.913294797687861,375,243,-4.283801874163318,-4.283801874163318,-4.283801874163318,0.2398081534772186,0.9592326139088744,2.877697841726623,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.17967122442310068,0,2024-04-29,2024,RF안전,daily_1
2024-08-27,003460,유화증권,KOSPI,42.83,2245.0,pullback,40.0,3.3,9.0,75,39.5,99.1,0,0.0,65,19.3,50,100,True,0.2,0.9,0.22,0.0,0.831,"MA120,MA240",2236.67,2230.0,2227.5,False,진짜 지지,True,False,True,17.149220489977736,16.03563474387528,2025-05-29,2605.0,6510500.0,0.6726457399103047,-0.8830022075055233,0.0,-0.0006607353814897576,-0.0006607353814897576,-6.458333333333332,-2.178649237472763,0,1.5640261917769644,1.1047810223930838,10.071942446043165,10.071942446043165,315,257,-6.458333333333332,-6.458333333333332,-6.458333333333332,0.056053811659192064,0.22421524663676826,0.6726457399103047,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.19717859198799875,0,2024-08-27,2024,RF안전,daily_1
2024-08-07,001275,부국증권우,KOSPI,41.55,21500.0,pullback,40.0,5.6,11.8,75,47.6,100.0,0,70.6,30,18.7,50,70,True,0.33,1.18,-1.15,0.0,0.825,MA120,21233.33,21400.0,21515.0,False,보통 조정,True,False,True,4.1860465116279055,3.953488372093017,2025-05-12,22350.0,6514500.0,3.1175059952038398,3.3653846153846256,13.456464379947231,0.05844535359439046,0.05844535359439046,-3.3707865168539297,-1.6018306636155555,0,0.8809095191081892,0.5812868845128416,5.555555555555555,5.555555555555555,345,142,-3.3707865168539297,-3.3707865168539297,-3.3707865168539297,0.25979216626698665,1.0391686650679466,3.1175059952038398,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1531801373793523,0,2024-08-07,2024,RF안전,daily_1
2024-05-10,053620,태양,KOSDAQ,40.68,7240.0,pullback,40.0,5.9,0.0,75,41.6,100.0,0,0.0,30,18.6,50,100,True,0.35,-0.28,-0.55,1.0,0.825,MA120,7246.67,7256.0,7246.0,False,진짜 지지,False,False,True,3.3149171270718147,-12.983425414364635,2025-02-10,6300.0,6588400.0,0.27700831024930483,1.4005602240896309,-9.045226130653262,0.016358944824508205,0.016358944824508205,-18.19209039548022,-2.0297699594046037,0,0.5543802464238666,0.6518940417820167,6.025824964131994,6.025824964131994,127,318,-18.19209039548022,-18.19209039548022,-18.19209039548022,0.023084025854108736,0.09233610341643494,0.27700831024930483,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1654121194528266,0,2024-05-10,2024,RF안전,daily_1
2024-10-22,009770,삼정펄프,KOSPI,42.43,26850.0,pullback,50.9,3.2,1.9,100,62.2,99.3,0,0.0,51,22.4,50,50,True,0.19,0.19,0.19,1.0,0.856,,26800.0,26800.0,26750.0,False,보통 조정,False,False,True,18.80819366852886,12.662942271880828,2025-07-18,30250.0,6605100.0,0.9398496240601517,7.831325301204828,10.721649484536089,0.01187860363259338,0.01187860363259338,-2.717391304347827,-0.5555555555555536,0,0.4904895045618895,0.6839172397907884,9.75609756097561,9.75609756097561,364,110,-2.717391304347827,-2.717391304347827,-2.717391304347827,0.07832080200501264,0.31328320802005055,0.9398496240601517,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.15778868826779868,0,2024-10-22,2024,RF안전,daily_1
2024-09-10,134380,미원화학,KOSPI,44.75,8040.0,pullback,40.0,2.3,0.0,100,0.0,98.0,0,89.1,15,17.5,50,90,True,0.14,-0.37,0.5,0.33,0.816,,8050.0,8032.0,7990.0,False,보통 조정,True,False,True,3.109452736318419,-0.12437810945273853,2025-06-16,8030.0,6914400.0,0.24937655860348684,15.021459227467805,13.080168776371304,0.00013528237151264825,0.00013528237151264825,-6.728538283062646,-6.728538283062646,0,0.8048347910374303,0.7981072585537116,13.272010512483574,13.272010512483574,349,21,-6.728538283062646,-6.728538283062646,-6.728538283062646,0.020781379883623902,0.08312551953449561,0.24937655860348684,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.18593100054805162,0,2024-09-10,2024,RF안전,daily_1
2024-03-08,003460,유화증권,KOSPI,40.7,2290.0,pullback,0.0,3.4,8.8,100,5.8,96.5,0,0.0,50,18.8,50,100,True,0.2,0.88,0.88,0.75,0.827,MA240,2283.33,2277.0,2275.0,False,진짜 지지,True,False,True,4.366812227074246,-1.3100436681222738,2024-12-03,2260.0,7121900.0,-3.3755274261603407,2.2321428571428603,3.8548752834467015,-0.07588445755495003,-0.07588445755495003,-8.399999999999997,-4.583333333333329,0,0.8947767128082253,1.2816390869299958,14.832535885167463,14.832535885167463,143,268,-8.399999999999997,-8.399999999999997,-8.399999999999997,-0.2812939521800284,-1.1251758087201136,3.3755274261603407,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.19986430260949806,0,2024-03-08,2024,RF안전,daily_1
2024-01-31,001465,BYC우,KOSPI,44.21,142100.0,pullback,40.0,36.0,8.5,100,34.5,93.7,0,0.0,30,17.5,50,70,True,2.16,0.85,1.57,0.0,0.816,MA120,141700.0,141280.0,140680.0,False,가짜 눌림,True,False,True,51.653764954257575,-90.8585503166784,2024-10-30,12990.0,7389200.0,2.971014492753632,5.103550295857984,-1.660899653979242,0.03138068435187196,0.03138068435187196,-17.861271676300582,-2.537722908093276,0,0.5033356992358373,0.5976447218066511,6.578947368421052,6.578947368421052,119,330,-17.861271676300582,-17.861271676300582,-17.861271676300582,0.24758454106280267,0.9903381642512107,2.971014492753632,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,1,0,0,1,0.1552544167790836,0,2024-01-31,2024,RF안전,daily_1
2024-06-20,007815,코리아써우,KOSPI,45.49,7090.0,pullback,40.0,4.3,20.1,100,52.5,100.0,0,0.0,33,25.5,25,100,True,0.26,2.01,-0.28,0.14,0.881,,7076.67,7082.0,6979.0,False,진짜 지지,True,False,False,4.9365303244005565,-16.50211565585331,2025-03-20,5920.0,7423230.0,3.958944281524923,0.28288543140029265,12.361331220285265,0.059555765789273026,0.059555765789273026,-32.08812260536399,-1.253481894150421,0,1.1006806044830348,1.4752453310226956,17.320261437908496,17.320261437908496,220,189,-32.08812260536399,-32.08812260536399,-32.08812260536399,0.32991202346041026,1.319648093841641,3.958944281524923,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.3240209629438327,0,2024-06-20,2024,RF안전,daily_1
2024-01-16,003465,유화증권우,KOSPI,45.21,2320.0,habarocell,40.0,55.1,42.7,75,29.0,92.1,0,0.0,30,16.0,50,70,True,3.51,4.27,1.98,0.0,0.804,MA120,2273.33,2271.0,2280.5,False,보통 조정,True,False,True,-0.4310344827586188,-4.31034482758621,2024-10-15,2220.0,7426320.0,3.571428571428581,-8.661417322834641,-4.918032786885251,0.07255781144214783,0.07255781144214783,-14.074074074074073,-2.9288702928870314,0,1.579252377044809,1.314987783431401,17.15686274509804,17.15686274509804,113,316,-14.074074074074073,-14.074074074074073,-14.074074074074073,0.2976190476190484,1.1904761904761936,3.571428571428581,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.24061356276485482,0,2024-01-16,2024,RF안전,daily_1
2024-04-18,034590,인천도시가스,KOSPI,42.88,25450.0,pullback,40.0,4.3,0.0,100,37.8,99.2,0,0.0,0,18.5,50,100,True,0.26,-0.2,0.2,0.0,0.824,,25416.67,25430.0,25410.0,False,진짜 지지,False,False,True,17.092337917485256,-4.1257367387033455,2025-01-15,24400.0,7685900.0,1.8000000000000016,-1.737451737451734,-2.6768642447418722,0.01078112304241703,0.01078112304241703,-7.285974499089254,-2.303262955854124,0,0.2757729677674187,0.4502623205994324,4.82897384305835,4.82897384305835,84,266,-7.285974499089254,-7.285974499089254,-7.285974499089254,0.15000000000000013,0.6000000000000005,1.8000000000000016,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.12449009098383954,0,2024-04-18,2024,RF안전,daily_1
2024-02-16,001465,BYC우,KOSPI,46.46,146300.0,pullback,40.0,11.3,13.9,100,60.5,93.6,0,0.7,50,22.1,50,85,True,0.68,1.39,1.6,0.05,0.853,MA240,146333.33,146140.0,145610.0,False,진짜 지지,False,False,True,47.30006835269993,-91.27136021872863,2024-11-13,12770.0,7753900.0,4.054054054054057,1.5972222222222276,-9.130434782608699,0.06085518151878115,0.06085518151878115,-15.433526011560694,-0.6788866259334725,0,0.6937194326424413,0.6256132493466673,7.049418604651163,7.049418604651163,135,346,-15.433526011560694,-15.433526011560694,-15.433526011560694,0.3378378378378381,1.3513513513513524,4.054054054054057,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,1,0,0,0,0.15109170375238026,0,2024-02-16,2024,RF안전,daily_1
2024-08-30,075180,새론오토모티브,KOSPI,40.49,3890.0,pullback,40.0,8.7,10.4,75,29.8,89.4,0,0.0,30,19.0,50,100,True,0.52,1.04,2.64,0.0,0.828,MA120,3845.0,3835.0,3859.5,False,진짜 지지,True,False,True,1.6709511568123503,-14.010282776349614,2025-06-04,3345.0,7760550.0,0.6468305304010435,-2.749999999999997,-10.471806674338325,0.019312366861166493,0.019312366861166493,-15.434782608695652,-2.871410736579272,0,1.715856874217197,1.1906607008182621,10.6353591160221,10.6353591160221,25,241,-15.434782608695652,-15.434782608695652,-15.434782608695652,0.053902544200086965,0.21561017680034786,0.6468305304010435,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.21877080621770817,0,2024-08-30,2024,RF안전,daily_1
2024-05-17,053620,태양,KOSDAQ,43.83,7300.0,pullback,40.0,6.8,0.0,100,52.9,97.8,0,0.0,30,20.1,50,85,True,0.41,-0.41,0.55,0.0,0.837,MA120,7300.0,7272.0,7268.0,False,진짜 지지,False,False,True,2.465753424657535,-12.876712328767127,2025-02-14,6360.0,7905900.0,0.5509641873278293,0.8287292817679592,-8.863920099875156,0.02792379627516185,0.02792379627516185,-17.514124293785315,-1.2178619756427644,0,0.5626756466238167,0.6612644046156494,6.025824964131994,6.025824964131994,134,325,-17.514124293785315,-17.514124293785315,-17.514124293785315,0.0459136822773191,0.1836547291092764,0.5509641873278293,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0.1626668957060008,0,2024-05-17,2024,RF안전,daily_1
