Date,Code,Name,Market,Close,Amount,Score,chart_pattern,past_60,past_120,pos_252_high,slope60,drawdown60,peak_180d,ret_180d,sell_date,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num,Year,YYYYMM
2024-06-27,003490,대한항공,KOSPI,23600.0,136429806400.0,60.65,box_breakout,2.752293577981657,-4.477611940298509,-14.66666666666666,0.7321154325753991,-9.387755102040817,10.805084745762716,-5.932203389830503,2025-03-27,22200.0,753376.0,1861516.0,1451231.0,3220702.0,12.7,0.9,9868300000000.0,2024,2024-06
2023-01-05,055550,신한지주,KOSPI,39450.0,152739985200.0,58.52,mixed,5.050505050505061,2.2471910112359605,-15.740740740740744,0.6007033218654529,-10.909090909090914,13.814955640050709,-9.75918884664132,2023-09-26,35600.0,1320828.0,77344.0,1358542.0,484379.0,9.74,0.81,46611100000000.0,2023,2023-01
2023-01-05,055550,신한지주,KOSPI,39450.0,152739985200.0,55.72,mixed,5.050505050505061,2.2471910112359605,-15.740740740740744,0.6007033218654529,-10.909090909090914,13.814955640050709,-9.75918884664132,2023-09-26,35600.0,1320828.0,77344.0,1358542.0,484379.0,9.74,0.81,46611100000000.0,2023,2023-01
2023-01-05,055550,신한지주,KOSPI,39450.0,152739985200.0,50.03,mixed,5.050505050505061,2.2471910112359605,-15.740740740740744,0.6007033218654529,-10.909090909090914,13.814955640050709,-9.75918884664132,2023-09-26,35600.0,1320828.0,77344.0,1358542.0,484379.0,9.74,0.81,46611100000000.0,2023,2023-01
2023-01-05,055550,신한지주,KOSPI,39450.0,152739985200.0,55.97,mixed,5.050505050505061,2.2471910112359605,-15.740740740740744,0.6007033218654529,-10.909090909090914,13.814955640050709,-9.75918884664132,2023-09-26,35600.0,1320828.0,77344.0,1358542.0,484379.0,9.74,0.81,46611100000000.0,2023,2023-01
2025-08-08,009150,삼성전기,KOSPI,160100.0,107411410200.0,53.37,new_high_240,23.25396825396826,7.474048442906578,-2.6942355889724268,3.610992752039777,-7.125890736342044,506.49594003747654,470.89319175515305,2026-05-08,914000.0,310515.0,212604.0,1297320.0,359607.0,147.27,10.61,100089600000000.0,2025,2025-08
2020-09-01,017960,한국카본,KOSPI,10000.0,112049810000.0,56.66,mixed,2.0247469066366763,25.623268698060954,-1.9459459459459483,2.0770731937291766,-16.93181818181818,47.50000000000001,18.500000000000007,2021-05-27,11850.0,426318.0,-385167.0,1296494.0,-1142796.0,20.01,3.13,1923900000000.0,2020,2020-09
2020-09-01,017960,한국카본,KOSPI,10000.0,112049810000.0,55.1,mixed,2.0247469066366763,25.623268698060954,-1.9459459459459483,2.0770731937291766,-16.93181818181818,47.50000000000001,18.500000000000007,2021-05-27,11850.0,426318.0,-385167.0,1296494.0,-1142796.0,20.01,3.13,1923900000000.0,2020,2020-09
2022-12-01,009520,포스코엠텍,KOSDAQ,11300.0,252051969200.0,51.87,new_high_240,44.27157001414428,44.27157001414428,0.0,4.73795828136374,-20.549927641099853,315.929203539823,132.7433628318584,2023-08-23,26300.0,1403685.0,218592.0,1296120.0,183600.0,168.77,6.52,745000000000.0,2022,2022-12
2022-04-19,047050,포스코인터내셔널,KOSPI,25150.0,70215857450.0,63.59,box_breakout,2.4017467248908186,5.393258426966296,-15.03623188405797,1.0874186749718144,-13.846153846153841,12.723658051689867,-14.7117296222664,2023-01-09,21450.0,1175327.0,1743430.0,1276044.0,1517200.0,20.14,1.79,12367400000000.0,2022,2022-04
2022-04-19,047050,포스코인터내셔널,KOSPI,25150.0,70215857450.0,58.38,box_breakout,2.4017467248908186,5.393258426966296,-15.03623188405797,1.0874186749718144,-13.846153846153841,12.723658051689867,-14.7117296222664,2023-01-09,21450.0,1175327.0,1743430.0,1276044.0,1517200.0,20.14,1.79,12367400000000.0,2022,2022-04
2023-01-30,007660,이수페타시스,KOSPI,7420.0,86265150020.0,75.88,mixed,14.460176991150453,-12.726045883940618,-22.40220782337413,1.0957668345353206,-16.019648233243544,467.5067385444744,225.70080862533692,2023-10-24,24167.0,1211571.0,419041.0,1264085.0,247178.0,53.16,12.25,9256900000000.0,2023,2023-01
2023-01-30,007660,이수페타시스,KOSPI,7420.0,86265150020.0,67.58,mixed,14.460176991150453,-12.726045883940618,-22.40220782337413,1.0957668345353206,-16.019648233243544,467.5067385444744,225.70080862533692,2023-10-24,24167.0,1211571.0,419041.0,1264085.0,247178.0,53.16,12.25,9256900000000.0,2023,2023-01
2023-01-30,007660,이수페타시스,KOSPI,7420.0,86265150020.0,68.69,mixed,14.460176991150453,-12.726045883940618,-22.40220782337413,1.0957668345353206,-16.019648233243544,467.5067385444744,225.70080862533692,2023-10-24,24167.0,1211571.0,419041.0,1264085.0,247178.0,53.16,12.25,9256900000000.0,2023,2023-01
2023-01-30,007660,이수페타시스,KOSPI,7420.0,86265150020.0,58.72,mixed,14.460176991150453,-12.726045883940618,-22.40220782337413,1.0957668345353206,-16.019648233243544,467.5067385444744,225.70080862533692,2023-10-24,24167.0,1211571.0,419041.0,1264085.0,247178.0,53.16,12.25,9256900000000.0,2023,2023-01
2020-11-13,204320,HL만도,KOSPI,44700.0,180794290500.0,49.86,new_high_240,28.188976377952745,53.00751879699248,0.0,5.00321488463932,-14.376590330788808,99.10514541387026,42.95302013422819,2021-08-04,63900.0,645706.0,328800.0,1242180.0,873137.0,29.58,1.09,2958300000000.0,2020,2020-11
2022-08-23,075580,세진중공업,KOSPI,8580.0,27641859960.0,53.34,V_recovery,17.431192660550465,11.627906976744185,-2.784810126582282,1.9415972977166231,-23.83720930232558,3.7296037296037365,-28.205128205128204,2023-05-16,6160.0,425810.0,1252806.0,1239473.0,2396010.0,18.54,4.11,939200000000.0,2022,2022-08
2022-08-23,075580,세진중공업,KOSPI,8580.0,27641859960.0,47.7,V_recovery,17.431192660550465,11.627906976744185,-2.784810126582282,1.9415972977166231,-23.83720930232558,3.7296037296037365,-28.205128205128204,2023-05-16,6160.0,425810.0,1252806.0,1239473.0,2396010.0,18.54,4.11,939200000000.0,2022,2022-08
2022-08-23,075580,세진중공업,KOSPI,8580.0,27641859960.0,55.52,V_recovery,17.431192660550465,11.627906976744185,-2.784810126582282,1.9415972977166231,-23.83720930232558,3.7296037296037365,-28.205128205128204,2023-05-16,6160.0,425810.0,1252806.0,1239473.0,2396010.0,18.54,4.11,939200000000.0,2022,2022-08
2022-08-23,075580,세진중공업,KOSPI,8580.0,27641859960.0,53.08,V_recovery,17.431192660550465,11.627906976744185,-2.784810126582282,1.9415972977166231,-23.83720930232558,3.7296037296037365,-28.205128205128204,2023-05-16,6160.0,425810.0,1252806.0,1239473.0,2396010.0,18.54,4.11,939200000000.0,2022,2022-08
2025-03-10,000880,한화,KOSPI,52300.0,119144211600.0,42.99,persistent_uptrend,61.799660441426155,64.02753872633392,-4.700000000000005,9.842371675560155,-18.899999999999995,117.0172084130019,53.53728489483747,2025-12-02,80300.0,70679.0,351163.0,1233491.0,525780.0,30.42,1.01,9906400000000.0,2025,2025-03
2020-10-21,017960,한국카본,KOSPI,11000.0,81895660000.0,53.58,mixed,9.502262443438925,52.6813880126183,-7.80952380952381,3.763548438002108,-14.761904761904765,34.09090909090908,5.909090909090908,2021-07-12,11650.0,571338.0,200111.0,1219348.0,319933.0,20.01,3.13,1923900000000.0,2020,2020-10
2020-10-21,017960,한국카본,KOSPI,11000.0,81895660000.0,54.76,mixed,9.502262443438925,52.6813880126183,-7.80952380952381,3.763548438002108,-14.761904761904765,34.09090909090908,5.909090909090908,2021-07-12,11650.0,571338.0,200111.0,1219348.0,319933.0,20.01,3.13,1923900000000.0,2020,2020-10
2020-04-17,007390,네이처셀,KOSDAQ,10900.0,191250985800.0,54.07,persistent_uptrend,44.582043343653254,,-6.599999999999994,3.918093033522972,-34.8,29.8165137614679,-11.192660550458712,2021-01-11,9680.0,567716.0,-57378.0,1211030.0,-133899.0,,23.01,1449800000000.0,2020,2020-04
2020-04-17,007390,네이처셀,KOSDAQ,10900.0,191250985800.0,58.75,persistent_uptrend,44.582043343653254,,-6.599999999999994,3.918093033522972,-34.8,29.8165137614679,-11.192660550458712,2021-01-11,9680.0,567716.0,-57378.0,1211030.0,-133899.0,,23.01,1449800000000.0,2020,2020-04
2020-04-17,007390,네이처셀,KOSDAQ,10900.0,191250985800.0,50.86,persistent_uptrend,44.582043343653254,,-6.599999999999994,3.918093033522972,-34.8,29.8165137614679,-11.192660550458712,2021-01-11,9680.0,567716.0,-57378.0,1211030.0,-133899.0,,23.01,1449800000000.0,2020,2020-04
2025-06-27,103590,일진전기,KOSPI,37600.0,184027372000.0,51.62,mixed,28.488372093023262,22.550831792975966,-8.55172413793104,7.37804918587113,-21.06299212598425,160.63829787234042,111.43617021276597,2026-03-25,79500.0,1079839.0,37130.0,1183409.0,489938.0,49.7,8.77,5164300000000.0,2025,2025-06
2025-06-27,103590,일진전기,KOSPI,37600.0,184027372000.0,52.89,mixed,28.488372093023262,22.550831792975966,-8.55172413793104,7.37804918587113,-21.06299212598425,160.63829787234042,111.43617021276597,2026-03-25,79500.0,1079839.0,37130.0,1183409.0,489938.0,49.7,8.77,5164300000000.0,2025,2025-06
2025-06-27,103590,일진전기,KOSPI,37600.0,184027372000.0,57.69,mixed,28.488372093023262,22.550831792975966,-8.55172413793104,7.37804918587113,-21.06299212598425,160.63829787234042,111.43617021276597,2026-03-25,79500.0,1079839.0,37130.0,1183409.0,489938.0,49.7,8.77,5164300000000.0,2025,2025-06
2025-06-27,103590,일진전기,KOSPI,37600.0,184027372000.0,57.73,mixed,28.488372093023262,22.550831792975966,-8.55172413793104,7.37804918587113,-21.06299212598425,160.63829787234042,111.43617021276597,2026-03-25,79500.0,1079839.0,37130.0,1183409.0,489938.0,49.7,8.77,5164300000000.0,2025,2025-06
2025-08-05,009150,삼성전기,KOSPI,155700.0,150251434200.0,56.23,mixed,27.589134125636683,8.519855595667881,-10.535714285714281,3.1853239566633786,-7.125890736342044,494.0912010276172,489.5953757225434,2026-05-04,918000.0,983876.0,391554.0,1181495.0,126284.0,147.27,10.61,100089600000000.0,2025,2025-08
2021-10-26,035900,JYP Ent.,KOSDAQ,53400.0,81387527400.0,49.25,mixed,17.08482676224612,46.92653673163419,-2.0000000000000018,0.9375751690011815,-14.631463146314626,23.97003745318351,3.183520599250933,2022-07-18,55100.0,989250.0,221432.0,1172643.0,1329163.0,13.63,3.29,2188800000000.0,2021,2021-10
2022-02-21,000080,하이트진로,KOSPI,36900.0,79886544300.0,48.3,box_breakout,6.165413533834596,15.73770491803279,-11.97007481296758,1.4492181906488752,-14.809160305343516,4.742547425474264,-26.558265582655828,2022-11-14,27100.0,463232.0,630931.0,1154263.0,1670318.0,29.09,1.05,1187400000000.0,2022,2022-02
