Date,Code,Name,Market,Close,sell_close,sell_date,return_pct,peak_180d,ret_180d,Score,Amount,chart_pattern
2021-06-04,032820,우리기술,KOSDAQ,1790.0,1870.0,2022-02-25,4.469273743016755,85.47486033519553,4.469273743016755,72.05,218733904480.0,mixed
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,15700.0,2022-03-04,13.768115942028981,101.08695652173911,13.768115942028981,55.84,36654318000.0,mixed
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,15700.0,2022-03-04,13.768115942028981,101.08695652173911,13.768115942028981,67.74,36654318000.0,mixed
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,15700.0,2022-03-04,13.768115942028981,101.08695652173911,13.768115942028981,62.2,36654318000.0,mixed
2021-06-18,060250,NHN KCP,KOSDAQ,36194.0,23500.0,2022-03-15,-35.07211139967951,12.667845499254016,-35.07211139967951,60.78,31604456024.0,sideways
2021-06-18,060250,NHN KCP,KOSDAQ,36194.0,23500.0,2022-03-15,-35.07211139967951,12.667845499254016,-35.07211139967951,56.28,31604456024.0,sideways
2021-06-18,060250,NHN KCP,KOSDAQ,36194.0,23500.0,2022-03-15,-35.07211139967951,12.667845499254016,-35.07211139967951,60.9,31604456024.0,sideways
2021-06-22,102940,코오롱생명과학,KOSDAQ,28050.0,33500.0,2022-03-17,19.429590017825316,65.59714795008912,19.429590017825316,59.87,16197023700.0,mixed
2021-06-22,102940,코오롱생명과학,KOSDAQ,28050.0,33500.0,2022-03-17,19.429590017825316,65.59714795008912,19.429590017825316,60.77,16197023700.0,mixed
2021-06-22,102940,코오롱생명과학,KOSDAQ,28050.0,33500.0,2022-03-17,19.429590017825316,65.59714795008912,19.429590017825316,55.59,16197023700.0,mixed
2021-06-28,085660,차바이오텍,KOSDAQ,26355.0,17355.0,2022-03-23,-34.14911781445647,8.93189148169229,-34.14911781445647,50.17,144109429905.0,persistent_uptrend
2021-06-30,010170,대한광통신,KOSDAQ,3270.0,1901.0,2022-03-25,-41.86544342507646,1.7125382262996869,-41.86544342507646,58.0,46778412750.0,mixed
2021-07-02,052400,코나아이,KOSDAQ,47950.0,22050.0,2022-03-29,-54.01459854014598,0.8342022940563076,-54.01459854014598,52.95,21193708200.0,mixed
2021-07-05,077360,덕산하이메탈,KOSDAQ,7475.0,9300.0,2022-03-30,24.41471571906355,41.137123745819395,24.41471571906355,60.58,29502165550.0,sideways
2021-07-05,077360,덕산하이메탈,KOSDAQ,7475.0,9300.0,2022-03-30,24.41471571906355,41.137123745819395,24.41471571906355,57.04,29502165550.0,sideways
2021-07-05,077360,덕산하이메탈,KOSDAQ,7475.0,9300.0,2022-03-30,24.41471571906355,41.137123745819395,24.41471571906355,60.52,29502165550.0,sideways
2021-07-22,083450,GST,KOSDAQ,15285.0,15109.0,2022-04-18,-1.151455675498858,26.555446516192347,-1.151455675498858,67.94,35052616665.0,new_high_240
2021-07-22,083450,GST,KOSDAQ,15285.0,15109.0,2022-04-18,-1.151455675498858,26.555446516192347,-1.151455675498858,63.79,35052616665.0,new_high_240
