n,invest,profit,final,ret_pct,avg_ret,avg_peak,SW_n,w100_n,w50_n,winrate,period,mode,filter,sort,combo
169,16900000,7555650.259573314,24455650.259573314,44.707989701617244,44.707989701617244,87.9726508782166,16,43,81,62.721893491124256,OOS,weekly_2,F09_slope05_과열X,S08_외인매수강,F09_slope05_과열X__S08_외인매수강
169,16900000,9685416.45812807,26585416.458128072,57.310156556970824,57.310156556970846,98.82182655612031,22,40,73,64.49704142011834,OOS,weekly_2,F09_slope05_과열X,S09_52주고점근접,F09_slope05_과열X__S09_52주고점근접
169,16900000,7683423.973584563,24583423.973584563,45.46404718097374,45.46404718097375,86.41861214804857,15,41,78,60.35502958579882,OOS,weekly_2,F09_slope05_과열X,S10_랜덤,F09_slope05_과열X__S10_랜덤
167,16700000,13823005.022817776,30523005.022817776,82.7724851665735,82.7724851665735,132.86885917302328,33,74,110,70.65868263473054,OOS,weekly_2,F10_KOSDAQ만,S01_거래대금낮,F10_KOSDAQ만__S01_거래대금낮
167,16700000,10384922.422098633,27084922.422098633,62.18516420418343,62.185164204183415,118.15841771020587,33,59,87,58.08383233532935,OOS,weekly_2,F10_KOSDAQ만,S02_거래대금높,F10_KOSDAQ만__S02_거래대금높
167,16700000,12492354.545621553,29192354.54562155,74.80451823725481,74.80451823725481,133.7132789681691,35,67,96,64.67065868263472,OOS,weekly_2,F10_KOSDAQ만,S03_점수낮,F10_KOSDAQ만__S03_점수낮
167,16700000,8735467.437768307,25435467.437768307,52.30818825010962,52.30818825010964,106.5930617592489,31,60,94,67.66467065868264,OOS,weekly_2,F10_KOSDAQ만,S04_점수높,F10_KOSDAQ만__S04_점수높
167,16700000,10061229.463151965,26761229.463151965,60.24688301288602,60.24688301288602,105.84846464431287,22,55,95,67.06586826347305,OOS,weekly_2,F10_KOSDAQ만,S05_변동성낮,F10_KOSDAQ만__S05_변동성낮
167,16700000,13875823.178040152,30575823.178040154,83.08876154515062,83.08876154515059,145.614275273952,44,80,102,64.07185628742515,OOS,weekly_2,F10_KOSDAQ만,S06_변동성높,F10_KOSDAQ만__S06_변동성높
167,16700000,12776584.997430325,29476584.997430325,76.50649699060075,76.50649699060072,131.53775043057541,35,70,100,64.07185628742515,OOS,weekly_2,F10_KOSDAQ만,S07_slope강한,F10_KOSDAQ만__S07_slope강한
167,16700000,12052429.401782531,28752429.40178253,72.17023593881756,72.17023593881756,126.69628634369501,36,69,107,64.07185628742515,OOS,weekly_2,F10_KOSDAQ만,S08_외인매수강,F10_KOSDAQ만__S08_외인매수강
167,16700000,12275561.683322694,28975561.683322694,73.50635738516583,73.50635738516583,134.38403407806624,37,62,99,62.27544910179641,OOS,weekly_2,F10_KOSDAQ만,S09_52주고점근접,F10_KOSDAQ만__S09_52주고점근접
167,16700000,11720445.431707151,28420445.43170715,70.18230797429432,70.18230797429432,120.1271832382154,31,68,104,65.26946107784431,OOS,weekly_2,F10_KOSDAQ만,S10_랜덤,F10_KOSDAQ만__S10_랜덤
259,25900000,17294082.928511232,43194082.92851123,66.77252095950283,66.77252095950283,107.27079848650048,32,90,147,67.18146718146718,OOS,weekly_3,F01_회피6,S01_거래대금낮,F01_회피6__S01_거래대금낮
259,25900000,11622811.962850384,37522811.962850384,44.8757218642872,44.8757218642872,91.99468057554105,32,66,117,56.37065637065637,OOS,weekly_3,F01_회피6,S02_거래대금높,F01_회피6__S02_거래대금높
259,25900000,12749442.775726698,38649442.7757267,49.225647782728565,49.22564778272856,95.58913860351653,33,73,135,66.02316602316603,OOS,weekly_3,F01_회피6,S03_점수낮,F01_회피6__S03_점수낮
259,25900000,8577303.51693636,34477303.51693636,33.11700199589328,33.11700199589328,79.6491895497164,29,68,124,61.003861003861005,OOS,weekly_3,F01_회피6,S04_점수높,F01_회피6__S04_점수높
259,25900000,6863738.88826197,32763738.88826197,26.500922348501817,26.500922348501824,60.54456462463472,13,45,85,57.14285714285714,OOS,weekly_3,F01_회피6,S05_변동성낮,F01_회피6__S05_변동성낮
259,25900000,18069689.76590895,43969689.76590895,69.7671419533164,69.76714195331641,125.30352721610684,51,117,158,67.56756756756756,OOS,weekly_3,F01_회피6,S06_변동성높,F01_회피6__S06_변동성높
259,25900000,16385820.185354255,42285820.185354255,63.26571500136778,63.26571500136778,111.81961563570377,39,91,136,64.86486486486487,OOS,weekly_3,F01_회피6,S07_slope강한,F01_회피6__S07_slope강한
259,25900000,13471529.552054886,39371529.55205488,52.01362761411153,52.01362761411153,93.95357819911133,29,69,129,64.0926640926641,OOS,weekly_3,F01_회피6,S08_외인매수강,F01_회피6__S08_외인매수강
259,25900000,13506387.822609771,39406387.82260977,52.14821553131186,52.14821553131185,94.91759601629654,35,69,129,64.86486486486487,OOS,weekly_3,F01_회피6,S09_52주고점근접,F01_회피6__S09_52주고점근접
259,25900000,9894972.545883203,35794972.5458832,38.20452720418225,38.204527204182256,83.55118106189151,26,74,130,59.07335907335908,OOS,weekly_3,F01_회피6,S10_랜덤,F01_회피6__S10_랜덤
254,25400000,15083863.933511414,40483863.93351141,59.38529107681659,59.38529107681657,103.23017349375775,26,76,133,63.77952755905512,OOS,weekly_3,F02_slope05,S01_거래대금낮,F02_slope05__S01_거래대금낮
254,25400000,11249308.818012059,36649308.81801206,44.28861739374826,44.28861739374826,87.18855023645797,30,72,121,62.59842519685039,OOS,weekly_3,F02_slope05,S02_거래대금높,F02_slope05__S02_거래대금높
254,25400000,12462655.731103802,37862655.7311038,49.06557374450316,49.06557374450317,99.96131329892667,35,76,127,63.77952755905512,OOS,weekly_3,F02_slope05,S03_점수낮,F02_slope05__S03_점수낮
254,25400000,9930644.61263199,35330644.61263199,39.097026033984214,39.09702603398422,81.47547189013353,25,68,123,64.96062992125984,OOS,weekly_3,F02_slope05,S04_점수높,F02_slope05__S04_점수높
254,25400000,7597152.0203069,32997152.0203069,29.910047324042914,29.910047324042917,64.97255162181473,18,43,94,61.417322834645674,OOS,weekly_3,F02_slope05,S05_변동성낮,F02_slope05__S05_변동성낮
254,25400000,14601805.939335601,40001805.9393356,57.487424958014174,57.48742495801419,106.29286877947747,41,88,142,67.32283464566929,OOS,weekly_3,F02_slope05,S06_변동성높,F02_slope05__S06_변동성높
254,25400000,16341463.579680001,41741463.57968,64.33647078614175,64.33647078614172,113.13332451077406,39,90,133,64.96062992125984,OOS,weekly_3,F02_slope05,S07_slope강한,F02_slope05__S07_slope강한
254,25400000,12505697.183463069,37905697.18346307,49.235028281350665,49.23502828135066,91.2772770141808,25,70,134,65.35433070866141,OOS,weekly_3,F02_slope05,S08_외인매수강,F02_slope05__S08_외인매수강
254,25400000,13801418.6277004,39201418.6277004,54.33629380984409,54.3362938098441,100.15825911245325,34,72,128,68.50393700787401,OOS,weekly_3,F02_slope05,S09_52주고점근접,F02_slope05__S09_52주고점근접
254,25400000,13256857.428424984,38656857.428424984,52.19235208041333,52.192352080413315,96.56692056885359,30,68,123,62.20472440944882,OOS,weekly_3,F02_slope05,S10_랜덤,F02_slope05__S10_랜덤
250,25000000,15163482.176947856,40163482.176947854,60.65392870779143,60.65392870779144,103.78786237605964,29,71,124,60.8,OOS,weekly_3,F03_slope10,S01_거래대금낮,F03_slope10__S01_거래대금낮
250,25000000,10375521.360721678,35375521.36072168,41.50208544288671,41.50208544288672,84.2966541947409,23,65,121,60.4,OOS,weekly_3,F03_slope10,S02_거래대금높,F03_slope10__S02_거래대금높
250,25000000,11402496.554298177,36402496.55429818,45.60998621719271,45.609986217192706,96.6188953502349,28,71,127,61.199999999999996,OOS,weekly_3,F03_slope10,S03_점수낮,F03_slope10__S03_점수낮
250,25000000,11471515.154189173,36471515.15418917,45.886060616756694,45.88606061675669,87.11439737613246,20,65,120,59.599999999999994,OOS,weekly_3,F03_slope10,S04_점수높,F03_slope10__S04_점수높
250,25000000,8747994.119617375,33747994.11961737,34.991976478469496,34.9919764784695,72.35274718518232,17,46,101,58.8,OOS,weekly_3,F03_slope10,S05_변동성낮,F03_slope10__S05_변동성낮
250,25000000,14180175.834163249,39180175.83416325,56.72070333665299,56.720703336652996,103.63682780685654,36,81,137,65.2,OOS,weekly_3,F03_slope10,S06_변동성높,F03_slope10__S06_변동성높
250,25000000,16038164.158265602,41038164.158265606,64.1526566330624,64.1526566330624,112.8137424307508,37,88,131,64.4,OOS,weekly_3,F03_slope10,S07_slope강한,F03_slope10__S07_slope강한
250,25000000,11247077.483756179,36247077.48375618,44.988309935024716,44.988309935024716,85.99431320124751,19,62,124,58.8,OOS,weekly_3,F03_slope10,S08_외인매수강,F03_slope10__S08_외인매수강
250,25000000,12161614.693130044,37161614.693130046,48.64645877252018,48.64645877252018,95.20144063731082,26,70,120,62.0,OOS,weekly_3,F03_slope10,S09_52주고점근접,F03_slope10__S09_52주고점근접
250,25000000,11472751.629454453,36472751.62945445,45.891006517817814,45.891006517817814,91.14814351000459,27,66,121,61.6,OOS,weekly_3,F03_slope10,S10_랜덤,F03_slope10__S10_랜덤
167,16700000,6230275.757261904,22930275.757261902,37.30704046264613,37.30704046264613,80.60838429815128,15,45,94,65.86826347305389,OOS,weekly_3,F04_외인25,S01_거래대금낮,F04_외인25__S01_거래대금낮
167,16700000,6320352.715251919,23020352.71525192,37.84642344462227,37.84642344462227,76.72029811433364,12,41,87,61.07784431137725,OOS,weekly_3,F04_외인25,S02_거래대금높,F04_외인25__S02_거래대금높
167,16700000,5986143.3828781415,22686143.38287814,35.84516995735414,35.84516995735414,75.21994543445714,13,42,85,63.47305389221557,OOS,weekly_3,F04_외인25,S03_점수낮,F04_외인25__S03_점수낮
167,16700000,4990326.201787505,21690326.201787505,29.88219282507488,29.882192825074895,72.16828432310172,10,38,87,60.47904191616767,OOS,weekly_3,F04_외인25,S04_점수높,F04_외인25__S04_점수높
167,16700000,5146268.093522265,21846268.093522266,30.81597660791775,30.81597660791776,69.12150539351026,11,30,76,59.88023952095808,OOS,weekly_3,F04_외인25,S05_변동성낮,F04_외인25__S05_변동성낮
167,16700000,5660871.459970762,22360871.45997076,33.89743389204049,33.89743389204048,76.32567999091073,11,45,90,62.27544910179641,OOS,weekly_3,F04_외인25,S06_변동성높,F04_외인25__S06_변동성높
167,16700000,6602142.926636281,23302142.926636282,39.53378997985798,39.53378997985798,78.90237842339529,18,44,84,59.88023952095808,OOS,weekly_3,F04_외인25,S07_slope강한,F04_외인25__S07_slope강한
167,16700000,7051687.293428812,23751687.293428812,42.225672415741386,42.22567241574138,81.41708498621517,15,42,82,61.07784431137725,OOS,weekly_3,F04_외인25,S08_외인매수강,F04_외인25__S08_외인매수강
167,16700000,6129840.234197422,22829840.234197423,36.70563014489474,36.70563014489474,76.06693017807576,16,36,80,59.2814371257485,OOS,weekly_3,F04_외인25,S09_52주고점근접,F04_외인25__S09_52주고점근접
167,16700000,6326771.907143826,23026771.907143824,37.88486171942411,37.8848617194241,78.90583700493556,14,44,91,64.67065868263472,OOS,weekly_3,F04_외인25,S10_랜덤,F04_외인25__S10_랜덤
234,23400000,10820275.981881222,34220275.98188122,46.24049564906505,46.24049564906505,84.718644040429,21,62,120,64.1025641025641,OOS,weekly_3,F05_slope05_For양,S01_거래대금낮,F05_slope05_For양__S01_거래대금낮
234,23400000,9601595.037692182,33001595.03769218,41.032457426034966,41.03245742603496,81.9430288890078,24,61,108,55.98290598290598,OOS,weekly_3,F05_slope05_For양,S02_거래대금높,F05_slope05_For양__S02_거래대금높
234,23400000,11284552.40062481,34684552.40062481,48.22458290865303,48.22458290865303,90.59801561978374,29,64,117,62.39316239316239,OOS,weekly_3,F05_slope05_For양,S03_점수낮,F05_slope05_For양__S03_점수낮
234,23400000,9100126.729471093,32500126.729471095,38.88943046782518,38.88943046782518,81.30819154771598,19,61,115,61.111111111111114,OOS,weekly_3,F05_slope05_For양,S04_점수높,F05_slope05_For양__S04_점수높
234,23400000,8837504.951051993,32237504.951051995,37.76711517543587,37.76711517543586,73.34447589917997,17,44,95,61.53846153846154,OOS,weekly_3,F05_slope05_For양,S05_변동성낮,F05_slope05_For양__S05_변동성낮
234,23400000,11622121.677859223,35022121.677859224,49.667186657518045,49.66718665751805,95.88653471607692,29,71,133,61.965811965811966,OOS,weekly_3,F05_slope05_For양,S06_변동성높,F05_slope05_For양__S06_변동성높
234,23400000,11624910.615218438,35024910.61521844,49.67910519324119,49.67910519324119,91.16480152241218,26,67,118,61.53846153846154,OOS,weekly_3,F05_slope05_For양,S07_slope강한,F05_slope05_For양__S07_slope강한
234,23400000,11702914.420901384,35102914.42090139,50.012454790176854,50.01245479017686,91.49507532073416,23,65,121,64.1025641025641,OOS,weekly_3,F05_slope05_For양,S08_외인매수강,F05_slope05_For양__S08_외인매수강
234,23400000,12150650.557376504,35550650.557376504,51.92585708280557,51.925857082805585,93.28890612232348,28,62,121,63.24786324786324,OOS,weekly_3,F05_slope05_For양,S09_52주고점근접,F05_slope05_For양__S09_52주고점근접
234,23400000,10544826.322953587,33944826.32295359,45.063360354502514,45.063360354502514,87.02826194583761,24,64,118,61.111111111111114,OOS,weekly_3,F05_slope05_For양,S10_랜덤,F05_slope05_For양__S10_랜덤
236,23600000,8998602.468764639,32598602.46876464,38.12967147781626,38.12967147781626,79.53771343384756,17,60,117,62.71186440677966,OOS,weekly_3,F06_외인기관동시,S01_거래대금낮,F06_외인기관동시__S01_거래대금낮
236,23600000,10407492.44729864,34007492.44729864,44.09954426821458,44.09954426821458,85.98028341535992,23,61,108,55.932203389830505,OOS,weekly_3,F06_외인기관동시,S02_거래대금높,F06_외인기관동시__S02_거래대금높
236,23600000,9938605.30800597,33538605.30800597,42.1127343559575,42.1127343559575,84.85020956023497,24,59,113,61.86440677966102,OOS,weekly_3,F06_외인기관동시,S03_점수낮,F06_외인기관동시__S03_점수낮
236,23600000,9600834.273712298,33200834.2737123,40.681501159797875,40.68150115979787,81.88444367869538,19,64,114,62.28813559322034,OOS,weekly_3,F06_외인기관동시,S04_점수높,F06_외인기관동시__S04_점수높
236,23600000,7532550.697676786,31132550.697676785,31.917587702020278,31.917587702020274,66.5656467797011,11,44,96,59.7457627118644,OOS,weekly_3,F06_외인기관동시,S05_변동성낮,F06_외인기관동시__S05_변동성낮
236,23600000,10658028.617056504,34258028.617056504,45.16113820786654,45.16113820786655,93.03687263376543,27,71,124,60.16949152542372,OOS,weekly_3,F06_외인기관동시,S06_변동성높,F06_외인기관동시__S06_변동성높
236,23600000,10790737.856182799,34390737.8561828,45.723465492299994,45.7234654923,87.28326763583665,21,62,115,57.6271186440678,OOS,weekly_3,F06_외인기관동시,S07_slope강한,F06_외인기관동시__S07_slope강한
236,23600000,11070324.644348728,34670324.644348726,46.9081552726641,46.90815527266411,89.01537259835689,23,59,113,59.32203389830508,OOS,weekly_3,F06_외인기관동시,S08_외인매수강,F06_외인기관동시__S08_외인매수강
236,23600000,12235038.288016124,35835038.288016126,51.8433825763395,51.84338257633952,91.51658417554023,26,57,119,63.13559322033898,OOS,weekly_3,F06_외인기관동시,S09_52주고점근접,F06_외인기관동시__S09_52주고점근접
236,23600000,10919321.76240476,34519321.76240476,46.26831255256255,46.26831255256255,87.48780506957134,21,61,114,62.28813559322034,OOS,weekly_3,F06_외인기관동시,S10_랜덤,F06_외인기관동시__S10_랜덤
233,23300000,15196411.669083526,38496411.66908353,65.22065094027265,65.22065094027265,110.57885081560438,33,72,131,63.94849785407726,OOS,weekly_3,F07_눌림목,S01_거래대금낮,F07_눌림목__S01_거래대금낮
233,23300000,10516459.786626615,33816459.786626615,45.13502054346187,45.135020543461856,90.44288277892925,22,70,118,56.22317596566524,OOS,weekly_3,F07_눌림목,S02_거래대금높,F07_눌림목__S02_거래대금높
233,23300000,11303896.226099864,34603896.22609986,48.514576077681824,48.51457607768182,93.0735130862971,27,61,111,60.51502145922747,OOS,weekly_3,F07_눌림목,S03_점수낮,F07_눌림목__S03_점수낮
233,23300000,13138045.523464423,36438045.52346443,56.38646147409624,56.38646147409624,102.97364992836808,34,70,123,59.227467811158796,OOS,weekly_3,F07_눌림목,S04_점수높,F07_눌림목__S04_점수높
233,23300000,12602630.304755785,35902630.304755785,54.08854208049693,54.088542080496914,93.15068757079553,22,52,106,57.93991416309014,OOS,weekly_3,F07_눌림목,S05_변동성낮,F07_눌림목__S05_변동성낮
233,23300000,10820591.64547502,34120591.64547502,46.4403074913091,46.4403074913091,94.81941323815724,28,76,124,60.08583690987125,OOS,weekly_3,F07_눌림목,S06_변동성높,F07_눌림목__S06_변동성높
233,23300000,12951121.358149448,36251121.35814945,55.58421183755128,55.58421183755128,96.88646702547297,22,61,113,59.65665236051502,OOS,weekly_3,F07_눌림목,S07_slope강한,F07_눌림목__S07_slope강한
233,23300000,13240202.438236192,36540202.43823619,56.82490316839567,56.824903168395686,98.86040143094297,29,62,118,62.66094420600859,OOS,weekly_3,F07_눌림목,S08_외인매수강,F07_눌림목__S08_외인매수강
233,23300000,13286004.44516217,36586004.44516217,57.02147830541704,57.021478305417034,100.24148608150011,24,56,115,60.08583690987125,OOS,weekly_3,F07_눌림목,S09_52주고점근접,F07_눌림목__S09_52주고점근접
233,23300000,12567377.50566911,35867377.50566911,53.937242513601326,53.937242513601326,97.6021588769271,31,70,119,64.37768240343348,OOS,weekly_3,F07_눌림목,S10_랜덤,F07_눌림목__S10_랜덤
258,25800000,12760964.708115567,38560964.70811556,49.46110351982777,49.461103519827766,92.25133960035468,26,82,139,66.66666666666666,OOS,weekly_3,F08_안정추세60,S01_거래대금낮,F08_안정추세60__S01_거래대금낮
258,25800000,7748181.120487327,33548181.120487325,30.03170976933072,30.031709769330728,72.12851425336588,24,54,115,56.97674418604651,OOS,weekly_3,F08_안정추세60,S02_거래대금높,F08_안정추세60__S02_거래대금높
258,25800000,10374202.449209137,36174202.44920914,40.210087012438514,40.210087012438514,83.55972905647583,25,61,125,63.565891472868216,OOS,weekly_3,F08_안정추세60,S03_점수낮,F08_안정추세60__S03_점수낮
258,25800000,8190211.0173888905,33990211.01738889,31.745003943367795,31.74500394336779,78.18406770576269,28,66,124,60.85271317829457,OOS,weekly_3,F08_안정추세60,S04_점수높,F08_안정추세60__S04_점수높
258,25800000,6965844.488235831,32765844.48823583,26.999397241224155,26.999397241224155,61.2495421553909,13,47,90,57.36434108527132,OOS,weekly_3,F08_안정추세60,S05_변동성낮,F08_안정추세60__S05_변동성낮
258,25800000,11244942.67296776,37044942.67296776,43.58504912003008,43.58504912003007,91.61527840800747,31,88,139,61.240310077519375,OOS,weekly_3,F08_안정추세60,S06_변동성높,F08_안정추세60__S06_변동성높
258,25800000,10557305.82847785,36357305.82847785,40.91979003285988,40.919790032859886,84.24871301889816,23,71,122,61.240310077519375,OOS,weekly_3,F08_안정추세60,S07_slope강한,F08_안정추세60__S07_slope강한
258,25800000,10772703.807720497,36572703.8077205,41.754665921397276,41.75466592139726,82.95078543154095,24,62,119,62.01550387596899,OOS,weekly_3,F08_안정추세60,S08_외인매수강,F08_안정추세60__S08_외인매수강
258,25800000,12046870.265029818,37846870.26502982,46.693295600890764,46.69329560089076,85.12553493271291,32,54,120,62.01550387596899,OOS,weekly_3,F08_안정추세60,S09_52주고점근접,F08_안정추세60__S09_52주고점근접
258,25800000,9127642.829213526,34927642.82921353,35.378460578346996,35.37846057834701,77.33928193226699,22,60,116,60.07751937984496,OOS,weekly_3,F08_안정추세60,S10_랜덤,F08_안정추세60__S10_랜덤
250,25000000,13608731.15605003,38608731.15605003,54.43492462420012,54.43492462420012,98.09501054081754,23,71,122,62.0,OOS,weekly_3,F09_slope05_과열X,S01_거래대금낮,F09_slope05_과열X__S01_거래대금낮
250,25000000,8340345.394592998,33340345.394592997,33.36138157837199,33.36138157837199,74.67533095172303,21,52,107,58.8,OOS,weekly_3,F09_slope05_과열X,S02_거래대금높,F09_slope05_과열X__S02_거래대금높
250,25000000,10200854.16773821,35200854.167738214,40.80341667095284,40.80341667095285,87.3649235689673,26,58,107,60.0,OOS,weekly_3,F09_slope05_과열X,S03_점수낮,F09_slope05_과열X__S03_점수낮
250,25000000,8727382.028522698,33727382.0285227,34.90952811409079,34.90952811409079,77.07066987185206,22,64,116,64.4,OOS,weekly_3,F09_slope05_과열X,S04_점수높,F09_slope05_과열X__S04_점수높
250,25000000,6465329.906534061,31465329.90653406,25.861319626136243,25.861319626136247,61.46305305358153,15,40,91,60.4,OOS,weekly_3,F09_slope05_과열X,S05_변동성낮,F09_slope05_과열X__S05_변동성낮
250,25000000,10874421.698475026,35874421.698475026,43.4976867939001,43.497686793900094,89.82791747308086,31,72,124,64.0,OOS,weekly_3,F09_slope05_과열X,S06_변동성높,F09_slope05_과열X__S06_변동성높
250,25000000,15721041.989993397,40721041.98999339,62.88416795997359,62.8841679599736,107.31413877384749,32,77,118,60.0,OOS,weekly_3,F09_slope05_과열X,S07_slope강한,F09_slope05_과열X__S07_slope강한
250,25000000,10902294.417555155,35902294.41755515,43.609177670220625,43.60917767022063,85.82223379958566,21,62,123,64.0,OOS,weekly_3,F09_slope05_과열X,S08_외인매수강,F09_slope05_과열X__S08_외인매수강
250,25000000,14349696.71411834,39349696.71411834,57.39878685647336,57.39878685647335,99.12781568848634,29,63,116,67.60000000000001,OOS,weekly_3,F09_slope05_과열X,S09_52주고점근접,F09_slope05_과열X__S09_52주고점근접
250,25000000,10760612.863530146,35760612.863530144,43.04245145412058,43.04245145412058,83.36181067715658,22,59,110,60.4,OOS,weekly_3,F09_slope05_과열X,S10_랜덤,F09_slope05_과열X__S10_랜덤
245,24500000,20938901.757168524,45438901.757168524,85.4649051313001,85.46490513130009,140.83015790460163,48,113,163,71.83673469387755,OOS,weekly_3,F10_KOSDAQ만,S01_거래대금낮,F10_KOSDAQ만__S01_거래대금낮
245,24500000,14143488.94827272,38643488.94827272,57.72852631948049,57.72852631948049,112.39356239706055,45,80,123,56.734693877551024,OOS,weekly_3,F10_KOSDAQ만,S02_거래대금높,F10_KOSDAQ만__S02_거래대금높
245,24500000,16883375.939347308,41383375.93934731,68.9117385279482,68.9117385279482,126.05467308898602,48,95,145,66.12244897959184,OOS,weekly_3,F10_KOSDAQ만,S03_점수낮,F10_KOSDAQ만__S03_점수낮
245,24500000,11841774.913298301,36341774.9132983,48.3337751563196,48.333775156319604,102.4548619109511,42,85,139,66.93877551020408,OOS,weekly_3,F10_KOSDAQ만,S04_점수높,F10_KOSDAQ만__S04_점수높
245,24500000,13856738.631060276,38356738.63106027,56.55811686147052,56.55811686147051,102.97832090076383,33,81,137,66.93877551020408,OOS,weekly_3,F10_KOSDAQ만,S05_변동성낮,F10_KOSDAQ만__S05_변동성낮
245,24500000,19141098.01743455,43641098.01743455,78.12693068340633,78.12693068340631,138.30449635665133,58,107,144,61.224489795918366,OOS,weekly_3,F10_KOSDAQ만,S06_변동성높,F10_KOSDAQ만__S06_변동성높
245,24500000,18464511.711437993,42964511.71143799,75.3653539242367,75.36535392423671,130.15195745094857,49,99,145,64.08163265306122,OOS,weekly_3,F10_KOSDAQ만,S07_slope강한,F10_KOSDAQ만__S07_slope강한
245,24500000,16289409.033839393,40789409.03383939,66.48738381158937,66.48738381158937,120.19033866164618,48,94,155,64.08163265306122,OOS,weekly_3,F10_KOSDAQ만,S08_외인매수강,F10_KOSDAQ만__S08_외인매수강
245,24500000,17436991.5448654,41936991.5448654,71.1713940606751,71.17139406067508,128.56857336294553,48,87,145,61.63265306122449,OOS,weekly_3,F10_KOSDAQ만,S09_52주고점근접,F10_KOSDAQ만__S09_52주고점근접
245,24500000,15720187.901050529,40220187.90105053,64.16403224918584,64.16403224918582,115.79113300029303,43,95,148,64.48979591836735,OOS,weekly_3,F10_KOSDAQ만,S10_랜덤,F10_KOSDAQ만__S10_랜덤
1130,113000000,35435067.61348795,148435067.61348796,31.35846691459111,31.358466914591105,75.09274677287276,101,282,491,56.81415929203539,FULL,daily_1,F01_회피6,S01_거래대금낮,F01_회피6__S01_거래대금낮
1130,113000000,27808195.81720727,140808195.81720728,24.609022847086077,24.60902284708608,71.84939973165666,86,243,464,53.6283185840708,FULL,daily_1,F01_회피6,S02_거래대금높,F01_회피6__S02_거래대금높
1130,113000000,34030769.32755416,147030769.32755417,30.115725068632,30.115725068632,77.57717268790977,103,258,478,56.01769911504425,FULL,daily_1,F01_회피6,S03_점수낮,F01_회피6__S03_점수낮
1130,113000000,31913437.260809097,144913437.2608091,28.24197987682221,28.241979876822214,73.67078953181112,89,259,489,55.663716814159294,FULL,daily_1,F01_회피6,S04_점수높,F01_회피6__S04_점수높
1130,113000000,27972288.311590537,140972288.31159055,24.754237443885433,24.75423744388543,66.35950738485519,72,224,437,55.39823008849557,FULL,daily_1,F01_회피6,S05_변동성낮,F01_회피6__S05_변동성낮
1130,113000000,36835813.92404124,149835813.92404124,32.598065419505524,32.598065419505524,83.1566953782659,120,293,521,56.548672566371685,FULL,daily_1,F01_회피6,S06_변동성높,F01_회피6__S06_변동성높
1130,113000000,34213706.50497717,147213706.50497717,30.277616376085987,30.277616376085998,77.5995820572293,107,280,489,55.84070796460176,FULL,daily_1,F01_회피6,S07_slope강한,F01_회피6__S07_slope강한
1130,113000000,30493976.21328948,143493976.21328947,26.985819657778304,26.9858196577783,70.74076441218381,83,251,467,55.84070796460176,FULL,daily_1,F01_회피6,S08_외인매수강,F01_회피6__S08_외인매수강
1130,113000000,33814570.3342847,146814570.3342847,29.924398525915663,29.924398525915663,76.87843947404912,104,274,488,56.37168141592921,FULL,daily_1,F01_회피6,S09_52주고점근접,F01_회피6__S09_52주고점근접
1130,113000000,32112656.61491782,145112656.6149178,28.418280190192757,28.418280190192764,74.65622344353423,93,255,477,54.690265486725664,FULL,daily_1,F01_회피6,S10_랜덤,F01_회피6__S10_랜덤
869,86900000,28637585.32625002,115537585.32625002,32.95464364355583,32.95464364355583,77.92311794296675,81,208,376,55.81127733026467,FULL,daily_1,F02_slope05,S01_거래대금낮,F02_slope05__S01_거래대금낮
869,86900000,25786232.44560275,112686232.44560274,29.673455058231013,29.67345505823101,75.3361150422989,79,200,373,54.77560414269275,FULL,daily_1,F02_slope05,S02_거래대금높,F02_slope05__S02_거래대금높
869,86900000,29766447.1975914,116666447.1975914,34.25367916868976,34.253679168689764,81.9183097561646,91,215,374,55.58112773302647,FULL,daily_1,F02_slope05,S03_점수낮,F02_slope05__S03_점수낮
869,86900000,26918421.910232224,113818421.91023222,30.976319804640074,30.976319804640077,75.00894240684958,77,200,378,55.58112773302647,FULL,daily_1,F02_slope05,S04_점수높,F02_slope05__S04_점수높
869,86900000,25472406.6224279,112372406.6224279,29.312320624197813,29.312320624197817,71.59755464892588,70,184,352,55.12082853855006,FULL,daily_1,F02_slope05,S05_변동성낮,F02_slope05__S05_변동성낮
869,86900000,29425511.196585268,116325511.19658527,33.86134775211193,33.86134775211193,81.96494477718164,92,221,395,56.04142692750288,FULL,daily_1,F02_slope05,S06_변동성높,F02_slope05__S06_변동성높
869,86900000,28804941.765603945,115704941.76560394,33.14722872911846,33.14722872911846,80.28034296460743,87,218,386,55.92635212888377,FULL,daily_1,F02_slope05,S07_slope강한,F02_slope05__S07_slope강한
869,86900000,25433022.42782031,112333022.42782031,29.266999341565374,29.266999341565374,73.71618017701512,71,198,366,54.77560414269275,FULL,daily_1,F02_slope05,S08_외인매수강,F02_slope05__S08_외인매수강
869,86900000,27672984.021636695,114572984.0216367,31.844630634794818,31.844630634794818,78.66873336108056,87,206,381,55.81127733026467,FULL,daily_1,F02_slope05,S09_52주고점근접,F02_slope05__S09_52주고점근접
869,86900000,28565884.26131095,115465884.26131095,32.87213378746945,32.87213378746945,78.70635597972394,82,206,383,54.43037974683544,FULL,daily_1,F02_slope05,S10_랜덤,F02_slope05__S10_랜덤
