Date,Code,Name,Market,Close,Amount,Score,chart_pattern,past_60,past_120,pos_252_high,slope60,drawdown60,peak_180d,ret_180d,sell_date,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num,Year,YYYYMM
2023-10-04,145020,휴젤,KOSDAQ,134400.0,48013190400.0,61.26,box_breakout,16.604477611940304,-1.883830455259028,-23.547400611620795,2.873146360064916,-12.216828478964404,95.3125,71.875,2024-06-28,231000.0,-76774.0,103839.0,-26808.0,136123.0,23.57,3.04,3291300000000.0,2023,2023-10
2025-02-11,240810,원익IPS,KOSDAQ,25950.0,48111793050.0,56.69,pullback_recovery,-12.885662431941924,-25.69659442724458,-42.99287410926366,-0.23911588875968995,-16.26984126984127,181.6955684007707,176.30057803468208,2025-11-06,71700.0,42865.0,251054.0,-298706.0,184875.0,71.09,6.1,5973500000000.0,2025,2025-02
2023-12-27,397030,에이프릴바이오,KOSDAQ,15900.0,48132098400.0,53.25,mixed,29.93753003363768,20.124389160373156,-7.282951584144836,1.5079744107007498,-16.733838465258742,60.691823899371066,50.0,2024-09-24,23850.0,445711.0,-371847.0,531354.0,-615559.0,,13.37,1299500000000.0,2023,2023-12
2023-12-27,397030,에이프릴바이오,KOSDAQ,15900.0,48132098400.0,60.96,mixed,29.93753003363768,20.124389160373156,-7.282951584144836,1.5079744107007498,-16.733838465258742,60.691823899371066,50.0,2024-09-24,23850.0,445711.0,-371847.0,531354.0,-615559.0,,13.37,1299500000000.0,2023,2023-12
2023-12-27,397030,에이프릴바이오,KOSDAQ,15900.0,48132098400.0,57.28,mixed,29.93753003363768,20.124389160373156,-7.282951584144836,1.5079744107007498,-16.733838465258742,60.691823899371066,50.0,2024-09-24,23850.0,445711.0,-371847.0,531354.0,-615559.0,,13.37,1299500000000.0,2023,2023-12
2022-08-17,348370,엔켐,KOSDAQ,64700.0,48351409900.0,41.81,V_recovery,-28.005115089514064,-41.778697001034125,-56.15264797507788,-8.066718821368708,-45.15337423312883,45.74961360123648,0.9273570324574987,2023-05-10,65300.0,15020.0,-55190.0,-93500.0,-64281.0,,1.79,846900000000.0,2022,2022-08
2024-06-19,023160,태광,KOSDAQ,12500.0,48424812500.0,54.76,mixed,-11.102661596958175,-23.243598161523305,-45.754060324825986,-0.6109904205902598,-15.540540540540537,116.00000000000001,96.39999999999999,2025-03-19,24550.0,-111955.0,-194602.0,-318994.0,-571418.0,16.04,1.6,999800000000.0,2024,2024-06
2023-06-28,058470,리노공업,KOSDAQ,30034.0,48478510114.0,51.28,V_recovery,-2.0333881636509954,-10.097636176772873,-20.92878732239202,-0.36287284235853856,-22.735346358792185,80.33561963108478,65.335952587068,2024-03-22,49657.0,-61166.0,221177.0,-70429.0,252990.0,49.79,11.37,8116600000000.0,2023,2023-06
2021-11-11,060250,NHN KCP,KOSDAQ,39191.0,48528098986.0,54.45,mixed,6.493900588699408,15.262587447039122,-18.000841160801905,3.1807318026923657,-17.364022957742286,4.051950702967511,-65.68089612411012,2022-08-03,13450.0,,,,,16.62,2.4,753000000000.0,2021,2021-11
2021-11-11,060250,NHN KCP,KOSDAQ,39191.0,48528098986.0,48.7,mixed,6.493900588699408,15.262587447039122,-18.000841160801905,3.1807318026923657,-17.364022957742286,4.051950702967511,-65.68089612411012,2022-08-03,13450.0,,,,,16.62,2.4,753000000000.0,2021,2021-11
2021-11-11,060250,NHN KCP,KOSDAQ,39191.0,48528098986.0,55.59,mixed,6.493900588699408,15.262587447039122,-18.000841160801905,3.1807318026923657,-17.364022957742286,4.051950702967511,-65.68089612411012,2022-08-03,13450.0,,,,,16.62,2.4,753000000000.0,2021,2021-11
2025-02-25,033500,동성화인텍,KOSDAQ,23900.0,48611070400.0,58.12,persistent_uptrend,65.28301886792454,68.46153846153847,-4.575163398692805,9.469016709238176,-11.316872427983537,43.51464435146444,16.736401673640167,2025-11-20,27900.0,-393633.0,230565.0,-420631.0,-39448.0,10.71,2.59,685300000000.0,2025,2025-02
2025-01-02,348340,뉴로메카,KOSDAQ,32950.0,48863235450.0,54.56,mixed,26.651982378854623,-4.801324503311255,-39.345991561181435,1.9154243992421305,-25.38775510204082,11.987860394537186,-23.823975720789072,2025-09-26,25100.0,,,,,,19.88,802300000000.0,2025,2025-01
2025-01-02,348340,뉴로메카,KOSDAQ,32950.0,48863235450.0,57.29,mixed,26.651982378854623,-4.801324503311255,-39.345991561181435,1.9154243992421305,-25.38775510204082,11.987860394537186,-23.823975720789072,2025-09-26,25100.0,,,,,,19.88,802300000000.0,2025,2025-01
2024-05-03,178320,서진시스템,KOSDAQ,26950.0,49440448750.0,57.39,persistent_uptrend,39.38897981451173,36.99731903485255,-1.9193857965451033,4.104464815383106,-11.244444444444445,34.50834879406308,-13.543599257884974,2025-02-04,23300.0,,,,,,5.89,4914600000000.0,2024,2024-05
2024-03-08,237690,에스티팜,KOSDAQ,77500.0,49443992500.0,60.54,sideways,10.08,-13.78446115288221,-25.05446623093682,0.3956431032823137,-13.093525179856114,55.87096774193547,16.129032258064523,2024-12-03,90000.0,20945.0,5428.0,133956.0,-49730.0,51.55,4.87,2909800000000.0,2024,2024-03
2024-03-08,237690,에스티팜,KOSDAQ,77500.0,49443992500.0,70.55,sideways,10.08,-13.78446115288221,-25.05446623093682,0.3956431032823137,-13.093525179856114,55.87096774193547,16.129032258064523,2024-12-03,90000.0,20945.0,5428.0,133956.0,-49730.0,51.55,4.87,2909800000000.0,2024,2024-03
2024-03-08,237690,에스티팜,KOSDAQ,77500.0,49443992500.0,69.17,sideways,10.08,-13.78446115288221,-25.05446623093682,0.3956431032823137,-13.093525179856114,55.87096774193547,16.129032258064523,2024-12-03,90000.0,20945.0,5428.0,133956.0,-49730.0,51.55,4.87,2909800000000.0,2024,2024-03
2024-03-08,237690,에스티팜,KOSDAQ,77500.0,49443992500.0,78.79,sideways,10.08,-13.78446115288221,-25.05446623093682,0.3956431032823137,-13.093525179856114,55.87096774193547,16.129032258064523,2024-12-03,90000.0,20945.0,5428.0,133956.0,-49730.0,51.55,4.87,2909800000000.0,2024,2024-03
2023-02-21,232140,와이씨,KOSDAQ,4370.0,49460114480.0,64.65,mixed,4.87062404870624,-15.873015873015872,-39.348591549295776,1.4821846206106495,-18.358208955223876,13.958810068649896,-18.42105263157895,2023-11-15,3565.0,,,,,81.23,4.25,1566200000000.0,2023,2023-02
2024-09-24,082270,젬백스,KOSDAQ,17830.0,49611172650.0,50.32,new_high_240,54.941860465116285,34.256926952141065,0.0,-0.2431145776784057,-19.381107491856675,307.7397644419517,252.77621985417835,2025-06-25,62900.0,356120.0,41717.0,304850.0,-372654.0,,12.5,747700000000.0,2024,2024-09
2023-06-15,077360,덕산하이메탈,KOSDAQ,7680.0,49684331520.0,59.79,mixed,14.529914529914523,35.627530364372475,-24.46448703494927,-0.12321516579283794,-17.404580152671755,38.54166666666667,-13.541666666666663,2024-03-11,6640.0,,,,,,4.16,858300000000.0,2023,2023-06
2023-06-15,077360,덕산하이메탈,KOSDAQ,7680.0,49684331520.0,54.96,mixed,14.529914529914523,35.627530364372475,-24.46448703494927,-0.12321516579283794,-17.404580152671755,38.54166666666667,-13.541666666666663,2024-03-11,6640.0,,,,,,4.16,858300000000.0,2023,2023-06
2023-06-15,077360,덕산하이메탈,KOSDAQ,7680.0,49684331520.0,59.8,mixed,14.529914529914523,35.627530364372475,-24.46448703494927,-0.12321516579283794,-17.404580152671755,38.54166666666667,-13.541666666666663,2024-03-11,6640.0,,,,,,4.16,858300000000.0,2023,2023-06
2020-06-04,019210,와이지-원,KOSDAQ,5630.0,50118490830.0,48.77,pullback_recovery,-11.09185441941074,,-31.5086782376502,3.581270493537867,-43.238434163701065,29.662522202486684,9.058614564831258,2021-02-25,6140.0,,,,,27.63,1.64,698900000000.0,2020,2020-06
2020-06-04,019210,와이지-원,KOSDAQ,5630.0,50118490830.0,54.55,pullback_recovery,-11.09185441941074,,-31.5086782376502,3.581270493537867,-43.238434163701065,29.662522202486684,9.058614564831258,2021-02-25,6140.0,,,,,27.63,1.64,698900000000.0,2020,2020-06
2021-11-18,094170,동운아나텍,KOSDAQ,7222.0,50162993698.0,55.46,box_breakout,12.162162162162172,4.723390488515045,-42.74343327142478,-1.258704122018949,-27.679677819083025,33.20409858764886,6.563278870119071,2022-08-10,7696.0,-166146.0,188647.0,-120858.0,187184.0,162.92,13.36,923200000000.0,2021,2021-11
2021-11-18,094170,동운아나텍,KOSDAQ,7222.0,50162993698.0,58.22,box_breakout,12.162162162162172,4.723390488515045,-42.74343327142478,-1.258704122018949,-27.679677819083025,33.20409858764886,6.563278870119071,2022-08-10,7696.0,-166146.0,188647.0,-120858.0,187184.0,162.92,13.36,923200000000.0,2021,2021-11
2021-11-18,094170,동운아나텍,KOSDAQ,7222.0,50162993698.0,53.92,box_breakout,12.162162162162172,4.723390488515045,-42.74343327142478,-1.258704122018949,-27.679677819083025,33.20409858764886,6.563278870119071,2022-08-10,7696.0,-166146.0,188647.0,-120858.0,187184.0,162.92,13.36,923200000000.0,2021,2021-11
2021-11-18,094170,동운아나텍,KOSDAQ,7222.0,50162993698.0,51.58,box_breakout,12.162162162162172,4.723390488515045,-42.74343327142478,-1.258704122018949,-27.679677819083025,33.20409858764886,6.563278870119071,2022-08-10,7696.0,-166146.0,188647.0,-120858.0,187184.0,162.92,13.36,923200000000.0,2021,2021-11
2022-02-16,027360,아주IB투자,KOSDAQ,3960.0,50275035360.0,48.91,downtrend,-22.717149220489972,-42.64462809917355,-60.11494252873564,-2.5704542127593286,-23.99103139013453,6.186868686868685,-35.858585858585855,2022-11-09,2540.0,,,,,228.7,7.09,1911700000000.0,2022,2022-02
2022-02-16,027360,아주IB투자,KOSDAQ,3960.0,50275035360.0,51.72,downtrend,-22.717149220489972,-42.64462809917355,-60.11494252873564,-2.5704542127593286,-23.99103139013453,6.186868686868685,-35.858585858585855,2022-11-09,2540.0,,,,,228.7,7.09,1911700000000.0,2022,2022-02
2022-02-16,027360,아주IB투자,KOSDAQ,3960.0,50275035360.0,48.19,downtrend,-22.717149220489972,-42.64462809917355,-60.11494252873564,-2.5704542127593286,-23.99103139013453,6.186868686868685,-35.858585858585855,2022-11-09,2540.0,,,,,228.7,7.09,1911700000000.0,2022,2022-02
2023-11-01,108490,로보티즈,KOSDAQ,24248.0,50285914616.0,40.12,downtrend,-20.45277734557336,-34.88298041713102,-52.218509778265854,-5.9160009536582985,-37.01103637432247,42.56845925437149,-15.86522599802046,2024-07-25,20401.0,125007.0,3561.0,231183.0,-72432.0,807.69,14.03,4463100000000.0,2023,2023-11
2020-05-20,036810,에프에스티,KOSDAQ,11305.0,50520914500.0,52.26,box_breakout,-3.2114937671667065,,-3.2114937671667065,1.565514868697722,-56.01731601731601,243.05174701459532,178.26625386996903,2021-02-08,31458.0,17591.0,-13812.0,34845.0,-118750.0,,2.91,782600000000.0,2020,2020-05
2020-05-20,036810,에프에스티,KOSDAQ,11305.0,50520914500.0,56.2,box_breakout,-3.2114937671667065,,-3.2114937671667065,1.565514868697722,-56.01731601731601,243.05174701459532,178.26625386996903,2021-02-08,31458.0,17591.0,-13812.0,34845.0,-118750.0,,2.91,782600000000.0,2020,2020-05
2020-05-20,036810,에프에스티,KOSDAQ,11305.0,50520914500.0,60.74,box_breakout,-3.2114937671667065,,-3.2114937671667065,1.565514868697722,-56.01731601731601,243.05174701459532,178.26625386996903,2021-02-08,31458.0,17591.0,-13812.0,34845.0,-118750.0,,2.91,782600000000.0,2020,2020-05
2023-05-02,237690,에스티팜,KOSDAQ,90000.0,50562540000.0,58.47,sideways,-4.358353510895885,5.614973262032086,-31.601731601731597,0.14831911925555213,-12.165450121654498,3.44444444444445,-31.999999999999996,2024-01-25,61200.0,24887.0,122773.0,370012.0,27033.0,51.55,4.87,2909800000000.0,2023,2023-05
2023-05-02,237690,에스티팜,KOSDAQ,90000.0,50562540000.0,55.08,sideways,-4.358353510895885,5.614973262032086,-31.601731601731597,0.14831911925555213,-12.165450121654498,3.44444444444445,-31.999999999999996,2024-01-25,61200.0,24887.0,122773.0,370012.0,27033.0,51.55,4.87,2909800000000.0,2023,2023-05
2023-05-02,237690,에스티팜,KOSDAQ,90000.0,50562540000.0,54.85,sideways,-4.358353510895885,5.614973262032086,-31.601731601731597,0.14831911925555213,-12.165450121654498,3.44444444444445,-31.999999999999996,2024-01-25,61200.0,24887.0,122773.0,370012.0,27033.0,51.55,4.87,2909800000000.0,2023,2023-05
2020-08-25,007390,네이처셀,KOSDAQ,11250.0,50786145000.0,49.41,sideways,4.439959636730584,34.94132985658409,-18.503937007874015,-0.19894370857801252,-16.930232558139537,63.99999999999999,26.222222222222214,2021-05-20,14200.0,-169899.0,70656.0,98844.0,17438.0,,23.01,1449800000000.0,2020,2020-08
2020-08-25,007390,네이처셀,KOSDAQ,11250.0,50786145000.0,45.07,sideways,4.439959636730584,34.94132985658409,-18.503937007874015,-0.19894370857801252,-16.930232558139537,63.99999999999999,26.222222222222214,2021-05-20,14200.0,-169899.0,70656.0,98844.0,17438.0,,23.01,1449800000000.0,2020,2020-08
2024-12-24,348340,뉴로메카,KOSDAQ,26450.0,51006285800.0,47.64,pullback_recovery,-0.2188183807439792,-26.688102893890676,-51.89873417721519,-0.21666889197510983,-25.38775510204082,39.50850661625709,3.2136105860113506,2025-09-22,27300.0,,,,,,19.88,802300000000.0,2024,2024-12
2024-12-24,348340,뉴로메카,KOSDAQ,26450.0,51006285800.0,48.76,pullback_recovery,-0.2188183807439792,-26.688102893890676,-51.89873417721519,-0.21666889197510983,-25.38775510204082,39.50850661625709,3.2136105860113506,2025-09-22,27300.0,,,,,,19.88,802300000000.0,2024,2024-12
2024-12-24,348340,뉴로메카,KOSDAQ,26450.0,51006285800.0,52.13,pullback_recovery,-0.2188183807439792,-26.688102893890676,-51.89873417721519,-0.21666889197510983,-25.38775510204082,39.50850661625709,3.2136105860113506,2025-09-22,27300.0,,,,,,19.88,802300000000.0,2024,2024-12
2020-10-29,145020,휴젤,KOSDAQ,211300.0,51018596300.0,54.93,mixed,23.750000000000004,52.79546243778215,-9.959072305593452,4.6121515337331225,-15.507048658481127,31.566493137718886,21.438712730714627,2021-07-20,256600.0,254313.0,-47708.0,392612.0,-112029.0,23.57,3.04,3291300000000.0,2020,2020-10
2023-03-28,218410,RFHIC,KOSDAQ,26050.0,51027417300.0,65.76,pullback_recovery,-6.707317073170726,13.33333333333333,-30.349013657056144,-1.2011640831180583,-19.153225806451612,8.25335892514396,-37.12092130518234,2023-12-19,16380.0,20899.0,162014.0,-37264.0,93881.0,87.62,7.3,2761600000000.0,2023,2023-03
2023-03-28,218410,RFHIC,KOSDAQ,26050.0,51027417300.0,71.98,pullback_recovery,-6.707317073170726,13.33333333333333,-30.349013657056144,-1.2011640831180583,-19.153225806451612,8.25335892514396,-37.12092130518234,2023-12-19,16380.0,20899.0,162014.0,-37264.0,93881.0,87.62,7.3,2761600000000.0,2023,2023-03
2023-03-28,218410,RFHIC,KOSDAQ,26050.0,51027417300.0,56.57,pullback_recovery,-6.707317073170726,13.33333333333333,-30.349013657056144,-1.2011640831180583,-19.153225806451612,8.25335892514396,-37.12092130518234,2023-12-19,16380.0,20899.0,162014.0,-37264.0,93881.0,87.62,7.3,2761600000000.0,2023,2023-03
2023-03-28,218410,RFHIC,KOSDAQ,26050.0,51027417300.0,67.99,pullback_recovery,-6.707317073170726,13.33333333333333,-30.349013657056144,-1.2011640831180583,-19.153225806451612,8.25335892514396,-37.12092130518234,2023-12-19,16380.0,20899.0,162014.0,-37264.0,93881.0,87.62,7.3,2761600000000.0,2023,2023-03
2024-02-27,174900,앱클론,KOSDAQ,17150.0,51124270050.0,54.9,mixed,23.458767013610892,-5.049261083743839,-34.93670886075949,2.9566215967414315,-15.207373271889402,29.154518950437325,-18.36734693877551,2024-11-22,14000.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-27,174900,앱클론,KOSDAQ,17150.0,51124270050.0,57.49,mixed,23.458767013610892,-5.049261083743839,-34.93670886075949,2.9566215967414315,-15.207373271889402,29.154518950437325,-18.36734693877551,2024-11-22,14000.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-27,174900,앱클론,KOSDAQ,17150.0,51124270050.0,58.69,mixed,23.458767013610892,-5.049261083743839,-34.93670886075949,2.9566215967414315,-15.207373271889402,29.154518950437325,-18.36734693877551,2024-11-22,14000.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-27,174900,앱클론,KOSDAQ,17150.0,51124270050.0,62.32,mixed,23.458767013610892,-5.049261083743839,-34.93670886075949,2.9566215967414315,-15.207373271889402,29.154518950437325,-18.36734693877551,2024-11-22,14000.0,,,,,,14.28,809100000000.0,2024,2024-02
2023-09-14,084370,유진테크,KOSDAQ,42350.0,51611394450.0,50.75,mixed,15.384615384615374,35.63829787234043,-1.9230769230769273,1.846135487231821,-16.5075034106412,41.67650531286895,19.952774498229054,2024-06-14,50800.0,-255088.0,418497.0,149663.0,765810.0,56.09,6.55,3178500000000.0,2023,2023-09
2020-12-10,095340,ISC,KOSDAQ,23300.0,51615511400.0,59.46,sideways,11.111111111111116,32.91139240506329,-7.079646017699115,0.22810841327414377,-19.05882352941176,28.755364806866957,10.300429184549365,2021-09-01,25700.0,452394.0,131334.0,699533.0,-11013.0,63.81,7.92,4451400000000.0,2020,2020-12
2020-12-10,095340,ISC,KOSDAQ,23300.0,51615511400.0,65.46,sideways,11.111111111111116,32.91139240506329,-7.079646017699115,0.22810841327414377,-19.05882352941176,28.755364806866957,10.300429184549365,2021-09-01,25700.0,452394.0,131334.0,699533.0,-11013.0,63.81,7.92,4451400000000.0,2020,2020-12
2020-12-10,095340,ISC,KOSDAQ,23300.0,51615511400.0,64.89,sideways,11.111111111111116,32.91139240506329,-7.079646017699115,0.22810841327414377,-19.05882352941176,28.755364806866957,10.300429184549365,2021-09-01,25700.0,452394.0,131334.0,699533.0,-11013.0,63.81,7.92,4451400000000.0,2020,2020-12
2020-12-10,095340,ISC,KOSDAQ,23300.0,51615511400.0,72.4,sideways,11.111111111111116,32.91139240506329,-7.079646017699115,0.22810841327414377,-19.05882352941176,28.755364806866957,10.300429184549365,2021-09-01,25700.0,452394.0,131334.0,699533.0,-11013.0,63.81,7.92,4451400000000.0,2020,2020-12
2025-01-13,058610,에스피지,KOSDAQ,29000.0,51623016000.0,54.74,V_recovery,16.77148846960168,3.724394785847296,-22.853185595567872,1.8375829412487346,-22.86937901498929,23.10344827586206,1.551724137931032,2025-10-14,29450.0,8022.0,190449.0,95868.0,408792.0,300.94,10.67,2849800000000.0,2025,2025-01
2025-05-02,347850,디앤디파마텍,KOSDAQ,18868.0,52085434756.0,47.31,new_high_240,18.65766146053187,63.39856616934703,0.0,0.5020016835014668,-25.360353931782498,502.60758956964173,426.28789484842065,2026-01-28,99300.0,-119650.0,-53037.0,147593.0,-100551.0,,38.17,3053100000000.0,2025,2025-05
2023-03-17,319660,피에스케이,KOSDAQ,20600.0,52239457600.0,56.95,mixed,5.449101796407185,7.3780487804878,-31.076320939334636,1.527418223172305,-12.244897959183676,18.446601941747566,-4.611650485436892,2023-12-08,19650.0,403931.0,63219.0,979618.0,-683981.0,43.1,6.28,3386200000000.0,2023,2023-03
2023-03-17,319660,피에스케이,KOSDAQ,20600.0,52239457600.0,62.11,mixed,5.449101796407185,7.3780487804878,-31.076320939334636,1.527418223172305,-12.244897959183676,18.446601941747566,-4.611650485436892,2023-12-08,19650.0,403931.0,63219.0,979618.0,-683981.0,43.1,6.28,3386200000000.0,2023,2023-03
2023-03-17,319660,피에스케이,KOSDAQ,20600.0,52239457600.0,62.71,mixed,5.449101796407185,7.3780487804878,-31.076320939334636,1.527418223172305,-12.244897959183676,18.446601941747566,-4.611650485436892,2023-12-08,19650.0,403931.0,63219.0,979618.0,-683981.0,43.1,6.28,3386200000000.0,2023,2023-03
2021-03-15,007390,네이처셀,KOSDAQ,9800.0,52396562400.0,43.1,V_recovery,-11.442786069651746,-14.832535885167463,-29.92125984251969,-3.817971380513279,-24.97607655502392,402.0408163265306,86.73469387755102,2021-12-02,18300.0,-234874.0,-27056.0,-358495.0,-80549.0,,23.01,1449800000000.0,2021,2021-03
2021-12-13,090710,휴림로봇,KOSDAQ,2335.0,52407202330.0,45.37,downtrend,-23.58024691358025,-30.24042073628851,-61.80584121760593,-4.614866977273924,-31.14285714285714,427.8372591006424,191.7344753747323,2022-09-05,6812.0,,,,,,10.9,1390500000000.0,2021,2021-12
2023-07-27,348210,넥스틴,KOSDAQ,84300.0,52531292100.0,53.76,mixed,14.41860465116278,47.305389221556894,-7.286432160804024,3.6232535934559773,-11.826347305389218,9.13404507710558,-31.316725978647685,2024-04-23,57900.0,13083.0,161766.0,141898.0,112907.0,,4.52,696700000000.0,2023,2023-07
2023-07-27,348210,넥스틴,KOSDAQ,84300.0,52531292100.0,46.49,mixed,14.41860465116278,47.305389221556894,-7.286432160804024,3.6232535934559773,-11.826347305389218,9.13404507710558,-31.316725978647685,2024-04-23,57900.0,13083.0,161766.0,141898.0,112907.0,,4.52,696700000000.0,2023,2023-07
2023-07-27,348210,넥스틴,KOSDAQ,84300.0,52531292100.0,51.82,mixed,14.41860465116278,47.305389221556894,-7.286432160804024,3.6232535934559773,-11.826347305389218,9.13404507710558,-31.316725978647685,2024-04-23,57900.0,13083.0,161766.0,141898.0,112907.0,,4.52,696700000000.0,2023,2023-07
2023-04-04,214450,파마리서치,KOSDAQ,83700.0,52665295500.0,66.26,sideways,7.902298850574718,31.293706293706293,-23.678861788617887,-0.0645384670499078,-11.267605633802813,89.00836320191159,28.55436081242533,2023-12-27,107600.0,9527.0,14314.0,55053.0,-85931.0,21.47,5.12,3168800000000.0,2023,2023-04
2023-04-04,214450,파마리서치,KOSDAQ,83700.0,52665295500.0,66.62,sideways,7.902298850574718,31.293706293706293,-23.678861788617887,-0.0645384670499078,-11.267605633802813,89.00836320191159,28.55436081242533,2023-12-27,107600.0,9527.0,14314.0,55053.0,-85931.0,21.47,5.12,3168800000000.0,2023,2023-04
2023-04-04,214450,파마리서치,KOSDAQ,83700.0,52665295500.0,72.59,sideways,7.902298850574718,31.293706293706293,-23.678861788617887,-0.0645384670499078,-11.267605633802813,89.00836320191159,28.55436081242533,2023-12-27,107600.0,9527.0,14314.0,55053.0,-85931.0,21.47,5.12,3168800000000.0,2023,2023-04
2022-03-17,089890,코세스,KOSDAQ,12650.0,53357194000.0,40.74,mixed,0.8658008658008587,-6.425702811244982,-27.86377708978328,-2.382838009762933,-35.29411764705882,7.114624505928857,-18.577075098814234,2022-12-06,10300.0,9727.0,6378.0,3603.0,6392.0,51.26,8.8,676700000000.0,2022,2022-03
2021-05-28,015750,성우하이텍,KOSDAQ,6850.0,53478189750.0,57.17,pullback_recovery,-5.697151424287861,59.03919089759797,-27.534562211981562,-1.240036310976386,-16.814159292035402,19.7080291970803,-27.00729927007299,2022-02-18,5000.0,402249.0,271012.0,718916.0,170845.0,3.89,0.39,656800000000.0,2021,2021-05
2021-05-28,015750,성우하이텍,KOSDAQ,6850.0,53478189750.0,59.49,pullback_recovery,-5.697151424287861,59.03919089759797,-27.534562211981562,-1.240036310976386,-16.814159292035402,19.7080291970803,-27.00729927007299,2022-02-18,5000.0,402249.0,271012.0,718916.0,170845.0,3.89,0.39,656800000000.0,2021,2021-05
2024-03-05,174900,앱클론,KOSDAQ,21100.0,53560978500.0,56.01,new_high_120,61.265164644714034,10.642092746730093,-21.476793248945146,4.198161855594819,-15.207373271889402,3.08056872037914,-31.232227488151654,2024-11-28,14510.0,,,,,,14.28,809100000000.0,2024,2024-03
2025-07-21,272290,이녹스첨단소재,KOSDAQ,29500.0,53667698000.0,79.1,box_breakout,11.659192825112097,-9.45454545454546,-31.404958677685947,0.3190640759935194,-11.451942740286302,50.50847457627119,17.627118644067806,2026-04-16,34700.0,-97644.0,23046.0,-174453.0,-9163.0,11.84,1.63,677900000000.0,2025,2025-07
2025-07-21,272290,이녹스첨단소재,KOSDAQ,29500.0,53667698000.0,75.67,box_breakout,11.659192825112097,-9.45454545454546,-31.404958677685947,0.3190640759935194,-11.451942740286302,50.50847457627119,17.627118644067806,2026-04-16,34700.0,-97644.0,23046.0,-174453.0,-9163.0,11.84,1.63,677900000000.0,2025,2025-07
2025-07-21,272290,이녹스첨단소재,KOSDAQ,29500.0,53667698000.0,86.1,box_breakout,11.659192825112097,-9.45454545454546,-31.404958677685947,0.3190640759935194,-11.451942740286302,50.50847457627119,17.627118644067806,2026-04-16,34700.0,-97644.0,23046.0,-174453.0,-9163.0,11.84,1.63,677900000000.0,2025,2025-07
2024-07-22,226950,올릭스,KOSDAQ,16070.0,54256369640.0,53.39,V_recovery,-12.598425196850393,-13.111545988258321,-46.82634730538923,-9.383803038895477,-45.3125,298.2576228998133,216.7392657125078,2025-04-21,50900.0,-124216.0,-84255.0,-150803.0,-81538.0,,24.01,3284600000000.0,2024,2024-07
2024-07-22,226950,올릭스,KOSDAQ,16070.0,54256369640.0,54.64,V_recovery,-12.598425196850393,-13.111545988258321,-46.82634730538923,-9.383803038895477,-45.3125,298.2576228998133,216.7392657125078,2025-04-21,50900.0,-124216.0,-84255.0,-150803.0,-81538.0,,24.01,3284600000000.0,2024,2024-07
2024-07-22,226950,올릭스,KOSDAQ,16070.0,54256369640.0,58.43,V_recovery,-12.598425196850393,-13.111545988258321,-46.82634730538923,-9.383803038895477,-45.3125,298.2576228998133,216.7392657125078,2025-04-21,50900.0,-124216.0,-84255.0,-150803.0,-81538.0,,24.01,3284600000000.0,2024,2024-07
2023-09-01,084370,유진테크,KOSDAQ,39000.0,54517515000.0,69.6,sideways,12.418300653594772,32.562620423892106,-6.1391541609822635,0.3942432600004013,-16.5075034106412,53.846153846153854,30.512820512820515,2024-05-31,50900.0,246119.0,260765.0,505613.0,233989.0,56.09,6.55,3178500000000.0,2023,2023-09
2023-09-01,084370,유진테크,KOSDAQ,39000.0,54517515000.0,63.74,sideways,12.418300653594772,32.562620423892106,-6.1391541609822635,0.3942432600004013,-16.5075034106412,53.846153846153854,30.512820512820515,2024-05-31,50900.0,246119.0,260765.0,505613.0,233989.0,56.09,6.55,3178500000000.0,2023,2023-09
2023-09-01,084370,유진테크,KOSDAQ,39000.0,54517515000.0,55.29,sideways,12.418300653594772,32.562620423892106,-6.1391541609822635,0.3942432600004013,-16.5075034106412,53.846153846153854,30.512820512820515,2024-05-31,50900.0,246119.0,260765.0,505613.0,233989.0,56.09,6.55,3178500000000.0,2023,2023-09
2023-09-01,084370,유진테크,KOSDAQ,39000.0,54517515000.0,62.41,sideways,12.418300653594772,32.562620423892106,-6.1391541609822635,0.3942432600004013,-16.5075034106412,53.846153846153854,30.512820512820515,2024-05-31,50900.0,246119.0,260765.0,505613.0,233989.0,56.09,6.55,3178500000000.0,2023,2023-09
2023-06-21,074600,원익QnC,KOSDAQ,28550.0,54601760800.0,58.27,mixed,18.021978021978025,5.500982318271119,-9.747899159663865,1.2462547659909404,-12.915129151291517,20.490367775831864,0.8756567425569184,2024-03-15,28800.0,370182.0,67951.0,674812.0,-364238.0,42.74,1.96,998900000000.0,2023,2023-06
2024-11-29,348340,뉴로메카,KOSDAQ,26350.0,54684998200.0,48.23,V_recovery,0.4106776180698102,-21.25603864734299,-48.41772151898734,-3.4034270347644333,-27.460317460317462,40.03795066413662,-14.800759013282727,2025-08-28,22450.0,,,,,,19.88,802300000000.0,2024,2024-11
2025-05-08,214150,클래시스,KOSDAQ,70700.0,54916012900.0,62.84,mixed,27.831094049904024,30.33268101761253,-3.61794500723589,2.696200847145785,-23.010130246020253,9.759547383309751,5.09193776520509,2026-01-30,74300.0,247719.0,47038.0,568795.0,199147.0,25.62,6.08,3366200000000.0,2025,2025-05
